Compound,m/z,z,p value,specificity
"Sel Score: 0.73 RTime: 2772.39 Areas: [7872816.843467532, 8744953.765431803, 7679425.542986876, 9819381.470917946, 12519449.760602027, 2644619.4104818925]",432.716,4.0,0.018995351041005876,WDR5
"Sel Score: 0.73 RTime: 2119.382 Areas: [2853215.737370505, 3347962.4334893534, 3338078.45369312, 9951553.828443592, 11227211.057760328, 7956008.270847114]",462.9876,4.0,0.12924933434744745,WDR5
"Sel Score: 0.73 RTime: 3315.219 Areas: [7371636.348032228, 6172447.714406142, 7088909.598326556, 6553998.049757397, 11020194.654510904, 4314696.913644952]",401.717,4.0,0.12186569100680551,WDR5
"Sel Score: 0.73 RTime: 2600.256 Areas: [2988321.684076095, 5752697.484232987, 2335408.8425463354, 8543558.554293502, 4875806.01868326, 7551033.625318617]",424.2384,2.0,0.131800942595511,WDR5
"Sel Score: 0.73 RTime: 2342.244 Areas: [2637279.955179249, 6007520.311623022, 3791794.43722678, 6665811.137257713, 7472992.2116037775, 6621727.91512797]",439.7478,4.0,0.027849710517125256,WDR5
"Sel Score: 0.73 RTime: 3331.616 Areas: [9459228.981095087, 3209228.522268892, 5560365.963270203, 10287595.559144251, 4026600.3560461416, 4725156.9347241465]",438.9733,4.0,0.022301071933167455,WDR5
"Sel Score: 0.73 RTime: 2296.516 Areas: [3814168.236979708, 3261667.6445631557, 484820.14026407705, 8217183.59487779, 4536383.239063283, 4572571.003355983]",389.2053,2.0,0.04669826730633856,WDR5
"Sel Score: 0.73 RTime: 2319.333 Areas: [2264251.806048002, 2012134.0688676017, 5266753.99780112, 17273961.51744945, 2250134.8230102696, 3881041.3113571615]",400.9762,4.0,0.12592847696023607,WDR5
"Sel Score: 0.73 RTime: 3462.139 Areas: [4990109.996934283, 6274786.455665128, 4806207.309827834, 5947930.768763016, 44309457.16736187, 11014055.578197625]",415.4686,2.0,0.01818325998597872,WDR5
"Sel Score: 0.73 RTime: 2510.187 Areas: [3783906.6761082574, 10703857.343192331, 9777366.52538689, 6207461.682696704, 14437038.648077045, 10429635.338723987]",407.2291,4.0,0.036652162539190986,WDR5
"Sel Score: 0.73 RTime: 2003.394 Areas: [1985459.508157388, 5275446.728589194, 6344279.925572825, 3172197.0068535875, 5469341.57960724, 4186121.994886923]",433.4739,2.0,0.023538561020228176,WDR5
"Sel Score: 0.73 RTime: 3184.131 Areas: [5133273.906626665, 13179918.700488076, 1254793.205319143, 12250712.460693952, 15897709.882149706, 7539960.247028727]",419.4659,2.0,0.06587366002492989,WDR5
"Sel Score: 0.73 RTime: 3962.023 Areas: [11749107.303556086, 9354989.057889162, 2067661.4602600932, 3381300.1001557396, 13828617.059087845, 2609522.6578757307]",437.2313,2.0,0.007346534995728795,WDR5
"Sel Score: 0.73 RTime: 3280.36 Areas: [14852270.732989183, 11954874.736387018, 10842250.239868663, 4630051.732075931, 3038748.4843161856, 6901583.809288418]",419.2264,4.0,0.10871980112881513,WDR5
"Sel Score: 0.73 RTime: 3477.331 Areas: [4069632.8863352127, 4199790.16518135, 2845707.9565829085, 8227785.829781253, 13708298.601049628, 6175356.856646523]",446.976,2.0,0.008576975754689315,WDR5
"Sel Score: 0.73 RTime: 2790.314 Areas: [4872065.458192804, 10031429.939494556, 7942134.306290206, 8884514.05560467, 13021333.16236471, 4649406.413461104]",428.2135,2.0,0.03629130304908303,WDR5
"Sel Score: 0.73 RTime: 1210.666 Areas: [9108815.040303782, 4600780.195649868, 3449060.682345379, 5732173.509247889, 19997260.76435908, 3159829.626562757]",355.6007,5.0,0.09202647443292608,WDR5
"Sel Score: 0.73 RTime: 2317.419 Areas: [6903744.725046423, 2526106.3095993726, 1458063.028141646, 6331703.572800918, 4735202.073039111, 11860362.048925312]",453.4798,4.0,0.08012832670041731,WDR5
"Sel Score: 0.73 RTime: 3678.335 Areas: [4675272.8461542735, 3348172.199453196, 5595196.212931403, 5713183.509277767, 3749971.9978087433, 16606791.291344611]",459.728,4.0,0.08425464703340428,WDR5
"Sel Score: 0.73 RTime: 3658.448 Areas: [5156094.667125028, 6026452.761697836, 3278572.4721223637, 16401710.494458726, 5428949.569804154, 7345834.694434825]",471.4835,2.0,0.0009071591004346068,WDR5
"Sel Score: 0.73 RTime: 1789.523 Areas: [1738917.9891066966, 8088201.273898144, 1547936.2052814965, 5696405.86075939, 1171784.4451659177, 7120684.120680233]",415.4794,4.0,0.08835108943412902,WDR5
"Sel Score: 0.73 RTime: 1739.834 Areas: [2226521.144475013, 7852760.420817336, 2316844.9055251805, 3307291.413139654, 16328853.650978757, 3146275.312511467]",441.2494,2.0,0.011610310993799628,WDR5
"Sel Score: 0.73 RTime: 3962.546 Areas: [5020537.457376028, 4336752.436630794, 2357777.565901967, 6066544.050748601, 2590691.5570446523, 10671750.683781419]",471.735,2.0,0.08335295396885263,WDR5
"Sel Score: 0.73 RTime: 3092.705 Areas: [6034922.682318494, 6530514.72700212, 3542726.1007027705, 5916190.852586588, 9719837.468243944, 6057229.453945496]",460.2227,2.0,0.01753771166742334,WDR5
"Sel Score: 0.73 RTime: 2058.387 Areas: [2724120.502619636, 5024628.786361948, 11926515.500895103, 9956092.905356022, 4623315.962372985, 5194763.64786287]",361.8009,5.0,0.12785764114562925,WDR5
"Sel Score: 0.73 RTime: 1617.075 Areas: [1140050.2400287697, 4520391.895943152, 5044498.794093841, 3187479.8615002832, 5387250.840437798, 2848800.812777038]",345.7983,5.0,0.06962255506230912,WDR5
"Sel Score: 0.73 RTime: 3474.657 Areas: [1844560.1450799347, 5282049.23838196, 4357137.8358455915, 4524870.0240243245, 3959194.6997183524, 2325182.318746208]",450.4775,4.0,0.06928267037268854,WDR5
"Sel Score: 0.73 RTime: 2391.848 Areas: [5053151.739364221, 4626562.499874803, 4731597.067791682, 5121867.482882978, 4997472.952293002, 7733653.291540259]",404.4779,4.0,0.12817460196863253,WDR5
"Sel Score: 0.73 RTime: 2851.507 Areas: [3772753.509857234, 6196927.207711068, 7651950.596002894, 5463459.433336058, 23592421.487595946, 12095506.52781834]",448.2532,4.0,0.09646488658775353,WDR5
"Sel Score: 0.73 RTime: 4087.73 Areas: [3631234.2881730148, 3172638.91062056, 3970924.6958380053, 10523284.8748675, 3779668.983490469, 4853558.776757314]",468.7363,2.0,0.0553185249095497,WDR5
"Sel Score: 0.73 RTime: 2186.425 Areas: [4967962.175433197, 7171007.894790889, 6018018.197421141, 7220823.078602576, 9333579.240596948, 2741018.631167521]",434.2223,2.0,0.04196360315454288,WDR5
"Sel Score: 0.73 RTime: 3636.526 Areas: [3583483.940298843, 11001262.422674807, 10937003.87632794, 4953801.320183137, 12942118.670029163, 7547946.982406129]",431.9759,2.0,0.05385760228230455,WDR5
"Sel Score: 0.73 RTime: 3669.792 Areas: [5891452.373096897, 2836606.4822423947, 7006132.44393604, 10067644.4374719, 25633402.721122824, 9477334.378247745]",459.003,2.0,0.06496193498593386,WDR5
"Sel Score: 0.73 RTime: 4130.501 Areas: [11670919.921418477, 6661257.935054303, 6714085.4562935205, 9700925.413729578, 7622207.464626307, 5737822.0473855445]",526.6081,3.0,0.02043520300736238,WDR5
"Sel Score: 0.73 RTime: 1335.005 Areas: [5112503.998696725, 8217304.840692876, 2184516.3089347454, 21712549.545713894, 9967871.945858235, 7035187.002064346]",339.5915,5.0,0.05343887165923213,WDR5
"Sel Score: 0.73 RTime: 1199.253 Areas: [11916737.909598375, 9680722.429545693, 5359052.381568395, 14776922.941710971, 7420324.946247413, 14647849.993927632]",421.2394,2.0,0.08980114117542505,WDR5
"Sel Score: 0.73 RTime: 2044.71 Areas: [6395061.305920165, 7657301.385725768, 4685555.951438701, 14647101.70767132, 19270354.19277108, 23552138.13615076]",408.7241,4.0,0.04351701466498003,WDR5
"Sel Score: 0.73 RTime: 1608.357 Areas: [5617186.496821314, 3413031.8952604765, 6039638.2056057565, 6368501.997017435, 13132963.779014075, 6312246.467586048]",367.3954,5.0,0.025408963246829907,WDR5
"Sel Score: 0.73 RTime: 2970.443 Areas: [2554148.938425519, 11629428.392795479, 9272286.770579262, 6797162.121146535, 16817647.629201677, 14091703.724411728]",413.4862,4.0,0.10712128191536902,WDR5
"Sel Score: 0.73 RTime: 2573.244 Areas: [4291851.348455644, 4230777.957204633, 3390476.4987269803, 3523637.3252901267, 2247940.763273564, 1323572.2999992808]",408.7021,2.0,0.09129829612179176,WDR5
"Sel Score: 0.73 RTime: 2065.106 Areas: [2078526.7603837126, 2685617.6679862966, 4038836.426953974, 8105386.207438424, 7098781.051355759, 7039678.27642498]",451.7391,4.0,0.049230608506380405,WDR5
"Sel Score: 0.73 RTime: 4043.895 Areas: [2640517.198792762, 5459051.072243263, 6074067.1705587935, 9972194.495939493, 14924274.188446322, 16647349.63429289]",581.9547,3.0,0.047044810031531714,WDR5
"Sel Score: 0.73 RTime: 3596.823 Areas: [7261330.847954211, 6701106.4676443245, 7982199.890411443, 12704496.263026517, 8507464.956481382, 5952969.522454593]",418.4625,2.0,0.09214622446929786,WDR5
"Sel Score: 0.73 RTime: 3473.729 Areas: [10302824.24156826, 11448679.530045604, 8929677.651418597, 4082210.2114913044, 2847008.186949936, 8007051.347242317]",461.4711,2.0,0.015917112780351756,WDR5
"Sel Score: 0.73 RTime: 2280.445 Areas: [2788811.812959577, 3013930.5408135857, 5486584.9101734245, 3181428.9694300005, 4302080.555200914, 9613945.911916638]",402.2067,2.0,0.03550381546855851,WDR5
"Sel Score: 0.73 RTime: 1699.11 Areas: [3354636.8524148776, 4815335.359166199, 4788895.93517828, 16133331.726831779, 16685430.352609461, 4217102.147892484]",433.2265,4.0,0.04901081728973247,WDR5
"Sel Score: 0.73 RTime: 3141.338 Areas: [8219311.868909737, 11637786.024466036, 10896937.6371935, 4325716.145919372, 9139334.803185517, 3512263.3338728617]",418.7321,4.0,0.06708367974096363,WDR5
"Sel Score: 0.73 RTime: 1874.101 Areas: [2829736.9207302867, 10426364.87759927, 1887757.4167230562, 3560837.041702845, 9029569.599934397, 2661894.1988432137]",416.9887,2.0,0.012365763718319385,WDR5
"Sel Score: 0.73 RTime: 2582.932 Areas: [3906330.586023738, 5538134.30267218, 4892082.527695145, 12449063.069518574, 8206489.770842998, 3809611.007751672]",421.9764,4.0,0.044074203507811965,WDR5
"Sel Score: 0.73 RTime: 1786.565 Areas: [4876745.279628426, 4131297.9544655564, 4747361.098004065, 4106822.7193688066, 12884178.648992773, 10354767.150278395]",423.7275,4.0,0.10172146365106485,WDR5
"Sel Score: 0.73 RTime: 1800.958 Areas: [5703886.035477144, 1423285.0024194787, 8116251.353859109, 4061523.2291555773, 10059117.80696895, 2108866.366823215]",370.1996,5.0,0.1254214766982127,WDR5
"Sel Score: 0.73 RTime: 1309.258 Areas: [13280344.857794654, 10096676.6954571, 4460401.155095019, 15226213.348825341, 19412825.246273186, 15265891.659940815]",365.3986,5.0,0.11460289254451218,WDR5
"Sel Score: 0.73 RTime: 1847.743 Areas: [9182693.371992884, 7973397.647455542, 2858354.9919053023, 13992698.603588887, 3964132.6596501307, 7890403.9440562185]",402.2246,4.0,0.025992014144387746,WDR5
"Sel Score: 0.73 RTime: 2658.892 Areas: [14807341.4163272, 3464614.9924199823, 3078187.284354134, 12113418.139426887, 10125202.055200111, 7047160.375424001]",436.2457,4.0,0.09597500592401904,WDR5
"Sel Score: 0.73 RTime: 2882.747 Areas: [6124715.0462294035, 4031393.5210506683, 9396880.803359145, 1563923.1421019814, 7849883.829182697, 6424195.000554871]",442.7285,2.0,0.002698520486157706,WDR5
"Sel Score: 0.73 RTime: 3176.306 Areas: [2582715.7957717683, 1862189.5207184674, 3479127.613547462, 9760438.853061168, 6365561.358604967, 3638781.168730053]",446.479,4.0,0.13123378392900262,WDR5
"Sel Score: 0.73 RTime: 2657.152 Areas: [6772790.068303473, 3490736.8960216376, 3287896.717071498, 8630829.793825882, 28053219.0274388, 5058787.178540197]",403.4587,4.0,0.007648601658598696,WDR5
"Sel Score: 0.73 RTime: 1797.072 Areas: [5740140.2635009885, 4548518.155549672, 3473456.321685026, 9095866.790871179, 5292774.217585582, 4472917.031835299]",467.0004,4.0,0.0883800875823425,WDR5
"Sel Score: 0.73 RTime: 2428.584 Areas: [3750494.435037566, 14197875.12774375, 6762355.877302082, 26549819.56887723, 17016507.56924283, 13306318.105323497]",358.8012,5.0,0.025437388479891986,WDR5
"Sel Score: 0.73 RTime: 1564.771 Areas: [3084935.6738330983, 2300376.2288288423, 4491335.591412144, 3051607.256930191, 4108316.0243454515, 3745368.65776929]",410.7011,2.0,0.10006077981549015,WDR5
"Sel Score: 0.73 RTime: 2109.61 Areas: [1620186.7629271138, 3689261.487616852, 6554547.493711034, 10777507.442528602, 5929973.045541597, 2245118.167639732]",398.966,4.0,0.05771971244478177,WDR5
"Sel Score: 0.73 RTime: 2171.207 Areas: [6997676.279569091, 8384040.644222276, 6642174.339807584, 13941617.923977314, 23989470.581633504, 8876438.675021468]",427.7226,4.0,0.11531489374137043,WDR5
"Sel Score: 0.73 RTime: 3133.563 Areas: [2052843.0826903153, 2325101.9738350613, 1859296.283178489, 190799.76529390205, 8122580.552812615, 4549896.201985935]",540.2895,3.0,0.0864616988001966,WDR5
"Sel Score: 0.73 RTime: 2166.773 Areas: [4822633.390913578, 3112716.101015537, 1342060.8922117313, 16929309.616353087, 15043424.043677725, 9308281.485962557]",398.4728,4.0,0.039932635591885965,WDR5
"Sel Score: 0.73 RTime: 3314.114 Areas: [2375718.8370531974, 1131936.4313207774, 6904628.719003996, 21844300.4898045, 46428599.00278813, 6272820.722537461]",460.4751,2.0,0.051693385326145855,WDR5
"Sel Score: 0.73 RTime: 3326.071 Areas: [1952933.8035447202, 13015880.81597416, 2757170.090778402, 4859673.009861697, 11118992.547122885, 4146339.656092455]",413.7156,2.0,0.038490697345387084,WDR5
"Sel Score: 0.73 RTime: 3340.416 Areas: [1854219.562317092, 2202067.9494876764, 1428058.6004724149, 12488267.246153604, 18950370.84126955, 6822570.9641090445]",417.4696,2.0,0.06143981176544326,WDR5
"Sel Score: 0.73 RTime: 2563.205 Areas: [2458240.4999442655, 6388667.504257689, 4461142.637767346, 4923677.630651975, 13234966.831685578, 17967254.429356553]",444.242,2.0,0.05778343334830609,WDR5
"Sel Score: 0.73 RTime: 3546.39 Areas: [2492530.3676681183, 3616879.802014427, 6857909.084481459, 10596274.914573535, 6907974.824276156, 7417537.034326567]",451.9811,4.0,0.015571749768697376,WDR5
"Sel Score: 0.73 RTime: 1780.865 Areas: [9726184.32273259, 8616052.974341242, 9887573.367865449, 11067130.14109955, 19258438.188968416, 10158855.77116689]",427.9896,4.0,0.10481880519897946,WDR5
"Sel Score: 0.73 RTime: 3762.498 Areas: [11497491.036123442, 2762383.2142179282, 1670449.2388170192, 10563116.287460402, 16478196.09452933, 6848910.568690038]",449.4765,2.0,0.022978001270883293,WDR5
"Sel Score: 0.73 RTime: 2185.723 Areas: [8022605.782160199, 5506451.633560401, 10100728.20655656, 7653581.883414073, 25630677.247105893, 12981819.845931018]",417.7204,4.0,0.03993658124565116,WDR5
"Sel Score: 0.73 RTime: 2879.36 Areas: [12424379.477721438, 998396.9866203032, 943555.0686888103, 20740461.862012435, 11142052.154370312, 6074657.8869533995]",432.4699,4.0,0.03958772349517705,WDR5
"Sel Score: 0.73 RTime: 3402.19 Areas: [3065852.8115416435, 1982177.8153684204, 3536213.5785575663, 9357733.436879514, 18774151.026771113, 12180895.592720887]",429.9652,2.0,0.09593822826382664,WDR5
"Sel Score: 0.73 RTime: 2890.364 Areas: [4690214.329941489, 5976688.794513198, 1573880.4255626951, 15382808.810744468, 22431940.947701484, 16466976.58857069]",439.4917,4.0,0.06674088569083649,WDR5
"Sel Score: 0.73 RTime: 1689.534 Areas: [2518461.608565099, 6599462.180807821, 3213034.411492876, 12117706.462110963, 12289351.685357623, 6363110.556921339]",449.9834,4.0,0.05267721135798077,WDR5
"Sel Score: 0.73 RTime: 1988.227 Areas: [1037063.754399756, 7830568.884740147, 5082880.796389116, 7217489.718544319, 7111032.607320029, 5638498.952503614]",418.2136,2.0,0.04699195370214068,WDR5
"Sel Score: 0.73 RTime: 3850.637 Areas: [4132928.3555750833, 3871906.8932410628, 6446123.316388462, 11812432.114695715, 19807225.152429312, 8544465.136968287]",546.6036,3.0,0.07564691646683042,WDR5
"Sel Score: 0.73 RTime: 4083.776 Areas: [15759257.580833528, 4064069.3275342486, 7621248.4843483865, 22314599.548208162, 12190742.470131252, 13691680.669138309]",569.2654,3.0,0.008054505698016537,WDR5
"Sel Score: 0.73 RTime: 1852.588 Areas: [4875600.381004428, 5800728.806354894, 8650766.23032447, 9158696.528062943, 22105315.839265667, 5989410.065788045]",424.9896,2.0,0.046425900247663514,WDR5
"Sel Score: 0.73 RTime: 2385.967 Areas: [11422770.465959284, 3800422.8174697505, 6553085.594883248, 9075219.813169861, 12875705.958722688, 5224488.488417809]",407.7147,4.0,0.07573811295434944,WDR5
"Sel Score: 0.73 RTime: 4389.046 Areas: [5483283.919165364, 17850182.127449483, 4631046.020327201, 8707540.384788139, 18365074.164819308, 6699942.526300965]",586.6263,3.0,0.08140145289862301,WDR5
"Sel Score: 0.73 RTime: 3307.525 Areas: [3685242.806533594, 1664854.3464098878, 1642866.6046742778, 14057525.892599633, 6936613.205844807, 4655609.808487952]",471.5008,2.0,0.12676843716999098,WDR5
"Sel Score: 0.73 RTime: 3021.957 Areas: [1471079.2608696602, 2533574.9666323424, 2243279.166325401, 8162886.626936064, 4915162.648543771, 6039197.509441723]",410.2416,4.0,0.008819884227559622,WDR5
"Sel Score: 0.73 RTime: 4318.48 Areas: [6363280.254410459, 3707227.939611417, 2346381.561633096, 8496886.404398888, 4970882.937669217, 3326779.0038950667]",586.9597,3.0,0.12613034810457516,WDR5
"Sel Score: 0.73 RTime: 1978.361 Areas: [17131102.075629458, 9872013.226771306, 10059589.880184187, 14118536.925480394, 3976770.064801316, 5150118.886577211]",400.7212,4.0,0.00393245861332399,WDR5
"Sel Score: 0.73 RTime: 2583.083 Areas: [1900958.4241801477, 6307348.3309721835, 1611992.550500409, 4836862.318184168, 5156923.7776933, 9865853.794941105]",412.2168,4.0,0.11827328968422963,WDR5
"Sel Score: 0.73 RTime: 4755.586 Areas: [7708863.59323557, 6618023.286032684, 4870432.992562291, 5800640.251896533, 11406503.517571768, 4737481.186353137]",581.2818,3.0,0.12585669628759444,WDR5
"Sel Score: 0.73 RTime: 2427.372 Areas: [1556141.1669126942, 837714.0773722226, 2743678.002297373, 4177736.2717649885, 3967950.5384381483, 2138554.3582404233]",391.4663,2.0,0.11416784019484347,WDR5
"Sel Score: 0.73 RTime: 3189.805 Areas: [11160218.966713747, 5011301.314273443, 7814263.100663589, 10940489.724106112, 7767754.113240133, 9483736.400695762]",396.7154,4.0,0.10010098866659849,WDR5
"Sel Score: 0.73 RTime: 2998.296 Areas: [7171203.145642352, 2415773.377896846, 7212182.974620096, 6108801.031236691, 5348759.72432168, 7168020.812106169]",423.7225,2.0,0.02999518774635,WDR5
"Sel Score: 0.73 RTime: 2211.533 Areas: [4842497.656150998, 13009692.394114332, 3280264.87504197, 8690971.041650381, 3216814.1258046804, 16198280.921735613]",407.476,4.0,0.05222293887758736,WDR5
"Sel Score: 0.73 RTime: 2274.808 Areas: [3965798.251073353, 7007020.119401202, 2976715.2696262435, 8455975.948053103, 20882281.712248344, 12746799.088069001]",415.9775,2.0,0.01145923654165649,WDR5
"Sel Score: 0.73 RTime: 2553.93 Areas: [5265107.250429745, 3375945.67342626, 4438567.350983362, 8056310.511706419, 3586409.170083571, 5711406.870025975]",409.2242,2.0,0.06594314114189892,WDR5
"Sel Score: 0.73 RTime: 3949.179 Areas: [16015493.04901353, 5421058.835828163, 4565467.65812778, 8890344.779587483, 7054865.03599046, 9822768.612859363]",440.7366,4.0,0.10262945908544688,WDR5
"Sel Score: 0.73 RTime: 1786.289 Areas: [1016674.1538174497, 3239701.565318882, 3343627.9916031663, 20452378.744841952, 7569699.06389637, 6253909.399486883]",363.007,5.0,0.13244991966534703,WDR5
"Sel Score: 0.73 RTime: 3221.029 Areas: [5622019.920278035, 6848633.243832669, 5022139.371740531, 23951369.83423999, 20478477.366081286, 5937813.204513894]",466.2319,2.0,0.016327734827770383,WDR5
"Sel Score: 0.73 RTime: 3445.127 Areas: [12080901.58001474, 7752922.345869238, 2986914.9089237363, 9725224.962474668, 8036905.887748032, 8134758.97652858]",411.9643,2.0,0.04906976287260228,WDR5
"Sel Score: 0.73 RTime: 4105.31 Areas: [5282694.776943234, 9995234.189425545, 8708576.014104752, 2224107.3820179338, 16137275.676239662, 9265751.957340948]",580.9622,3.0,0.10856795892870647,WDR5
"Sel Score: 0.73 RTime: 3611.129 Areas: [12467144.480136221, 4836531.2257070495, 8491448.325076835, 7772196.690894284, 5691785.04153607, 9019445.109113673]",408.9742,2.0,0.11719206718930181,WDR5
"Sel Score: 0.73 RTime: 3806.366 Areas: [5157646.088526179, 2788727.388102747, 1276245.206776115, 3620896.7969231033, 1316827.7849915605, 564415.0876496586]",468.74,2.0,0.041520512183613446,WDR5
"Sel Score: 0.73 RTime: 3904.924 Areas: [3829223.8979408825, 5708643.445869003, 5822142.8933676295, 21575960.328644436, 16586741.800980225, 8205116.603898146]",511.2696,3.0,0.006635805818094069,WDR5
"Sel Score: 0.73 RTime: 2969.061 Areas: [9915808.355788413, 4414835.446702107, 6975380.249445915, 6700703.8963230355, 12803749.278256128, 5284480.767884502]",541.943,3.0,0.047517415164931055,WDR5
"Sel Score: 0.73 RTime: 3331.785 Areas: [4150383.2110649124, 10214375.259557845, 6484670.315833923, 4151831.0477839313, 22672538.936529208, 6578237.252890829]",439.4984,4.0,0.12384396304098926,WDR5
"Sel Score: 0.73 RTime: 1696.075 Areas: [3049060.3080696883, 4554170.478432356, 6820402.374483816, 19871539.34753496, 5204050.114080465, 4658058.0268962225]",422.2249,4.0,0.08249048267577003,WDR5
"Sel Score: 0.73 RTime: 3579.012 Areas: [6956959.262989676, 3218457.270925637, 6420465.07800348, 15978314.479119662, 12928123.137549752, 12942689.35114343]",416.7247,4.0,0.07875824477274386,WDR5
"Sel Score: 0.73 RTime: 2661.054 Areas: [2897518.357276654, 4137871.8943506624, 2667502.460031178, 4413986.813043642, 7110059.549948974, 5049769.358100756]",425.9801,2.0,0.01421268726728573,WDR5
"Sel Score: 0.73 RTime: 3374.441 Areas: [1174949.188120865, 1529735.1233888145, 849459.7111953017, 9698916.398478035, 1706015.0916373304, 7745033.365289994]",425.7437,2.0,0.07206631127830838,WDR5
"Sel Score: 0.73 RTime: 1834.059 Areas: [5225247.050979337, 9477509.514976384, 3877149.144535792, 14027516.677283792, 15358037.110191284, 4053938.0572068556]",407.4592,2.0,0.005795597441576134,WDR5
"Sel Score: 0.73 RTime: 1305.939 Areas: [11269705.646644678, 7848198.8628443945, 7131849.089077917, 9920205.06208864, 5220518.152824079, 6995423.44986058]",321.5877,5.0,0.100664216203915,WDR5
"Sel Score: 0.73 RTime: 2067.427 Areas: [6534415.828935456, 5604696.602952022, 3231546.689311092, 12373025.876510816, 10309779.107254488, 4687644.80520282]",407.4802,2.0,0.12008096627863032,WDR5
"Sel Score: 0.73 RTime: 4530.085 Areas: [7054887.78602736, 3582934.187976289, 6390003.133297978, 10737304.681340415, 12548090.892985597, 3486889.1541436603]",569.6191,3.0,0.09952323396290254,WDR5
"Sel Score: 0.73 RTime: 2156.204 Areas: [3370447.435358624, 17460834.746271923, 2454471.008893648, 11029234.721146155, 2282645.694504836, 6906945.730970829]",410.4782,2.0,0.048851396992121744,WDR5
"Sel Score: 0.73 RTime: 2431.854 Areas: [5519684.4108658675, 6907117.797902796, 3987892.5659018094, 6703499.619521733, 9254732.979548512, 5801626.145663471]",452.4943,2.0,0.011964851864803672,WDR5
"Sel Score: 0.73 RTime: 1450.061 Areas: [8004512.186246227, 14047865.220574904, 2692248.042682611, 2853395.0805174927, 6004043.938910228, 10349303.398529245]",430.9776,4.0,0.003937512357243503,WDR5
"Sel Score: 0.73 RTime: 3976.386 Areas: [5301546.352762452, 3622491.3782794024, 8502629.186595093, 11122844.675320724, 6176557.740250905, 5353252.472963292]",422.219,4.0,0.08465061264442517,WDR5
"Sel Score: 0.73 RTime: 3337.539 Areas: [716545.095017727, 3566002.4380265153, 3478877.9610506627, 2687173.120865964, 7575091.05883676, 12000178.088245707]",464.2453,2.0,0.11982606876331038,WDR5
"Sel Score: 0.72 RTime: 5007.539 Areas: [4094969.237322047, 4563993.154521497, 6425655.956686335, 8011736.611830202, 6272988.004322043, 5513020.898268041]",647.648,3.0,0.08526000353035183,WDR5
"Sel Score: 0.72 RTime: 2608.057 Areas: [3874336.920021772, 3812807.210851702, 3031506.47072832, 26632822.16023349, 4728179.322114668, 8409902.104324974]",462.7256,2.0,0.060726619229272014,WDR5
"Sel Score: 0.72 RTime: 3235.361 Areas: [17931955.808436118, 10616167.276991421, 17320042.386387583, 15352184.999183854, 93609106.8073393, 34614082.80344539]",413.2137,2.0,0.13298700206756875,WDR5
"Sel Score: 0.72 RTime: 2800.697 Areas: [3074267.8684684443, 11136742.182897784, 6226922.78706612, 19202581.38456264, 17664792.69059362, 5729826.716946171]",417.9808,2.0,0.13355708277715736,WDR5
"Sel Score: 0.72 RTime: 3601.883 Areas: [3448386.643186972, 4021568.506280423, 3986303.545639062, 6209611.755060604, 6420884.027582398, 2339651.2428144673]",454.2192,4.0,0.07063653060394753,WDR5
"Sel Score: 0.72 RTime: 3959.011 Areas: [2835101.3349265093, 5989845.204043202, 5963544.487111076, 6924876.0811646, 7566106.111645861, 4387510.364564436]",439.4865,2.0,0.11434778247533034,WDR5
"Sel Score: 0.72 RTime: 3408.541 Areas: [6234382.463939529, 4436641.945519711, 4646237.88756801, 3177477.6137006073, 4707221.7253546985, 4674717.235446258]",445.973,2.0,0.09078244158796754,WDR5
"Sel Score: 0.72 RTime: 2346.075 Areas: [7875487.0939749535, 7348837.804534164, 4272513.84504164, 17640532.335051835, 22704247.060560733, 3448842.5386829227]",427.2396,4.0,0.1248966491663149,WDR5
"Sel Score: 0.72 RTime: 2352.845 Areas: [3410061.04001523, 4601487.411004886, 4338382.570858362, 21435641.436286665, 9212260.908672767, 1713078.8746709211]",409.9652,2.0,0.03170729898096449,WDR5
"Sel Score: 0.72 RTime: 2713.988 Areas: [1680775.637514651, 6708679.260058281, 6115265.763593271, 2551504.5851987624, 10396250.628566429, 6052321.657862943]",426.4701,4.0,0.11992343420266682,WDR5
"Sel Score: 0.72 RTime: 2966.96 Areas: [5800735.843217775, 6578346.495911581, 5054424.13838195, 12319898.835925022, 26622607.380569227, 13902323.419530388]",408.7247,2.0,0.10936503061494564,WDR5
"Sel Score: 0.72 RTime: 2096.052 Areas: [2275689.3643117994, 2858129.9884367906, 3514659.8481012443, 7249056.174985568, 11212720.72115701, 6165147.655050921]",469.0007,2.0,0.1058718567511782,WDR5
"Sel Score: 0.72 RTime: 3075.801 Areas: [10837386.31216706, 7240448.92437028, 4090207.7444043197, 15218590.893111672, 16983076.09922232, 6305199.261901958]",411.7158,4.0,0.05913410762994865,WDR5
"Sel Score: 0.72 RTime: 3968.53 Areas: [3346021.837051801, 8041161.472553646, 3026060.0536519606, 6621802.399489985, 3612958.899394534, 11891188.178411394]",440.229,2.0,0.013131629663489018,WDR5
"Sel Score: 0.72 RTime: 2007.856 Areas: [4434326.839416689, 5516026.353498848, 4847797.9264856335, 8361331.247228772, 6817694.279606805, 10056131.411635624]",443.9797,2.0,0.09722763080074219,WDR5
"Sel Score: 0.72 RTime: 3949.975 Areas: [3571161.2884168755, 7789761.2140955115, 8401325.201582016, 12614679.358070802, 3489098.571718648, 12124969.30108915]",467.7385,2.0,0.06812586554929136,WDR5
