Compound,m/z,z,p value,specificity,areas
Sel Score: 0.5 RTime: 1807.389,433.9759,2.0,0.9983518084042754,Unclear,"[3043512.909605461, 11049779.989143891, 5366484.529879899, 10171799.306174826, 5883279.628898539, 3425105.7277070507]"
Sel Score: 0.5 RTime: 1718.791,390.215,4.0,0.9972931576844797,Unclear,"[3014976.745434925, 2006730.9919929875, 6199467.61580963, 3132606.5144851357, 5984824.273811882, 2122299.431019079]"
Sel Score: 0.5 RTime: 6965.185,511.8101,4.0,0.9955442412837466,Unclear,"[1061299.1657347903, 1338403.2980507733, 1026399.8675714794, 1086406.7845761022, 1750893.619117054, 595290.5244914035]"
Sel Score: 0.5 RTime: 1658.535,444.7355,2.0,0.9972573108644031,Unclear,"[1581278.3722328276, 8012610.679914078, 13580760.49874333, 5427946.61156048, 12215960.788436832, 5576481.61928549]"
Sel Score: 0.5 RTime: 2400.383,446.4778,2.0,0.9892694493938642,Unclear,"[7439044.8581115175, 6300375.581693665, 8734776.187961206, 9103916.072565414, 7460161.279249916, 5959604.082502844]"
Sel Score: 0.5 RTime: 5334.881,599.9572,3.0,0.9971880828781486,Unclear,"[2770174.9797401647, 560570.055339881, 2116031.0193795017, 1707665.1408383069, 3492096.413419131, 259945.05174632595]"
Sel Score: 0.5 RTime: 3659.179,554.2848,3.0,0.9912139286394981,Unclear,"[10872879.640106212, 5350088.553021709, 10112131.632840242, 9537865.065895012, 8689315.569959385, 8173305.322270158]"
Sel Score: 0.5 RTime: 1649.988,408.9594,2.0,0.9944874371049414,Unclear,"[1752626.4593869909, 3681591.118780025, 5769187.185847543, 3421023.564850315, 4830805.136581555, 2980627.726159446]"
Sel Score: 0.5 RTime: 3260.056,446.9769,2.0,0.9927428652611376,Unclear,"[7661103.210123703, 5845828.758385322, 4029904.3675460126, 4873255.502141399, 4530469.437968573, 8178594.234707579]"
Sel Score: 0.5 RTime: 4217.362,548.9452,3.0,0.996311244290592,Unclear,"[4016965.5335898437, 6766263.374360855, 3557387.3388402998, 7881169.869451756, 10210.0, 6489134.213507553]"
Sel Score: 0.5 RTime: 1413.061,404.4823,4.0,0.9936987537478784,Unclear,"[7496581.234726025, 5261859.068725511, 6324326.138500485, 7262323.1187462285, 9322263.658607563, 2553353.3962617903]"
Sel Score: 0.5 RTime: 1741.205,429.4623,2.0,0.990102400336575,Unclear,"[3000525.305521381, 3227558.964833349, 1654256.9997411375, 3252685.638423888, 2172618.209297446, 2480494.2364791553]"
Sel Score: 0.5 RTime: 1330.697,414.735,4.0,0.9938666409855452,Unclear,"[11564140.260002054, 14989235.946253601, 19723914.976720996, 19911010.50656303, 20925463.325867478, 5578766.807429055]"
Sel Score: 0.5 RTime: 3717.114,431.724,4.0,0.9926064902940276,Unclear,"[5781720.705978376, 5781013.377511945, 1982135.9906785835, 4769352.86306306, 5267273.327565034, 3549897.1356433798]"
Sel Score: 0.5 RTime: 3785.795,577.281,3.0,0.9893827531829029,Unclear,"[6719099.7719766805, 4957944.334067204, 4879450.465061604, 7570714.49370173, 4359747.426199332, 4677084.31225924]"
Sel Score: 0.5 RTime: 2246.091,455.7405,2.0,0.9964453865714913,Unclear,"[2133984.6418557246, 15986276.080673888, 3344676.7262458857, 7907600.182734701, 7090901.660099528, 6533385.138093353]"
Sel Score: 0.5 RTime: 2464.885,433.9708,2.0,0.9952870251752614,Unclear,"[18994584.602280285, 5889971.527868354, 3567672.721268246, 14113523.534255799, 6454202.448775629, 7987535.054393442]"
Sel Score: 0.5 RTime: 1786.768,407.4599,4.0,0.9932719225154064,Unclear,"[4523707.11596425, 2723784.4456548304, 4034060.011046881, 7098598.640900765, 2464333.8317823177, 1767807.532392481]"
Sel Score: 0.5 RTime: 3756.086,562.2879,3.0,0.9944277578750592,Unclear,"[2113621.9073686283, 8731065.189642807, 2750823.3872172697, 1670181.8392384117, 7663520.779304184, 4322777.662330762]"
Sel Score: 0.5 RTime: 1522.961,452.7498,2.0,0.98909769877846,Unclear,"[8557483.249450428, 4260121.729527637, 8492108.090113314, 3942240.418733247, 7553290.493017688, 9912269.762652079]"
Sel Score: 0.5 RTime: 1349.859,428.7405,4.0,0.9882964743347644,Unclear,"[8296256.038827574, 13187869.220413903, 11749362.002842339, 16798526.317878313, 7486146.809199095, 9102727.350215709]"
Sel Score: 0.5 RTime: 1691.875,429.99,4.0,0.9942555997450992,Unclear,"[2035124.6987358178, 2213044.565214785, 10763366.903703319, 5930415.89940705, 5608971.25254489, 3543694.5958926063]"
Sel Score: 0.5 RTime: 1452.252,435.7267,4.0,0.9714993627218503,Unclear,"[4865651.40849789, 6762868.491409457, 4976101.336967669, 5387051.953690395, 5168975.609969387, 6128033.069368114]"
Sel Score: 0.5 RTime: 1503.65,423.9986,4.0,0.9953202199461604,Unclear,"[6840644.53707963, 2062298.6120081474, 2945861.217902548, 1168128.2014814448, 1498443.618904499, 9239684.182580162]"
Sel Score: 0.5 RTime: 1457.216,445.7311,2.0,0.9905231808767803,Unclear,"[6076550.115534735, 5916856.887801425, 3066150.9552620794, 8326170.600781701, 3484386.608627261, 3322434.7873492157]"
Sel Score: 0.5 RTime: 1363.835,410.4855,4.0,0.9858657630444193,Unclear,"[7196895.783900915, 9154745.075212233, 12307569.454214681, 12044177.44500766, 5675245.711278432, 11080604.015471155]"
Sel Score: 0.5 RTime: 1572.794,404.9769,4.0,0.9924654008659792,Unclear,"[2724120.502619636, 5024628.786361948, 11926515.500895103, 9956092.905356022, 4623315.962372985, 5194763.64786287]"
Sel Score: 0.5 RTime: 3000.571,462.2461,2.0,0.9747530661399612,Unclear,"[6297976.898998648, 5186538.404529614, 4479727.366728306, 4207760.445932752, 6360479.088671881, 5478848.532014906]"
Sel Score: 0.5 RTime: 3501.722,465.2397,2.0,0.9855626556573942,Unclear,"[6627920.408395805, 4634984.409601704, 4587398.098427188, 7406190.999366504, 5467542.724036623, 3060438.3367616134]"
Sel Score: 0.5 RTime: 1645.434,433.7342,4.0,0.988739929933827,Unclear,"[3862060.8386991876, 9886516.344932301, 5122585.295335285, 5038070.080364607, 5120657.585202796, 8813121.542195197]"
Sel Score: 0.5 RTime: 2104.526,452.5059,2.0,0.9905718707795882,Unclear,"[828486.3983053645, 4292963.578118536, 4611296.84590691, 3401126.3345617843, 4253367.467654835, 2130597.4022180913]"
Sel Score: 0.5 RTime: 1308.169,423.9947,2.0,0.9902878458223877,Unclear,"[4973920.892088866, 8060267.653711373, 3691070.585888481, 8301897.648077885, 6738439.671453897, 1777305.1425388318]"
Sel Score: 0.5 RTime: 2414.39,437.4961,4.0,0.9938874152949934,Unclear,"[21879349.534512077, 4578831.501426087, 3281212.411331528, 15966074.703861726, 6776853.54667022, 7163958.104571638]"
Sel Score: 0.5 RTime: 4529.973,462.7364,4.0,0.9886107438339276,Unclear,"[4586887.29540698, 2469984.7755406527, 2024221.2620516566, 4182994.098945519, 3444814.5331413574, 1504483.108047683]"
Sel Score: 0.5 RTime: 3396.016,553.6016,3.0,0.9901047618939133,Unclear,"[4810688.695541393, 9305531.739606757, 7287410.459924046, 4676725.390789995, 13059507.137148121, 3798590.9972060886]"
Sel Score: 0.5 RTime: 1649.887,429.2326,4.0,0.9898024522411096,Unclear,"[5975491.734978493, 5782440.116230467, 15001792.183085248, 13810946.684574107, 8337105.649280157, 4775836.332354397]"
Sel Score: 0.5 RTime: 2094.909,413.2284,2.0,0.9755391631452419,Unclear,"[5907887.113378508, 6151825.488462531, 6180511.433864772, 4568779.413789285, 8298285.538280324, 5489784.839552647]"
Sel Score: 0.5 RTime: 4437.263,467.2443,2.0,0.9663659205900648,Unclear,"[3115794.6864548074, 3721076.9543272182, 2578260.3424405362, 3639910.9474147335, 2581314.1819107872, 3254811.2158418642]"
Sel Score: 0.5 RTime: 3288.322,467.4888,2.0,0.9915313923823375,Unclear,"[7017279.662198273, 5106831.819244676, 3033138.1668059737, 8370308.656572058, 6875060.721643802, 9972.0]"
Sel Score: 0.5 RTime: 1641.877,427.229,4.0,0.9868411049892686,Unclear,"[7765643.29957972, 9182576.941593207, 3942499.3764267634, 11220877.430413816, 3795858.6813473036, 6017042.81880488]"
Sel Score: 0.5 RTime: 1352.073,393.7178,2.0,0.9910546832948068,Unclear,"[3748330.996756526, 4115079.930321212, 4841940.075913088, 8740557.346400717, 1243745.6828657072, 2808181.588832301]"
Sel Score: 0.5 RTime: 6975.311,511.812,2.0,0.9826021728205623,Unclear,"[1061301.701232824, 1338401.406264409, 880245.6104342013, 1086405.9915166076, 1621471.2340123258, 595289.6857002066]"
Sel Score: 0.5 RTime: 3189.921,437.7366,4.0,0.9919658378488917,Unclear,"[2829736.9207302867, 10426364.87759927, 1887757.4167230562, 3560837.041702845, 9029569.599934397, 2661894.1988432137]"
Sel Score: 0.5 RTime: 4038.28,445.7155,2.0,0.9520430472800088,Unclear,"[1562829.579785944, 1677593.9509387063, 1886689.9801830505, 1431076.9329306919, 2009597.6380707987, 1723900.7093526071]"
Sel Score: 0.5 RTime: 2499.33,447.4728,2.0,0.9896181471180228,Unclear,"[6105026.489373671, 11978807.938019624, 3832040.406928657, 13042337.453625822, 6320905.11327481, 2714201.2704361742]"
Sel Score: 0.5 RTime: 3599.062,434.4681,2.0,0.989832041523326,Unclear,"[6871290.766455721, 2467195.7743135397, 1900999.6172222255, 6389675.656154576, 3725624.635301942, 1212396.7563017232]"
Sel Score: 0.5 RTime: 1700.727,415.4898,2.0,0.9886000945316086,Unclear,"[1353196.7533257115, 7364979.681281527, 4996690.6779455915, 3943839.541736876, 7948612.064867018, 1935785.6897083288]"
Sel Score: 0.5 RTime: 3662.954,612.9702,3.0,0.9746219979023324,Unclear,"[2579869.3882579496, 3630232.517912371, 4884095.987099144, 3643004.3751481073, 2715621.149366628, 4827394.185580869]"
Sel Score: 0.5 RTime: 1329.783,444.4861,4.0,0.9810378563078112,Unclear,"[7193263.423312706, 8308145.1538818525, 11103015.36273758, 12725380.281961588, 3951130.942473851, 10150106.93036101]"
Sel Score: 0.5 RTime: 1540.755,353.1956,5.0,0.9922644028280972,Unclear,"[3328506.2090961062, 13195154.52483268, 1594092.0795034268, 2927175.76754433, 2481562.8923885124, 12862318.508520035]"
Sel Score: 0.5 RTime: 4575.21,576.6266,3.0,0.9906219997751362,Unclear,"[2854964.8321968936, 6997333.408769605, 3766781.4292623354, 10086847.599593423, 1259099.20500369, 2390370.4979576366]"
Sel Score: 0.5 RTime: 6458.698,923.5512,2.0,0.9836139975144478,Unclear,"[4692217.711119364, 10801586.860375497, 3568866.0588765442, 6572353.061636594, 4508924.54280316, 8148134.621234861]"
Sel Score: 0.5 RTime: 1420.83,360.9959,5.0,0.9839853544522108,Unclear,"[7985820.801860419, 5506319.41733591, 2902587.4683520203, 8589407.066062562, 2746921.3850695295, 5202149.334818122]"
Sel Score: 0.5 RTime: 6465.156,928.7288,2.0,0.991093307350987,Unclear,"[2982734.003140245, 3762834.0239557447, 2426261.8108318425, 1346417.7440128692, 7368080.182362828, 539478.3578187316]"
Sel Score: 0.5 RTime: 4829.719,595.3038,3.0,0.987458608424449,Unclear,"[5835259.939234868, 3817367.668134137, 1359470.6176619544, 6101839.19425403, 4018544.698424091, 990602.6812739469]"
Sel Score: 0.5 RTime: 1794.384,409.9682,2.0,0.9886887032239817,Unclear,"[3102553.285908078, 4237062.480876194, 3001948.013963846, 138108.9207561944, 6765296.900836011, 3531086.778542693]"
Sel Score: 0.5 RTime: 1907.047,407.2141,2.0,0.9583691491783701,Unclear,"[6304577.300038319, 4154899.2925725738, 6283739.677047534, 6659264.231833573, 4761011.642866144, 5473934.2991207205]"
Sel Score: 0.5 RTime: 1798.857,439.2334,4.0,0.9585712001981754,Unclear,"[10307063.962068683, 15790200.418852031, 16296933.126184553, 11828123.144585935, 16427622.660720814, 14528721.824091854]"
Sel Score: 0.5 RTime: 1901.271,400.4583,4.0,0.9847641724498966,Unclear,"[3619317.26771737, 1616603.6540491944, 3856103.501467565, 1413580.6174790533, 2454432.8986626235, 5308188.110826259]"
Sel Score: 0.5 RTime: 7408.362,401.1974,2.0,0.9500741812356921,Unclear,"[2205673.33167878, 2911391.7176513732, 3458180.316260504, 3096964.11312878, 2948913.208838133, 2609872.09915979]"
Sel Score: 0.5 RTime: 1983.343,438.7181,2.0,0.9815436441506233,Unclear,"[3548621.3069637585, 5492187.812543905, 4445498.802124319, 5166551.028927384, 1555535.701281981, 6891976.936645399]"
Sel Score: 0.5 RTime: 1990.385,440.2249,2.0,0.9860193767165888,Unclear,"[6801954.57404392, 4538211.333064961, 8608552.367857907, 12114185.786301449, 1422879.8786574276, 6602671.272919582]"
Sel Score: 0.5 RTime: 1826.756,407.7265,4.0,0.9892534293120969,Unclear,"[2986767.0387045005, 9708795.382183677, 785600.4201872463, 5205700.342937548, 2092559.857417459, 6313569.517980784]"
Sel Score: 0.5 RTime: 3213.659,416.4603,4.0,0.9794373817912181,Unclear,"[8804484.839074705, 2432479.0702027353, 5522036.5909638135, 5103137.6750320885, 5233282.272894581, 6586148.325861944]"
Sel Score: 0.5 RTime: 1823.37,408.7239,4.0,0.980620649061646,Unclear,"[3611284.530729667, 5910220.822446451, 2997018.5683969436, 6694179.135876522, 3767309.402308306, 2181505.5455678613]"
Sel Score: 0.5 RTime: 2695.448,452.7293,4.0,0.9808054753403652,Unclear,"[4036823.169181605, 7605109.111891217, 10171403.506207675, 11104275.942099683, 2900667.53985158, 8038522.751053465]"
Sel Score: 0.5 RTime: 1609.703,445.2391,4.0,0.9649247724048482,Unclear,"[4641531.488420171, 3489485.6771049947, 7020431.008247107, 4501425.61922419, 4960069.458356327, 5851419.760653991]"
Sel Score: 0.5 RTime: 1376.683,334.1944,5.0,0.9838447595698262,Unclear,"[8630863.562649846, 6854969.624453666, 1566648.9710955932, 7077560.858224307, 1437317.3724846249, 8735561.058014717]"
Sel Score: 0.5 RTime: 1404.577,421.2405,4.0,0.983526047200196,Unclear,"[10663006.579609953, 10807031.711697413, 5696960.084882627, 17989432.58386251, 3309185.0573497834, 6195272.576384283]"
Sel Score: 0.5 RTime: 3277.33,550.949,3.0,0.982545851199534,Unclear,"[9703700.417039726, 2278360.2651221836, 4291622.579507873, 8711734.300441477, 5329591.518405384, 2432870.60568584]"
Sel Score: 0.5 RTime: 1478.204,453.2362,2.0,0.978699212014482,Unclear,"[7067316.307205075, 7965352.582568721, 1384927.0064545504, 7743333.264801573, 4952597.682712356, 3925777.866537801]"
Sel Score: 0.5 RTime: 3892.866,556.2748,3.0,0.9678052082469342,Unclear,"[8289691.5356301125, 7511370.398807207, 4684700.262258819, 10367183.471068237, 4894665.801782653, 5491025.673983952]"
Sel Score: 0.5 RTime: 7477.068,425.6881,2.0,0.9370730246881432,Unclear,"[2365858.6279086163, 1660521.7978068783, 1737859.9788015403, 2382718.845941617, 1896418.4254680881, 1567187.5998700352]"
Sel Score: 0.5 RTime: 3009.863,450.4917,4.0,0.9674556953030039,Unclear,"[8617528.136898305, 12972171.706129776, 8158809.618639704, 14936336.565546269, 5209130.620632369, 10027134.539639266]"
Sel Score: 0.5 RTime: 1621.926,392.6983,2.0,0.9754945299556494,Unclear,"[1314219.1947648588, 3105454.4050562545, 1065793.7880748434, 1022371.2705963933, 2687274.8994706552, 1854870.045852862]"
Sel Score: 0.5 RTime: 2566.856,456.2236,4.0,0.9796206481804292,Unclear,"[5719221.149522711, 12957686.67396011, 4370802.208988397, 14052755.786580011, 4654092.877704242, 4676539.911974106]"
Sel Score: 0.5 RTime: 3741.554,446.2362,4.0,0.9796422829680551,Unclear,"[5498400.4269147795, 4643049.735731498, 5164154.5741297025, 2015801.4305181908, 10375325.485874826, 3141302.5442426195]"
Sel Score: 0.5 RTime: 5080.67,592.2987,3.0,0.9556962299875986,Unclear,"[2964931.256282116, 3316077.844168221, 5551943.958883196, 4000188.415733862, 4962260.397133297, 3045891.752015891]"
Sel Score: 0.5 RTime: 5466.867,610.3089,3.0,0.9764726629366388,Unclear,"[2627070.52967103, 994010.6296583368, 1442371.916691222, 2987834.92417721, 1312748.6552279205, 839825.4647631859]"
Sel Score: 0.5 RTime: 1518.776,411.9856,4.0,0.9815883962673998,Unclear,"[9585513.011301586, 4353657.971871887, 1384451.7154187318, 1494982.7629666247, 8667695.56964703, 5394685.265082622]"
Sel Score: 0.5 RTime: 1816.992,460.758,4.0,0.9544849238364431,Unclear,"[1198605.2139808983, 1876831.5608152866, 2422436.680818016, 2065231.7596324696, 2238020.0336713362, 1278766.0137129494]"
Sel Score: 0.5 RTime: 3922.619,451.2377,4.0,0.9801238765812502,Unclear,"[6092892.152686684, 17182664.194778107, 1948059.3018734576, 10112268.853621693, 6716568.546753794, 8783438.22693497]"
Sel Score: 0.5 RTime: 3514.99,580.9488,3.0,0.9587094549118087,Unclear,"[3417335.379970205, 6397599.680357805, 4433475.917952094, 3816279.9438427933, 6859577.430168311, 3794684.39594259]"
Sel Score: 0.5 RTime: 1432.741,440.2211,4.0,0.9718660253493929,Unclear,"[1904416.9568835509, 3771723.858443651, 3359175.2956299824, 2195567.0952637503, 1691650.3806751755, 5293042.2776061455]"
Sel Score: 0.5 RTime: 1965.199,416.7153,2.0,0.9773700089205595,Unclear,"[8904946.636570776, 6281556.95435691, 1459228.406235524, 3658720.525766857, 3634325.677883013, 9620159.435723206]"
Sel Score: 0.5 RTime: 2108.555,447.7362,4.0,0.9715142205691129,Unclear,"[6465904.517923079, 8396276.937595712, 6857013.246001775, 6866451.579521465, 12568545.279993372, 2636210.8740072255]"
Sel Score: 0.5 RTime: 1637.416,425.9752,2.0,0.8865174240699851,Unclear,"[3234345.3538231184, 3899606.0706494977, 4341388.032015171, 3457855.4342735405, 3871201.6627723607, 4333599.404511459]"
Sel Score: 0.5 RTime: 1684.799,431.2315,2.0,0.978339656773524,Unclear,"[2146438.888994746, 3157372.363348109, 10464144.23910712, 7893004.374131754, 3972801.016810575, 4160575.2533955644]"
Sel Score: 0.5 RTime: 1488.751,366.6055,5.0,0.9813700679790789,Unclear,"[6485792.891128333, 828124.9502063429, 3065878.5029129786, 2075486.7988972482, 1739929.220189749, 6736060.47321178]"
Sel Score: 0.5 RTime: 1379.285,442.2389,2.0,0.9569535637416934,Unclear,"[7407960.268159561, 14564034.188899435, 9765984.681192132, 11299864.079839474, 6695107.04516989, 14268148.03301342]"
Sel Score: 0.5 RTime: 1727.088,441.9837,2.0,0.9526425360723286,Unclear,"[5158652.863562322, 5267286.270285821, 3731103.2653001198, 3031097.3244049256, 6809740.990181237, 4550610.693206142]"
Sel Score: 0.5 RTime: 1557.391,428.2359,4.0,0.9336301759321318,Unclear,"[5304549.758772763, 9570051.877369955, 8596596.398172466, 9124657.48457833, 7812117.326760909, 6925965.388866611]"
Sel Score: 0.5 RTime: 1405.847,409.9813,4.0,0.956695377260233,Unclear,"[9758504.188466458, 6268457.897521311, 4272987.414375135, 5772923.661401544, 9241541.786045175, 5632400.445000275]"
Sel Score: 0.5 RTime: 3340.386,494.7567,4.0,0.9744745883924282,Unclear,"[3118603.93213379, 3537734.325424156, 1462472.1402787813, 1883790.0183017636, 5120770.346932311, 1255280.0757790138]"
Sel Score: 0.5 RTime: 1786.125,448.4956,4.0,0.9236922124167104,Unclear,"[4725652.344627876, 5778661.080195115, 4842551.084813941, 6353663.228811369, 5557719.117276041, 3704068.207714717]"
Sel Score: 0.5 RTime: 2086.068,440.726,4.0,0.9767992650066672,Unclear,"[7702954.157764335, 7127742.858233147, 3047238.180070396, 11794835.675254934, 4894452.184246922, 1508097.2832129719]"
Sel Score: 0.5 RTime: 1770.915,443.7274,2.0,0.9666406486033124,Unclear,"[3897963.7100003934, 7200755.975911955, 5694547.8567806175, 9709069.096788514, 3841290.42720521, 3546765.168144816]"
Sel Score: 0.5 RTime: 7397.142,493.289,2.0,0.9356058308503953,Unclear,"[456010.30701721634, 532932.6600839513, 284326.3033343786, 484962.4000386839, 479374.6321198214, 332058.5831784436]"
Sel Score: 0.5 RTime: 1633.546,464.7455,2.0,0.964112221241832,Unclear,"[853813.6728806344, 3201578.2813792424, 2200204.1253174464, 2847651.04040071, 1545532.4918304156, 1976357.8098375315]"
Sel Score: 0.5 RTime: 3671.583,463.4827,2.0,0.9506439721836495,Unclear,"[2820197.3860772317, 6096075.093029244, 4538020.638002156, 3186666.8737550965, 6217902.242098901, 4305775.06620206]"
Sel Score: 0.5 RTime: 4001.594,562.63,3.0,0.9483211923553919,Unclear,"[6748935.616940858, 5015637.229890789, 4840965.439999514, 2925879.7069218066, 7255565.101952338, 6741951.217832538]"
