Compound,m/z,z,p value,specificity
"Sel Score: 0.61 RTime: 1359.421 Areas: [6649377.707092054, 782557.4133509136, 1651345.8249040158, 7630849.504779637, 9888842.847454205, 8919218.918955065]",411.9915,4.0,0.03417887122789595,12ca5
"Sel Score: 0.6 RTime: 7172.833 Areas: [6534415.828935456, 5604696.602952022, 3231546.689311092, 12373025.876510816, 10309779.107254488, 4687644.80520282]",618.3222,3.0,0.10500741596702821,12ca5
"Sel Score: 0.6 RTime: 1414.09 Areas: [2291937.246848054, 2045065.9296587354, 4200398.032426472, 15762683.201200848, 6684469.119604446, 4204542.635887206]",405.7285,4.0,0.09099755042171444,12ca5
"Sel Score: 0.6 RTime: 1411.033 Areas: [2091738.4639980171, 6428553.489376247, 3682539.968191936, 6889210.243844428, 13573149.319687922, 12333664.035053533]",412.4817,2.0,0.034874559506370764,12ca5
"Sel Score: 0.6 RTime: 3317.214 Areas: [1155340.3468344503, 2334686.493394243, 1295009.5369482695, 1910533.1963777049, 1553783.47738116, 1261078.220840993]",586.9619,3.0,0.09216706885263898,12ca5
"Sel Score: 0.6 RTime: 1415.902 Areas: [4722196.633806019, 2091502.5454093383, 9997828.566829486, 2569663.435892794, 9166879.482259108, 2809365.301524603]",420.9833,4.0,0.0464794203876179,12ca5
"Sel Score: 0.6 RTime: 6996.356 Areas: [13338330.257525273, 8123892.530428417, 6886574.21398441, 16899744.27005062, 3704803.5191842075, 4024195.787870889]",575.6408,3.0,0.08257589261438893,12ca5
"Sel Score: 0.6 RTime: 1722.741 Areas: [10353950.941907447, 7026010.941093069, 3145949.5788950226, 22340692.328581657, 19112946.533228163, 22057918.606176678]",456.7565,2.0,0.06433155831122406,12ca5
"Sel Score: 0.59 RTime: 7008.773 Areas: [5975491.734978493, 5782440.116230467, 15001792.183085248, 13810946.684574107, 8337105.649280157, 4775836.332354397]",752.4313,2.0,0.013336014720226127,12ca5
"Sel Score: 0.59 RTime: 2027.52 Areas: [3965708.880562582, 8417790.693294462, 3336913.670252388, 11922072.028140867, 4125820.5328443465, 5679102.244593173]",411.2123,2.0,0.06398287476123711,12ca5
"Sel Score: 0.59 RTime: 2973.365 Areas: [49498536.45624673, 47845828.09481017, 51076846.23265202, 35203510.172056824, 31398829.877982114, 29657183.53007026]",451.4763,4.0,0.09737902370690453,12ca5
"Sel Score: 0.59 RTime: 3366.65 Areas: [6204763.037776085, 8614093.680165108, 4195668.093543856, 31717829.238972493, 17089419.026696783, 39504731.72868077]",473.2427,4.0,0.059695890171830725,12ca5
"Sel Score: 0.59 RTime: 7047.214 Areas: [6033103.384989722, 8101572.298647939, 4215946.078792784, 8782070.194977459, 15638019.571165564, 10940275.405949904]",774.443,2.0,0.004737621350566739,12ca5
"Sel Score: 0.59 RTime: 3155.053 Areas: [9668277.166375468, 4233075.007648322, 8671209.894445032, 11179175.550260052, 12649936.01011185, 9819977.068162907]",450.2236,2.0,0.07599532611513299,12ca5
"Sel Score: 0.59 RTime: 3415.82 Areas: [4927461.332154362, 2366168.825370162, 2351082.8485871353, 3795512.7929067416, 6113109.864266506, 8448340.029557185]",536.2713,3.0,0.12472778027072218,12ca5
"Sel Score: 0.58 RTime: 6927.0 Areas: [2974095.1610292275, 3418249.8342468753, 3442309.4563831985, 3558188.837805507, 19586387.042600792, 9460154.990446692]",708.4046,2.0,0.0798339734170769,12ca5
"Sel Score: 0.58 RTime: 1363.984 Areas: [2994997.9868902666, 6400485.983880928, 3760151.7877907944, 2160859.5237117885, 12704905.470638057, 3419597.9658781467]",413.7304,2.0,0.05147109111525293,12ca5
"Sel Score: 0.57 RTime: 6969.669 Areas: [4380813.977480993, 1584010.9196440894, 2403694.431385282, 2211121.817548411, 7567151.982026782, 8313329.618716189]",730.4178,2.0,0.03152866558811032,12ca5
"Sel Score: 0.57 RTime: 3848.78 Areas: [15914673.830808846, 10975966.094455594, 12967090.794622878, 3516493.181117189, 3374180.8947162465, 3467101.758787915]",466.9897,2.0,0.12925164849874993,12ca5
"Sel Score: 0.57 RTime: 1641.133 Areas: [2468656.116358927, 6050500.1486771, 3902968.708938036, 16358948.978291288, 7335936.668518845, 9096264.01034197]",390.7201,4.0,0.06716153284096524,12ca5
"Sel Score: 0.56 RTime: 6792.889 Areas: [1265868.0429438485, 2331188.421326171, 2766603.833809277, 9340144.74953796, 5868371.16947046, 6453935.959665863]",642.3649,2.0,0.03347718435816232,12ca5
"Sel Score: 0.56 RTime: 7122.085 Areas: [2616351.912776611, 2223267.1893155337, 3281882.921936682, 9824.0, 3627732.7194315377, 4943318.932658629]",539.9796,3.0,0.01835198313171367,12ca5
"Sel Score: 0.54 RTime: 2007.374 Areas: [6854264.84589397, 7608782.780709028, 3770071.137453984, 11631211.003354797, 15329008.399901152, 4634073.245695656]",457.2328,2.0,0.1149493213289392,12ca5
