m/z,RT (min),z,Obs Mass,Specificity,P-value,SelScore 12ca5,SelScore Intstd 12ca5,Ln(Concentration-Dependent Enrichment) 12ca5,SelScore WDR5,SelScore Intstd WDR5,Ln(Concentration-Dependent Enrichment) WDR5,Areas_toberemoved_12ca5,yint_toberemoved_12ca5,Slope_toberemoved_12ca5,Areas_toberemoved_WDR5,yint_toberemoved_WDR5,Slope_toberemoved_WDR5,Area of Beads Only Reference,SelScore Rank WDR5,SelScore Intstd Rank WDR5,Concentration-Dependent Enrichment Rank WDR5,Total Rank WDR5,Total Intstd Rank WDR5
541.9430051752538,49.48435818866605,3.0,1622.8071861157614,WDR5,0.047517415164931055,0.27356643294658095,6435432.638665602,-14.345001156503747,0.7264335670534191,17088771.589717355,15.29792039522105,"((1, 2145145.711208159), (0.6, 1194800.6775148173), (0.3, 1308379.5770428504))",3008809.0933723706,-1698067.0904096225,"((1, 7940982.173198295), (0.6, 4576125.919741404), (0.3, 4717398.036643353))",3008809.0933723706,4403544.730951117,3008809.0933723706,1476,2114,1494,2970,3608
439.4984377331113,55.52975354780942,4.0,1753.9646450524451,WDR5,0.12384396304098926,0.27395913397796473,7736360.670757217,14.337641839737334,0.7260408660220352,20502744.039580613,15.47176081518305,"((1, 2578784.872738413), (0.6, 2506748.1951799584), (0.3, 1969244.851653887))",1173401.8649106731,1685616.3474751206,"((1, 6834247.349066476), (0.6, 3553241.407563187), (0.3, 2869100.25782055))",1173401.8649106731,5239626.70985868,1173401.8649106731,1477,1772,1170,2647,2942
422.2249420133193,28.2679174694835,4.0,1684.8706621732772,WDR5,0.08249048267577003,0.27411732063656014,10866354.676900439,14.939481299451485,0.7258826793634399,28774900.577114142,15.982808895563418,"((1, 5497371.571616535), (0.6, 4964146.619977863), (0.3, 1935627.8971266162))",2418330.5855938834,3077048.1404948398,"((1, 8769139.970963309), (0.6, 11818104.546335563), (0.3, 4666912.557373034))",2418330.5855938834,8734654.048555557,2418330.5855938834,1478,1003,348,1826,1351
416.72468565782646,59.6502030433678,4.0,1662.8696367513057,WDR5,0.07875824477274386,0.2742928594402491,6774095.600113373,13.089105312695597,0.7257071405597508,17922484.595001094,15.258111130553091,"((1, 2258030.315423734), (0.6, 2619965.9604021464), (0.3, 1338371.0857366996))",1858019.3530076786,483644.45212373405,"((1, 6241934.895352007), (0.6, 3057641.401174352), (0.3, 5298874.032811722))",1858019.3530076786,4231686.327460047,1858019.3530076786,1479,2044,1563,3042,3607
425.9801275424326,44.350894796431604,2.0,849.9457021448652,WDR5,0.01421268726728573,0.27432141269880317,15370680.943899829,-12.469213354795055,0.7256785873011969,40660967.452342525,15.481233166496684,"((1, 5123560.765921928), (0.6, 6181743.297933579), (0.3, 4416687.529758119))",5544687.290274756,-260201.95404025775,"((1, 13553656.267263202), (0.6, 5808192.125653402), (0.3, 3887002.5687938146))",5544687.290274756,5289494.102674769,5544687.290274756,1480,361,1156,2636,1517
425.7436988598945,56.24068801484295,2.0,849.4728447797889,WDR5,0.07206631127830838,0.27442043316112064,5812090.74869755,12.288669598497309,0.7255795668388795,15367420.855983485,14.646529347209505,"((1, 1937361.6427675083), (0.6, 2276112.8284957535), (0.3, 1602387.0077591182))",1825671.2062883575,217220.79386740868,"((1, 4728698.200999112), (0.6, 2235915.1923073144), (0.3, 2424098.8959917217))",1825671.2062883575,2295656.3392908364,1825671.2062883575,1481,2278,2376,3857,4654
407.45919981075144,30.56765109638192,2.0,812.9038466815028,WDR5,0.005795597441576134,0.27450642560987815,6488317.377426685,14.49270079637271,0.725493574390122,17147986.81112344,15.236204492520613,"((1, 3475503.484959126), (0.6, 2862714.7584582735), (0.3, 1150884.4474378622))",1412792.3991757918,1968339.390745229,"((1, 5875124.281144008), (0.6, 2731113.2958479696), (0.3, 3911673.9097476513))",1412792.3991757918,4139992.32742425,1412792.3991757918,1482,2107,1601,3083,3708
321.5877303411124,21.765649392609294,5.0,1602.9022693555619,WDR5,0.100664216203915,0.2747133243850335,3702759.98663278,11.379451459024208,0.7252866756149664,9775872.674967045,12.47737386232809,"((1, 1234253.2754000726), (0.6, 1384171.9698249178), (0.3, 166057.49536106575))",1046153.3814524156,87505.02147845051,"((1, 1882800.218128536), (0.6, 672579.2682541773), (0.3, 272426.61325810367))",1046153.3814524156,262334.0215910933,1046153.3814524156,1483,2700,2827,4310,5527
407.4802340955653,34.45712095072549,2.0,812.9459152511306,WDR5,0.12008096627863032,0.2747450848300712,12422124.973974064,12.69416582726118,0.7252549151699288,32791149.6571521,15.74329925108548,"((1, 2539056.720309256), (0.6, 1280348.1914270783), (0.3, 1577481.9236710866))",1741073.8375111402,325841.33103920554,"((1, 8530561.094333818), (0.6, 5105349.550728543), (0.3, 5606644.100102474))",1741073.8375111402,6874292.2522160215,1741073.8375111402,1484,732,693,2177,1425
569.6190729010814,75.50141776222496,3.0,1705.8353892932441,WDR5,0.09952323396290254,0.27474519159334854,15127615.618388023,15.336662553403398,0.7252548084066516,39932913.48735323,15.17919781178797,"((1, 6959378.730087913), (0.6, 3517646.5873404276), (0.3, 1998394.876536781))",1595850.9467020885,4577495.412764104,"((1, 6200127.275133751), (0.6, 3586592.201981399), (0.3, 1167946.6584628287))",1595850.9467020885,3910586.074040549,1595850.9467020885,1485,392,1720,3205,2112
410.47824617774654,35.93674066119938,2.0,818.941939415493,WDR5,0.048851396992121744,0.2747732252920511,11086474.764157703,14.636192929083965,0.7252267747079488,29261251.082762443,16.100921392627296,"((1, 4762921.841349929), (0.6, 2767983.7243282204), (0.3, 1427083.6215739956))",1872297.4274968707,2272049.6897758655,"((1, 10101877.371836465), (0.6, 11529497.660350313), (0.3, 2636295.4832646493))",1872297.4274968707,9829723.78583456,1872297.4274968707,1486,970,233,1719,1203
452.49434883916217,40.53089578882084,2.0,902.9741447383243,WDR5,0.011964851864803672,0.27479357893185985,9942814.3122251,12.763128809159,0.7252064210681403,26240033.74002362,15.390605235020631,"((1, 3314271.8032458615), (0.6, 3824146.26278146), (0.3, 2842795.9707072373))",3134418.790135262,349105.27705847996,"((1, 8509243.340106783), (0.6, 4404990.7242198475), (0.3, 6027988.231704588))",3134418.790135262,4831199.000158155,3134418.790135262,1487,1218,1321,2808,2539
430.97761609047484,24.167679127368036,4.0,1719.8813584818993,WDR5,0.003937512357243503,0.274835711353921,17480656.439642414,12.726709629020528,0.7251642886460791,46123364.86285716,15.92098077912779,"((1, 5272629.960464942), (0.6, 6342437.634648484), (0.3, 4420232.605874467))",5218980.781293142,336619.88297083613,"((1, 15479099.996126093), (0.6, 7243200.526675719), (0.3, 6656465.4676058395))",5218980.781293142,8210963.0705921315,5218980.781293142,1488,218,428,1916,646
422.2189823639589,66.27309803857948,4.0,1684.8468235758355,WDR5,0.08465061264442517,0.27484593921455625,2970111.705218858,-12.954177289146378,0.7251540607854438,7836348.5019311,13.810997742751647,"((1, 990034.7087952491), (0.6, 1145818.6297154909), (0.3, 1035191.2858735137))",1368868.8225601856,-422598.26944905694,"((1, 2567778.69166105), (0.6, 1871542.8038885302), (0.3, 1178725.1632677347))",1368868.8225601856,995497.3522375869,1368868.8225601856,1489,2775,2739,4228,5514
464.2453348671026,55.62564979643324,2.0,926.4761167942052,WDR5,0.11982606876331038,0.2749857831738219,9849121.244340245,-13.068632987761902,0.7250142168261782,25967716.741478443,14.997270854138943,"((1, 2614117.2713103206), (0.6, 4193072.9883942814), (0.3, 3835392.0937388563))",3667185.3657923825,-473843.78922410076,"((1, 6253051.24913288), (0.6, 7387299.253132514), (0.3, 3364592.8858965184))",3667185.3657923825,3260107.910381082,3667185.3657923825,1490,1240,1988,3478,3228
647.6480140526838,83.45897723025651,3.0,1939.9222127480516,WDR5,0.08526000353035183,0.2750735722531785,2108834.740140272,-13.259369321929125,0.7249264277468214,5557604.179696396,13.968134892401322,"((1, 703019.1387814818), (0.6, 809272.2651028413), (0.3, 461751.42131822073))",1136085.934089519,-573417.4829445136,"((1, 2109734.8002280868), (0.6, 1988737.5042776093), (0.3, 1815575.1330415572))",1136085.934089519,1164887.2886962239,1136085.934089519,1491,2825,2702,4193,5527
462.7255524500006,43.46762470180056,2.0,923.4365519600011,WDR5,0.060726619229272014,0.2752722708017427,6470985.146795669,13.954453337914758,0.7247277291982573,17036595.649296276,15.126416886037656,"((1, 2156995.623005503), (0.6, 2297155.4976928383), (0.3, 1365612.256563815))",1199388.4170898618,1149058.348946861,"((1, 5678865.809821133), (0.6, 2458625.647045851), (0.3, 1678738.1798577402))",1199388.4170898618,3709534.244132582,1199388.4170898618,1492,2122,1806,3298,3928
413.21366005955707,53.92268607366576,2.0,824.4127671791141,WDR5,0.13298700206756875,0.2753005340425775,11949966.85064996,-12.53299242036005,0.7246994659574225,31457020.68829103,15.428333845883804,"((1, 3983322.245508982), (0.6, 3346022.4760449473), (0.3, 1679528.9163589098))",3629965.592896829,-277338.04505170556,"((1, 10305698.190071069), (0.6, 4575560.821699131), (0.3, 3734951.743020147))",3629965.592896829,5016955.561704976,3629965.592896829,1493,810,1253,2746,2063
417.98080173255283,46.678287481955536,2.0,833.9470505251056,WDR5,0.13355708277715736,0.27537565621999444,13604767.53735891,13.597939163301215,0.7246243437800055,35799626.89644034,15.872121442829597,"((1, 4143654.355947366), (0.6, 5097510.744398198), (0.3, 1711299.311990345))",3446878.3665971286,804470.1679929224,"((1, 14312518.840403153), (0.6, 4206143.366716874), (0.3, 3503429.0930423853))",3446878.3665971286,7819423.924229289,3446878.3665971286,1494,563,494,1988,1057
454.2192221985703,60.031386733857275,4.0,1812.8477829142812,WDR5,0.07063653060394753,0.27557433214407107,7684488.914169154,13.781600425227657,0.7244256678559289,20200869.110219274,15.259786317747418,"((1, 2561495.0956500703), (0.6, 3006848.175065934), (0.3, 1523681.3703370045))",1800554.6171111036,966658.3716766848,"((1, 6733626.707505788), (0.6, 3571697.4026573), (0.3, 2302137.5473516616))",1800554.6171111036,4238781.135112525,1800554.6171111036,1495,1793,1557,3052,3350
439.4864536473712,65.98351743860817,2.0,876.9583543547424,WDR5,0.11434778247533034,0.27577960892700526,4847630.7418753,13.649393559847454,0.7242203910729946,12730285.04651932,15.030379742035848,"((1, 1771298.9957807541), (0.6, 1768923.322177047), (0.3, 1586316.7622647148))",1094986.667729759,846947.1371723344,"((1, 4509541.410736454), (0.6, 2804147.158914408), (0.3, 2582440.3657633266))",1094986.667729759,3369853.2050108504,1094986.667729759,1496,2510,1949,3445,4459
445.97295965478173,56.809011478701194,2.0,889.9313663695634,WDR5,0.09078244158796754,0.2758632666527791,8704447.975564115,-13.75807985507081,0.724136733347221,22849038.94272191,14.686918147528079,"((1, 2901482.083499598), (0.6, 2980619.0493865698), (0.3, 1932605.3221768371))",3494056.173102964,-944187.3175685738,"((1, 7616346.684109851), (0.6, 2608430.5706677716), (0.3, 3077325.1498703673))",3494056.173102964,2390273.010044523,3494056.173102964,1497,1528,2342,3839,3870
427.23962170841116,39.1012552161525,4.0,1704.9293809536446,WDR5,0.1248966491663149,0.2759066230090911,15052408.375143327,13.892869898267035,0.7240933769909089,39503760.70473901,15.619014109865779,"((1, 5277628.4037525775), (0.6, 4595755.183916213), (0.3, 4638582.2982509425))",4136859.1268608063,1080430.2487781406,"((1, 10987934.369350376), (0.6, 7417473.158324164), (0.3, 4081299.734509492))",4136859.1268608063,6070879.8910258645,4136859.1268608063,1498,410,896,2394,1306
409.9651563020903,39.21408255604574,2.0,817.9157596641805,WDR5,0.03170729898096449,0.276002931688973,10777814.828651372,-14.28803763793795,0.723997068311027,28271824.110680126,15.252071763487194,"((1, 2966446.4386982857), (0.6, 2893561.0906092636), (0.3, 1959412.7427321977))",4008562.4801158956,-1604042.6196952942,"((1, 10802054.798060661), (0.6, 3927030.71278914), (0.3, 1856650.380878957))",4008562.4801158956,4206206.638463433,4008562.4801158956,1499,1047,1577,3076,2624
426.4701385859097,45.23312858834876,4.0,1701.8514484636387,WDR5,0.11992343420266682,0.276014405618489,11290580.893868927,14.932301368092881,0.7239855943815109,29615185.848881908,16.090740078194596,"((1, 5986658.709972251), (0.6, 5972364.574978006), (0.3, 2753638.576497355))",3140194.3861413267,3055034.2696701335,"((1, 14325872.667481497), (0.6, 7260786.807105653), (0.3, 4642483.43415295))",3140194.3861413267,9730152.02302294,3140194.3861413267,1500,935,247,1747,1182
408.72466951251687,49.449338791508964,2.0,815.4347860850337,WDR5,0.10936503061494564,0.27604669941359805,10895753.394711018,14.374875214916022,0.723953300586402,28574935.50632169,15.800357663462899,"((1, 3631921.6404144205), (0.6, 4216208.392703959), (0.3, 1268911.9518588749))",2108135.4890356828,1749560.5759573746,"((1, 9759585.340214416), (0.6, 6700523.634976325), (0.3, 2595209.975978236))",2108135.4890356828,7277934.544208748,2108135.4890356828,1501,1026,605,2106,1631
469.0006596785158,34.93420269790354,2.0,935.9867664170315,WDR5,0.1058718567511782,0.27609073186672195,3751013.35790079,13.50842523282652,0.7239092681332782,9835148.453976067,14.495659629729348,"((1, 1250338.327461789), (0.6, 1333341.8554313441), (0.3, 1269886.6461964394))",718266.8820318434,735587.8340962235,"((1, 2434068.753528223), (0.6, 2462228.2158005484), (0.3, 1052835.9969476063))",718266.8820318434,1974172.0036012633,718266.8820318434,1502,2699,2490,3992,5189
411.71577743158366,51.26335765414391,4.0,1642.8340038463346,WDR5,0.05913410762994865,0.27617227624360635,15628336.818694655,14.169834313155633,0.7238277237563936,40960749.64308036,15.816553734915514,"((1, 5209448.473686439), (0.6, 2605476.071996841), (0.3, 1674658.5225667541))",2741351.432069227,1425216.5330455685,"((1, 13653584.056908092), (0.6, 1761067.3177380457), (0.3, 4078857.1789315115))",2741351.432069227,7396768.213795336,2741351.432069227,1503,351,576,2079,927
440.2289999272829,66.14217220849756,2.0,878.4434469145658,WDR5,0.013131629663489018,0.2762105379539902,9217273.417478075,-13.656101175977529,0.7237894620460098,24153189.14978807,14.481032386516821,"((1, 3072426.43681748), (0.6, 1978359.8574170806), (0.3, 1943687.926411114))",3199414.3176472415,-852647.229093628,"((1, 6860306.339493279), (0.6, 2028134.0221935033), (0.3, 2742277.982327786))",3199414.3176472415,1945505.4768043603,3199414.3176472415,1504,1410,2503,4007,3913
443.97967342288086,33.46426228818061,2.0,885.9447939057617,WDR5,0.09722763080074219,0.2762283399183641,7837842.425869837,13.053365085161778,0.7237716600816358,20536662.62377936,15.632561399228246,"((1, 2882015.9796513286), (0.6, 2311167.041808599), (0.3, 2771644.813875281))",2328182.4479700904,466664.13698757644,"((1, 9097323.130870253), (0.6, 4725402.550625506), (0.3, 4712743.401590198))",2328182.4479700904,6153683.473237248,2328182.4479700904,1505,1767,878,2383,2645
467.7385326366581,65.83291731941905,2.0,933.4625123333161,WDR5,0.06812586554929136,0.27623587686117507,8476757.121528115,14.589531207455511,0.723764123138825,22209905.370861277,14.856796823001652,"((1, 3198215.638025351), (0.6, 3676122.818345675), (0.3, 2763450.7349754088))",1625603.5935617958,2168467.3972768495,"((1, 3458819.1056833304), (0.6, 3611013.870397948), (0.3, 5236213.992953719))",1625603.5935617958,2832858.478722366,1625603.5935617958,1506,1581,2156,3662,3737
553.9508627322368,53.97075898683484,3.0,1658.8307587867105,WDR5,0.034201050533767485,0.27625066344044186,11888197.839330615,14.209129163036964,0.7237493365595582,31145899.133593567,15.89567278836311,"((1, 3962733.7117512454), (0.6, 4168350.95997706), (0.3, 2771086.2644504276))",2708254.888700457,1482335.0857669797,"((1, 10326060.073854318), (0.6, 4327072.185656992), (0.3, 12772479.698927673))",2708254.888700457,8005767.5878201015,2708254.888700457,1507,825,469,1976,1294
406.7228337040489,46.36249373963513,4.0,1622.8622289361956,WDR5,0.01591304483008028,0.2762545410410738,9708774.940980587,14.299336215343152,0.7237454589589262,25435534.015508484,15.976294957170541,"((1, 3649221.811809952), (0.6, 1477974.77182266), (0.3, 2096069.8800764226))",1480283.1028814341,1622268.7904030313,"((1, 11404180.224040354), (0.6, 4821560.780413961), (0.3, 3661456.876546185))",1480283.1028814341,8677941.960255772,1480283.1028814341,1508,1294,355,1863,1649
436.73249225138596,65.50043956482922,2.0,871.4504315627719,WDR5,0.04934586813273735,0.276262487811917,5873209.4625476,14.551167577450746,0.7237375121880831,15386316.248182105,15.101049081013565,"((1, 3378052.740305569), (0.6, 1923950.8353895396), (0.3, 2678787.027920539))",1215854.2206041608,2086852.6450361954,"((1, 5493398.550633147), (0.6, 2590118.4189954405), (0.3, 1689150.8649475805))",1215854.2206041608,3616615.063461685,1215854.2206041608,1509,2275,1846,3355,4121
446.9899042543302,46.1617129763228,2.0,891.9652555686604,WDR5,0.0028992993789074125,0.27626930222658774,15224672.894584153,13.818784125916274,0.7237306977734124,39883414.6557921,15.514063518823374,"((1, 7764877.651751789), (0.6, 4771383.0857278695), (0.3, 3548327.5577952154))",5388132.2709794855,1003278.9319270835,"((1, 13036008.84507563), (0.6, 6158336.505872634), (0.3, 4773957.070285925))",5388132.2709794855,5466032.103843002,5388132.2709794855,1510,395,1088,2598,1483
445.7441522875254,42.31464375847031,4.0,1778.9475032701016,WDR5,0.05965706589720695,0.27638190453240064,9598921.339662222,14.590982131281818,0.7236180954675993,25131721.955897406,15.70681002838542,"((1, 5707830.762112603), (0.6, 5167909.438616243), (0.3, 4262673.349364751))",3651860.6762556485,2171615.9619014873,"((1, 10861106.293244274), (0.6, 7474662.707510971), (0.3, 4010654.963182648))",3651860.6762556485,6627975.946082703,3651860.6762556485,1511,1326,758,2269,2084
339.9878532161254,21.56005347685086,5.0,1694.902883730627,WDR5,0.026998795791023673,0.27639664900011096,13716542.934274448,14.404398042629788,0.723603350999889,35909756.747343406,15.634722042015726,"((1, 4572180.532497806), (0.6, 1921722.7679284129), (0.3, 3334199.2240423127))",2164525.9105894202,1801982.5665981518,"((1, 10492546.373055587), (0.6, 2847218.7066400717), (0.3, 2846208.6265074485))",2164525.9105894202,6166993.759258768,2164525.9105894202,1512,557,875,2387,1432
419.24036633913175,38.86709130225845,2.0,836.4661797382635,WDR5,0.03817393512628242,0.2764574453704516,9529316.09200299,14.731830976508206,0.7235425546295484,24940061.57020377,16.169427763380995,"((1, 4047331.124791453), (0.6, 2783138.7413251866), (0.3, 3522186.0462502516))",1657243.4564420066,2500074.217776075,"((1, 15258921.647195207), (0.6, 4079772.8781420668), (0.3, 2352425.2839839007))",1657243.4564420066,10526724.408300556,1657243.4564420066,1513,1348,180,1693,1528
416.2386395731771,50.33243189836817,2.0,830.4627262063542,WDR5,0.040790503277913406,0.27646803596939784,10936054.314366885,14.282092964682352,0.7235319640306022,28620251.990704104,15.216540644441219,"((1, 4010676.6261091493), (0.6, 3486890.2826614846), (0.3, 2397117.0188754224))",2373615.5664909817,1594535.3970971834,"((1, 8047467.612301492), (0.6, 2051088.016702366), (0.3, 3726163.8686910574))",2373615.5664909817,4059379.325672783,2373615.5664909817,1514,1020,1641,3155,2661
447.99455262913204,44.82114530435772,4.0,1787.949104636528,WDR5,0.10430492881308487,0.27664254505652114,13994266.70084519,13.690772918561633,0.7233574549434788,36591830.59661137,14.90157741471012,"((1, 4680072.200101547), (0.6, 3798940.146315163), (0.3, 7531769.897588189))",4178426.84760185,882728.465374272,"((1, 9385022.919622509), (0.6, 3349829.4209157475), (0.3, 2799529.179765729))",4178426.84760185,2962598.801865644,4178426.84760185,1515,524,2111,3626,2635
615.7610591028694,72.1216159982101,3.0,1844.2613478986082,WDR5,0.015951042314927354,0.2768213029017163,43325189.63873138,-16.52918261015541,0.7231786970982836,113184404.03987983,10.342729829963123,"((1, 14441730.809015235), (0.6, 27229833.89658593), (0.3, 10694396.484453326))",29400299.84535871,-15084565.250230813,"((1, 37728137.10519245), (0.6, 20295043.00155857), (0.3, 20001363.57372683))",29400299.84535871,31030.622856568327,29400299.84535871,1516,19,2841,4357,2860
427.97667803465515,50.349085046812874,4.0,1707.8776062586205,WDR5,0.11021533597347999,0.2768640081662826,18098207.65988871,15.062316090460666,0.7231359918337175,47270374.48177794,16.219948116999493,"((1, 6032737.873540033), (0.6, 4274839.151190821), (0.3, 3978356.8616064587))",2498048.7019482814,3479210.9601760553,"((1, 15985547.21482595), (0.6, 3933447.8043179675), (0.3, 8184560.527824626))",2498048.7019482814,11072201.071116192,2498048.7019482814,1517,197,147,1664,344
452.9892854604619,26.660022160115616,4.0,1807.9280359618474,WDR5,0.13328088351953576,0.27703841407839336,6486320.233863862,14.680841980430067,0.7229615859216068,16926751.3989691,15.240322445559192,"((1, 2880237.273484086), (0.6, 3974052.3409040836), (0.3, 3072113.942640512))",1442843.421338015,2375793.346801157,"((1, 5602043.45124184), (0.6, 3971510.302216844), (0.3, 2614042.456345385))",1442843.421338015,4157075.771678161,1442843.421338015,1518,2132,1595,3113,3727
558.280298182177,77.76026628147982,3.0,1671.8190651365312,WDR5,0.0895556294901701,0.2773446905834288,7819585.022422373,-14.026431292539106,0.7226553094165712,20374879.439734485,15.1638571052947,"((1, 1470271.4708265315), (0.6, 1833007.384057692), (0.3, 2144730.8585877023))",2633671.6552944295,-1234814.4730879043,"((1, 7989214.829746165), (0.6, 3666720.9408361013), (0.3, 1329183.900707993))",2633671.6552944295,3851052.730169466,2633671.6552944295,1519,1778,1747,3266,3525
416.98436321503584,45.70018842470164,4.0,1663.9083469801433,WDR5,0.11357857574615983,0.27735602816109056,10956592.398190483,13.920959347251708,0.7226439718389095,28547118.665290743,15.46937233617757,"((1, 3652197.9283266086), (0.6, 4192961.878496586), (0.3, 2845400.420078298))",2847548.3400803334,1111209.1972509322,"((1, 10330055.666189164), (0.6, 2723104.678259209), (0.3, 3419191.3317623585))",2847548.3400803334,5227126.905168612,2847548.3400803334,1520,1029,1176,2696,2205
447.48305854065165,43.9392980127122,4.0,1785.9031282826065,WDR5,0.015516492062849309,0.27743071295667077,12826259.887012333,-13.466631719992847,0.7225692870433292,33406039.883689485,15.410376855426517,"((1, 4531132.778267366), (0.6, 2761274.8621008615), (0.3, 4416066.083950867))",4492453.426364246,-705478.6023104374,"((1, 10717582.945540244), (0.6, 5519538.047837815), (0.3, 5504925.045453665))",4492453.426364246,4927670.186063629,4492453.426364246,1521,688,1287,2808,1975
436.4598965353709,38.676763895515144,2.0,870.9052401307417,WDR5,0.014459280836682218,0.2777303142755798,6904743.846444571,13.837929390570848,0.7222696857244201,17956582.020897698,15.365066121115802,"((1, 2435911.7398438836), (0.6, 1538209.257697732), (0.3, 1025727.1545561663))",1149305.790610768,1022672.0231731479,"((1, 7180109.659697118), (0.6, 1763199.2023077847), (0.3, 2580826.8097213185))",1149305.790610768,4709376.696876675,1149305.790610768,1522,2041,1377,2899,3418
341.99576197214,22.250779047391195,5.0,1704.9424275106999,WDR5,0.0010969453245615517,0.2778462140921115,10892798.281798838,-12.572900036073625,0.7221537859078884,28311616.712272875,15.253097218202356,"((1, 3630933.2442060136), (0.6, 3702658.1664157226), (0.3, 3191188.7960619763))",3804419.959761513,-288629.759297171,"((1, 8895911.118865184), (0.6, 5764869.161572319), (0.3, 3262741.268455937))",3804419.959761513,4210522.125183733,3804419.959761513,1523,1043,1575,3098,2618
349.3984069876782,21.95532362219331,5.0,1741.955652588391,WDR5,0.12455824575164709,0.2779382863300255,10917623.987134825,-10.125576857704328,0.7220617136699744,28363124.74055639,15.212805682365778,"((1, 3639208.5977260843), (0.6, 4776878.832252237), (0.3, 4240490.179084537))",4112470.91607609,-24973.657734405544,"((1, 9454370.454463786), (0.6, 5360926.470189006), (0.3, 3356416.9471933446))",4112470.91607609,4044245.9766762913,4112470.91607609,1524,1039,1649,3173,2688
454.2299088495508,63.88275627929055,2.0,906.4452647591015,WDR5,0.01673717007147021,0.2779453545602988,9741201.474139497,-12.366992718996068,0.7220546454397012,25305980.694275536,13.828616924080654,"((1, 3247065.6088647265), (0.6, 5120917.693026267), (0.3, 2275667.2339337985))",3864709.371051352,-234918.21681352783,"((1, 4675535.643426467), (0.6, 5335445.102712668), (0.3, 3117581.3921736483))",3864709.371051352,1013192.6309938123,3864709.371051352,1525,1308,2735,4260,4043
420.71732781035666,53.00656980941845,2.0,839.4201026807133,WDR5,0.0751264237399153,0.27795021215231214,13818494.319947494,14.038835208816545,0.7220497878476878,35897223.51650872,15.799237045558003,"((1, 4606165.395421696), (0.6, 3964053.2909094035), (0.3, 3045838.071981589))",3202905.5373606593,1250226.3949219666,"((1, 11398145.844696237), (0.6, 4569447.073609852), (0.3, 8289640.854388104))",3202905.5373606593,7269783.328499997,3202905.5373606593,1526,558,609,2135,1167
446.22757130653565,35.49740999461613,2.0,890.4405896730713,WDR5,0.07545375296604709,0.2779669204135773,10888186.776366469,13.867003353044504,0.7220330795864226,28282613.69214365,16.096199537116775,"((1, 3629394.6107691955), (0.6, 1444757.204933387), (0.3, 1945969.4762456163))",1870220.763046584,1052841.6006255427,"((1, 9847474.773803199), (0.6, 12401609.041303517), (0.3, 1503121.0479437225))",1870220.763046584,9783418.65950207,1870220.763046584,1527,1045,241,1768,1286
449.71726097788564,49.962830145263254,2.0,897.4199690157712,WDR5,0.08264739532165273,0.2780120969451302,10944763.75165216,14.814624183845481,0.7219879030548698,28423176.96717301,15.748060409673267,"((1, 3758715.791356055), (0.6, 4411006.816862249), (0.3, 1968908.7260037074))",1609461.0311110856,2715873.4813046865,"((1, 9474388.360558005), (0.6, 3798161.784923839), (0.3, 4399951.221292251))",1609461.0311110856,6907099.887008356,1609461.0311110856,1528,1035,685,2213,1720
442.4886464866294,56.95272238695305,4.0,1765.9254800665176,WDR5,0.008587447957148305,0.27803515841237125,14077431.454670154,14.590917482286198,0.7219648415876287,36554407.82441497,15.516624001196606,"((1, 5507111.187806332), (0.6, 1941408.8737614725), (0.3, 2127738.3438333445))",2190336.024779697,2171475.5736487065,"((1, 7121026.373245716), (0.6, 6264800.42070317), (0.3, 4092660.377619026))",2190336.024779697,5480045.7158434745,2190336.024779697,1529,525,1083,2612,1608
392.95679596904097,34.212515232331384,4.0,1567.7980779961638,WDR5,0.030378818255881575,0.278136730063287,4029796.390778795,-13.095787389515145,0.721863269936713,10458748.10984095,14.292514436333688,"((1, 1343268.6050251166), (0.6, 1198668.1630857808), (0.3, 868744.3998057632))",1594252.1060875915,-486887.02299490187,"((1, 3486248.958330244), (0.6, 2357934.886860027), (0.3, 1547888.8907030292))",1594252.1060875915,1611239.6930248677,1594252.1060875915,1530,2665,2585,4115,5250
431.22252720947955,59.23702588499498,2.0,860.4305014789591,WDR5,0.12617295296287434,0.27817450418937517,12309689.577934913,14.296878801481371,0.7218254958106248,31941991.983631715,15.824294643164867,"((1, 4566984.693779715), (0.6, 3749216.7895474136), (0.3, 1674191.074798111))",2616976.7362559033,1618287.0989256222,"((1, 12076037.45358329), (0.6, 4307365.565865123), (0.3, 3734862.522597668))",2616976.7362559033,7454248.104134792,2616976.7362559033,1531,786,567,2098,1353
461.2374227154532,69.07534705164522,4.0,1840.9205849818127,WDR5,0.09963545328936518,0.2782259715484742,7122108.341759441,14.206602020349612,0.7217740284515258,18476178.91417556,15.431858929884818,"((1, 2374036.015485284), (0.6, 2602363.6396633857), (0.3, 1628160.5684054748))",1199969.1782720299,1478593.7429395202,"((1, 6761689.433925658), (0.6, 2911777.4241555096), (0.3, 3571532.9905989286))",1199969.1782720299,5034671.959038086,1199969.1782720299,1532,1982,1246,2778,3228
414.9768123385374,29.268967228145147,4.0,1655.8781434741495,WDR5,0.05548588359112925,0.27830280444123573,8855285.880153423,14.217975444378142,0.7216971955587642,22963602.535048433,15.78423689302993,"((1, 2951763.8711539214), (0.6, 2012919.9621957839), (0.3, 2312440.2987849372))",1413033.4957438614,1495506.4117097808,"((1, 7278378.678401149), (0.6, 6298516.940972385), (0.3, 6705070.754520464))",1413033.4957438614,7161549.262895249,1413033.4957438614,1533,1522,633,2166,2155
