m/z,RT (min),z,Obs Mass,Specificity,P-value,SelScore 12ca5,SelScore Intstd 12ca5,Ln(Concentration-Dependent Enrichment) 12ca5,SelScore WDR5,SelScore Intstd WDR5,Ln(Concentration-Dependent Enrichment) WDR5,Areas_toberemoved_12ca5,yint_toberemoved_12ca5,Slope_toberemoved_12ca5,Areas_toberemoved_WDR5,yint_toberemoved_WDR5,Slope_toberemoved_WDR5,Area of Beads Only Reference,SelScore Rank 12ca5,SelScore Intstd Rank 12ca5,Concentration-Dependent Enrichment Rank 12ca5,Total Rank 12ca5,Total Intstd Rank 12ca5
442.25131925092734,23.512855303819713,4.0,1764.9761711237093,12ca5,0.07140572240076778,0.7042207252427982,33064196.766661733,14.945987570510727,0.2957792747572018,13887271.12043006,-15.524794135119555,"((1, 11021398.224558253), (0.6, 12458830.97645195), (0.3, 5317846.593514583))",8211161.666025992,3097133.519365127,"((1, 4026822.1647424214), (0.6, 3194420.4519130974), (0.3, 5488266.891179671))",8211161.666025992,-5525001.821877139,8211161.666025992,115,65,131,246,196
420.2481708284976,22.811682247599318,2.0,838.4817887169952,12ca5,0.036354477125307566,0.703892835427933,38978037.517151654,15.844052666826821,0.2961071645720669,16396922.356470129,13.034232611740311,"((1, 12992681.439105084), (0.6, 8120789.721484352), (0.3, 6606550.748362362))",4643568.043753761,7602993.937493743,"((1, 4028414.8513514525), (0.6, 6036928.703685542), (0.3, 6120156.732853613))",4643568.043753761,457820.5672367291,4643568.043753761,116,34,27,143,61
437.50195078206946,29.871976642678717,4.0,1745.9786972482777,12ca5,0.07813641628444414,0.7021138432417374,18797352.32005659,13.859925585951133,0.2978861567582626,7975161.141958532,13.008472992775447,"((1, 4254246.495564934), (0.6, 2604375.152026567), (0.3, 1987753.4717184377))",2577549.592647367,1045416.1418221281,"((1, 3296185.433970557), (0.6, 2663737.395575749), (0.3, 2166247.6265115193))",2577549.592647367,446177.8832150233,2577549.592647367,117,175,220,337,395
590.3160365426604,117.4684391108443,3.0,1767.9262802179812,12ca5,0.01759418872777213,0.7011030217887856,6623655.501746007,14.308767866675247,0.29889697821121436,2823822.6803426878,13.232876639562193,"((1, 2207885.59171975), (0.6, 382811.45122312085), (0.3, 137256.15912632807))",54825.59518201135,1637641.8466941176,"((1, 733513.7561836643), (0.6, 229580.93103288743), (0.3, 142078.02887080805))",54825.59518201135,558425.5804051528,54825.59518201135,118,246,190,308,436
434.74709701601836,22.319987359017215,2.0,867.4796410920367,12ca5,0.012714543307427054,0.6991949650035288,41143500.490572676,15.741031449952985,0.3008050349964711,17700602.441954907,14.795949667081183,"((1, 14820607.517699288), (0.6, 7998578.518271617), (0.3, 6136257.885748881))",6060782.852515246,6858720.3880806435,"((1, 8930612.743509894), (0.6, 8494126.23658915), (0.3, 4511857.796522201))",6060782.852515246,2665626.485870442,6060782.852515246,119,26,35,154,61
432.2354413731966,21.753659403472795,2.0,862.4563298063931,12ca5,0.11191756157573247,0.6980290527256833,33956203.7463499,14.98334314941114,0.30197094727431667,14689627.847273273,13.085610071191947,"((1, 11318737.373792937), (0.6, 8030542.426117591), (0.3, 4125728.641936727))",6691056.327766706,3215016.826573703,"((1, 6921063.331951355), (0.6, 7942909.202987954), (0.3, 5750119.139426105))",6691056.327766706,481956.9487954745,6691056.327766706,120,62,121,241,183
449.251462544622,31.650522050931922,2.0,896.4883721492439,12ca5,0.07725987953420256,0.6972901231754024,20320184.105470445,14.626974933611084,0.30270987682459755,8821465.01603723,-13.500114712903835,"((1, 6773395.783992432), (0.6, 5400751.709203568), (0.3, 3732441.713239486))",4141755.8754245103,2251202.1797678284,"((1, 2940488.868809698), (0.6, 4502143.947659331), (0.3, 3899286.167848451))",4141755.8754245103,-729500.048116988,4141755.8754245103,121,170,161,282,331
432.73839393178605,24.514972241455087,4.0,1726.924469847144,12ca5,0.13105831534852128,0.6952776713871146,32982362.098317914,14.916042045645398,0.30472232861288545,14455321.370671406,11.924290187110273,"((1, 10287578.85139854), (0.6, 7400406.041388442), (0.3, 5459786.929629547))",6319685.276824427,3005763.125562532,"((1, 6612602.947376248), (0.6, 7296940.632666945), (0.3, 4118072.3756425194))",6319685.276824427,150887.55765425917,6319685.276824427,122,66,134,256,200
435.22856907451677,22.369477576832885,2.0,868.4425852090335,12ca5,0.020777998566207573,0.6950284976033595,47641342.94969752,15.74869892068983,0.30497150239664056,20904541.303937208,15.131340810685202,"((1, 15880453.474107599), (0.6, 3664789.9531001523), (0.3, 2893095.4389639175))",4697665.475903095,6911511.55467803,"((1, 8380135.132730511), (0.6, 7933216.194387502), (0.3, 3969581.5058471127))",4697665.475903095,3727844.754018756,4697665.475903095,123,10,34,157,44
412.99380159772676,22.63696594455331,4.0,1647.946100510907,12ca5,0.03807214587751238,0.6935209592205644,26203992.027808122,15.672092055273598,0.3064790407794356,11580002.355372902,13.706676464829181,"((1, 8734666.42745986), (0.6, 7608114.615372741), (0.3, 6065527.190767602))",3071874.7560502705,6401814.701667774,"((1, 3585766.7020077147), (0.6, 3581881.826559127), (0.3, 4673803.637013339))",3071874.7560502705,896879.2035724439,3071874.7560502705,124,116,40,164,156
431.7539036539428,21.792009312381445,4.0,1722.9865087357712,12ca5,0.040217445187775605,0.6931781648452372,24835078.5047826,15.600496595963152,0.30682183515476275,10992764.558230521,14.730725495497632,"((1, 8278362.993807645), (0.6, 5819039.711553098), (0.3, 2403019.51819721))",2026011.7902356118,5959496.7405015435,"((1, 3891574.0352024394), (0.6, 3693915.877078488), (0.3, 4542003.929696935))",2026011.7902356118,2497311.9602962052,2026011.7902356118,125,131,44,169,175
435.22342904920777,23.026922421734966,4.0,1736.864610316831,12ca5,0.015414356693803498,0.6930556506779675,29808244.849551324,14.94731268680681,0.30694434932203246,13201641.61539852,-11.213273667013171,"((1, 9936081.410613814), (0.6, 4337183.061970905), (0.3, 3565915.1243959093))",4795456.498653301,3101240.30184404,"((1, 5729361.072749267), (0.6, 3850670.1332086604), (0.3, 3213827.4083390366))",4795456.498653301,-74107.62200149486,4795456.498653301,126,88,130,256,218
421.2221096578767,22.54782236289115,4.0,1680.8593327515066,12ca5,0.005239745848192345,0.6929146880355517,27789651.32027734,14.242485422962256,0.30708531196444844,12315792.827634167,-14.60734048573533,"((1, 9263215.584777366), (0.6, 5363365.25987174), (0.3, 2893672.033256972))",5856339.930214954,1532614.1389804084,"((1, 3871248.086033081), (0.6, 3785477.8559564543), (0.3, 5945781.386589254))",5856339.930214954,-2207432.1740042414,5856339.930214954,127,106,195,322,301
404.98465488046264,23.900544251741355,4.0,1615.9095136418505,12ca5,0.01510706021005221,0.6927215874375129,37414342.52234409,15.80781477149852,0.30727841256248706,16596306.489975102,14.978019626269674,"((1, 10221118.113434086), (0.6, 6933677.300375554), (0.3, 3316528.292560203))",2496994.1303787637,7332409.749687394,"((1, 6287189.728597517), (0.6, 2800890.4135804772), (0.3, 4711960.4749514))",2496994.1303787637,3197947.085989616,2496994.1303787637,128,40,31,159,71
398.24087259097456,23.715482352413794,2.0,794.4671922419491,12ca5,0.015073095060003804,0.6925237731654851,8993165.956345052,14.313222868307193,0.30747622683451487,3992909.4750265284,-14.121496040608655,"((1, 3075817.2948943614), (0.6, 4562000.379966374), (0.3, 1582534.5022839468))",2053997.2789095026,1644953.8191248248,"((1, 994429.2642597783), (0.6, 756278.8004338226), (0.3, 1617841.7534392038))",2053997.2789095026,-1357962.5923789223,2053997.2789095026,129,235,188,317,423
423.97363055907704,30.10729499765333,4.0,1691.865416356308,12ca5,0.053802116333766505,0.6921085871835683,26132051.89525667,14.165085955727355,0.3078914128164317,11625104.104782458,-14.13266290283519,"((1, 8710682.238308623), (0.6, 3909668.7493416), (0.3, 3563777.9778403156))",5299390.759534568,1418465.1372394392,"((1, 4808482.612593765), (0.6, 3857895.736616595), (0.3, 3181551.1134793055))",5299390.759534568,-1373211.7577588344,5299390.759534568,130,117,204,334,321
453.75596735461323,27.66310436534769,2.0,905.4973817692264,12ca5,0.08296756383746211,0.6917330308508639,14620814.233244814,14.975068470366084,0.30826696914913615,6515684.359659635,14.765196457407377,"((1, 4319869.843141299), (0.6, 2664479.88677707), (0.3, 1631250.515662646))",939249.5061304751,3188523.3578524124,"((1, 3263207.2177184983), (0.6, 2906936.4213896957), (0.3, 1751021.7768092593))",939249.5061304751,2584897.6140105,939249.5061304751,131,206,123,254,329
452.2495200934824,24.346252633825483,4.0,1804.9689744939294,12ca5,0.10743819154496168,0.6911719471726445,20675356.800170034,14.123899315713961,0.30882805282735554,9238121.148039628,-14.287711387301998,"((1, 7764981.3972622985), (0.6, 8524902.565057844), (0.3, 5127298.874283849))",6549646.832530181,1361230.0748280638,"((1, 5822141.416890949), (0.6, 4977046.584892766), (0.3, 4369521.698173293))",6549646.832530181,-1603519.385127971,6549646.832530181,132,166,208,340,374
460.74806756122064,25.253154040263635,2.0,919.4815821824412,12ca5,0.06499173939705177,0.6904132356163302,12356787.82074606,14.194427040692924,0.30958676438366983,5540881.550721285,13.90391511496298,"((1, 3363667.587784399), (0.6, 2374621.362732031), (0.3, 2718220.3216348463))",1834678.9455508317,1460701.0368841374,"((1, 3238784.510496263), (0.6, 1893606.2450190408), (0.3, 2316550.7022037436))",1834678.9455508317,1092429.9828383815,1834678.9455508317,133,219,202,335,421
626.3799221592116,128.84602045430344,2.0,1250.7452913784232,12ca5,0.0038105207329747074,0.6902248069918697,36880920.00402649,15.590867263259186,0.3097751930081303,16552279.774405867,13.846313314380426,"((1, 12124658.299533749), (0.6, 3893490.7263438925), (0.3, 3902544.2078186753))",3722661.0703903805,5902386.173258405,"((1, 5517427.685641841), (0.6, 3290120.1029556706), (0.3, 3589717.599503959))",3722661.0703903805,1031282.0700527176,3722661.0703903805,134,47,47,181,94
432.9885755342564,23.563132094510063,4.0,1727.9251962570256,12ca5,0.12446339172535344,0.6897911770990999,45733507.60651726,15.988060555227237,0.3102088229009001,20567003.511714816,14.293521861106052,"((1, 13603674.954458183), (0.6, 9713413.393105049), (0.3, 6038767.745232851))",4479692.842299203,8780646.140602263,"((1, 6603277.726669289), (0.6, 3733546.5509968097), (0.3, 6688877.125212703))",4479692.842299203,1612863.7137078166,4479692.842299203,135,11,14,149,25
608.292891299536,85.14133090128357,3.0,1821.856844488608,12ca5,0.09018978062113948,0.6888705696234603,13318750.308096273,14.309953147460412,0.3111294303765397,6015433.637918957,14.013910078538903,"((1, 3499462.7464834154), (0.6, 1762213.676873491), (0.3, 1680086.541014002))",1412326.325872579,1639584.0629163876,"((1, 2319077.1940580336), (0.6, 2059248.805990468), (0.3, 2989984.372024555))",1412326.325872579,1219449.4916740018,1412326.325872579,136,213,189,325,402
440.73109171094757,24.959588722258033,2.0,879.4476304818951,12ca5,0.013958194481296511,0.6878241649865516,24127346.245351184,14.952744184611992,0.31217583501344826,10950435.946007155,14.719010553459077,"((1, 5853878.910482716), (0.6, 4674250.463183644), (0.3, 1800076.5702489626))",2461664.6972368113,3118130.5097771217,"((1, 4055780.2725014165), (0.6, 4791072.281916356), (0.3, 4418893.803589875))",2461664.6972368113,2468226.7935865074,2461664.6972368113,137,137,128,265,265
426.986890752919,25.02318363458668,2.0,851.959228565838,12ca5,0.032947464216375184,0.6876362923410555,31116015.890233956,12.05017447048392,0.31236370765894456,14134672.935830742,-14.295542232823932,"((1, 7304579.43283068), (0.6, 7697329.513144743), (0.3, 3187521.2377005876))",6647945.22557414,171129.26241630258,"((1, 3714047.2238220596), (0.6, 7855698.679837949), (0.3, 6200824.596818894))",6647945.22557414,-1616125.5919334886,6647945.22557414,138,78,253,391,331
626.3798053937206,127.94170174144386,2.0,1250.7450578474413,12ca5,0.002620583390052783,0.6872575755460807,36373981.93255245,15.593297610651357,0.31274242445391937,16552290.875208797,13.846313286175805,"((1, 12124658.386323774), (0.6, 3893490.840438307), (0.3, 3971968.0863570236))",3722662.1344412416,5916748.467715257,"((1, 5517428.831007698), (0.6, 3290120.2655370887), (0.3, 3589720.091707093))",3722662.1344412416,1031282.0409657978,3722662.1344412416,139,51,46,185,97
465.25690747363507,24.08937705121053,2.0,928.4992620072701,12ca5,0.05817257029384939,0.6862044108923449,9672661.109257223,13.209940701433919,0.3137955891076552,4423227.747940342,-14.42111141899307,"((1, 4077952.0128275654), (0.6, 3369956.044303859), (0.3, 2442569.0757378363))",3179652.380689144,545763.3312099285,"((1, 1561765.7773108103), (0.6, 1233839.6877730573), (0.3, 3607860.91302062))",3179652.380689144,-1832352.8676103414,3179652.380689144,140,232,238,378,470
461.4963422928243,22.337048358199567,2.0,920.9781316456485,12ca5,0.09378534055615094,0.6858998641340788,13203473.306661842,14.662889295932706,0.31410013586592117,6046382.243799157,12.621928373825563,"((1, 4442613.580763492), (0.6, 4899567.372003954), (0.3, 1031679.3193327197))",2267500.427829469,2333522.055321119,"((1, 3027838.606985456), (0.6, 1736621.7934982534), (0.3, 2259942.0477452087))",2267500.427829469,303133.4370415167,2267500.427829469,141,215,158,299,373
440.7459642260672,30.954415432645146,4.0,1758.9547510242687,12ca5,0.09940481462037845,0.6847926731797479,17460675.852376036,14.229409925533247,0.31520732682025204,8037079.214569412,14.649929172581274,"((1, 5569786.141309768), (0.6, 2653671.3039467777), (0.3, 4264690.521576808))",3288407.362764284,1512704.8920539273,"((1, 4867175.067297213), (0.6, 5384376.946026937), (0.3, 4967369.029754532))",3288407.362764284,2303474.4525372325,3288407.362764284,142,186,197,339,383
585.9609826418713,81.68025049655209,3.0,1754.8611185156137,12ca5,0.04151285565828707,0.6847462740812569,17293725.891442776,14.008372773684306,0.31525372591874307,7961944.049436053,-9.841628964534998,"((1, 5764578.3528236225), (0.6, 1811527.8089252987), (0.3, 2582693.096475002))",3088350.108032761,1212715.6888491903,"((1, 2653983.4521253756), (0.6, 3364189.098330756), (0.3, 3893692.7781714615))",3088350.108032761,-18800.316138136823,3088350.108032761,143,188,215,358,403
452.2372720348184,47.22903885140061,4.0,1804.9199822592734,12ca5,0.06534128257354428,0.6839732909305344,52901264.21519899,16.002462820368432,0.31602670906946567,24442785.496490333,15.803704241289733,"((1, 11836221.510074062), (0.6, 6498897.193453818), (0.3, 4857742.796888739))",2250658.006304193,8908022.385912629,"((1, 8659607.569615517), (0.6, 7994188.517008017), (0.3, 4695034.130110654))",2250658.006304193,7302331.518997323,2250658.006304193,144,6,12,156,18
516.9389797905586,113.19433522790742,3.0,1547.7951099616757,12ca5,0.11167986665764587,0.6833921386953514,5284998.263709943,13.97502264229746,0.31660786130464846,2448480.0197824803,13.182334850112259,"((1, 1735411.9902012078), (0.6, 374453.93541408755), (0.3, 33461.33920405906))",141769.4853941934,1172938.4363139572,"((1, 816156.6149945208), (0.6, 332821.6028222746), (0.3, 77739.94051643023))",141769.4853941934,530903.1278280632,141769.4853941934,145,254,216,361,470
397.4671464603899,22.799403681460248,2.0,792.9197399807798,12ca5,0.07580595726053037,0.6808334072493955,27790868.801574733,15.278495539578465,0.3191665927506046,13028028.311378902,13.763903587835662,"((1, 9263620.205768457), (0.6, 3813425.6351277363), (0.3, 2852798.7275593937))",3234320.4672314837,4318831.940768087,"((1, 4342679.468508127), (0.6, 3245373.7595478804), (0.3, 4107910.466641724))",3234320.4672314837,949702.0547775293,3234320.4672314837,146,105,89,235,194
421.49844050735123,22.017919097839528,2.0,840.9823280747024,12ca5,0.0488296124220943,0.6807510085287998,24671244.23178669,13.070992768097012,0.31924899147120034,11569971.605858233,-14.492168205489076,"((1, 7680002.107339375), (0.6, 2517214.24936483), (0.3, 2486787.5426353817))",4867194.7908273935,474963.27683275356,"((1, 3453861.3263987764), (0.6, 3449232.5066655576), (0.3, 2905656.0790390023))",4867194.7908273935,-1967291.3502430036,4867194.7908273935,147,134,240,387,374
408.9926395684342,28.021444388379244,2.0,815.9707261968683,12ca5,0.10621013673183095,0.6787335397864886,13728797.281578168,13.667643657165165,0.3212664602135113,6498282.237575812,14.095491170376144,"((1, 2826951.796284765), (0.6, 1243183.2412789266), (0.3, 765722.9848596845))",1343098.450522993,862545.9114737615,"((1, 2095211.7245048545), (0.6, 3275578.861585909), (0.3, 1366096.8082093603))",1343098.450522993,1323104.160290259,1343098.450522993,148,212,227,375,439
424.9857281857039,26.581595083150344,4.0,1695.9138068628156,12ca5,0.06980936051793116,0.6781317780974511,37343788.077071264,15.881114380976932,0.3218682219025489,17724842.067119922,15.328729796865975,"((1, 12447929.500924787), (0.6, 3979250.6922332966), (0.3, 5369851.551713897))",2634656.5341835152,7890060.659775139,"((1, 5143711.178080446), (0.6, 8487781.253265759), (0.3, 4514638.294140885))",2634656.5341835152,4541326.90376095,2634656.5341835152,149,41,21,170,62
457.74354580215095,22.223464411476947,2.0,913.4725386643019,12ca5,0.09801859720893369,0.6778926464009294,20997472.639159687,14.97666575588225,0.3221073535990706,9977155.497964326,12.626801609980063,"((1, 6999160.386448), (0.6, 2793360.5768551044), (0.3, 2571787.5686006197))",2534717.5832147324,3193620.409669704,"((1, 3325720.9589047357), (0.6, 2022457.006920547), (0.3, 2394863.2133208266))",2534717.5832147324,304614.2831923996,2534717.5832147324,150,162,122,272,284
430.21938642162536,27.72774147720136,4.0,1716.8484398065013,12ca5,0.08615476078774545,0.6769429454506085,18345495.536649153,15.25353543590544,0.32305705454939154,8755009.25469251,15.434299167431746,"((1, 6115165.742810738), (0.6, 3155332.943561128), (0.3, 1991792.0507862482))",1314721.0671031412,4212367.654860563,"((1, 2481870.6054547275), (0.6, 10882977.680645593), (0.3, 2681411.2667310666))",1314721.0671031412,5046972.7569194,1314721.0671031412,151,177,94,245,271
466.72105443428563,95.78186262126052,2.0,931.4275559285712,12ca5,0.029872109527494833,0.6767487083588329,37276636.0138775,15.832990710979587,0.323251291641167,17805310.288282685,14.883435621549266,"((1, 12425546.559287647), (0.6, 2780901.5427334267), (0.3, 1522215.8110154427))",1919836.7191732693,7519353.421001231,"((1, 5935104.33220566), (0.6, 2603398.957756107), (0.3, 1230280.1837054428))",1919836.7191732693,2909336.544431274,1919836.7191732693,152,43,28,180,71
418.9861567936418,23.575622971418174,4.0,1671.915521294567,12ca5,0.08499653834136423,0.675850460255283,34950393.063223965,15.599740132573709,0.32414953974471705,16762811.437698424,-13.533286373038022,"((1, 11600818.02101045), (0.6, 10872530.95358128), (0.3, 5056521.648178843))",5792924.79914372,5954990.30408982,"((1, 5335040.368613567), (0.6, 4781338.642702109), (0.3, 5697539.621726346))",5792924.79914372,-754104.6066958072,5792924.79914372,153,58,45,198,103
606.9639563056581,61.307042912174104,3.0,1817.8700395069745,12ca5,0.04928678478017756,0.6746438627816691,18522981.709780324,15.063005143643181,0.32535613721833095,8932958.72286066,14.48601591045582,"((1, 5651128.748552841), (0.6, 1997638.631528613), (0.3, 1669670.0702363558))",1211726.14976882,3481609.147705295,"((1, 3272119.556464585), (0.6, 1770861.6521855677), (0.3, 2675732.0124101653))",1211726.14976882,1955225.1489147127,1211726.14976882,154,176,112,266,288
445.2237452517592,125.8745677617267,2.0,888.4329375635184,12ca5,0.0016617353126120312,0.6740909792034754,62119088.03218596,16.612386742505155,0.3259090207965246,30033291.911523715,15.44643808174145,"((1, 20706363.552816145), (0.6, 13684468.87037704), (0.3, 8891781.966511687))",4112743.151280726,16393356.881077584,"((1, 10011097.857480489), (0.6, 5629633.504455283), (0.3, 6109399.396542956))",4112743.151280726,5108610.879805444,4112743.151280726,155,5,5,160,10
443.5115783066221,22.563954377124105,2.0,885.0086036732441,12ca5,0.07820520410365506,0.6732481355505222,17164841.298028618,12.989390463975825,0.3267518644494777,8330723.251872053,-15.190329168583956,"((1, 5721614.475164954), (0.6, 8139515.094436162), (0.3, 2361812.8047351763))",5620599.021112862,437744.4028888699,"((1, 1930482.6223357022), (0.6, 3185676.256680722), (0.3, 3678095.570995943))",5620599.021112862,-3954359.379065944,5620599.021112862,156,190,245,401,435
454.7434489885721,22.130426700981648,4.0,1814.9446900742882,12ca5,0.11003226925247393,0.6730209708746675,32151298.715567417,15.577271702643504,0.3269790291253324,15620316.296343926,14.316860131834579,"((1, 10717098.909067845), (0.6, 4934529.117663984), (0.3, 4004598.807178767))",3387529.338103485,5822682.956903874,"((1, 6065837.2807265995), (0.6, 3215309.571941365), (0.3, 2783856.956824521))",3387529.338103485,1650947.843971087,3387529.338103485,157,70,48,205,118
440.74791291948424,22.182531305294596,2.0,879.4812728989684,12ca5,0.05936217421697497,0.6725755305696102,30681181.423032463,15.412686213115807,0.3274244694303898,14936269.745683558,-13.58424728560016,"((1, 10227058.799012316), (0.6, 9170735.905963019), (0.3, 5929815.561030206))",5445686.067004005,4939063.089178989,"((1, 5968470.850586635), (0.6, 2905915.202174127), (0.3, 4947214.399312149))",5445686.067004005,-793530.5238750834,5445686.067004005,158,81,60,218,141
455.50899601514686,23.823842769947085,4.0,1818.0068781805874,12ca5,0.07049567964516086,0.6720585866324097,17163775.069244012,13.361769054634982,0.32794141336759036,8375330.316268963,-14.674734771924324,"((1, 4590364.16603286), (0.6, 6333917.751613184), (0.3, 4093651.1677341075))",4577737.962617472,635246.921238207,"((1, 2683661.5551512423), (0.6, 2358691.4856121037), (0.3, 3916333.165045843))",4577737.962617472,-2361328.0975726196,4577737.962617472,159,191,235,394,426
412.2364962730159,22.79295630121833,4.0,1644.9168792120636,12ca5,0.03404995833991801,0.6691710767603124,33630737.79360438,15.12676523925146,0.33082892323968754,16626571.527686615,14.061386976679845,"((1, 11210248.08756136), (0.6, 5453144.291627746), (0.3, 4770538.406915762))",5543472.35440411,3710826.697410294,"((1, 7425611.970092364), (0.6, 5631072.1129415445), (0.3, 5275058.186507917))",5543472.35440411,1278741.5352552729,5543472.35440411,160,63,105,265,168
442.2545953589363,26.16610883058627,2.0,882.4946377778725,12ca5,0.1081953991020892,0.6685177086860011,15835104.078220582,14.933363657878964,0.3314822913139988,7851783.901673213,13.893549896935022,"((1, 4866893.116229437), (0.6, 4085110.2796401256), (0.3, 1748134.5501163632))",1793627.2251498774,3058281.325722829,"((1, 2031766.4304690708), (0.6, 2545856.8034958974), (0.3, 4721002.555391356))",1793627.2251498774,1081165.1897592878,1793627.2251498774,161,198,133,294,331
678.059927540222,123.60874682500874,3.0,2031.1579532106662,12ca5,0.08520067121198711,0.6684475439736624,5718921.386512365,11.87676634771044,0.3315524560263376,2836606.175928192,-13.597029494092492,"((1, 1906305.4750601489), (0.6, 1470903.3110440206), (0.3, 2010539.9874081954))",1675461.527822181,143884.52508289495,"((1, 945537.3278523317), (0.6, 1491086.0358704885), (0.3, 592556.14608638))",1675461.527822181,-803738.6989996146,1675461.527822181,162,252,254,416,506
437.75096624511656,27.607700362350663,2.0,873.4873795502331,12ca5,0.04911167756879876,0.6672702946459859,13960817.762594318,14.445114763717596,0.332729705354014,6961464.968425651,13.800638621756935,"((1, 3969322.321729583), (0.6, 3948159.14615385), (0.3, 2833957.8605625886))",2351024.829419185,1876867.578846914,"((1, 2320488.0990558458), (0.6, 4719220.427894301), (0.3, 2478406.835747291))",2351024.829419185,985238.1048526714,2351024.829419185,163,211,177,340,388
405.72844432003006,22.68269622934806,4.0,1618.8846714001202,12ca5,0.08847362610890784,0.6655043149929026,25187525.67597472,15.282538586032535,0.3344956850070974,12659750.605386937,14.282944144394971,"((1, 8395843.462093322), (0.6, 5341217.583784309), (0.3, 4700727.75826154))",3538482.094769618,4336328.524849458,"((1, 4219914.910983998), (0.6, 5153883.034060149), (0.3, 5749721.390223819))",3538482.094769618,1595893.2110681166,3538482.094769618,164,127,87,251,214
429.7386916203889,23.54952537681469,4.0,1714.9256606015556,12ca5,0.0997082793283942,0.665427271224399,43995646.2636383,16.236336061061937,0.33457272877560096,22120739.652865335,15.420728035259652,"((1, 16950098.92515913), (0.6, 10653392.97815335), (0.3, 7676597.699435371))",4907974.3968393095,11255146.639412336,"((1, 11774564.130944574), (0.6, 4349136.793920703), (0.3, 7201904.950481168))",4907974.3968393095,4978942.291908743,4907974.3968393095,165,14,6,171,20
418.22556723594414,23.788062527434565,4.0,1668.8731630637765,12ca5,0.053439184609497176,0.6654048607634416,30536030.078730807,13.023728741648172,0.3345951392365583,15354873.15827858,-13.809861049051696,"((1, 8487120.689579764), (0.6, 6952549.307742777), (0.3, 5569223.403112621))",7196059.932551934,453036.8472424049,"((1, 8515434.965954509), (0.6, 3759352.2864143904), (0.3, 4865454.2472334765))",7196059.932551934,-994366.4195527786,7196059.932551934,166,82,242,408,324
437.99605167484606,22.969104987102146,2.0,873.9775504096921,12ca5,0.08397238907201232,0.6640187984914713,27546186.80179141,14.634321024564725,0.3359812015085286,13937859.83118236,15.066663112386053,"((1, 9277452.912832702), (0.6, 9383332.452015508), (0.3, 8396471.832146956))",7441096.343697521,2267800.6078721876,"((1, 12183133.443371497), (0.6, 8778945.276087621), (0.3, 5848053.875809833))",7441096.343697521,3494368.0868157293,7441096.343697521,167,109,160,327,269
417.73837555826503,23.82104449492667,2.0,833.46219817653,12ca5,0.1333115323416505,0.6634080961871748,48241913.301354304,16.085567910630854,0.3365919038128251,24476393.241204478,13.73580066525249,"((1, 15696189.623340724), (0.6, 12477886.356254617), (0.3, 7135274.066972154))",5940824.985150878,9679955.969440104,"((1, 9366688.23415386), (0.6, 2997253.653989002), (0.3, 4871447.358955813))",5940824.985150878,923384.188016121,5940824.985150878,168,8,9,177,17
412.9949855123165,23.160080346921866,4.0,1647.9508361692658,12ca5,0.011131185221013922,0.6632043594175225,25617258.984925378,15.519633271211577,0.3367956405824774,13009234.675979443,13.916545632891612,"((1, 8539091.033944461), (0.6, 6110337.536042298), (0.3, 4476904.594022211))",2935974.090977213,5496561.490846581,"((1, 4190219.989805301), (0.6, 3189709.6481090537), (0.3, 3594874.629449663))",2935974.090977213,1106315.4450167553,2935974.090977213,169,124,52,221,176
426.48956089648163,25.24357340926353,2.0,850.9645688529632,12ca5,0.08961609645460314,0.662893568611283,25814437.52098205,13.35457395780377,0.33710643138871693,13127617.046030179,14.543321245892429,"((1, 6047890.767095807), (0.6, 3720104.9286073544), (0.3, 4959888.536126682))",4659692.5880548665,630692.6619440725,"((1, 7574311.199104813), (0.6, 4798427.859839552), (0.3, 4674449.127217428))",4659692.5880548665,2070542.578043813,4659692.5880548665,170,122,236,406,358
446.26061877013257,21.998151015320992,2.0,890.5066846002651,12ca5,0.09976917395497717,0.6624117193413028,21187160.326664366,15.142215203676388,0.3375882806586972,10797721.142118702,-13.10514372757403,"((1, 7062383.219116493), (0.6, 5844659.622849751), (0.3, 5000722.219177672))",3476273.59931357,3768604.0173518276,"((1, 3511852.9099481553), (0.6, 2235409.7931735804), (0.3, 3463994.8165733865))",3476273.59931357,-491463.88050304144,3476273.59931357,171,160,103,274,263
457.50796897358447,22.523773771641427,4.0,1826.0027700143378,12ca5,0.03960722559822853,0.6611370165942329,13258145.717080848,12.916811726699732,0.3388629834057671,6795406.548648542,-14.173139110729934,"((1, 4419382.382492037), (0.6, 3959759.477519794), (0.3, 3760723.6598833003))",3859558.7309721564,407099.0197893263,"((1, 2274197.635781498), (0.6, 2767594.300380856), (0.3, 4416675.072839938))",3859558.7309721564,-1429934.376651987,3859558.7309721564,172,214,248,420,462
455.75307455064114,30.563298561147164,2.0,909.4915961612822,12ca5,0.12286548757303857,0.661042582926115,14095383.02426229,13.047461029056121,0.338957417073885,7227574.661563128,-13.681657663207524,"((1, 4252410.864797556), (0.6, 2165365.2866786583), (0.3, 1764102.0802063309))",2846411.0228224588,463917.0432179929,"((1, 2156867.2138286512), (0.6, 1843913.4161366813), (0.3, 2922078.4051000173))",2846411.0228224588,-874718.7308510386,2846411.0228224588,173,210,241,414,451
