Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.78 RTime: 69.478 Area: 6570778.004861563 All areas: [2981570.2981431433, 1087947.5060442446, 1442478.590359326, 9223604.547243748, 7610067.518557006, 2878661.9487839392] p-value: 0.12073353189339049 original RTs: [0, 4142.75552217931, 0, 4218.5772977248, 0, 0]",,(no adduct),440.9847,4.0,59,79
"Sel Score: 0.78 RTime: 39.038 Area: 10525326.233076407 All areas: [1883757.2791169821, 4883352.461089124, 2069536.0495117153, 8987422.184674632, 9480383.629286097, 13108172.88526849] p-value: 0.011417592310142749 original RTs: [0, 0, 2348.1907683317204, 0, 0, 0]",,(no adduct),428.7181,4.0,29,49
"Sel Score: 0.78 RTime: 32.701 Area: 8264959.207435285 All areas: [1331698.537403916, 3179338.3311829627, 2430470.4999258793, 12555959.454380222, 8255410.305029173, 3983507.862896461] p-value: 0.13230639182251147 original RTs: [2035.5859137639059, 1870.5434028472137, 0, 2002.4702880306045, 1914.020648319956, 0]",,(no adduct),406.7141,4.0,22,42
"Sel Score: 0.78 RTime: 46.267 Area: 14040397.743082045 All areas: [4477212.41924033, 4796012.803790197, 2528165.192808248, 13985276.26702399, 18471238.508791376, 9664678.453430763] p-value: 0.049090405534950164 original RTs: [0, 0, 2783.100847542273, 0, 0, 0]",,(no adduct),441.2464,4.0,36,56
"Sel Score: 0.78 RTime: 53.444 Area: 5051403.227823941 All areas: [1271698.3430432093, 1086588.1045180303, 1889856.0024331696, 4479603.21127245, 5690780.687169586, 4983825.785029786] p-value: 0.0017298159122306105 original RTs: [0, 0, 0, 3206.6639911287475, 0, 0]",,(no adduct),433.0009,2.0,43,63
"Sel Score: 0.78 RTime: 43.357 Area: 20880722.239333887 All areas: [7838219.648130862, 5645077.269846912, 4082459.8415654954, 10482976.448287413, 28910324.51549668, 23248865.75421757] p-value: 0.10496887999151458 original RTs: [0, 0, 0, 0, 2560.4002584714553, 0]",,(no adduct),419.981,4.0,33,53
"Sel Score: 0.78 RTime: 48.342 Area: 9232031.038694158 All areas: [1821379.5472684028, 3481626.011056786, 2464269.962805975, 13082036.123071043, 8010007.056912006, 6604049.936099425] p-value: 0.07009533110422385 original RTs: [0, 0, 2780.6485479120593, 3031.050501346714, 0, 2866.1856184388084]",,(no adduct),401.4682,4.0,38,58
"Sel Score: 0.78 RTime: 47.937 Area: 7052426.372735296 All areas: [1769597.3179120775, 2845551.864972372, 1326092.7881175315, 3962309.133542685, 8684142.445707839, 8510827.538955368] p-value: 0.07164246416748904 original RTs: [0, 0, 0, 2876.2387490793935, 0, 0]",,(no adduct),438.7102,2.0,37,57
"Sel Score: 0.78 RTime: 123.484 Area: 6109215.65219617 All areas: [1649263.762980699, 1209056.2252177522, 2288346.4249068745, 7635392.1713883355, 6090477.516632375, 4601777.2685678] p-value: 0.026662379195658642 original RTs: [7432.897789825052, 0, 0, 7402.789516451947, 7430.891896846453, 7418.106238065993]",,(no adduct),602.34,3.0,113,120
"Sel Score: 0.78 RTime: 46.812 Area: 16488614.721992826 All areas: [5466750.042479776, 6648479.9006628115, 1782330.3513601953, 19834107.50318066, 20112700.547691148, 9519036.115106674] p-value: 0.06017527175901628 original RTs: [0, 0, 0, 0, 2770.724786264139, 0]",,(no adduct),419.476,4.0,36,56
"Sel Score: 0.78 RTime: 33.4 Area: 6420339.191834669 All areas: [2595843.0665545524, 777864.2694422193, 2042328.6091537392, 8324828.282233788, 5713773.368890949, 5222415.924379267] p-value: 0.022759286247448794 original RTs: [1930.4242955675795, 0, 2044.9797848927, 2052.208803452596, 0, 0]",,(no adduct),409.7348,2.0,23,43
"Sel Score: 0.78 RTime: 36.236 Area: 9072391.00108423 All areas: [1131988.861402756, 3218870.993653111, 3306671.3303962615, 11994774.002125159, 8511049.123523701, 6711349.877603833] p-value: 0.03546738707069172 original RTs: [2203.812527514452, 0, 2174.7859520223933, 2162.486774100243, 2169.175365078969, 2093.294915796227]",,(no adduct),423.4753,4.0,26,46
"Sel Score: 0.78 RTime: 26.432 Area: 7083568.499508314 All areas: [2041525.915735458, 1485970.56548934, 2452609.4854843263, 8372088.879436693, 6728639.123326331, 6149977.495761915] p-value: 0.008343831963116893 original RTs: [0, 0, 0, 0, 1530.1647422168182, 0]",,(no adduct),386.221,4.0,16,36
"Sel Score: 0.78 RTime: 63.119 Area: 4596393.771956863 All areas: [2098784.1361691197, 411063.6014065935, 1373501.6235042426, 3125989.6182313855, 6882739.833500129, 3780451.864139075] p-value: 0.08805978977670736 original RTs: [3799.1287795257504, 0, 0, 0, 0, 0]",,(no adduct),409.9783,2.0,53,73
"Sel Score: 0.78 RTime: 42.141 Area: 4161693.5368580422 All areas: [1341421.9843887002, 1145883.8831391737, 1029646.3340831759, 5634053.439579428, 3092664.857002355, 3758362.3139923443] p-value: 0.05719484099640554 original RTs: [0, 0, 0, 0, 2486.394933682244, 0]",,(no adduct),364.1959,5.0,32,52
"Sel Score: 0.78 RTime: 40.676 Area: 11133091.613607956 All areas: [4982050.564041714, 2168350.4167376235, 2258799.5468869237, 12093103.875310738, 13227253.516356226, 8078917.449156906] p-value: 0.018353097461661326 original RTs: [0, 0, 0, 2440.5669765170896, 0, 0]",,(no adduct),427.4891,2.0,30,50
"Sel Score: 0.78 RTime: 41.317 Area: 3188609.535369267 All areas: [996264.5883034449, 1245547.2804518612, 453268.357884925, 4523054.028784624, 2845872.059771128, 2196902.5175520494] p-value: 0.06818206753862781 original RTs: [0, 0, 0, 2479.0361815149026, 0, 0]",,(no adduct),381.465,2.0,31,51
"Sel Score: 0.78 RTime: 65.207 Area: 8648262.358047726 All areas: [3608558.068697213, 2073705.544247935, 1627934.6422477518, 7236923.414623613, 10857827.860679787, 7850035.798839779] p-value: 0.015568703796701553 original RTs: [0, 0, 0, 3939.58457955442, 3862.8151288290965, 0]",,(no adduct),443.979,4.0,55,75
"Sel Score: 0.78 RTime: 35.543 Area: 7118491.980490097 All areas: [666147.2954355414, 3829336.5230033128, 1523944.8404435434, 5997372.284884702, 9007665.03384168, 6350438.622743907] p-value: 0.01884498915457948 original RTs: [0, 0, 0, 0, 2084.726654769137, 0]",,(no adduct),412.2286,4.0,25,45
"Sel Score: 0.78 RTime: 67.448 Area: 5741024.070957704 All areas: [1347067.4729963145, 2136350.905412312, 1372077.4872223432, 6946066.481154998, 5268244.782353729, 5008760.9493643865] p-value: 0.011171902417021989 original RTs: [0, 0, 0, 0, 0, 4025.1648738465506]",,(no adduct),566.9653,3.0,57,77
"Sel Score: 0.78 RTime: 34.595 Area: 4289675.852977469 All areas: [942766.9569945028, 2047802.6024844367, 638344.4713524814, 4593272.906300602, 5206411.482653192, 3069343.1699786107] p-value: 0.020538483927406627 original RTs: [0, 0, 0, 2075.7166636923303, 0, 0]",,(no adduct),399.4743,2.0,24,44
"Sel Score: 0.78 RTime: 68.212 Area: 6053282.8104187595 All areas: [2311128.009591845, 1817537.0376708042, 994714.9754140493, 6774535.993210947, 4696511.28333342, 6688801.154711912] p-value: 0.009915621679814598 original RTs: [4157.321878288189, 0, 0, 4051.625141223202, 4061.8481107101984, 0]",,(no adduct),453.9891,4.0,58,78
"Sel Score: 0.78 RTime: 47.023 Area: 8048768.77214373 All areas: [1380706.788800667, 2871714.5137555604, 2560434.1264443155, 11120985.975589657, 9089653.957060078, 3935666.3837814555] p-value: 0.10821891109091525 original RTs: [2769.1071968109377, 0, 0, 2884.7440902623525, 0, 0]",,(no adduct),394.9644,2.0,37,57
"Sel Score: 0.78 RTime: 63.259 Area: 6402023.2225142 All areas: [699738.497908928, 2225342.337493643, 2494136.297110126, 7103270.169479131, 8701684.55705666, 3401114.9410068085] p-value: 0.08621011467179243 original RTs: [0, 0, 0, 0, 3771.853973893725, 0]",,(no adduct),424.9781,2.0,53,73
"Sel Score: 0.78 RTime: 44.497 Area: 12152070.425438933 All areas: [3948319.091906749, 2354232.3803509567, 3984778.028058445, 10627207.283447046, 7018573.739578912, 18810430.25329084] p-value: 0.1264082207231442 original RTs: [2680.900569504415, 0, 0, 0, 0, 0]",,(no adduct),436.9638,2.0,34,54
"Sel Score: 0.78 RTime: 65.941 Area: 7946160.7255553305 All areas: [2457798.469340579, 1675532.6264083227, 2596658.582139149, 8737508.814541556, 6519189.5997222755, 8581783.76240216] p-value: 0.00789950337224137 original RTs: [0, 3927.4131867279893, 0, 4008.603383612014, 0, 0]",,(no adduct),445.7288,4.0,55,75
"Sel Score: 0.78 RTime: 55.033 Area: 8689673.30651838 All areas: [1299068.6694375267, 2187687.3552087643, 3873679.3887121854, 12658002.26470308, 6123588.558319902, 7287429.096532156] p-value: 0.07585191704338758 original RTs: [0, 0, 3326.1958580727137, 0, 0, 3258.5732623848]",,(no adduct),406.7233,2.0,45,65
"Sel Score: 0.78 RTime: 75.808 Area: 8829743.66751189 All areas: [1625046.1085948455, 2834687.353728436, 3020268.078102732, 10369637.817644265, 5417967.1485476345, 10701626.036343768] p-value: 0.057779636544301564 original RTs: [0, 0, 4576.783852572806, 0, 0, 4514.162922461879]",,(no adduct),566.966,3.0,65,85
"Sel Score: 0.78 RTime: 26.77 Area: 6357196.961305355 All areas: [561804.8563296015, 1757983.423748351, 3066159.250997805, 5830074.840361856, 6044891.957091184, 7196624.086463025] p-value: 0.010026313244202315 original RTs: [0, 1619.2652343543016, 0, 0, 0, 0]",,(no adduct),396.2119,4.0,16,36
"Sel Score: 0.78 RTime: 62.786 Area: 4331494.413471288 All areas: [1447057.7819434202, 1170879.883345667, 1052321.7983189248, 6243779.62887834, 2278298.1758899367, 4472405.435645588] p-value: 0.11198085650166699 original RTs: [0, 0, 0, 3767.161674562323, 0, 0]",,(no adduct),511.6066,3.0,52,72
"Sel Score: 0.78 RTime: 41.674 Area: 8567980.707951317 All areas: [1566716.2170877333, 4174594.792299346, 1531203.602579526, 11416675.533031823, 10732497.349864606, 3554769.240957519] p-value: 0.12266142724693715 original RTs: [0, 0, 0, 2505.4265898649696, 2452.8864073607856, 0]",,(no adduct),393.2118,2.0,31,51
"Sel Score: 0.78 RTime: 44.505 Area: 14143298.360291615 All areas: [4472702.191710234, 3340377.44515407, 4196514.00617681, 8483979.684693556, 19198862.851124022, 14747052.545057265] p-value: 0.08076845193172208 original RTs: [2682.910770655898, 0, 0, 0, 2628.687727670442, 0]",,(no adduct),439.2367,2.0,34,54
"Sel Score: 0.78 RTime: 35.521 Area: 3186938.1543841087 All areas: [769429.2682356387, 971565.6226549356, 965675.181030273, 4070782.8477318715, 3841428.269510477, 1648603.3459099773] p-value: 0.09665462713116771 original RTs: [0, 0, 0, 2081.6451793605233, 2133.7222243463843, 0]",,(no adduct),385.2239,2.0,25,45
"Sel Score: 0.78 RTime: 41.998 Area: 18760677.996133134 All areas: [1366573.5729356697, 9481048.108177828, 5091965.530135848, 18282711.90190801, 29057444.292345434, 8941877.794145957] p-value: 0.13362301513824107 original RTs: [2542.238036852459, 2582.2384587247993, 0, 0, 2420.4218410053045, 0]",,(no adduct),421.4872,4.0,31,51
"Sel Score: 0.78 RTime: 36.292 Area: 9444808.26951888 All areas: [2292258.469587498, 3918018.7696364373, 1822972.7817344228, 8056953.125469404, 11576522.298067227, 8700949.38502001] p-value: 0.01028312706855489 original RTs: [0, 0, 0, 2177.5305872311546, 0, 0]",,(no adduct),433.4736,4.0,26,46
"Sel Score: 0.78 RTime: 32.947 Area: 11734198.146225398 All areas: [5095359.656131706, 3201097.903236535, 1689893.7981526882, 15575026.609781913, 14261223.343899297, 5366344.484994989] p-value: 0.10943857278212459 original RTs: [1939.502473648667, 2026.559493823627, 2001.8354709288838, 1954.2548125531491, 1942.5332886910037, 0]",,(no adduct),429.2206,2.0,22,42
"Sel Score: 0.78 RTime: 51.696 Area: 6259159.479008581 All areas: [3066531.7736170334, 556194.9547671098, 1705041.4494936713, 6769811.9533012705, 7984090.169772057, 4023576.3139524143] p-value: 0.0406494262594305 original RTs: [0, 0, 0, 3101.7714201451176, 0, 0]",,(no adduct),391.2045,2.0,41,61
"Sel Score: 0.78 RTime: 30.099 Area: 7340968.281269941 All areas: [2447534.868697618, 2616114.329557051, 1185437.4548864036, 10338678.429467939, 3958192.606023621, 7726033.80831826] p-value: 0.09743704965394807 original RTs: [1828.4718104986641, 1895.9996546777397, 0, 1687.4771738077905, 1784.4099923446001, 0]",,(no adduct),433.4828,2.0,20,40
"Sel Score: 0.78 RTime: 39.013 Area: 8456522.960255573 All areas: [1505709.751005469, 1967316.2553544035, 3727701.7228524606, 6799525.802516505, 13254974.853749225, 5315068.224500992] p-value: 0.12216211738024649 original RTs: [0, 0, 0, 0, 2295.9893577950697, 0]",,(no adduct),434.498,4.0,29,49
"Sel Score: 0.78 RTime: 86.937 Area: 4044910.7410279647 All areas: [828954.791391634, 636578.3309382077, 1980413.185722769, 3723869.1505424175, 5632122.047654359, 2778741.0248871176] p-value: 0.055275075729166484 original RTs: [0, 0, 0, 0, 5213.125683155961, 0]",,(no adduct),570.6324,3.0,76,96
"Sel Score: 0.78 RTime: 38.664 Area: 8238056.755672663 All areas: [2949171.173042103, 2087091.3690211019, 1986269.2700661235, 8097659.831935091, 12400538.307076996, 4215972.128005904] p-value: 0.1277824540579461 original RTs: [0, 0, 2325.693593759219, 0, 0, 0]",,(no adduct),461.9854,4.0,28,48
"Sel Score: 0.78 RTime: 60.265 Area: 9140842.01039004 All areas: [3452694.6203345787, 1029847.3355973721, 3312935.132704661, 7449040.49142173, 6421092.184948403, 13552393.354799986] p-value: 0.08565611396953615 original RTs: [0, 3637.7387625386987, 0, 0, 0, 0]",,(no adduct),422.9695,2.0,50,70
"Sel Score: 0.78 RTime: 28.116 Area: 10552212.575074285 All areas: [4003795.159893925, 2131389.4215991125, 2867489.3278405396, 8918308.068914436, 7710245.688283147, 15028083.968025275] p-value: 0.07211353643154053 original RTs: [0, 0, 0, 1686.9604206768665, 0, 0]",,(no adduct),410.7266,4.0,18,38
"Sel Score: 0.78 RTime: 55.094 Area: 4081992.141361292 All areas: [1891600.9578976622, 419868.82469404856, 1178755.8179878637, 5079687.853659491, 3580135.152442961, 3586153.417981424] p-value: 0.011865822890073435 original RTs: [0, 0, 0, 0, 0, 3278.0787319815904]",,(no adduct),395.9658,2.0,45,65
"Sel Score: 0.78 RTime: 51.517 Area: 18643326.731242042 All areas: [5159376.153268152, 6405482.106839139, 4402378.943823401, 18892470.101053104, 26976692.689043783, 10060817.403629243] p-value: 0.1102610981988438 original RTs: [0, 0, 0, 0, 3057.0841635470265, 0]",,(no adduct),421.2233,2.0,41,61
"Sel Score: 0.78 RTime: 41.964 Area: 13648612.900358519 All areas: [6317973.138680474, 3411526.34324818, 1962602.936223234, 6563392.58658855, 20668431.99509905, 13714014.119387958] p-value: 0.12874414577195292 original RTs: [0, 2461.077200444319, 0, 2591.3698337496166, 0, 0]",,(no adduct),417.4668,4.0,31,51
"Sel Score: 0.78 RTime: 48.359 Area: 15455075.074235732 All areas: [2219479.0240239473, 4815777.289116884, 6211308.62449124, 14334354.616415367, 22716828.489605274, 9314042.116686553] p-value: 0.09552174871718473 original RTs: [2827.3688131704635, 3003.553360711931, 0, 0, 2835.981055294672, 2902.006676997711]",,(no adduct),446.9758,2.0,38,58
"Sel Score: 0.78 RTime: 57.976 Area: 13484723.918038102 All areas: [6486358.771497562, 3529499.6961583453, 1541974.8326396206, 11565236.659927243, 18454886.03978823, 10434049.054398837] p-value: 0.040786455762795014 original RTs: [3490.259152761796, 0, 0, 0, 0, 0]",,(no adduct),439.7353,2.0,47,67
"Sel Score: 0.78 RTime: 66.541 Area: 11742598.53023537 All areas: [3314243.301729905, 5978196.97679174, 775357.7755383736, 13503175.205475323, 13796060.406822214, 7928559.978408577] p-value: 0.028314066843289024 original RTs: [0, 3976.728591728997, 0, 0, 4062.302847946111, 3919.5311739765266]",,(no adduct),565.9433,3.0,56,76
"Sel Score: 0.78 RTime: 22.428 Area: 11820012.524024302 All areas: [5406887.885190966, 1688000.6692292832, 3041803.3500219015, 13120049.695305316, 5054978.2062413115, 17285009.670526277] p-value: 0.13354045563803366 original RTs: [0, 0, 0, 0, 0, 1302.6167962990246]",,(no adduct),365.2112,5.0,12,32
"Sel Score: 0.78 RTime: 34.705 Area: 5170233.993961711 All areas: [827506.637302897, 2957430.4609468956, 650522.6145705162, 6345228.772512572, 6681567.3661982585, 2483905.843174303] p-value: 0.0926858863867842 original RTs: [2092.9094094242378, 0, 0, 0, 0, 0]",,(no adduct),389.9629,2.0,24,44
"Sel Score: 0.78 RTime: 35.498 Area: 5352799.182442363 All areas: [836881.3631071688, 2189815.7822050313, 1565603.8696347903, 6436604.116691009, 4873985.578919256, 4747807.851716825] p-value: 0.006190995274655348 original RTs: [0, 0, 0, 0, 0, 2092.9762536444096]",,(no adduct),450.4972,4.0,25,45
"Sel Score: 0.78 RTime: 35.492 Area: 2698542.975183675 All areas: [1179180.5370690953, 402405.7080015204, 734280.2668516159, 3477845.9536731103, 2919498.1068089576, 1698284.8650689574] p-value: 0.05047343946438439 original RTs: [0, 0, 0, 0, 2081.6337279525924, 0]",,(no adduct),374.8005,5.0,25,45
"Sel Score: 0.78 RTime: 37.032 Area: 13475647.427037423 All areas: [5500339.003209231, 4511023.671403701, 1562729.9475002354, 8721741.27271843, 13006143.91140025, 18699057.09699359] p-value: 0.06364310537370614 original RTs: [2274.4311555254544, 0, 0, 2235.3951360273372, 0, 2130.0862620896514]",,(no adduct),408.9733,2.0,27,47
"Sel Score: 0.78 RTime: 68.59 Area: 4911330.305045691 All areas: [1632883.1501909038, 1316485.9690578212, 1276496.3780421917, 5111701.276966606, 5982133.19727989, 3640156.440890576] p-value: 0.033102444918688634 original RTs: [0, 0, 0, 0, 4096.366207903768, 0]",,(no adduct),426.4792,2.0,58,78
"Sel Score: 0.78 RTime: 103.045 Area: 4384632.535288977 All areas: [1866620.8568825787, 1226255.2855641493, 681663.5368281296, 4565576.409039694, 4384032.18341607, 4204289.013411167] p-value: 0.007455837785469896 original RTs: [0, 0, 0, 0, 0, 6177.85559328801]",,(no adduct),477.7676,2.0,93,113
"Sel Score: 0.78 RTime: 64.663 Area: 8278007.5054630665 All areas: [3441888.3574368013, 2779938.844559322, 906610.0934290813, 9741796.867059682, 11700594.881436583, 3391630.7678929335] p-value: 0.13333420726839695 original RTs: [3909.5355782351207, 0, 4049.7106279690656, 0, 3760.9101976783277, 3773.9965353065245]",,(no adduct),555.2906,3.0,54,74
"Sel Score: 0.78 RTime: 38.234 Area: 17755004.707576822 All areas: [4849151.081118365, 4044730.615852072, 6402220.955026918, 25441690.479959145, 14696423.20653131, 13126900.436240008] p-value: 0.07782441179599293 original RTs: [0, 0, 0, 0, 0, 2258.471711547195]",,(no adduct),442.4905,4.0,28,48
"Sel Score: 0.78 RTime: 64.789 Area: 6733218.2635352155 All areas: [819931.1408037625, 2760292.4947263612, 2220513.344536053, 10345676.190474292, 6456286.821503497, 3397691.778627857] p-value: 0.1306899125365891 original RTs: [0, 0, 0, 0, 0, 3864.33979640312]",,(no adduct),423.9759,2.0,54,74
"Sel Score: 0.78 RTime: 55.641 Area: 11225598.743392093 All areas: [3845245.350716785, 1534840.5588158467, 4291482.293144243, 5931726.938955139, 12583513.062437108, 15161556.228784034] p-value: 0.0895604475734362 original RTs: [0, 0, 0, 3269.3205100180458, 0, 3380.838225694494]",,(no adduct),418.7188,2.0,45,65
"Sel Score: 0.78 RTime: 59.443 Area: 8401803.94744411 All areas: [1733042.2080574865, 3266083.1688009286, 2240018.6000096635, 11129793.340515653, 7483694.698260054, 6591923.803556621] p-value: 0.039159364243339705 original RTs: [0, 0, 0, 3566.6031031849375, 0, 0]",,(no adduct),419.9719,4.0,49,69
"Sel Score: 0.78 RTime: 32.616 Area: 10532061.06412808 All areas: [1067516.5310884486, 1483098.5904467243, 6526125.810206016, 7848939.956382539, 15546623.48585678, 8200619.7501449175] p-value: 0.07779366591239675 original RTs: [0, 0, 0, 0, 0, 1918.7377716848537]",,(no adduct),412.7301,4.0,22,42
"Sel Score: 0.78 RTime: 27.203 Area: 4820486.289221555 All areas: [936669.4050950083, 2108719.300960271, 1110126.4954682044, 4051845.846134631, 3405148.3281394243, 7004464.693390611] p-value: 0.07806338811211108 original RTs: [0, 1645.3618081103293, 0, 0, 0, 0]",,(no adduct),350.401,5.0,17,37
"Sel Score: 0.78 RTime: 42.827 Area: 13902230.511612616 All areas: [2786764.529500266, 6589313.941869625, 2615470.2026563142, 10589783.588184971, 21027189.24391046, 10089718.702742418] p-value: 0.09530482569769244 original RTs: [2517.9869566609477, 2656.749958174385, 0, 0, 2577.226910405179, 2480.332131576455]",,(no adduct),418.7309,2.0,32,52
"Sel Score: 0.78 RTime: 42.052 Area: 7599888.746215515 All areas: [3048281.0627696584, 1571779.8504426433, 1947382.1299011747, 10707012.123007135, 7822797.296444159, 4269856.819195248] p-value: 0.09360248435563655 original RTs: [0, 0, 0, 0, 2480.974352274888, 0]",,(no adduct),397.719,2.0,32,52
"Sel Score: 0.78 RTime: 65.928 Area: 6373978.253542871 All areas: [2804333.716042095, 1192212.754955155, 1513786.0057108216, 4896455.5732491035, 10047303.9702788, 4178175.2171007125] p-value: 0.1253898237102088 original RTs: [3943.6808062578257, 0, 4048.8787340704516, 0, 3874.8294693205594, 0]",,(no adduct),461.2408,4.0,55,75
"Sel Score: 0.78 RTime: 47.795 Area: 6203635.298072033 All areas: [1639560.1152194047, 1835140.9975925144, 1888580.872207161, 3413964.068783981, 8865705.002541546, 6331236.822890574] p-value: 0.10682233338831205 original RTs: [0, 0, 0, 2934.181408796749, 2839.138232882697, 2761.152917838922]",,(no adduct),400.9671,4.0,37,57
"Sel Score: 0.78 RTime: 79.397 Area: 10099709.98975232 All areas: [3018975.6653697593, 3360596.8642852176, 2353198.953068649, 12140737.769628724, 10392237.831281023, 7766154.368347217] p-value: 0.024919976486632543 original RTs: [0, 4781.739568413836, 0, 4772.748182489164, 0, 0]",,(no adduct),583.9598,3.0,69,89
"Sel Score: 0.78 RTime: 33.578 Area: 11913840.938407814 All areas: [5672209.839339496, 2482443.355390133, 2150654.3748650234, 9588559.861709492, 13508355.232332999, 12644607.721180951] p-value: 0.006643984785402299 original RTs: [0, 2043.1379266135905, 1991.2832105873244, 2112.5312935518286, 1890.9971013317659, 1966.8153945979611]",,(no adduct),428.9793,2.0,23,43
"Sel Score: 0.78 RTime: 57.819 Area: 11830014.57685099 All areas: [4389767.784236824, 2780858.9245081698, 3063882.2047444712, 6789539.749295633, 15939043.111596199, 12761460.869661134] p-value: 0.08365006610058211 original RTs: [0, 0, 0, 0, 0, 3442.8387277065076]",,(no adduct),447.4928,4.0,47,67
"Sel Score: 0.78 RTime: 34.271 Area: 2487903.338675802 All areas: [713716.3932409532, 495424.78670921, 944344.9825601174, 3333987.8899413683, 1894385.4101065903, 2235336.715979447] p-value: 0.045642749164069435 original RTs: [0, 0, 0, 0, 0, 2018.8144980178133]",,(no adduct),337.785,5.0,24,44
"Sel Score: 0.78 RTime: 41.863 Area: 17667477.21547996 All areas: [6983551.901487041, 3778646.4406748023, 4534656.595349506, 24735265.8212655, 20589361.43711161, 7677804.388062766] p-value: 0.12969335845147548 original RTs: [0, 0, 0, 2511.771628250153, 0, 0]",,(no adduct),438.7228,2.0,31,51
"Sel Score: 0.78 RTime: 25.012 Area: 5728661.531668152 All areas: [3037946.769550672, 1446399.0889706367, 477110.40362334537, 8861116.730147611, 3568805.3683789237, 4756062.496477918] p-value: 0.10993059247211676 original RTs: [1510.826913127254, 0, 0, 0, 0, 0]",,(no adduct),359.3939,5.0,15,35
"Sel Score: 0.78 RTime: 46.457 Area: 26589323.780616865 All areas: [5884135.762393127, 10888401.527179094, 6256137.754081851, 17738798.75124309, 36141647.86170173, 25887524.728905782] p-value: 0.06049717666846062 original RTs: [2770.96495443737, 0, 2822.207025415617, 0, 0, 0]",,(no adduct),447.2322,2.0,36,56
"Sel Score: 0.78 RTime: 68.421 Area: 6943885.574343699 All areas: [1223930.0420088093, 2042547.6834347646, 2754608.375163146, 9409595.159906883, 6310992.918026256, 5111068.645097958] p-value: 0.048866978052257995 original RTs: [0, 4129.202647984794, 0, 0, 0, 0]",,(no adduct),545.6223,3.0,58,78
"Sel Score: 0.78 RTime: 59.129 Area: 6570640.6517878 All areas: [2328511.7503200676, 828780.6719445584, 2541382.9543460943, 7464114.281773325, 6109843.196250964, 6137964.477339111] p-value: 0.002953731745994627 original RTs: [0, 0, 0, 3547.763945317349, 0, 0]",,(no adduct),429.4864,2.0,49,69
"Sel Score: 0.78 RTime: 48.391 Area: 13497926.64748419 All areas: [2912028.756738844, 5283844.950097432, 3511005.7826545853, 18791503.286033083, 10924847.934399072, 10777428.72202042] p-value: 0.059795285110331636 original RTs: [0, 0, 0, 0, 0, 2872.6956927338247]",,(no adduct),456.2294,4.0,38,58
"Sel Score: 0.78 RTime: 30.692 Area: 8416640.82717306 All areas: [1902392.0388605392, 1697706.4266096698, 3701332.6170924534, 9727278.034768507, 7967048.86501096, 7555595.58173971] p-value: 0.0029200905599582206 original RTs: [1814.7383162594183, 1890.6660766090624, 1756.4403993376532, 1904.6378065413548, 0, 1831.132715269668]",,(no adduct),422.9692,4.0,20,40
"Sel Score: 0.78 RTime: 35.712 Area: 8259505.777617761 All areas: [2519074.8410246703, 3633475.789231245, 1014715.9111873747, 11372004.74844094, 6877871.505853967, 6528641.078558377] p-value: 0.045255373772970155 original RTs: [0, 0, 0, 0, 0, 2105.91488974713]",,(no adduct),417.9682,4.0,25,45
"Sel Score: 0.78 RTime: 56.71 Area: 5883424.0401166575 All areas: [1150254.963432962, 2474894.6983300387, 1480902.4797633688, 6458449.900567329, 6862773.292204429, 4329048.927578214] p-value: 0.01824797361592524 original RTs: [0, 0, 0, 3402.624141884044, 0, 0]",,(no adduct),421.4881,4.0,46,66
"Sel Score: 0.78 RTime: 43.586 Area: 9907825.288631331 All areas: [2845188.7497238433, 3382653.3182081534, 2375681.729123351, 8942669.482830914, 14090500.780879952, 6690305.602183131] p-value: 0.08218893601617036 original RTs: [0, 0, 2603.777505778994, 0, 2592.5354547840884, 0]",,(no adduct),403.9639,2.0,33,53
"Sel Score: 0.78 RTime: 26.75 Area: 9820072.04850713 All areas: [705942.7211871436, 4221480.151550891, 3600440.6638674075, 7529592.810900636, 6929884.634902447, 15000738.699718304] p-value: 0.09949770857665786 original RTs: [0, 0, 0, 0, 0, 1563.9691531018323]",,(no adduct),411.716,2.0,16,36
"Sel Score: 0.78 RTime: 38.439 Area: 1737926.1150108755 All areas: [148226.68022090438, 585197.0433336591, 778343.1162277263, 2473236.8067586822, 1830651.1143434, 909890.4239305439] p-value: 0.09735427993363693 original RTs: [0, 0, 0, 0, 0, 2270.8397328552746]",,(no adduct),350.386,5.0,28,48
"Sel Score: 0.78 RTime: 21.203 Area: 9847584.500203885 All areas: [85654.62186696765, 5527658.403529104, 2960829.2821648205, 10267354.555010939, 9542789.51398907, 9732609.431611644] p-value: 0.04470372929926608 original RTs: [0, 0, 0, 0, 0, 1228.5044391273632]",,(no adduct),344.0008,5.0,11,31
"Sel Score: 0.78 RTime: 34.67 Area: 8726706.371955508 All areas: [2643602.371832534, 2900338.7710534986, 2055495.4082876437, 11812918.406279087, 6785795.787426839, 7581404.922160598] p-value: 0.05468521898523675 original RTs: [2058.3683676794676, 0, 0, 0, 2064.528131467466, 0]",,(no adduct),450.736,2.0,24,44
"Sel Score: 0.77 RTime: 46.999 Area: 8884576.787931822 All areas: [4327945.766343557, 2591577.515535376, 827377.9310421211, 9761651.710781623, 12451885.34302501, 4440193.309988832] p-value: 0.0998565857349331 original RTs: [0, 0, 0, 2819.91160656938, 0, 0]",,(no adduct),402.7276,2.0,36,56
