Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.67 RTime: 22.183 Area: 10227060.474344155 All areas: [10302824.24156826, 11448679.530045604, 8929677.651418597, 4082210.2114913044, 2847008.186949936, 8007051.347242317] p-value: 0.05936217421697497 original RTs: [0, 0, 1316.0452144663757, 1331.306990288107, 1289.4798476747972, 0]",,(no adduct),440.7479,2.0,12,32
"Sel Score: 0.67 RTime: 23.824 Area: 5721258.356414671 All areas: [6942188.90874287, 6257508.134998079, 3964078.02550306, 2444573.8077496383, 4269696.263303357, 1661060.245215967] p-value: 0.07049567964516086 original RTs: [1439.4914287901101, 0, 0, 0, 0, 0]",,(no adduct),455.509,4.0,13,33
"Sel Score: 0.67 RTime: 22.793 Area: 11210245.93120146 All areas: [8834754.87365306, 11242024.589618357, 13553958.330332965, 3390092.9622283517, 7102580.675527516, 6133897.889930748] p-value: 0.03404995833991801 original RTs: [0, 0, 1370.897094146202, 0, 0, 0]",,(no adduct),412.2365,4.0,12,32
"Sel Score: 0.67 RTime: 26.166 Area: 5278368.0260735275 All areas: [4037682.895368274, 6317362.965948084, 5480058.216904223, 4662794.816463274, 1859744.7402507288, 1329244.3449592092] p-value: 0.1081953991020892 original RTs: [1580.1414405808098, 0, 0, 0, 0, 0]",,(no adduct),442.2546,2.0,16,36
"Sel Score: 0.67 RTime: 123.609 Area: 1906307.128837455 All areas: [1828176.207440621, 1381480.9461502556, 2509264.2329214886, 933548.8545524209, 1163448.6195773322, 739608.7017984388] p-value: 0.08520067121198711 original RTs: [7439.43151942856, 0, 0, 7411.944712792428, 7437.537433544988, 7425.759318196792]",,(no adduct),678.0599,3.0,113,120
"Sel Score: 0.67 RTime: 27.608 Area: 4653605.920864773 All areas: [5723954.404584001, 3778656.422208958, 4458206.935801359, 3523990.8608812704, 1564116.0397346304, 1873358.0678097506] p-value: 0.04911167756879876 original RTs: [1682.159510163783, 0, 1645.070965393975, 0, 0, 0]",,(no adduct),437.751,2.0,17,37
"Sel Score: 0.67 RTime: 22.683 Area: 8395841.891991572 All areas: [10805826.738339828, 6107116.867805193, 8274582.069829699, 4312644.273637805, 3840086.043220825, 4507020.288528306] p-value: 0.08847362610890784 original RTs: [0, 0, 1364.2638507317117, 0, 0, 0]",,(no adduct),405.7284,4.0,12,32
"Sel Score: 0.67 RTime: 23.55 Area: 14665215.421212768 All areas: [16251018.836040745, 10562060.319054745, 17182567.108542815, 12629848.472446758, 4210014.687589835, 5280876.492828742] p-value: 0.0997082793283942 original RTs: [0, 0, 1410.5465716993378, 0, 1368.0288000856692, 1363.088521027159]",,(no adduct),429.7387,4.0,13,33
"Sel Score: 0.67 RTime: 23.788 Area: 10178676.692910269 All areas: [10431495.630891958, 8105305.412071883, 11999229.035766965, 7591043.895049787, 2620310.616963822, 5143518.646264971] p-value: 0.053439184609497176 original RTs: [0, 1439.5841927859747, 0, 0, 0, 0]",,(no adduct),418.2256,4.0,13,33
"Sel Score: 0.66 RTime: 22.969 Area: 9182062.267263804 All areas: [7473906.587841968, 10600311.509818546, 9471968.704130895, 5168235.326589597, 1678831.897044752, 7090792.607548012] p-value: 0.08397238907201232 original RTs: [1408.8632038887738, 0, 0, 1306.3868011807006, 1371.1960678084172, 0]",,(no adduct),437.9961,2.0,12,32
"Sel Score: 0.66 RTime: 23.821 Area: 16080637.767118102 All areas: [14219539.075637292, 19597381.34098252, 14424992.884734495, 14708420.757825155, 3063650.847142372, 6704321.636236949] p-value: 0.1333115323416505 original RTs: [1439.3233960370303, 0, 0, 0, 0, 0]",,(no adduct),417.7384,2.0,13,33
"Sel Score: 0.66 RTime: 23.16 Area: 8539086.32830846 All areas: [9711964.802826947, 8487551.972463425, 7417742.209635007, 5382170.759847621, 3091439.338695783, 4535624.577436038] p-value: 0.011131185221013922 original RTs: [0, 1401.7411690315448, 0, 0, 0, 0]",,(no adduct),412.995,4.0,13,33
"Sel Score: 0.66 RTime: 25.244 Area: 8604812.506994016 All areas: [10830098.908201389, 8070883.387508084, 6913455.225272579, 2621068.135716353, 3228259.9973058267, 7278288.913007999] p-value: 0.08961609645460314 original RTs: [1519.7134547306223, 1532.3439272041537, 0, 0, 0, 0]",,(no adduct),426.4896,2.0,15,35
"Sel Score: 0.66 RTime: 21.998 Area: 7062386.775554788 All areas: [6024427.376033251, 9537705.06722941, 5625027.883401701, 5389889.096109292, 1879686.3122050203, 3528145.73380439] p-value: 0.09976917395497717 original RTs: [0, 1331.7217948180253, 0, 0, 0, 0]",,(no adduct),446.2606,2.0,11,31
"Sel Score: 0.66 RTime: 22.524 Area: 4419381.905693616 All areas: [4978272.670943589, 3600208.1107194577, 4679664.935417801, 1655196.6395917246, 1771474.3454968464, 3368735.563559971] p-value: 0.03960722559822853 original RTs: [0, 1363.3965064110575, 0, 0, 0, 0]",,(no adduct),457.508,4.0,12,32
"Sel Score: 0.66 RTime: 30.563 Area: 4698461.00808743 All areas: [3334557.8836827506, 4226058.565824386, 6534766.574755154, 3411656.705599159, 1699032.967533869, 2116884.9884301005] p-value: 0.12286548757303857 original RTs: [0, 0, 1838.3607076712756, 0, 0, 0]",,(no adduct),455.7531,2.0,20,40
"Sel Score: 0.66 RTime: 122.765 Area: 3161411.4639212987 All areas: [3071462.5834727986, 2309537.2199639785, 4103234.5883271196, 1471856.5119965053, 2092324.5203110087, 1302007.3609623145] p-value: 0.0797397775955135 original RTs: [0, 0, 7385.240101737666, 0, 0, 0]",,(no adduct),649.0449,3.0,112,120
"Sel Score: 0.66 RTime: 26.035 Area: 9655447.03643564 All areas: [9982084.72294804, 11362098.910657441, 7622157.4757014355, 5681423.369991584, 3490199.639503685, 5736429.066647586] p-value: 0.029368001433239272 original RTs: [0, 0, 0, 0, 1505.9751828957794, 0]",,(no adduct),430.2444,2.0,16,36
"Sel Score: 0.66 RTime: 67.525 Area: 34200331.02526004 All areas: [26319439.718534198, 38226541.48243182, 38055011.874814115, 23158141.502813596, 12219565.451645313, 17621506.681432534] p-value: 0.03283140891926749 original RTs: [4063.988866653686, 4073.5690495428444, 0, 4052.8826092403565, 0, 0]",,(no adduct),647.6952,3.0,57,77
"Sel Score: 0.66 RTime: 21.905 Area: 7387221.3209924875 All areas: [7295234.3564003855, 8746395.012203297, 6120034.594373781, 4146751.6726716203, 2501526.535575561, 4807052.641416446] p-value: 0.02559453233213557 original RTs: [0, 0, 1317.4900691626453, 0, 0, 0]",,(no adduct),434.5075,4.0,11,31
"Sel Score: 0.66 RTime: 22.065 Area: 14673461.238852775 All areas: [12273359.175608391, 14901311.713149743, 16845712.827800192, 10373015.706630204, 2014948.6987668585, 10460981.883640554] p-value: 0.11172603110480488 original RTs: [0, 1348.3311474408918, 0, 0, 0, 1268.0435306774486]",,(no adduct),433.4917,4.0,12,32
"Sel Score: 0.66 RTime: 22.674 Area: 10611719.617458919 All areas: [11010204.439532155, 6944595.566435958, 13880358.846408647, 7734291.181324331, 3585921.897286554, 5273392.711933637] p-value: 0.11139189626792015 original RTs: [0, 0, 1316.9348370230523, 1469.1359864651724, 1299.4352998291388, 1256.9933526314194]",,(no adduct),413.4759,2.0,12,32
"Sel Score: 0.66 RTime: 24.718 Area: 9566767.27080669 All areas: [11640760.104277033, 8040511.437115112, 9019030.271027924, 5928215.140016213, 2386801.238766371, 6728519.403513857] p-value: 0.05921563952456846 original RTs: [0, 0, 1486.7127375857183, 0, 0, 0]",,(no adduct),419.2356,4.0,14,34
"Sel Score: 0.66 RTime: 23.361 Area: 10464497.147499463 All areas: [9823517.221842377, 11751354.704303915, 9818619.516352097, 6607326.9897877015, 2826086.23736992, 7034435.0709278025] p-value: 0.04674382225399281 original RTs: [0, 0, 0, 0, 0, 1359.0279325801419]",,(no adduct),428.9765,2.0,13,33
"Sel Score: 0.66 RTime: 22.558 Area: 13807581.0522589 All areas: [10168658.905149087, 14462480.974545278, 16791603.277082335, 4261571.781360642, 4850252.645916412, 12632252.764479605] p-value: 0.12672125350880167 original RTs: [0, 1365.448321699514, 0, 0, 0, 0]",,(no adduct),436.9932,2.0,12,32
"Sel Score: 0.65 RTime: 24.894 Area: 6496323.165341145 All areas: [7152734.734897302, 8139664.674687989, 4196570.086438143, 2959965.4988364843, 2272543.62550619, 5074598.090130726] p-value: 0.1104962573178981 original RTs: [0, 1551.3277469849245, 0, 1537.4056257067477, 0, 1362.3114496027945]",,(no adduct),425.47,2.0,14,34
"Sel Score: 0.65 RTime: 26.383 Area: 9364778.731672445 All areas: [8567074.027064772, 9495995.077406721, 10031267.090545842, 4800841.023795156, 6956400.029837026, 3127535.373527741] p-value: 0.04378850903122124 original RTs: [0, 1595.9578562326953, 0, 0, 0, 0]",,(no adduct),431.9869,4.0,16,36
"Sel Score: 0.65 RTime: 36.883 Area: 9004308.353835942 All areas: [9484279.521487923, 11179431.80234185, 6349213.737678053, 5846753.31834277, 5075138.953277042, 3448367.2665789262] p-value: 0.07770148372769081 original RTs: [0, 0, 2286.0880640777227, 2145.6768659751147, 0, 0]",,(no adduct),443.2227,2.0,26,46
"Sel Score: 0.65 RTime: 23.138 Area: 12334220.887642508 All areas: [11529534.313872864, 13907430.552353336, 11565697.79670132, 8811118.01882047, 6876480.169808959, 4105082.444451043] p-value: 0.03217645250488898 original RTs: [0, 1369.3871140761178, 0, 0, 1361.0273316437479, 0]",,(no adduct),434.7348,4.0,13,33
"Sel Score: 0.65 RTime: 23.619 Area: 10700997.125185242 All areas: [12869590.651807414, 8250847.2894121595, 10982553.434336148, 7770999.902715094, 4180952.7980786418, 5238279.488936169] p-value: 0.046720939921685016 original RTs: [1484.9188776832013, 1371.490729468661, 0, 0, 0, 0]",,(no adduct),434.9743,4.0,13,33
"Sel Score: 0.65 RTime: 31.659 Area: 6818109.143534373 All areas: [5171946.692962998, 7361076.675346917, 7921304.062293202, 2498048.9964620504, 5027918.797729972, 3434771.6751627866] p-value: 0.048147783576677865 original RTs: [0, 0, 0, 0, 1848.3209727403157, 0]",,(no adduct),450.7266,2.0,21,41
"Sel Score: 0.65 RTime: 71.28 Area: 5295798.363964231 All areas: [4472684.497127434, 7293412.744821928, 4121297.84994333, 4428228.874735868, 1932465.7168089056, 2212196.0339749986] p-value: 0.13283815085629552 original RTs: [4289.195289475986, 0, 0, 0, 0, 0]",,(no adduct),461.7329,2.0,61,81
"Sel Score: 0.65 RTime: 23.221 Area: 9003335.185262335 All areas: [5658508.414151945, 11265093.189896949, 10086403.951738114, 6385500.171156834, 4566919.132954608, 3743525.106374606] p-value: 0.1228914780033478 original RTs: [0, 1437.4586635254523, 1364.6003580447777, 0, 0, 0]",,(no adduct),401.9726,4.0,13,33
"Sel Score: 0.65 RTime: 120.22 Area: 1326896.2647692882 All areas: [1217797.3694577331, 1103673.8589708162, 1659217.5658793156, 724638.0290396204, 836364.2978887495, 609564.257609232] p-value: 0.055833059448983584 original RTs: [0, 7260.260323021224, 0, 0, 7229.4203350978305, 0]",,(no adduct),632.998,3.0,110,120
"Sel Score: 0.65 RTime: 124.719 Area: 13701615.891438661 All areas: [14344290.915757813, 12992958.922245191, 13767597.836312981, 9137191.394184722, 7181744.144212215, 6135772.418280303] p-value: 0.009641179339826295 original RTs: [7510.549923853139, 7528.6739943154325, 7503.598284729813, 7483.340098941899, 7499.8246668499205, 7481.121230174396]",,(no adduct),423.2106,2.0,114,120
"Sel Score: 0.65 RTime: 23.697 Area: 10298487.544388829 All areas: [9526807.925167503, 11619078.342478883, 9749576.365520101, 8571778.910923263, 4123792.674697709, 4199127.631124132] p-value: 0.06881418441916182 original RTs: [0, 0, 1407.8610412924888, 1439.2107582935214, 0, 0]",,(no adduct),404.9835,2.0,13,33
"Sel Score: 0.65 RTime: 24.674 Area: 7491392.392485365 All areas: [9320913.97722055, 6799338.222306503, 6353924.977929044, 4920561.761374315, 3631187.132549109, 3792293.5262741903] p-value: 0.05036469151747691 original RTs: [0, 0, 1484.6224544527913, 0, 0, 1437.8770098737948]",,(no adduct),415.9908,2.0,14,34
"Sel Score: 0.65 RTime: 25.778 Area: 10694235.427306386 All areas: [10963694.710044432, 13150510.163615962, 7968501.408258763, 7065136.306811675, 6530277.465505076, 4042005.2136200997] p-value: 0.06422358249334102 original RTs: [1576.1277650906975, 1654.5036280763793, 1541.6476986372404, 0, 0, 1399.299281041389]",,(no adduct),421.4883,2.0,15,35
"Sel Score: 0.65 RTime: 23.489 Area: 14162697.854748711 All areas: [15126567.884678012, 11353363.415676385, 16008162.263891736, 5655090.234015684, 11704323.321746062, 6005871.181993677] p-value: 0.06391868374497513 original RTs: [1441.9382753731416, 1456.166448417674, 1395.1609562855592, 1515.7831094566166, 1203.1720549356805, 0]",,(no adduct),432.7384,2.0,13,33
"Sel Score: 0.65 RTime: 22.049 Area: 9290940.245563956 All areas: [9804514.92393445, 7252118.2782569425, 10816187.534500474, 4835328.81812598, 5724671.347518084, 4769655.165472498] p-value: 0.049333142505001086 original RTs: [0, 0, 1326.1697243075153, 0, 0, 0]",,(no adduct),441.4881,2.0,12,32
"Sel Score: 0.64 RTime: 32.009 Area: 5871064.852221783 All areas: [4974155.872237907, 5375070.551330653, 7263968.133096791, 1850773.019087968, 2518578.004711579, 5326553.423587486] p-value: 0.11830299102329221 original RTs: [1930.9792843228902, 0, 0, 0, 0, 0]",,(no adduct),449.995,2.0,22,42
"Sel Score: 0.64 RTime: 23.033 Area: 3834983.3655118137 All areas: [4009661.51624438, 4398601.834381171, 3096686.7459098906, 3073435.0474845027, 1384520.5909513338, 1888951.6787147075] p-value: 0.056693522861154616 original RTs: [0, 0, 1480.7950184231872, 1376.7460925919756, 1231.9669284497047, 0]",,(no adduct),388.9697,2.0,13,33
"Sel Score: 0.64 RTime: 57.469 Area: 67682123.06336854 All areas: [63586790.19507777, 66396358.49578932, 73063220.49923855, 52646047.38627806, 34302173.779153824, 25128531.1653821] p-value: 0.051810663950654874 original RTs: [0, 3469.213820016227, 0, 0, 0, 0]",,(no adduct),399.1296,2.0,47,67
"Sel Score: 0.64 RTime: 25.232 Area: 10251345.176856423 All areas: [8219311.868909737, 11637786.024466036, 10896937.6371935, 4325716.145919372, 9139334.803185517, 3512263.3338728617] p-value: 0.10307032004260172 original RTs: [0, 1471.0395276395598, 1607.9588808167118, 1510.341394000472, 0, 1440.6634132342954]",,(no adduct),443.7359,2.0,15,35
"Sel Score: 0.64 RTime: 28.118 Area: 5570854.701195724 All areas: [5856286.941973578, 4877411.341625532, 5978865.819988063, 3206009.9417557316, 4134322.5777578023, 1962117.166607904] p-value: 0.03897009058252175 original RTs: [1691.7077615286394, 0, 1578.2377980757071, 0, 1752.792582104276, 0]",,(no adduct),421.9914,2.0,18,38
"Sel Score: 0.64 RTime: 124.719 Area: 47484414.953458406 All areas: [49314830.856713995, 42086905.996634744, 51051508.007026486, 33727642.70791707, 18299932.222257026, 27986358.298625275] p-value: 0.024218642703681008 original RTs: [7511.40000775041, 7528.743012446875, 7503.062721098406, 7483.2064429358115, 7499.573920605616, 7481.227612894282]",,(no adduct),414.6974,2.0,114,120
"Sel Score: 0.64 RTime: 124.249 Area: 1238915.9055319098 All areas: [1530608.7112561073, 1185668.0160161692, 1000470.9893234525, 511619.9831288846, 1027923.1950340661, 549459.807641357] p-value: 0.07583330376218679 original RTs: [7469.877702662971, 0, 0, 0, 0, 0]",,(no adduct),692.7363,3.0,114,120
"Sel Score: 0.64 RTime: 25.287 Area: 3858168.93656891 All areas: [2768798.4510642327, 4244879.052218612, 4560829.306423884, 1756044.1830589618, 2827155.152299664, 1922422.2168934538] p-value: 0.07193541894055082 original RTs: [1527.379319230415, 0, 0, 0, 0, 0]",,(no adduct),413.2037,2.0,15,35
"Sel Score: 0.64 RTime: 60.684 Area: 7668360.956753828 All areas: [7662412.22979219, 8491440.743347589, 6851229.897121707, 5810022.312413017, 3371877.5968018686, 3811722.8624497587] p-value: 0.02674855483992079 original RTs: [0, 0, 0, 3641.0571782641537, 0, 0]",,(no adduct),469.9802,2.0,50,70
"Sel Score: 0.64 RTime: 39.296 Area: 3793258.345549173 All areas: [4345760.29868221, 4399691.362343871, 2634323.375621438, 2378483.505634876, 2063193.1922919876, 2039775.4240934085] p-value: 0.10157190617669365 original RTs: [0, 0, 0, 2357.782435667409, 0, 0]",,(no adduct),398.4553,2.0,29,49
"Sel Score: 0.64 RTime: 28.143 Area: 4915554.714947289 All areas: [4649641.526092815, 4943584.33937701, 5153438.279372042, 2928588.7968143187, 3518688.105289984, 2021737.5270567173] p-value: 0.03039090157273541 original RTs: [0, 1702.013776536599, 0, 0, 0, 0]",,(no adduct),443.2485,2.0,18,38
"Sel Score: 0.63 RTime: 24.677 Area: 10076753.681967061 All areas: [9371051.076021444, 11050166.60503447, 9809043.364845268, 6288717.173887427, 4011813.214601255, 7136726.923064385] p-value: 0.026388594100711264 original RTs: [0, 0, 0, 0, 1423.3248345516638, 0]",,(no adduct),431.2326,2.0,14,34
"Sel Score: 0.63 RTime: 57.903 Area: 70000098.23970251 All areas: [79892883.97824003, 68874041.4618149, 61233369.27905259, 54075147.19265492, 21781147.34380523, 45312323.1123091] p-value: 0.07143123368389338 original RTs: [3485.9236214215234, 0, 0, 0, 0, 0]",,(no adduct),319.5052,5.0,47,67
"Sel Score: 0.63 RTime: 116.202 Area: 1999595.9641597727 All areas: [1537911.5299670293, 2135768.6688759476, 2325107.693636341, 1421147.6046017087, 1188372.0716590753, 859651.5251303685] p-value: 0.04969727777259913 original RTs: [0, 0, 0, 0, 6988.358295561731, 6979.61077680165]",,(no adduct),559.6219,3.0,106,120
"Sel Score: 0.63 RTime: 24.33 Area: 3238654.0138864475 All areas: [2684580.187114304, 4380134.7993863, 2651247.0551587376, 1163548.205892315, 2503108.7884113565, 1981853.1391329493] p-value: 0.13069098082382508 original RTs: [0, 1472.2397602304536, 0, 0, 0, 0]",,(no adduct),466.2604,2.0,14,34
"Sel Score: 0.63 RTime: 23.358 Area: 13022369.305580935 All areas: [9413462.193661017, 14363616.103295475, 15290029.61978631, 8525800.15546545, 5808320.343136195, 8536871.414675508] p-value: 0.07886798071013361 original RTs: [0, 1371.5716035880514, 1420.679580720672, 1453.7800758454382, 0, 1332.5832826398582]",,(no adduct),441.493,2.0,13,33
"Sel Score: 0.63 RTime: 22.2 Area: 6818996.751711988 All areas: [7741614.737984237, 6289399.436265147, 6425976.080886581, 3886827.404856675, 2328705.633447515, 5788871.186374048] p-value: 0.08887090660014269 original RTs: [0, 0, 1335.2240033319931, 0, 0, 0]",,(no adduct),456.2518,2.0,12,32
"Sel Score: 0.63 RTime: 89.368 Area: 3415902.984825431 All areas: [3997527.9454870876, 3399454.557772012, 2850726.451217192, 2836797.77553725, 1581897.775219033, 1601923.325393486] p-value: 0.059658009370728536 original RTs: [5351.372512985241, 0, 0, 0, 5385.371473048258, 0]",,(no adduct),612.6441,3.0,79,99
"Sel Score: 0.63 RTime: 23.219 Area: 12437921.293873513 All areas: [12298231.774768969, 14504572.62991071, 10510959.476940867, 9495184.080440624, 3924202.808120336, 8534071.606954725] p-value: 0.07781418553902378 original RTs: [1439.7047686262138, 1368.6397842400386, 0, 0, 0, 0]",,(no adduct),439.996,4.0,13,33
"Sel Score: 0.63 RTime: 23.027 Area: 11668203.03623685 All areas: [8832469.335201865, 13987786.619387006, 12184353.154121676, 8836233.18682696, 4050360.40989952, 7709088.954073466] p-value: 0.0832466883909421 original RTs: [0, 0, 0, 1381.6131157507525, 0, 0]",,(no adduct),445.5013,2.0,13,33
"Sel Score: 0.63 RTime: 118.93 Area: 1899092.8040618494 All areas: [1821830.391704473, 1687966.4187899749, 2187481.6016910993, 1335710.6128152234, 744423.0058982611, 1273193.111112791] p-value: 0.03340243341335515 original RTs: [7150.509021406356, 0, 0, 0, 0, 0]",,(no adduct),603.6479,3.0,108,120
"Sel Score: 0.63 RTime: 22.193 Area: 7850542.023927502 All areas: [6503225.001592139, 8356000.159052323, 8692400.911138047, 6590676.396194518, 3834833.3383590593, 3440189.9101435854] p-value: 0.06246134821165684 original RTs: [0, 0, 0, 1331.5653866891541, 0, 0]",,(no adduct),449.7534,4.0,12,32
"Sel Score: 0.63 RTime: 25.712 Area: 5874003.764080684 All areas: [7835787.380117196, 4401153.327263799, 5385070.584861057, 4246555.827247936, 2676528.4406129443, 3478582.492184754] p-value: 0.12808280810163328 original RTs: [1554.3444535231338, 0, 1545.0680221128325, 0, 0, 0]",,(no adduct),449.2423,4.0,15,35
"Sel Score: 0.63 RTime: 55.422 Area: 5031869.094460138 All areas: [5648016.975583094, 3532406.919044684, 5915183.388752636, 3418469.995003469, 1685198.237499483, 3820782.2309321538] p-value: 0.10982592657693319 original RTs: [0, 3398.406907587102, 0, 3273.0647073845967, 0, 0]",,(no adduct),464.2382,4.0,45,65
"Sel Score: 0.63 RTime: 37.028 Area: 7207056.0541282045 All areas: [6212760.95679109, 6152270.224556552, 9256136.981036974, 5153268.904414858, 5285426.573418312, 2356617.1432755473] p-value: 0.10395968090892874 original RTs: [2255.9384002046486, 2247.2741701088953, 2193.890579116836, 0, 0, 0]",,(no adduct),459.745,2.0,27,47
"Sel Score: 0.63 RTime: 22.686 Area: 13380749.796651723 All areas: [9821253.902547447, 14147237.702868916, 16173757.784538805, 12161826.302600576, 4977719.591761346, 6621012.606509298] p-value: 0.13131651624457183 original RTs: [0, 1373.2019827576826, 0, 0, 0, 0]",,(no adduct),407.2266,2.0,12,32
"Sel Score: 0.63 RTime: 26.737 Area: 3971035.268129086 All areas: [4291851.348455644, 4230777.957204633, 3390476.4987269803, 3523637.3252901267, 2247940.763273564, 1323572.2999992808] p-value: 0.11222771913530206 original RTs: [1691.6586954924228, 0, 1546.6728493407904, 0, 1532.5712399049567, 0]",,(no adduct),453.9858,2.0,16,36
"Sel Score: 0.63 RTime: 34.043 Area: 6335169.1779073225 All areas: [6077154.848132392, 5404629.81913894, 7523722.866450634, 3703466.0146669997, 5266136.537369382, 2357449.288038992] p-value: 0.07619008144343209 original RTs: [2073.851502446639, 1963.242762004829, 0, 0, 0, 2078.744305518728]",,(no adduct),446.9931,4.0,24,44
"Sel Score: 0.63 RTime: 123.638 Area: 3272601.4460703065 All areas: [4148534.4625377906, 3249415.01970458, 2419854.85596855, 2771907.294321808, 1577612.3539861054, 1517348.4097424734] p-value: 0.11345629531226721 original RTs: [7433.229498064584, 0, 0, 0, 0, 0]",,(no adduct),434.22,2.0,113,120
"Sel Score: 0.62 RTime: 37.785 Area: 7252767.68233469 All areas: [7373618.079414844, 8120611.421199543, 6264073.546389683, 2765522.7248211624, 6571613.952003601, 3754473.0704808356] p-value: 0.11047544874652772 original RTs: [2253.990876565981, 2370.0484252847405, 2254.269591215235, 0, 2162.8100672058667, 2244.614240932318]",,(no adduct),453.7474,2.0,27,47
"Sel Score: 0.62 RTime: 22.752 Area: 8304406.418154393 All areas: [9698566.546348156, 5755057.035784715, 9459595.672330307, 5008990.123459084, 6163689.029164812, 3817478.7464955286] p-value: 0.10480622590988617 original RTs: [0, 1408.6898525919569, 1319.8500462437446, 0, 1323.516245576557, 0]",,(no adduct),450.0009,4.0,12,32
"Sel Score: 0.62 RTime: 22.512 Area: 8610585.94695191 All areas: [8087043.294479836, 9286004.736682383, 8458709.809693515, 5088766.5171062425, 3651299.74650046, 6990996.640986148] p-value: 0.059706006927041415 original RTs: [0, 0, 1311.9645770120924, 1392.6429732931936, 0, 0]",,(no adduct),408.7367,2.0,12,32
"Sel Score: 0.62 RTime: 23.137 Area: 9458747.88303147 All areas: [9978467.811343743, 9225901.231739985, 9171874.606010685, 7405331.141459453, 6391744.232655442, 3508379.84689164] p-value: 0.08073318955624287 original RTs: [0, 1400.3738248371615, 0, 0, 0, 0]",,(no adduct),451.7459,4.0,13,33
"Sel Score: 0.62 RTime: 121.734 Area: 1033255.8925781185 All areas: [810208.0705871269, 923843.7134451661, 1365715.8937020623, 555593.1615756635, 757084.1396152679, 589446.9724327583] p-value: 0.13037732679071717 original RTs: [0, 7348.206136435954, 0, 0, 7324.875318010383, 0]",,(no adduct),509.0277,4.0,111,120
"Sel Score: 0.62 RTime: 123.14 Area: 2283970.2172072395 All areas: [2213405.682469595, 2204587.2809011163, 2433917.6882510064, 1828955.2825133433, 1597268.191683639, 779283.1521668757] p-value: 0.10231050222566596 original RTs: [0, 7437.697160199899, 0, 7384.91005285107, 7410.789318852671, 7391.583591526749]",,(no adduct),663.3845,3.0,113,120
"Sel Score: 0.62 RTime: 22.167 Area: 12852455.48519144 All areas: [11160913.436141683, 12572945.660106331, 14823507.359326307, 8271590.313831785, 4434625.750236567, 11071056.039696617] p-value: 0.107445262000896 original RTs: [0, 0, 0, 0, 0, 1286.8406398538682]",,(no adduct),419.9801,4.0,12,32
"Sel Score: 0.62 RTime: 29.394 Area: 3392751.6208313075 All areas: [2631771.450628175, 3568231.750487163, 3978251.661378585, 2066784.669947702, 2113453.933054795, 2098364.719872861] p-value: 0.08233348183558509 original RTs: [1752.9919740074408, 0, 1789.0517516206503, 0, 0, 0]",,(no adduct),455.5022,2.0,19,39
"Sel Score: 0.62 RTime: 38.499 Area: 5382335.826279185 All areas: [5804775.953045173, 5413546.794640328, 4928684.731152053, 4112331.0703250524, 2421287.579408717, 3496497.2279599723] p-value: 0.035275084778343874 original RTs: [2320.7346278266737, 0, 0, 0, 0, 0]",,(no adduct),462.2533,4.0,28,48
"Sel Score: 0.62 RTime: 22.179 Area: 5235951.211561588 All areas: [4372470.881500169, 6741087.8052730225, 4594294.94791157, 2261742.3655425627, 2858425.9621323408, 4655983.801747593] p-value: 0.13109958192492188 original RTs: [0, 1342.6384880582161, 0, 0, 0, 0]",,(no adduct),410.4944,4.0,12,32
"Sel Score: 0.61 RTime: 25.139 Area: 8233005.096718871 All areas: [6819425.417926117, 10210143.475447949, 7669446.396782547, 3961053.135071982, 6444987.33375932, 5070172.886177016] p-value: 0.07631551615994955 original RTs: [1518.4680929915855, 0, 0, 0, 0, 0]",,(no adduct),444.9951,4.0,15,35
"Sel Score: 0.61 RTime: 23.423 Area: 8273144.203380386 All areas: [8181871.997138951, 9227180.30864513, 7410380.304357078, 6481305.677052893, 5427156.937338056, 3715546.491241978] p-value: 0.041205402152416436 original RTs: [1427.2290927699908, 1369.4398285118466, 1412.9146202687375, 0, 1379.5607058367566, 0]",,(no adduct),418.7407,2.0,13,33
"Sel Score: 0.61 RTime: 52.735 Area: 7104930.841431394 All areas: [7178314.316511903, 6608395.805297638, 7528082.40248464, 6226997.879775412, 2809077.901729474, 4415669.341694095] p-value: 0.10869513661393312 original RTs: [0, 3138.0377400448274, 0, 3209.7703912931556, 0, 0]",,(no adduct),462.7321,4.0,42,62
"Sel Score: 0.61 RTime: 93.183 Area: 780132.630051684 All areas: [915005.2549315944, 746174.12916041, 679218.5060630476, 449032.9908770891, 624010.47647762, 404198.5512403427] p-value: 0.04146504794687789 original RTs: [0, 0, 0, 5591.0081725185655, 0, 0]",,(no adduct),562.9564,3.0,83,103
"Sel Score: 0.61 RTime: 35.271 Area: 5931606.670749542 All areas: [5423189.4843854755, 5134892.9336258285, 7236737.594237323, 3685163.6853161706, 3030232.02154864, 4560512.313521475] p-value: 0.060059166153080636 original RTs: [0, 2181.475503254755, 0, 0, 2017.8137582248562, 0]",,(no adduct),418.9802,4.0,25,45
"Sel Score: 0.61 RTime: 122.205 Area: 3277904.454386609 All areas: [3459454.3329936913, 2971545.3934206646, 3402713.6367454724, 2585792.99855171, 2020239.9536580096, 1629175.3268657883] p-value: 0.030278254755146467 original RTs: [7351.707580263869, 7376.222472266082, 7356.235546966476, 7325.245246095162, 0, 7328.278105353553]",,(no adduct),634.0336,3.0,112,120
