Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.76 RTime: 38.987 Area: 18475255.84811492 All areas: [12887565.641884683, 22946251.55829372, 19591950.344166357, 7658125.46261253, 4472153.167690128, 5617861.622251138] p-value: 0.04099451438995304 original RTs: [2223.5411909123336, 2231.4416114473966, 2300.2279151374933, 2502.1197194253414, 2355.1577693054924, 2465.215240490239]",,(no adduct),399.7162,4.0,28,48
"Sel Score: 0.76 RTime: 39.766 Area: 16819901.875698563 All areas: [19159463.797634944, 11482194.829626553, 19818046.999834195, 2034944.8535924102, 6872331.112245421, 7257373.130901374] p-value: 0.029998492081432262 original RTs: [0, 2385.976666534008, 0, 0, 0, 0]",,(no adduct),430.7519,4.0,29,49
"Sel Score: 0.76 RTime: 41.338 Area: 47224364.116665326 All areas: [43076400.07542282, 43885072.469174765, 54711619.80539839, 17450980.719322007, 12332368.391426152, 15630583.042793352] p-value: 0.006648257460792895 original RTs: [0, 0, 0, 2545.2668753342923, 0, 0]",,(no adduct),433.2319,2.0,31,51
"Sel Score: 0.76 RTime: 42.001 Area: 20662259.57203703 All areas: [23051407.351532683, 17368489.451361656, 21566881.913216747, 4550285.3024939895, 5658325.298966232, 9745366.353829747] p-value: 0.003870468561361158 original RTs: [2497.698206337802, 0, 0, 0, 0, 0]",,(no adduct),394.4694,2.0,32,52
"Sel Score: 0.76 RTime: 41.559 Area: 18245300.715907734 All areas: [20490075.709243745, 16568407.840248529, 17677418.59823093, 6458586.4873106945, 5493082.509062597, 5790683.82510644] p-value: 0.006309890279820178 original RTs: [0, 2475.2426440055565, 2520.3549382425927, 0, 0, 0]",,(no adduct),529.6244,3.0,31,51
"Sel Score: 0.76 RTime: 42.001 Area: 29976220.38483687 All areas: [37155694.66379824, 27067690.55278932, 25705275.937923066, 11475724.53835421, 6860428.406924833, 10835250.367151191] p-value: 0.01905922303631281 original RTs: [2494.976213173486, 2429.6757469474283, 2478.821610360439, 2726.47003361263, 0, 0]",,(no adduct),405.4721,4.0,32,52
"Sel Score: 0.75 RTime: 36.429 Area: 27564217.76334076 All areas: [26785500.883189537, 34314675.02633356, 21592477.380499184, 12498233.807843115, 6417297.600765545, 7957857.704226452] p-value: 0.021460768165706978 original RTs: [0, 0, 2204.3943326909452, 0, 2293.531755399057, 2053.704940973874]",,(no adduct),428.2188,4.0,26,46
"Sel Score: 0.75 RTime: 41.609 Area: 21425951.46023512 All areas: [24155117.431853093, 20727893.39813293, 19394843.550719332, 5553530.085239931, 5402277.538314067, 10019016.778441967] p-value: 0.0022780584732113806 original RTs: [0, 0, 0, 0, 2500.485942190758, 0]",,(no adduct),445.7288,4.0,31,51
"Sel Score: 0.75 RTime: 65.233 Area: 7338973.290196136 All areas: [8076496.126284649, 8404865.851009648, 5535557.893294113, 4275609.763367053, 1699685.5816595051, 1213334.3809542053] p-value: 0.01979204959950516 original RTs: [0, 0, 0, 0, 0, 3924.8858287584508]",,(no adduct),557.9581,3.0,55,75
"Sel Score: 0.75 RTime: 35.509 Area: 17463848.390186902 All areas: [14612457.3648179, 18904243.644125205, 18874844.161617596, 9477283.939475104, 3667581.2580862357, 3968634.8530594786] p-value: 0.009216211608254593 original RTs: [0, 0, 2136.4050467715574, 0, 0, 0]",,(no adduct),395.4731,2.0,25,45
"Sel Score: 0.75 RTime: 43.761 Area: 32077638.421478484 All areas: [25827138.459820397, 39821065.83031508, 30584710.97429998, 5718012.435266496, 17794565.909061477, 7928487.744992581] p-value: 0.017874304903597926 original RTs: [0, 0, 2635.029405081071, 0, 0, 0]",,(no adduct),563.6276,3.0,33,53
"Sel Score: 0.75 RTime: 35.95 Area: 18369087.08166303 All areas: [22779012.467545576, 20053834.329622682, 12274414.447820835, 8148218.437202471, 4175976.6577202296, 5751759.488725578] p-value: 0.046003194638121366 original RTs: [0, 2156.9961865921946, 0, 0, 0, 0]",,(no adduct),424.7469,2.0,25,45
"Sel Score: 0.75 RTime: 37.984 Area: 27577259.54206298 All areas: [22871148.35391858, 24384976.079498578, 35475654.19277178, 9990136.2076532, 8277378.842953034, 8876551.492744897] p-value: 0.041133398830734136 original RTs: [2181.6515144652913, 0, 2411.4652253083846, 2267.2197308873533, 0, 2296.661728874418]",,(no adduct),428.473,2.0,27,47
"Sel Score: 0.75 RTime: 47.145 Area: 20693813.48574657 All areas: [18678229.46284592, 16613186.038031416, 26790024.956362374, 5133752.6613911, 9799587.950325463, 5498740.877616672] p-value: 0.02965886733403505 original RTs: [0, 2762.4420008954235, 0, 0, 0, 2893.0307921202425]",,(no adduct),540.9664,3.0,37,57
"Sel Score: 0.75 RTime: 31.664 Area: 8197164.90303769 All areas: [7748410.47580771, 6460170.931590538, 10382913.301714823, 3118277.8427891424, 3149267.549541356, 1837414.5111093987] p-value: 0.029355532747215016 original RTs: [1873.2897069546711, 0, 0, 0, 0, 0]",,(no adduct),457.7477,2.0,21,41
"Sel Score: 0.75 RTime: 42.021 Area: 24267302.88048287 All areas: [25417682.38499189, 22659050.9391264, 24725175.317330327, 12379716.237346457, 5321847.995435365, 6479225.250314302] p-value: 0.010038242639413126 original RTs: [0, 0, 2529.873396938503, 0, 0, 0]",,(no adduct),534.9556,3.0,32,52
"Sel Score: 0.75 RTime: 60.499 Area: 9585639.413966361 All areas: [10088222.132355554, 9757885.676503109, 8910810.433040421, 3938568.683596018, 3781424.916996096, 1904656.5903817602] p-value: 0.003047380252462479 original RTs: [0, 3616.7460832945803, 3659.5932347526227, 0, 0, 0]",,(no adduct),532.6247,3.0,50,70
"Sel Score: 0.75 RTime: 40.79 Area: 28915229.065413177 All areas: [32250463.14255987, 22195185.860826448, 32300038.192853205, 10848260.389673498, 11583887.035160514, 6611598.513544117] p-value: 0.01618702675905843 original RTs: [2424.582953378944, 0, 0, 0, 0, 0]",,(no adduct),435.7451,2.0,30,50
"Sel Score: 0.75 RTime: 39.564 Area: 38946372.45183013 All areas: [36221681.47748329, 40361213.89945113, 40256221.978555985, 16758035.34213652, 11564263.962387677, 10816899.224166103] p-value: 0.0005807071052405441 original RTs: [2420.6517199269797, 2352.789552303023, 2291.3705903155183, 2544.6958142158196, 2377.3982050781037, 2297.5981164301265]",,(no adduct),409.2228,4.0,29,49
"Sel Score: 0.75 RTime: 54.495 Area: 12880922.366657235 All areas: [14200322.131925546, 15295598.262867998, 9146846.705178162, 4217728.138034902, 5071461.4633462215, 3725311.7098760717] p-value: 0.040879845577581946 original RTs: [3252.4054676166556, 0, 0, 0, 0, 0]",,(no adduct),518.2963,3.0,44,64
"Sel Score: 0.75 RTime: 25.135 Area: 7321612.67275377 All areas: [7065556.053449447, 6473014.651419642, 8426267.31339222, 3785348.959144322, 2947948.011487811, 670189.124863282] p-value: 0.016972321843822084 original RTs: [0, 1508.096369972549, 0, 0, 0, 0]",,(no adduct),412.2067,2.0,15,35
"Sel Score: 0.75 RTime: 52.624 Area: 15024506.575139629 All areas: [11866436.654194122, 17256534.25433913, 15950548.816885635, 6546106.0658907015, 6415890.738755004, 2277255.0844966737] p-value: 0.010260249698311403 original RTs: [3139.4219404789374, 0, 0, 0, 0, 0]",,(no adduct),505.6065,3.0,42,62
"Sel Score: 0.75 RTime: 37.096 Area: 23884725.73087338 All areas: [19069058.57401803, 28259883.18003383, 24325235.438568275, 11102537.389467362, 7862275.622536942, 5274345.334495602] p-value: 0.01138708299994377 original RTs: [2301.5609224872805, 0, 0, 0, 2234.5266992820125, 2105.2849460829934]",,(no adduct),430.9642,2.0,27,47
"Sel Score: 0.75 RTime: 39.743 Area: 26782002.51439166 All areas: [24383933.439739726, 21721033.25603121, 34241040.84740405, 10348508.086898714, 4159691.6192330313, 12718527.08488339] p-value: 0.023266381003875063 original RTs: [2361.33816994176, 0, 0, 0, 0, 0]",,(no adduct),404.233,4.0,29,49
"Sel Score: 0.75 RTime: 40.583 Area: 34375701.338744074 All areas: [36413212.453752145, 28635586.142057084, 38078305.420423, 5695121.410987585, 9922196.963297797, 19386612.888806693] p-value: 0.012970830512675256 original RTs: [2433.214837840211, 2395.2705038865906, 2393.675587279011, 0, 2506.820278302417, 0]",,(no adduct),438.4908,2.0,30,50
"Sel Score: 0.75 RTime: 34.584 Area: 17201610.703667678 All areas: [17844295.566427596, 22009787.91244024, 11750748.6321352, 7910577.902089051, 2702480.3834458464, 6943504.999569144] p-value: 0.042470819183970825 original RTs: [0, 2152.0385332938877, 2043.6881710696443, 0, 0, 2021.8835963973086]",,(no adduct),442.7352,2.0,24,44
"Sel Score: 0.75 RTime: 42.101 Area: 20449383.95977365 All areas: [13995848.073717177, 21639379.233296305, 25712924.572307464, 7324543.189658497, 4087990.082269812, 9496107.86676185] p-value: 0.04191805346131611 original RTs: [0, 0, 0, 2590.725436979935, 0, 0]",,(no adduct),430.9954,4.0,32,52
"Sel Score: 0.75 RTime: 26.494 Area: 10936384.254755115 All areas: [9451952.702296007, 9528256.402812803, 13828943.65915653, 3284373.6932635373, 4530348.810609936, 3370542.4394451734] p-value: 0.030530644299986535 original RTs: [0, 0, 0, 0, 0, 1571.2123992081335]",,(no adduct),411.7272,2.0,16,36
"Sel Score: 0.75 RTime: 42.014 Area: 21168706.781684317 All areas: [15359466.744082168, 24661656.445725944, 23484997.155244835, 4495469.500114851, 8769801.126930205, 8390071.764548657] p-value: 0.025627838937146777 original RTs: [2498.469749829422, 0, 0, 0, 0, 0]",,(no adduct),455.4792,2.0,32,52
"Sel Score: 0.75 RTime: 38.794 Area: 9990104.309050852 All areas: [11207693.251758123, 12001137.418899858, 6761482.256494573, 2820398.2107906155, 2723242.8528917013, 4679187.104600362] p-value: 0.042031732120656216 original RTs: [2304.00549009127, 0, 0, 0, 0, 0]",,(no adduct),384.7269,2.0,28,48
"Sel Score: 0.75 RTime: 28.577 Area: 13954451.705670146 All areas: [14912143.057551978, 12631604.287107194, 14319607.772351267, 7098954.519787723, 2327634.041602198, 4868783.319195332] p-value: 0.01006792514284282 original RTs: [1691.896813916926, 1731.9366609955075, 0, 1747.959689756902, 0, 1712.733499963586]",,(no adduct),412.2307,4.0,18,38
"Sel Score: 0.75 RTime: 41.939 Area: 41110891.94336974 All areas: [45112148.261754505, 39930220.12037681, 38290307.4479779, 14439532.408655494, 10213478.480391126, 17500863.319864187] p-value: 0.000784863796140879 original RTs: [2496.3059005867794, 2425.1349490690554, 0, 2669.262535337837, 0, 0]",,(no adduct),413.2166,2.0,31,51
"Sel Score: 0.75 RTime: 39.449 Area: 28891612.79354923 All areas: [35083989.70203427, 27385904.92564942, 24204943.752963997, 6722195.902247142, 11336604.745419439, 11574889.823356166] p-value: 0.014297465516643001 original RTs: [2329.256837839784, 0, 0, 2440.8160437044735, 0, 2364.378515313245]",,(no adduct),422.7222,4.0,29,49
"Sel Score: 0.75 RTime: 34.961 Area: 19088864.83649451 All areas: [19195546.839813486, 17341102.949329223, 20729944.720340822, 8456097.760612736, 1154675.460303849, 9980732.507604102] p-value: 0.032260961554763094 original RTs: [2130.538294499586, 1959.7878165468214, 2174.1759933871117, 2175.05574512496, 0, 0]",,(no adduct),407.7177,4.0,24,44
"Sel Score: 0.74 RTime: 41.91 Area: 22511233.49864681 All areas: [27260097.0163376, 15301442.195806228, 24972161.283796612, 5920921.097261248, 5421182.612676186, 11783706.886632117] p-value: 0.03610316586204053 original RTs: [2492.2389830911875, 0, 0, 0, 0, 0]",,(no adduct),570.6308,3.0,31,51
"Sel Score: 0.74 RTime: 41.168 Area: 28069988.499507684 All areas: [22630525.44861049, 36785232.64783838, 24794207.402074195, 15152642.261310086, 7360924.497754375, 6348995.830447574] p-value: 0.03162388431754339 original RTs: [2496.586915200249, 0, 0, 2484.1590555606463, 2475.984639548671, 0]",,(no adduct),394.2273,2.0,31,51
"Sel Score: 0.74 RTime: 39.148 Area: 33683105.80778613 All areas: [31263878.669560544, 31310141.69706553, 38475297.05673231, 9537095.302663162, 18034428.876338217, 7091045.428491037] p-value: 0.007375727730234179 original RTs: [0, 2348.9067148139643, 0, 0, 0, 0]",,(no adduct),401.721,4.0,29,49
"Sel Score: 0.74 RTime: 41.112 Area: 29147968.0160041 All areas: [19903151.12371559, 32881074.731703676, 34659678.19259304, 6604604.827543187, 17499298.8563282, 6004162.791841421] p-value: 0.03496584058319184 original RTs: [2378.928792979282, 0, 0, 2666.4530403271024, 2504.821990126606, 2352.8665992140045]",,(no adduct),400.2244,4.0,31,51
"Sel Score: 0.74 RTime: 41.642 Area: 10297320.39235849 All areas: [8947352.863924734, 12615217.773569498, 9329390.539581235, 2390328.948403326, 3313252.6525409957, 4956748.998436725] p-value: 0.012152418045384111 original RTs: [0, 0, 0, 0, 2502.484933510782, 0]",,(no adduct),478.5963,3.0,31,51
"Sel Score: 0.74 RTime: 32.607 Area: 14444524.620770017 All areas: [15148101.778554017, 12845476.462500183, 15339995.62125585, 7683303.290533056, 6433861.012198406, 865003.7856736697] p-value: 0.03291746642501986 original RTs: [0, 0, 0, 2024.9715770275661, 0, 0]",,(no adduct),427.233,2.0,22,42
"Sel Score: 0.74 RTime: 31.636 Area: 6910193.835327867 All areas: [7819947.01007341, 7711256.505383174, 5199377.990527018, 2417871.583179957, 3289733.4100974593, 1473975.1407090288] p-value: 0.01651234214965215 original RTs: [0, 0, 0, 1967.129085207109, 0, 0]",,(no adduct),455.7542,2.0,21,41
"Sel Score: 0.74 RTime: 31.568 Area: 7960664.932998857 All areas: [7897764.235225449, 7507389.387759175, 8476841.176011946, 3801715.30753016, 2048617.397954694, 2438417.0633527194] p-value: 0.0030922820379617306 original RTs: [0, 1894.0991281943243, 0, 0, 0, 0]",,(no adduct),428.2099,2.0,21,41
"Sel Score: 0.74 RTime: 39.442 Area: 20055501.60976635 All areas: [23389220.495405916, 19455516.31755349, 17321768.01633964, 3894006.8111516284, 7961809.742817071, 9028609.824025042] p-value: 0.00547132989647685 original RTs: [0, 0, 0, 0, 2348.9255808738726, 2377.1855399661627]",,(no adduct),445.7493,4.0,29,49
"Sel Score: 0.74 RTime: 35.946 Area: 19774573.71633175 All areas: [23813603.077396292, 19306202.40422696, 16203915.667372003, 8313294.586831017, 5800895.383536922, 6521205.057883229] p-value: 0.01943965679790842 original RTs: [2135.8602430531355, 2152.0551238959233, 0, 0, 2116.09342240561, 2185.077146567477]",,(no adduct),452.2372,4.0,25,45
"Sel Score: 0.74 RTime: 38.227 Area: 27913066.453196097 All areas: [24247460.711223003, 24376111.46456117, 35115627.18380412, 9836359.859887982, 4979099.406009161, 14404844.318508394] p-value: 0.018197520389933584 original RTs: [0, 0, 0, 2359.8672846530217, 0, 0]",,(no adduct),432.9895,2.0,28,48
"Sel Score: 0.74 RTime: 38.343 Area: 33989340.88748177 All areas: [39557877.67564197, 26942779.642767917, 35467365.34403542, 12217629.3461452, 13246945.777026882, 10223396.234094549] p-value: 0.02220774740866215 original RTs: [2324.103818816633, 2204.846368872368, 2329.8088929455507, 0, 2324.5798507601276, 2294.9933884933052]",,(no adduct),415.9697,4.0,28,48
"Sel Score: 0.74 RTime: 12.696 Area: 796241.3651513668 All areas: [607357.6209586237, 1054971.5384033674, 726394.9360921093, 245292.57731974064, 377833.3979574577, 213039.76032118459] p-value: 0.04700513545275473 original RTs: [0, 0, 758.078037877761, 0, 0, 0]",,(no adduct),458.7612,2.0,3,22
"Sel Score: 0.74 RTime: 27.833 Area: 9266426.571842445 All areas: [10967058.012209708, 6078577.433342478, 10753644.269975146, 4174136.484269429, 1272883.5471757713, 4285994.976314397] p-value: 0.04216094237670634 original RTs: [0, 0, 1672.6574369495884, 0, 0, 0]",,(no adduct),428.2251,4.0,17,37
"Sel Score: 0.74 RTime: 49.213 Area: 19100468.265579958 All areas: [16501083.963834858, 15731730.95248494, 25068589.880420074, 4876843.603511418, 9022941.493419286, 6265079.446174314] p-value: 0.03899427266934204 original RTs: [2933.344073756266, 0, 0, 0, 0, 0]",,(no adduct),429.7399,4.0,39,59
"Sel Score: 0.74 RTime: 20.374 Area: 4576202.989950161 All areas: [4971218.715549233, 3798408.603308859, 4958981.650992391, 238434.74273192423, 2400231.144524243, 2202754.775653234] p-value: 0.030590847828169638 original RTs: [0, 1222.446226705336, 0, 0, 0, 0]",,(no adduct),413.4648,4.0,10,30
"Sel Score: 0.74 RTime: 40.756 Area: 28198729.38608946 All areas: [32553841.035325076, 22905152.680807117, 29137194.442136187, 8168617.779060183, 9771955.18822919, 11906790.270854132] p-value: 0.013938977977968132 original RTs: [0, 2417.1812712073965, 0, 0, 2477.1332140914433, 0]",,(no adduct),564.2994,3.0,30,50
"Sel Score: 0.74 RTime: 42.572 Area: 26893244.989382893 All areas: [21160491.951645836, 31186722.14299099, 28332520.87351186, 9363639.403968306, 8006929.7051238995, 11174710.491480418] p-value: 0.020646127940980596 original RTs: [0, 0, 0, 2627.218694918569, 0, 2539.40796971806]",,(no adduct),444.4814,2.0,32,52
"Sel Score: 0.74 RTime: 39.951 Area: 28733008.426289905 All areas: [32483267.39777632, 23061729.679281272, 30654028.201812122, 13566256.829377297, 8174661.642171018, 8866296.006216973] p-value: 0.00948754484081156 original RTs: [2373.8521841419597, 0, 0, 0, 0, 0]",,(no adduct),452.7315,2.0,29,49
"Sel Score: 0.74 RTime: 35.185 Area: 19053379.376115695 All areas: [21496646.389436096, 13704201.294172574, 21959290.444738418, 5323099.410642289, 5756587.59943708, 9255842.840516707] p-value: 0.028418129892279882 original RTs: [2166.485628965869, 0, 0, 0, 2121.6656444319847, 2005.2118624624468]",,(no adduct),431.9791,4.0,25,45
"Sel Score: 0.74 RTime: 42.002 Area: 18414094.33679454 All areas: [17828076.06268034, 22844132.755974505, 14570074.191728774, 9927, 9008705.527758604, 10640001.763278518] p-value: 0.04914353206436622 original RTs: [0, 0, 0, 0, 2479.825172396125, 2557.922117424832]",,(no adduct),463.2447,2.0,32,52
"Sel Score: 0.74 RTime: 36.173 Area: 19792277.517970763 All areas: [18513711.277649067, 25831374.869479526, 15031746.406783693, 4774235.398855528, 7992817.626100482, 8387696.625118181] p-value: 0.044310893863773126 original RTs: [2145.686850034566, 0, 0, 0, 0, 0]",,(no adduct),436.2495,2.0,26,46
"Sel Score: 0.74 RTime: 44.193 Area: 19646843.913388465 All areas: [13453508.596715994, 24050155.9333597, 21436867.21008969, 3890334.3171453746, 5553858.147903589, 11559742.286435362] p-value: 0.03716755603232341 original RTs: [2663.995069137295, 2544.7302035597086, 0, 2780.1459861304816, 2666.216890370058, 0]",,(no adduct),410.4691,4.0,34,54
"Sel Score: 0.74 RTime: 20.886 Area: 7564156.9613180645 All areas: [7140381.249961079, 8829885.64804222, 6722203.985950895, 4161450.6904968116, 3479701.9923499217, 467531.81334145635] p-value: 0.030688978733526093 original RTs: [0, 1253.1889126793012, 0, 0, 0, 0]",,(no adduct),420.7264,4.0,10,30
"Sel Score: 0.74 RTime: 58.954 Area: 19745154.70279653 All areas: [23615002.12098241, 18769023.248676196, 16851438.73873099, 10820806.84730299, 7367440.522838748, 2979711.54468366] p-value: 0.014290522477456227 original RTs: [3506.2055743571586, 3570.9958610432836, 3440.3088398153463, 3687.9456314249474, 0, 0]",,(no adduct),543.9484,3.0,48,68
"Sel Score: 0.74 RTime: 62.791 Area: 7074993.763680144 All areas: [7489349.87927919, 7621792.204350064, 6113839.207411177, 2787586.3174293526, 1841514.3975395248, 2965877.808783083] p-value: 0.0022829012508366595 original RTs: [0, 0, 3784.8314550457117, 0, 0, 0]",,(no adduct),814.9172,2.0,52,72
"Sel Score: 0.74 RTime: 35.841 Area: 12869514.853795731 All areas: [15113758.303807955, 13562639.309691533, 9932146.94788771, 4939822.950605739, 3701231.606216561, 5192374.417401903] p-value: 0.02499554883980513 original RTs: [0, 2217.186946119735, 0, 2151.4570659070027, 0, 0]",,(no adduct),407.2122,2.0,25,45
"Sel Score: 0.74 RTime: 46.44 Area: 19356593.784161475 All areas: [22867205.65780663, 13969659.185872935, 21232916.50880486, 5333391.249206437, 6908282.201924051, 8586828.091703815] p-value: 0.03416056973434951 original RTs: [0, 0, 0, 2849.2861338829794, 0, 0]",,(no adduct),425.9922,2.0,36,56
"Sel Score: 0.74 RTime: 38.093 Area: 15072763.36262977 All areas: [11622149.337331122, 15828416.915596321, 17767723.83496186, 4114115.1691931784, 4751085.941029647, 7435156.479458467] p-value: 0.017037131856468362 original RTs: [2263.864484657618, 2246.582759328244, 0, 2481.5135747792256, 2190.5481394246244, 0]",,(no adduct),389.729,2.0,28,48
"Sel Score: 0.73 RTime: 20.341 Area: 2004752.2818189773 All areas: [1839838.882495281, 2145270.562362044, 2029147.4005996068, 998805.9867326366, 291750.40723819495, 884004.9062532338] p-value: 0.017027094914412726 original RTs: [0, 1220.4587334056396, 0, 0, 0, 0]",,(no adduct),381.4633,4.0,10,30
"Sel Score: 0.73 RTime: 40.786 Area: 10833667.47212241 All areas: [9336515.027163822, 13091158.52031001, 10073328.868893396, 2960279.105102423, 6439367.1678585, 2352479.48210268] p-value: 0.016018050833112307 original RTs: [0, 2447.1503115129276, 0, 0, 0, 0]",,(no adduct),504.5858,3.0,30,50
"Sel Score: 0.73 RTime: 39.864 Area: 25504872.176215734 All areas: [28917362.054485917, 27624025.11127118, 19973229.362890102, 13424112.729037791, 6030559.505674725, 8228834.538737314] p-value: 0.011514796020846107 original RTs: [0, 2391.8339570589746, 0, 0, 0, 0]",,(no adduct),543.9578,3.0,29,49
"Sel Score: 0.73 RTime: 41.144 Area: 22911589.146672547 All areas: [18779178.61721641, 24567449.609092787, 25388139.213708445, 6722197.440878289, 11390132.392433336, 6833236.2709439825] p-value: 0.006193641709389868 original RTs: [0, 0, 0, 0, 0, 2461.306458565997]",,(no adduct),422.7228,4.0,31,51
"Sel Score: 0.73 RTime: 69.658 Area: 4061064.1093975827 All areas: [4759097.9233492995, 4644174.888628803, 2779919.516214646, 1388689.4908996841, 1860418.3578210876, 1175121.3121754962] p-value: 0.04580670034705427 original RTs: [0, 0, 0, 0, 0, 4193.750338710022]",,(no adduct),549.9709,3.0,59,79
"Sel Score: 0.73 RTime: 20.334 Area: 4054062.5501035196 All areas: [4608826.94951947, 4896802.117048448, 2656558.583742641, 1507431.2558856197, 2193396.066773328, 723043.8244998346] p-value: 0.04569361280576471 original RTs: [0, 0, 0, 0, 0, 1196.914870067419]",,(no adduct),370.0061,5.0,10,30
"Sel Score: 0.73 RTime: 45.869 Area: 19542641.89481562 All areas: [19223386.27101287, 22637445.182079762, 16767094.231354225, 6293424.62467586, 5469294.319058117, 9568151.216296727] p-value: 0.005421934722209466 original RTs: [2731.3440659962803, 0, 0, 0, 0, 0]",,(no adduct),519.2967,3.0,35,55
"Sel Score: 0.73 RTime: 58.913 Area: 16305915.846817682 All areas: [13715381.896276508, 17486505.420063827, 17715860.22411271, 10077933.095408835, 3569085.0678512086, 4161155.860097703] p-value: 0.019270848074628665 original RTs: [0, 0, 0, 3592.5230016171527, 0, 0]",,(no adduct),531.6133,3.0,48,68
"Sel Score: 0.73 RTime: 39.987 Area: 23732899.312826097 All areas: [20437409.72264292, 30082059.469047505, 20679228.746787857, 4782099.124469358, 14443928.918080423, 6708447.859113924] p-value: 0.025571595032288223 original RTs: [2376.0737136975954, 0, 0, 0, 0, 0]",,(no adduct),536.9612,3.0,29,49
"Sel Score: 0.73 RTime: 48.246 Area: 31959767.649240363 All areas: [31461136.335033663, 29737208.24006358, 34680958.372623846, 18872783.64925863, 6817982.053556733, 9251346.523751859] p-value: 0.020035712763500326 original RTs: [2897.240474382364, 2889.5694252288736, 0, 3013.7805323945927, 0, 2817.645323780146]",,(no adduct),532.2782,3.0,38,58
"Sel Score: 0.73 RTime: 37.996 Area: 23433954.323324297 All areas: [21338614.53034028, 18353898.966790043, 30609349.472842578, 14545702.466218734, 6221534.768725729, 4887743.026980147] p-value: 0.03739843370905898 original RTs: [2255.774429610744, 0, 0, 0, 0, 0]",,(no adduct),419.2183,4.0,27,47
"Sel Score: 0.73 RTime: 38.425 Area: 12416902.281197762 All areas: [10219097.535415977, 11653711.988737768, 15377897.319439542, 1871654.0471228529, 7667357.667954417, 4098561.38644802] p-value: 0.02647523610272349 original RTs: [0, 0, 0, 0, 0, 2296.1045793584126]",,(no adduct),384.2103,2.0,28,48
"Sel Score: 0.73 RTime: 53.462 Area: 9141916.683455909 All areas: [7374369.259879111, 11293303.733901558, 8758077.056587059, 5295277.591119149, 2115792.6639167536, 2653027.4738207753] p-value: 0.019428625535030435 original RTs: [3189.9920734754755, 0, 0, 0, 0, 0]",,(no adduct),498.6132,3.0,43,63
"Sel Score: 0.73 RTime: 51.296 Area: 33449178.046932578 All areas: [29426047.277094252, 29242345.36163634, 41679141.50206715, 19567352.623470988, 8651194.368717736, 8807308.27030996] p-value: 0.018810727339044146 original RTs: [0, 3080.8754865190735, 0, 0, 3088.3214369382817, 0]",,(no adduct),561.2845,3.0,41,61
"Sel Score: 0.73 RTime: 59.902 Area: 21985995.3125152 All areas: [26539125.295681093, 23346678.736114513, 16072181.905749995, 13661404.660497067, 2843956.574763043, 7867745.751756205] p-value: 0.034507023195129695 original RTs: [0, 0, 0, 3651.427860085326, 0, 0]",,(no adduct),570.3037,3.0,49,69
"Sel Score: 0.73 RTime: 46.268 Area: 22639686.165714037 All areas: [30212633.55954413, 17377281.917291097, 20329143.02030688, 11720971.987660415, 10031385.841951191, 3357492.663404977] p-value: 0.04517004553521724 original RTs: [2607.815350350333, 0, 2789.2930608422753, 0, 2812.91763232055, 2890.2682812055536]",,(no adduct),407.4758,2.0,36,56
"Sel Score: 0.73 RTime: 51.402 Area: 16418413.111723771 All areas: [19082261.169676248, 13922628.104694435, 16250350.06080063, 5983075.976692463, 6975598.904058682, 5274240.824609498] p-value: 0.013245144853751592 original RTs: [0, 2985.448788843354, 0, 3173.8504517295632, 0, 3154.9111024751187]",,(no adduct),526.2758,3.0,41,61
"Sel Score: 0.73 RTime: 41.361 Area: 26964366.010404374 All areas: [32975784.920911565, 26063911.806068327, 21853401.304233223, 13261806.304125363, 11573024.83892574, 5126784.19456164] p-value: 0.016227554443296526 original RTs: [0, 0, 0, 0, 2485.267985160774, 2474.5389762026225]",,(no adduct),412.7318,2.0,31,51
"Sel Score: 0.73 RTime: 38.287 Area: 22904940.327643435 All areas: [20518973.46397152, 19155280.58980824, 29040566.929150537, 7841080.802181266, 9265781.1085398, 8369406.824117533] p-value: 0.04095243534268114 original RTs: [2327.11424175021, 0, 0, 2310.371969812857, 0, 0]",,(no adduct),418.2405,2.0,28,48
"Sel Score: 0.73 RTime: 49.24 Area: 23202973.70116523 All areas: [18374554.76911423, 20475778.04526221, 30758588.28911924, 5643533.256619485, 8737447.16055869, 11449613.800898954] p-value: 0.04565938089045826 original RTs: [0, 2955.5501154172716, 0, 3014.9535313130623, 0, 0]",,(no adduct),528.96,3.0,39,59
"Sel Score: 0.73 RTime: 45.12 Area: 12013616.071379257 All areas: [14469233.183840003, 10413001.672427168, 11158613.357870601, 4828643.029983802, 2657650.9291587756, 5943247.723645741] p-value: 0.01018384741018964 original RTs: [0, 0, 2717.1354418007313, 0, 0, 0]",,(no adduct),458.7456,2.0,35,55
"Sel Score: 0.73 RTime: 38.789 Area: 19496139.56278569 All areas: [16940284.468858168, 15922108.427360434, 25626025.79213846, 11523469.980913937, 5590998.740128617, 4746432.595801305] p-value: 0.03683556575590462 original RTs: [2303.706688636557, 0, 0, 0, 0, 0]",,(no adduct),445.4868,2.0,28,48
"Sel Score: 0.73 RTime: 40.01 Area: 22507884.415298473 All areas: [16232254.198245257, 25092671.144000337, 26198727.90364982, 7205653.380334379, 5978908.6585869165, 12079965.134173216] p-value: 0.026983955357016788 original RTs: [2377.4625115864346, 0, 0, 0, 0, 0]",,(no adduct),454.734,2.0,30,50
