RT consensus,charge,m/z,quality,362-058_12ca5_High_1,362-058_12ca5_High_2,362-058_12ca5_High_3,362-058_WDR5_High_1,362-058_WDR5_High_2,362-058_WDR5_High_3
3282.510513504615,3,573.9515312370786,0.19322626292705536,0.0,0.0,3279.745355460132,0.0,0.0,3285.2756715490987
7699.602722872116,2,666.8897381011964,0.19334150850772858,0.0,0.0,7694.683618918627,0.0,0.0,7704.521826825605
2907.18792830222,4,453.74314163306065,0.19441702961921692,0.0,0.0,2911.2779602306423,0.0,0.0,2903.097896373797
3057.450451995849,2,443.98228385758193,0.1948258876800537,0.0,0.0,3059.4741945679516,0.0,0.0,3055.426709423747
1895.0466728473252,4,408.21788026769815,0.19528213143348694,0.0,0.0,1897.3994767095435,0.0,0.0,1892.6938689851072
2605.928521677627,2,451.22688662430414,0.19556650519371033,0.0,0.0,2608.9039660106664,0.0,0.0,2602.953077344588
6854.3996224413495,3,1311.0013747174687,0.1958850473165512,0.0,0.0,6852.2817284225575,0.0,0.0,6856.517516460142
3887.7896364677,5,595.7368807261181,0.19681043922901154,0.0,0.0,3885.488472342945,0.0,0.0,3890.090800592455
2232.465324245206,4,390.9725607139741,0.00316021591424942,0.0,0.0,0.0,2157.9313158781783,2306.999332612233,0.0
1728.7247353953396,4,410.22455954785516,0.010255887173116207,0.0,0.0,0.0,1796.435188229828,1661.0142825608511,0.0
2047.7711717028847,4,433.23307035890156,0.01618843525648117,0.0,0.0,0.0,2110.9077681468266,1984.634575258943,0.0
3767.5356268038504,4,413.7155257999368,0.01640043407678604,0.0,0.0,0.0,3703.3229089351835,3831.7483446725178,0.0
2045.5790255289403,4,401.2208010850691,0.025430908426642418,0.0,0.0,0.0,1980.8114029402948,2110.346648117586,0.0
1305.9389635565576,5,321.5877303411124,0.02616046741604805,0.0,0.0,0.0,1377.0894551392494,1234.7884719738656,0.0
4636.035975120525,3,544.2816495038351,0.02798621915280819,0.0,0.0,0.0,4568.0395381254575,4704.032412115593,0.0
1994.2093360133167,2,423.71396252249656,0.03585955128073692,0.0,0.0,0.0,2046.3937743302556,1942.024897696378,0.0
3781.08129722209,4,412.7306711470576,0.04436790570616722,0.0,0.0,0.0,3726.991983869482,3835.170610574698,0.0
1276.8545910755658,5,342.7887155699208,0.04448491707444191,0.0,0.0,0.0,1324.3655243100225,1229.3436578411092,0.0
3821.9663321481194,4,459.4916595073441,0.05075608193874359,0.0,0.0,0.0,3895.318495357559,3748.6141689386795,0.0
6398.36706371272,2,966.8459392403213,0.05320059135556221,0.0,0.0,0.0,6470.547068197368,6326.187059228072,0.0
3904.9401287803726,4,445.98608375371566,0.05426163598895073,0.0,0.0,0.0,3835.5312290308643,3974.349028529881,0.0
2195.159982832318,4,409.7310911348761,0.05700623616576195,0.0,0.0,0.0,2133.307634503962,2257.0123311606735,0.0
2751.158925063199,2,389.7202623739265,0.05755571648478508,0.0,0.0,0.0,2710.651011569739,2791.6668385566595,0.0
5180.41378077381,3,560.9505784884461,0.06127040460705757,0.0,0.0,0.0,5107.840115766585,5252.987445781035,0.0
2303.383069423837,4,411.48911897378036,0.06462462246417999,0.0,0.0,0.0,2362.540472469589,2244.225666378084,0.0
2125.3681743899406,4,410.9757147233703,0.06566744297742844,0.0,0.0,0.0,2050.639012797571,2200.0973359823106,0.0
2340.536303274329,4,441.73260866775985,0.06750564277172089,0.0,0.0,0.0,2384.412284674245,2296.660321874413,0.0
5111.995774846571,3,584.954364627474,0.06834016740322113,0.0,0.0,0.0,5060.719996495582,5163.27155319756,0.0
2623.9909929287815,2,400.4820060764174,0.06849803775548935,0.0,0.0,0.0,2685.2700437088342,2562.711942148728,0.0
4477.84518728125,3,587.6345541240391,0.06881879270076752,0.0,0.0,0.0,4428.860109516107,4526.830265046394,0.0
1691.2927367398993,4,403.47289890435025,0.07033911347389221,0.0,0.0,0.0,1623.3517098925383,1759.2337635872602,0.0
1678.6388418981778,5,347.7880328983131,0.0704856812953949,0.0,0.0,0.0,1609.99123724117,1747.2864465551854,0.0
2032.3406719540417,4,408.46593608764783,0.07067820429801941,0.0,0.0,0.0,2007.3910031407538,2057.2903407673293,0.0
2445.2024686392638,2,378.21104249602826,0.07149563729763031,0.0,0.0,0.0,2503.483818798745,2386.9211184797828,0.0
1873.4670189689537,2,419.47843185923966,0.07216044515371323,0.0,0.0,0.0,1904.9549380391868,1841.9790998987207,0.0
3291.1745531499973,2,415.9925315692009,0.07425682991743088,0.0,0.0,0.0,3363.8836453716203,3218.465460928374,0.0
1530.716205831755,4,410.2392474834153,0.07512786984443665,0.0,0.0,0.0,1457.2053300317016,1604.2270816318082,0.0
4403.119022586416,2,459.49353058650655,0.07613080739974976,0.0,0.0,0.0,4471.614854603372,4334.6231905694585,0.0
2696.735429992289,4,406.4889769668649,0.07644962519407272,0.0,0.0,0.0,2659.236825032377,2734.2340349522015,0.0
2925.283539316927,2,424.9964867213703,0.07834324985742569,0.0,0.0,0.0,2860.4556596869675,2990.111418946887,0.0
2234.969154346498,2,386.9751395048742,0.07856810092926025,0.0,0.0,0.0,2207.0270003123737,2262.9113083806214,0.0
1247.0404488196605,5,338.3938973146696,0.07881053537130356,0.0,0.0,0.0,1311.0309485030175,1183.0499491363034,0.0
3255.982689201582,4,440.7421300140279,0.0794127956032753,0.0,0.0,0.0,3327.712352551052,3184.2530258521124,0.0
3569.947787858345,2,413.7205005381028,0.08011677861213684,0.0,0.0,0.0,3606.2536311085782,3533.6419446081113,0.0
2235.7062444823705,4,416.74254558585125,0.08012118190526962,0.0,0.0,0.0,2301.606001254185,2169.8064877105558,0.0
2742.0113054820986,4,416.98436321503584,0.0815235897898674,0.0,0.0,0.0,2788.3122394076104,2695.7103715565863,0.0
2453.520892723077,2,461.2399860208467,0.08163520693778992,0.0,0.0,0.0,2384.4067849024027,2522.635000543751,0.0
3303.411363946975,4,429.4780215477571,0.08173598349094391,0.0,0.0,0.0,3270.859371697308,3335.963356196642,0.0
4853.04233619187,3,595.9752004191437,0.08206085860729218,0.0,0.0,0.0,4789.375303275646,4916.7093691080945,0.0
2463.0005635877146,2,407.2351175520015,0.08222033828496933,0.0,0.0,0.0,2407.0880422413934,2518.913084934036,0.0
3349.7784600393506,4,406.2170954803907,0.08251748979091644,0.0,0.0,0.0,3405.8889238000543,3293.6679962786475,0.0
2206.5114468692364,2,449.22959802217554,0.08260117471218109,0.0,0.0,0.0,2146.7050407118345,2266.3178530266377,0.0
3304.759618641404,4,431.2352244887032,0.08275411278009415,0.0,0.0,0.0,3272.8642822604493,3336.654955022358,0.0
3522.3685679989676,2,409.21954612533636,0.08400572091341019,0.0,0.0,0.0,3494.8626375460044,3549.8744984519303,0.0
1598.3970235721113,2,438.731053453601,0.08406311273574829,0.0,0.0,0.0,1546.5615700829908,1650.2324770612315,0.0
4570.456966832831,3,521.2721914908035,0.08543318510055542,0.0,0.0,0.0,4608.559639417576,4532.354294248086,0.0
1653.940385980878,5,342.9818653077366,0.08658590912818909,0.0,0.0,0.0,1610.1421829331514,1697.738589028605,0.0
1908.7601330954428,5,364.2012108453745,0.0873071551322937,0.0,0.0,0.0,1959.959314222493,1857.5609519683926,0.0
1921.7155062085117,5,357.79837286021495,0.0874238982796669,0.0,0.0,0.0,1881.1616009325242,1962.2694114844992,0.0
2087.648701818767,4,416.9775468003568,0.08783388882875443,0.0,0.0,0.0,2066.1930947621468,2109.1043088753877,0.0
3315.0368983646026,4,411.22603662027416,0.08819862455129623,0.0,0.0,0.0,3332.3782657856086,3297.6955309435966,0.0
3182.8259772355814,4,407.23479565111074,0.08894114941358566,0.0,0.0,0.0,3130.562525057486,3235.0894294136774,0.0
3518.941579067,4,416.2166012301037,0.08984151482582092,0.0,0.0,0.0,3485.4387036005282,3552.4444545334723,0.0
1301.432405575461,5,344.60046348834004,0.09093829244375229,0.0,0.0,0.0,1368.0692683524878,1234.7955427984339,0.0
4473.726755950698,2,478.99551583981156,0.09100663661956787,0.0,0.0,0.0,4502.527083438729,4444.926428462667,0.0
2509.1963160497016,4,410.48012843126014,0.09105316549539566,0.0,0.0,0.0,2464.8813703446745,2553.5112617547284,0.0
2131.2458669008915,2,385.2239002206185,0.09223593026399612,0.0,0.0,0.0,2081.6451793605233,2180.8465544412597,0.0
1965.6635740459658,2,392.72825337887986,0.09473948180675507,0.0,0.0,0.0,2033.093189176674,1898.2339589152575,0.0
2044.473744049606,4,400.9683114938747,0.09500136971473694,0.0,0.0,0.0,2076.3309973569917,2012.6164907422203,0.0
2670.972980163094,4,412.4692506357454,0.09522229433059692,0.0,0.0,0.0,2697.298494712844,2644.6474656133437,0.0
3441.989644820486,4,467.23429391758805,0.095652274787426,0.0,0.0,0.0,3516.8357311079967,3367.143558532975,0.0
1612.410020455866,4,425.4721413428553,0.09605801105499268,0.0,0.0,0.0,1584.2646009380821,1640.55543997365,0.0
1269.4316908875144,5,322.9852756586651,0.09630119055509567,0.0,0.0,0.0,1325.010382676473,1213.852999098556,0.0
2498.4830031812317,2,440.22652327218105,0.09758397191762924,0.0,0.0,0.0,2569.0732977216157,2427.892708640847,0.0
2704.458123917196,2,437.49350194734564,0.09841503947973251,0.0,0.0,0.0,2707.242474977419,2701.6737728569733,0.0
4104.961984881973,3,540.2845641915367,0.09863769263029099,0.0,0.0,0.0,4032.662055425889,4177.261914338056,0.0
2084.8458231288505,2,395.48587394730146,0.09888569265604019,0.0,0.0,0.0,2054.7696151878204,2114.92203106988,0.0
1937.4179306695414,4,416.2134637291812,0.10024002939462662,0.0,0.0,0.0,1965.9639395288832,1908.8719218101999,0.0
1439.6453069479226,5,338.99000700087174,0.10027579218149185,0.0,0.0,0.0,1368.2929262630694,1510.9976876327758,0.0
5236.8050897483945,3,585.9641408622448,0.10061006993055344,0.0,0.0,0.0,5260.048381971849,5213.56179752494,0.0
3528.0203412777946,4,409.9870423302919,0.10089441388845444,0.0,0.0,0.0,3455.8919963695394,3600.14868618605,0.0
1243.8573640610043,5,343.3985729163634,0.10098390281200409,0.0,0.0,0.0,1315.1652260808294,1172.5495020411795,0.0
4828.911124108002,3,548.9558838866922,0.10102857649326324,0.0,0.0,0.0,4901.732508128347,4756.0897400876565,0.0
4991.030679361452,3,608.9633230064956,0.10154255479574203,0.0,0.0,0.0,4954.154744366434,5027.90661435647,0.0
1357.9410607647583,4,433.2385316211721,0.101631760597229,0.0,0.0,0.0,1427.606180083051,1288.2759414464658,0.0
1305.7357168746983,4,433.98131523499853,0.10229935497045517,0.0,0.0,0.0,1341.1453546335945,1270.326079115802,0.0
1346.3844312652022,5,348.60234386266546,0.10252848267555237,0.0,0.0,0.0,1415.8233982893878,1276.945464241017,0.0
3317.1415807060375,2,447.9787903293337,0.10312805324792862,0.0,0.0,0.0,3266.620012557146,3367.6631488549287,0.0
3980.90387894425,4,432.47440328972004,0.10338433086872101,0.0,0.0,0.0,3947.6551604349634,4014.1525974535366,0.0
1880.5224423934137,5,349.58797485090656,0.10376115888357162,0.0,0.0,0.0,1935.086312115203,1825.9585726716243,0.0
4935.8031202180455,3,581.9686685395054,0.10408098995685577,0.0,0.0,0.0,4897.668613819164,4973.9376266169265,0.0
1629.01585160864,5,339.18542529013087,0.10430619865655899,0.0,0.0,0.0,1696.9772119820952,1561.054491235185,0.0
3324.112014540356,2,430.2168801242584,0.10467357933521271,0.0,0.0,0.0,3283.1139937023045,3365.1100353784077,0.0
3173.3898786174923,2,404.9653764309804,0.10497872531414032,0.0,0.0,0.0,3126.6672860932413,3220.1124711417433,0.0
4195.781914794858,3,588.6155502942056,0.10518801212310791,0.0,0.0,0.0,4129.656202538044,4261.90762705167,0.0
3935.3536604491533,2,469.23807732457533,0.10556606948375702,0.0,0.0,0.0,3982.1327402728716,3888.574580625435,0.0
3153.883524643101,2,452.2218696216979,0.10582088679075241,0.0,0.0,0.0,3126.6903862504014,3181.0766630358007,0.0
1438.5312902544174,2,376.21499193688413,0.10630578547716141,0.0,0.0,0.0,1368.851666464501,1508.210914044334,0.0
2583.560864753169,2,387.72540829847014,0.10793525725603104,0.0,0.0,0.0,2590.7827499624377,2576.3389795439007,0.0
4242.46022494671,3,550.5962641807786,0.10836580395698547,0.0,0.0,0.0,4180.897339927441,4304.023109965979,0.0
2265.4124101433745,5,366.79608851377503,0.11088807880878448,0.0,0.0,0.0,2221.0435710259226,2309.781249260827,0.0
4118.304672832699,4,448.7360144592319,0.11176536232233047,0.0,0.0,0.0,4055.9073331972536,4180.702012468145,0.0
3401.1676436658113,2,424.9820423778544,0.1119488850235939,0.0,0.0,0.0,3466.76109317332,3335.5741941583024,0.0
1496.0655675830194,4,408.71540866995406,0.1124539002776146,0.0,0.0,0.0,1430.4186949319462,1561.7124402340928,0.0
2890.8532601181387,4,394.972963211402,0.11247498542070389,0.0,0.0,0.0,2841.007618812728,2940.698901423549,0.0
3890.006806478217,2,447.72216934806556,0.11260078102350235,0.0,0.0,0.0,3954.0444412052616,3825.9691717511723,0.0
1373.2077320867138,5,329.1844553359276,0.11317387223243713,0.0,0.0,0.0,1324.9881021690035,1421.4273620044241,0.0
1724.8657299405356,4,447.2303410139193,0.11403118818998337,0.0,0.0,0.0,1683.847572171256,1765.8838877098153,0.0
2996.6892863525227,4,439.73446191880134,0.11425581574440002,0.0,0.0,0.0,2932.4216935757777,3060.9568791292672,0.0
3502.531625176799,4,417.4691828706864,0.11436053365468979,0.0,0.0,0.0,3439.1424486284404,3565.9208017251576,0.0
1848.6939953102728,5,357.99494572498537,0.1148766577243805,0.0,0.0,0.0,1897.7057730993638,1799.682217521182,0.0
1291.8097715780907,5,358.6038512575876,0.11515778303146362,0.0,0.0,0.0,1350.8975484164498,1232.7219947397316,0.0
3289.3475371593304,2,415.7034411830943,0.11544439196586609,0.0,0.0,0.0,3347.148615314723,3231.546459003938,0.0
2165.308525009419,4,418.9688207754805,0.11617908626794815,0.0,0.0,0.0,2108.2273409057825,2222.3897091130552,0.0
2164.9340073101125,2,396.73270382819106,0.11629878729581833,0.0,0.0,0.0,2108.446594359772,2221.421420260453,0.0
2104.6585362964634,2,409.4605088376971,0.11677322536706924,0.0,0.0,0.0,2141.070504439985,2068.246568152942,0.0
3081.8197699276966,4,447.4985528465966,0.11708715558052063,0.0,0.0,0.0,3128.3403960414958,3035.2991438138974,0.0
2352.426943112466,2,409.46441920813083,0.11741121858358383,0.0,0.0,0.0,2414.2569475705063,2290.5969386544257,0.0
3766.9167186613886,4,443.74051432474613,0.11766726523637772,0.0,0.0,0.0,3737.111614666466,3796.721822656312,0.0
1883.7516984483423,2,399.46411415163107,0.1178719773888588,0.0,0.0,0.0,1907.3350854208477,1860.1683114758368,0.0
3101.2037855546496,2,452.7493583438656,0.11810686439275742,0.0,0.0,0.0,3045.046223404347,3157.3613477049516,0.0
2015.4694161933082,4,409.982171451746,0.11887773126363754,0.0,0.0,0.0,1962.9912106814022,2067.9476217052143,0.0
2758.4054921920697,2,427.7506928693947,0.11890152841806412,0.0,0.0,0.0,2811.9011670511586,2704.9098173329808,0.0
2723.3824780577943,4,433.7147997666847,0.1190364807844162,0.0,0.0,0.0,2680.976987210166,2765.7879689054225,0.0
1815.6933409986104,5,369.4017596841623,0.11919519305229187,0.0,0.0,0.0,1850.5259302687455,1780.8607517284752,0.0
2793.510219350503,2,439.72340662231204,0.11929484456777573,0.0,0.0,0.0,2853.861270224059,2733.1591684769473,0.0
3020.9451028087724,4,427.97667803465515,0.12004578113555908,0.0,0.0,0.0,3039.066138326778,3002.8240672907664,0.0
1658.0569845825707,5,344.5888146091947,0.12031834572553635,0.0,0.0,0.0,1610.597454092263,1705.5165150728787,0.0
1445.0278347046597,4,405.45781034088714,0.12042483687400818,0.0,0.0,0.0,1385.6122203796397,1504.4434490296799,0.0
2551.730106146465,2,434.9649946574293,0.12046080082654953,0.0,0.0,0.0,2502.9532571419145,2600.506955151016,0.0
4890.369773290347,3,576.9618615929846,0.12093116343021393,0.0,0.0,0.0,4898.886919337623,4881.852627243072,0.0
2562.7485889990326,2,436.5017509528009,0.12107525020837784,0.0,0.0,0.0,2516.5871089923908,2608.9100690056744,0.0
3390.83646897006,2,398.4712234497276,0.12120133638381958,0.0,0.0,0.0,3448.9481876271057,3332.724750313015,0.0
1789.1096924709052,2,429.2169711236626,0.12159407138824463,0.0,0.0,0.0,1843.483419794295,1734.7359651475153,0.0
2357.8866514517676,2,436.9985518726752,0.12236429005861282,0.0,0.0,0.0,2305.458964035771,2410.314338867764,0.0
1969.1801087247468,5,355.79429494294027,0.12239497154951096,0.0,0.0,0.0,1997.5077383809078,1940.852479068586,0.0
2253.2684289777644,2,384.2085452527156,0.12349765002727509,0.0,0.0,0.0,2299.4016513543684,2207.135206601161,0.0
2666.8499063497948,2,394.9735786726433,0.12362894415855408,0.0,0.0,0.0,2701.37071537569,2632.329097323899,0.0
2336.429325298013,4,423.7432362459783,0.12456217408180237,0.0,0.0,0.0,2334.165338125541,2338.6933124704847,0.0
2296.5155810572824,2,389.20526394656326,0.12475753575563431,0.0,0.0,0.0,2352.9399715822483,2240.091190532317,0.0
1555.588765198494,5,344.7906635226631,0.12480059266090393,0.0,0.0,0.0,1585.3149619852895,1525.8625684116982,0.0
2992.89799216983,2,397.21801646187794,0.125660240650177,0.0,0.0,0.0,2940.0964177912433,3045.6995665484164,0.0
3173.120346138816,2,422.98566362210875,0.12634135782718658,0.0,0.0,0.0,3189.914265670638,3156.3264266069937,0.0
3201.6254376476763,4,404.22392005232314,0.1268574595451355,0.0,0.0,0.0,3172.2825464904777,3230.9683288048745,0.0
1550.279801820338,2,435.49178497414664,0.12736469507217407,0.0,0.0,0.0,1496.1070038005566,1604.4525998401195,0.0
2385.578383148684,4,410.48139312406886,0.12760092318058014,0.0,0.0,0.0,2415.4094816850593,2355.7472846123087,0.0
4470.170336239014,3,545.6148439203844,0.1288406252861023,0.0,0.0,0.0,4484.422778090832,4455.9178943871975,0.0
1485.8412197154232,5,355.59114910762054,0.12940622866153717,0.0,0.0,0.0,1464.313903491165,1507.3685359396814,0.0
2790.3142731582,2,428.21349452527556,0.12972940504550934,0.0,0.0,0.0,2813.515730602499,2767.1128157139015,0.0
5034.310388587708,3,642.3131476241385,0.12981490790843964,0.0,0.0,0.0,5042.982449733974,5025.638327441441,0.0
2082.3335048200684,2,380.9607083857836,0.13013465702533722,0.0,0.0,0.0,2031.5115306326013,2133.155479007535,0.0
2334.676503829635,2,396.4689367880374,0.13022662699222565,0.0,0.0,0.0,2282.4641405484786,2386.888867110791,0.0
3132.4261540559673,4,410.4801871969073,0.1315065622329712,0.0,0.0,0.0,3081.9760381347432,3182.876269977192,0.0
2666.210480482753,4,407.47503132134136,0.1315314620733261,0.0,0.0,0.0,2682.758144536952,2649.662816428554,0.0
3353.5742335863024,4,447.974528698087,0.13170887529850006,0.0,0.0,0.0,3402.6526084697953,3304.495858702809,0.0
3758.336227052895,3,549.6180093664863,0.13219808042049408,0.0,0.0,0.0,3739.9243404085714,3776.7481136972187,0.0
3353.4915210319987,4,411.73647416955396,0.13224999606609344,0.0,0.0,0.0,3402.205179069375,3304.7778629946224,0.0
1949.6416689752896,2,435.7402851865128,0.13267290592193604,0.0,0.0,0.0,1957.070609904305,1942.2127280462744,0.0
2862.189719359769,4,411.4604690097367,0.13276298344135284,0.0,0.0,0.0,2814.1372911188046,2910.242147600733,0.0
4168.11788348786,4,456.9900215813765,0.1330478936433792,0.0,0.0,0.0,4216.899919758154,4119.335847217566,0.0
4165.008106246476,3,541.6154322310433,0.13370396196842194,0.0,0.0,0.0,4209.101974975173,4120.914237517778,0.0
2206.336660398386,2,431.48645691133726,0.13379032909870148,0.0,0.0,0.0,2158.312728381668,2254.3605924151034,0.0
3899.931792865056,4,446.4688463778991,0.13412800431251526,0.0,0.0,0.0,3944.7659340902587,3855.0976516398537,0.0
1734.3927274690996,2,381.20869310524586,0.13461631536483765,0.0,0.0,0.0,1691.5467059044356,1777.2387490337635,0.0
1899.0957413862561,2,448.227496196959,0.1347513496875763,0.0,0.0,0.0,1901.7583920321838,1896.4330907403282,0.0
4495.413882663779,3,536.9454635711679,0.13512882590293884,0.0,0.0,0.0,4515.7242250900945,4475.103540237465,0.0
1681.22428824751,2,435.2325098505105,0.13580121099948883,0.0,0.0,0.0,1664.141206724335,1698.307369770685,0.0
2625.1410699304033,2,441.498020330734,0.13637247681617737,0.0,0.0,0.0,2582.7344128701575,2667.5477269906496,0.0
1334.9120256312908,4,415.9822047181845,0.13696648180484772,0.0,0.0,0.0,1380.3679179375413,1289.4561333250401,0.0
3595.59094505348,2,429.73259694610766,0.13703586161136627,0.0,0.0,0.0,3641.316658076137,3549.8652320308224,0.0
4109.839537581696,3,541.937352558989,0.13782301545143127,0.0,0.0,0.0,4144.972425931754,4074.7066492316385,0.0
1507.6026345987393,5,334.5938556358551,0.13794246315956116,0.0,0.0,0.0,1461.4344836650112,1553.7707855324672,0.0
3961.4904772868595,4,449.2303915440608,0.13858552277088165,0.0,0.0,0.0,3994.284684913044,3928.6962696606747,0.0
2782.703465622116,4,425.7334679132874,0.13872143626213074,0.0,0.0,0.0,2804.487283008755,2760.919648235477,0.0
2196.215775777441,4,416.72925395057393,0.1393083930015564,0.0,0.0,0.0,2213.1157810230643,2179.3157705318176,0.0
1407.8539300360083,2,381.7091542569725,0.13939404487609863,0.0,0.0,0.0,1409.8693162288296,1405.838543843187,0.0
3915.627275102196,4,426.2329362401983,0.1399642676115036,0.0,0.0,0.0,3947.7856804539256,3883.4688697504666,0.0
3020.899212488294,4,443.4858455961588,0.14021825790405273,0.0,0.0,0.0,3040.4913531930783,3001.3070717835094,0.0
1969.4248763847122,2,438.4992864144847,0.14023922383785248,0.0,0.0,0.0,1951.2304061980312,1987.6193465713932,0.0
4351.771635047103,3,560.3013675423522,0.14113131165504456,0.0,0.0,0.0,4338.601077976543,4364.942192117663,0.0
2500.436556477031,2,393.2117986040655,0.141245499253273,0.0,0.0,0.0,2505.4265898649696,2495.4465230890924,0.0
1638.707288792068,4,431.4749266194535,0.14134660363197327,0.0,0.0,0.0,1607.0111535356136,1670.4034240485228,0.0
3612.5918260402123,2,420.23857469793165,0.1414119005203247,0.0,0.0,0.0,3570.081795605135,3655.10185647529,0.0
2469.725856877676,4,393.9640825114153,0.14150671660900116,0.0,0.0,0.0,2507.1572431127224,2432.2944706426297,0.0
3936.2564213286955,4,431.96841686767357,0.14172549545764923,0.0,0.0,0.0,3895.8798353164884,3976.6330073409026,0.0
2925.273837415637,4,411.9886894501855,0.14200827479362488,0.0,0.0,0.0,2886.140087230124,2964.4075876011493,0.0
2061.6110429967543,4,416.4904066449652,0.14315065741539001,0.0,0.0,0.0,2040.6937104134713,2082.5283755800374,0.0
2688.778516387416,4,417.222486932676,0.1432199329137802,0.0,0.0,0.0,2705.942242486609,2671.6147902882226,0.0
4712.40580473972,3,537.2871105145234,0.14347805082798004,0.0,0.0,0.0,4670.038953236379,4754.772656243062,0.0
2608.2416956951674,4,413.99152393635654,0.14350759983062744,0.0,0.0,0.0,2570.0378172437972,2646.445574146538,0.0
2879.8055769518323,2,395.9811554139142,0.14353950321674347,0.0,0.0,0.0,2889.905659900231,2869.705494003433,0.0
1571.1508740890154,5,340.98246405414585,0.14371439814567566,0.0,0.0,0.0,1608.9440561777658,1533.357692000265,0.0
1267.2093748115062,4,411.2257912747482,0.14684931933879852,0.0,0.0,0.0,1304.6587479546083,1229.7600016684044,0.0
1966.674093701176,2,395.7303175968683,0.14702631533145905,0.0,0.0,0.0,1932.0690384061775,2001.2791489961744,0.0
2089.001149864438,4,407.73884875649605,0.1470695585012436,0.0,0.0,0.0,2061.9611564293864,2116.04114329949,0.0
1295.1766951986851,5,368.6064805747749,0.14733219146728516,0.0,0.0,0.0,1330.8656683438076,1259.4877220535627,0.0
2371.0443988089974,4,429.4929367009165,0.14742514491081238,0.0,0.0,0.0,2331.613508226242,2410.4752893917525,0.0
2170.576392085728,4,397.72561264006197,0.1475011557340622,0.0,0.0,0.0,2207.252383776078,2133.9004003953773,0.0
3960.5985398248954,2,460.2357141368633,0.14796598255634308,0.0,0.0,0.0,3939.6346796878606,3981.56239996193,0.0
2319.333059997173,4,400.97623137540563,0.1479761153459549,0.0,0.0,0.0,2358.3473247776315,2280.3187952167154,0.0
4029.6044985624267,2,464.98374732930915,0.1481645256280899,0.0,0.0,0.0,3995.1590050058485,4064.049992119005,0.0
2146.1635637564605,2,400.487405466891,0.14856424927711487,0.0,0.0,0.0,2180.93813826165,2111.388989251271,0.0
2196.6965498671198,2,396.4697216167459,0.14866189658641815,0.0,0.0,0.0,2232.2190287695585,2161.174070964681,0.0
1539.1672979717296,4,429.4764212347382,0.14870740473270416,0.0,0.0,0.0,1513.1364647763914,1565.198131167068,0.0
3962.3823411241065,2,428.2324501424647,0.14959654211997986,0.0,0.0,0.0,3945.0925754941723,3979.672106754041,0.0
3861.155843196663,2,429.7371220971537,0.14979252219200134,0.0,0.0,0.0,3833.2227585135424,3889.0889278797845,0.0
2074.3562388511664,2,358.3431106540975,0.14996714890003204,0.0,0.0,0.0,2111.430934685492,2037.2815430168407,0.0
1665.4640472782842,2,434.99272353058575,0.15056009590625763,0.0,0.0,0.0,1634.179267211199,1696.7488273453694,0.0
3912.398553825823,4,443.9790182219591,0.1513507068157196,0.0,0.0,0.0,3939.58457955442,3885.212528097226,0.0
2352.1016352964934,2,390.96775598683837,0.15135903656482697,0.0,0.0,0.0,2345.4162959675177,2358.786974625469,0.0
2144.951449917735,4,418.2275756728292,0.15137630701065063,0.0,0.0,0.0,2108.6279706071005,2181.274929228369,0.0
2529.5993487629758,4,418.98576769771876,0.15197984874248505,0.0,0.0,0.0,2564.6994844969345,2494.499213029017,0.0
2046.397123178151,2,419.970955481646,0.15207688510417938,0.0,0.0,0.0,2030.8965375198395,2061.8977088364627,0.0
1823.3044042502083,5,347.58771825540964,0.15211355686187744,0.0,0.0,0.0,1846.4494066883553,1800.1594018120616,0.0
2131.3974993352444,4,394.9732845143309,0.1522083729505539,0.0,0.0,0.0,2133.965246216578,2128.8297524539107,0.0
1362.1487494188448,5,347.79151629772457,0.15243369340896606,0.0,0.0,0.0,1377.6100415060796,1346.68745733161,0.0
2139.5688802585937,2,413.983883121644,0.1529732048511505,0.0,0.0,0.0,2165.1306117166946,2114.007148800493,0.0
1903.9920613375216,2,437.4734546626398,0.1530466079711914,0.0,0.0,0.0,1938.6080924819125,1869.3760301931309,0.0
1274.7440573165982,5,354.6008041029146,0.15314428508281708,0.0,0.0,0.0,1299.4216083523954,1250.0665062808011,0.0
3370.167152867363,4,414.73599302857417,0.15316319465637207,0.0,0.0,0.0,3404.3534089474397,3335.980896787286,0.0
2514.605502020343,2,456.2391274412389,0.15345823764801025,0.0,0.0,0.0,2532.8742499614214,2496.336754079265,0.0
3436.9459783941047,4,410.9739585925697,0.15433929860591888,0.0,0.0,0.0,3410.2103239171856,3463.6816328710242,0.0
2195.716209435464,4,413.22715731173673,0.15594138205051422,0.0,0.0,0.0,2169.4064351357424,2222.0259837351855,0.0
3493.921380832863,4,432.969721253682,0.15607191622257233,0.0,0.0,0.0,3526.6660844137364,3461.1766772519895,0.0
3967.395653939586,4,455.7341979494974,0.15634948015213013,0.0,0.0,0.0,3946.761369511204,3988.029938367967,0.0
3034.7001281058965,4,407.7240457300019,0.1564139723777771,0.0,0.0,0.0,3041.66627821855,3027.7339779932436,0.0
1645.0270132480618,4,395.7195471132675,0.15721674263477325,0.0,0.0,0.0,1677.0957179306158,1612.9583085655077,0.0
3094.970768832648,2,417.21177808152254,0.1572706550359726,0.0,0.0,0.0,3091.5605831279495,3098.380954537346,0.0
2595.40442674451,4,388.21688567151375,0.15749163925647736,0.0,0.0,0.0,2575.7409403596307,2615.0679131293896,0.0
