Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.92 p value: 9.193e-02 RTime: 15.929,,(no adduct),408.7162,2,5,25
Sel Score: 0.86 p value: 9.581e-03 RTime: 15.344,,(no adduct),415.2176,4,5,25
Sel Score: 0.83 p value: 3.342e-02 RTime: 15.352,,(no adduct),381.7252,4,5,25
Sel Score: 0.83 p value: 4.883e-03 RTime: 15.224,,(no adduct),338.1814,5,5,25
Sel Score: 0.82 p value: 9.292e-03 RTime: 15.477,,(no adduct),409.465,2,5,25
Sel Score: 0.76 p value: 1.176e-01 RTime: 15.757,,(no adduct),425.7355,4,5,25
Sel Score: 0.69 p value: 1.172e-01 RTime: 15.775,,(no adduct),414.7175,4,5,25
Sel Score: 0.66 p value: 7.252e-02 RTime: 15.327,,(no adduct),412.4768,4,5,25
Sel Score: 0.64 p value: 1.333e-01 RTime: 15.804,,(no adduct),400.9734,2,5,25
Sel Score: 0.94 p value: 3.253e-02 RTime: 16.373,,(no adduct),415.2105,2,6,26
Sel Score: 0.78 p value: 7.483e-03 RTime: 16.692,,(no adduct),367.2056,5,6,26
Sel Score: 0.77 p value: 5.326e-02 RTime: 16.535,,(no adduct),415.2188,4,6,26
Sel Score: 0.89 p value: 1.329e-02 RTime: 17.444,,(no adduct),381.7225,2,7,27
Sel Score: 0.87 p value: 1.802e-02 RTime: 17.611,,(no adduct),385.2358,3,7,27
Sel Score: 0.86 p value: 3.932e-03 RTime: 17.892,,(no adduct),422.4651,2,7,27
Sel Score: 0.84 p value: 2.404e-02 RTime: 17.863,,(no adduct),415.2126,2,7,27
Sel Score: 0.79 p value: 7.778e-02 RTime: 17.485,,(no adduct),435.4929,2,7,27
Sel Score: 0.77 p value: 8.497e-02 RTime: 17.134,,(no adduct),409.4883,4,7,27
Sel Score: 0.77 p value: 8.537e-02 RTime: 17.32,,(no adduct),409.4883,4,7,27
Sel Score: 0.74 p value: 1.047e-01 RTime: 17.583,,(no adduct),415.4697,2,7,27
Sel Score: 0.72 p value: 1.173e-02 RTime: 17.782,,(no adduct),412.7292,4,7,27
Sel Score: 0.72 p value: 9.779e-02 RTime: 17.28,,(no adduct),409.4883,4,7,27
Sel Score: 0.96 p value: 2.238e-02 RTime: 18.823,,(no adduct),338.4299,4,8,28
Sel Score: 0.95 p value: 1.283e-02 RTime: 18.377,,(no adduct),422.4621,4,8,28
Sel Score: 0.94 p value: 1.326e-02 RTime: 18.115,,(no adduct),422.4615,4,8,28
Sel Score: 0.94 p value: 1.166e-02 RTime: 18.15,,(no adduct),366.9507,4,8,28
Sel Score: 0.93 p value: 1.302e-02 RTime: 18.97,,(no adduct),366.9507,4,8,28
Sel Score: 0.92 p value: 1.468e-02 RTime: 18.556,,(no adduct),380.7085,2,8,28
Sel Score: 0.92 p value: 2.190e-03 RTime: 18.908,,(no adduct),380.4621,4,8,28
Sel Score: 0.92 p value: 1.383e-02 RTime: 18.04,,(no adduct),422.4654,4,8,28
Sel Score: 0.89 p value: 2.698e-02 RTime: 18.281,,(no adduct),334.7775,5,8,28
Sel Score: 0.89 p value: 1.514e-02 RTime: 18.789,,(no adduct),381.7205,4,8,28
Sel Score: 0.95 p value: 9.481e-02 RTime: 19.618,,(no adduct),380.4614,4,9,29
Sel Score: 0.92 p value: 2.693e-02 RTime: 19.02,,(no adduct),433.4618,4,9,29
Sel Score: 0.91 p value: 5.268e-02 RTime: 19.877,,(no adduct),408.9677,4,9,29
Sel Score: 0.89 p value: 2.223e-02 RTime: 19.172,,(no adduct),433.462,2,9,29
Sel Score: 0.88 p value: 3.403e-02 RTime: 19.956,,(no adduct),364.456,4,9,29
Sel Score: 0.87 p value: 3.033e-02 RTime: 19.358,,(no adduct),437.2565,4,9,29
Sel Score: 0.86 p value: 7.043e-02 RTime: 19.746,,(no adduct),381.2179,2,9,29
Sel Score: 0.86 p value: 7.641e-02 RTime: 19.707,,(no adduct),332.3728,5,9,29
Sel Score: 0.86 p value: 3.019e-02 RTime: 19.618,,(no adduct),399.7147,4,9,29
Sel Score: 0.86 p value: 8.336e-03 RTime: 19.987,,(no adduct),381.7178,2,9,29
Sel Score: 0.98 p value: 1.247e-01 RTime: 20.976,,(no adduct),353.4567,4,10,30
Sel Score: 0.93 p value: 9.847e-02 RTime: 20.745,,(no adduct),380.4633,4,10,30
Sel Score: 0.93 p value: 2.993e-02 RTime: 20.101,,(no adduct),380.7152,2,10,30
Sel Score: 0.92 p value: 1.057e-02 RTime: 20.089,,(no adduct),396.4757,4,10,30
Sel Score: 0.88 p value: 8.365e-03 RTime: 20.018,,(no adduct),381.2141,2,10,30
Sel Score: 0.88 p value: 2.958e-02 RTime: 20.938,,(no adduct),364.7041,4,10,30
Sel Score: 0.88 p value: 1.766e-02 RTime: 20.493,,(no adduct),385.2309,2,10,30
Sel Score: 0.87 p value: 7.058e-02 RTime: 20.014,,(no adduct),332.3763,5,10,30
Sel Score: 0.87 p value: 9.674e-02 RTime: 20.31,,(no adduct),395.7163,2,10,30
Sel Score: 0.86 p value: 8.928e-02 RTime: 20.63,,(no adduct),399.4612,2,10,30
Sel Score: 0.98 p value: 2.798e-02 RTime: 21.005,,(no adduct),470.9398,3,11,31
Sel Score: 0.98 p value: 1.330e-02 RTime: 21.623,,(no adduct),488.2435,3,11,31
Sel Score: 0.98 p value: 1.337e-02 RTime: 21.645,,(no adduct),488.2435,3,11,31
Sel Score: 0.95 p value: 5.086e-02 RTime: 21.937,,(no adduct),383.7354,2,11,31
Sel Score: 0.94 p value: 2.765e-02 RTime: 21.837,,(no adduct),394.2052,4,11,31
Sel Score: 0.94 p value: 9.631e-02 RTime: 21.362,,(no adduct),380.4633,4,11,31
Sel Score: 0.94 p value: 5.261e-02 RTime: 21.862,,(no adduct),383.7351,4,11,31
Sel Score: 0.94 p value: 5.118e-02 RTime: 21.953,,(no adduct),383.7353,4,11,31
Sel Score: 0.94 p value: 5.261e-02 RTime: 21.908,,(no adduct),383.7351,2,11,31
Sel Score: 0.93 p value: 1.755e-02 RTime: 21.372,,(no adduct),437.0057,2,11,31
Sel Score: 0.98 p value: 1.072e-01 RTime: 22.839,,(no adduct),378.9711,4,12,32
Sel Score: 0.96 p value: 1.312e-01 RTime: 22.786,,(no adduct),387.9627,2,12,32
Sel Score: 0.96 p value: 1.314e-01 RTime: 22.672,,(no adduct),387.9624,4,12,32
Sel Score: 0.94 p value: 2.576e-02 RTime: 22.735,,(no adduct),388.2172,4,12,32
Sel Score: 0.94 p value: 8.002e-03 RTime: 22.129,,(no adduct),323.7686,5,12,32
Sel Score: 0.94 p value: 7.993e-03 RTime: 22.006,,(no adduct),323.7686,5,12,32
Sel Score: 0.94 p value: 8.417e-03 RTime: 22.304,,(no adduct),380.7174,4,12,32
Sel Score: 0.9 p value: 1.132e-02 RTime: 22.656,,(no adduct),396.4733,2,12,32
Sel Score: 0.9 p value: 1.221e-02 RTime: 22.768,,(no adduct),437.0038,4,12,32
Sel Score: 0.86 p value: 1.151e-01 RTime: 22.744,,(no adduct),408.9643,4,12,32
Sel Score: 0.98 p value: 5.734e-02 RTime: 23.523,,(no adduct),572.9501,3,13,33
Sel Score: 0.97 p value: 5.299e-02 RTime: 23.74,,(no adduct),525.6053,3,13,33
Sel Score: 0.96 p value: 1.320e-01 RTime: 23.897,,(no adduct),387.9641,2,13,33
Sel Score: 0.96 p value: 8.654e-02 RTime: 23.107,,(no adduct),536.2785,3,13,33
Sel Score: 0.95 p value: 3.268e-02 RTime: 23.618,,(no adduct),525.2711,3,13,33
Sel Score: 0.94 p value: 3.190e-02 RTime: 23.742,,(no adduct),437.2552,2,13,33
Sel Score: 0.94 p value: 1.697e-02 RTime: 23.997,,(no adduct),437.004,4,13,33
Sel Score: 0.94 p value: 1.608e-02 RTime: 23.692,,(no adduct),437.0041,4,13,33
Sel Score: 0.94 p value: 2.536e-03 RTime: 23.125,,(no adduct),388.2121,2,13,33
Sel Score: 0.92 p value: 1.248e-01 RTime: 23.015,,(no adduct),465.2341,4,13,33
Sel Score: 0.98 p value: 3.767e-02 RTime: 24.481,,(no adduct),516.9514,3,14,34
Sel Score: 0.98 p value: 3.767e-02 RTime: 24.723,,(no adduct),516.9518,3,14,34
Sel Score: 0.98 p value: 3.767e-02 RTime: 24.367,,(no adduct),516.9519,3,14,34
Sel Score: 0.98 p value: 3.767e-02 RTime: 24.47,,(no adduct),516.9517,3,14,34
Sel Score: 0.98 p value: 3.515e-02 RTime: 24.724,,(no adduct),378.717,4,14,34
Sel Score: 0.98 p value: 1.276e-01 RTime: 24.03,,(no adduct),387.9669,2,14,34
Sel Score: 0.97 p value: 1.877e-07 RTime: 24.547,,(no adduct),467.2109,4,14,34
Sel Score: 0.96 p value: 1.125e-01 RTime: 24.749,,(no adduct),517.2862,3,14,34
Sel Score: 0.95 p value: 1.594e-02 RTime: 24.178,,(no adduct),437.0035,2,14,34
Sel Score: 0.95 p value: 1.337e-01 RTime: 24.652,,(no adduct),387.9646,4,14,34
Sel Score: 0.99 p value: 4.922e-02 RTime: 25.236,,(no adduct),504.6187,3,15,35
Sel Score: 0.99 p value: 4.928e-02 RTime: 25.113,,(no adduct),504.6186,3,15,35
Sel Score: 0.99 p value: 4.730e-02 RTime: 25.069,,(no adduct),504.9529,3,15,35
Sel Score: 0.98 p value: 3.402e-02 RTime: 25.922,,(no adduct),378.9657,4,15,35
Sel Score: 0.98 p value: 1.268e-01 RTime: 25.686,,(no adduct),387.9693,2,15,35
Sel Score: 0.97 p value: 1.283e-01 RTime: 25.378,,(no adduct),387.9665,2,15,35
Sel Score: 0.94 p value: 3.169e-02 RTime: 25.256,,(no adduct),381.2169,4,15,35
Sel Score: 0.93 p value: 2.798e-02 RTime: 25.872,,(no adduct),481.2553,3,15,35
Sel Score: 0.93 p value: 2.716e-02 RTime: 25.789,,(no adduct),481.2553,3,15,35
Sel Score: 0.93 p value: 5.352e-02 RTime: 25.541,,(no adduct),381.2107,2,15,35
Sel Score: 0.98 p value: 2.510e-02 RTime: 26.128,,(no adduct),507.9505,3,16,36
Sel Score: 0.98 p value: 2.511e-02 RTime: 26.073,,(no adduct),507.9505,3,16,36
Sel Score: 0.97 p value: 1.295e-01 RTime: 26.395,,(no adduct),387.9646,2,16,36
Sel Score: 0.96 p value: 1.531e-02 RTime: 26.971,,(no adduct),429.952,4,16,36
Sel Score: 0.95 p value: 2.186e-02 RTime: 26.583,,(no adduct),487.2651,3,16,36
Sel Score: 0.94 p value: 1.570e-02 RTime: 26.776,,(no adduct),429.9517,4,16,36
Sel Score: 0.94 p value: 1.552e-02 RTime: 26.624,,(no adduct),429.9518,4,16,36
Sel Score: 0.94 p value: 2.443e-03 RTime: 26.142,,(no adduct),388.212,4,16,36
Sel Score: 0.93 p value: 9.699e-02 RTime: 26.849,,(no adduct),429.9558,2,16,36
Sel Score: 0.92 p value: 8.052e-02 RTime: 26.889,,(no adduct),381.4613,4,16,36
Sel Score: 0.96 p value: 9.235e-03 RTime: 27.621,,(no adduct),525.2819,3,17,37
Sel Score: 0.96 p value: 9.881e-03 RTime: 27.464,,(no adduct),525.2822,3,17,37
Sel Score: 0.95 p value: 2.973e-02 RTime: 27.467,,(no adduct),481.2592,3,17,37
Sel Score: 0.95 p value: 1.206e-01 RTime: 27.281,,(no adduct),387.9699,4,17,37
