m/z,RT (min),z,Obs Mass,Specificity,P-value,Escore 12ca5,Escore Norm 12ca5,Ln(Fold Change) 12ca5,Escore Rank 12ca5,Escore Norm Rank 12ca5,Fold Change Rank 12ca5,Total Rank 12ca5,Total Norm Rank 12ca5,Escore BeadsOnly,Escore Norm BeadsOnly,Ln(Fold Change) BeadsOnly,Escore Rank BeadsOnly,Escore Norm Rank BeadsOnly,Fold Change Rank BeadsOnly,Total Rank BeadsOnly,Total Norm Rank BeadsOnly
343.39461418441584,23.48563021324112,5.0,1711.9366885720792,Unclear,0.4424914468815944,0.4427185427784372,10803615.653679106,23.574045364599897,9781,2907,11084,20865,13991,0.5572814572215627,13599282.824160077,0.0,5702,1633,789,6491,2422
427.7280800548772,46.920642947576354,4.0,1706.8832143395086,Unclear,0.4075942316310424,0.5371105161356261,97219191.67320141,14.772320923659468,3788,5521,7139,10927,12660,0.4628894838643739,83784882.4467187,-14.772320923659468,9676,4602,791,10467,5393
410.73959901990173,24.555204066067812,2.0,819.4646450998034,Unclear,0.11799021333410095,0.6977515670653558,41062939.63542606,25.831332427962764,1855,10591,2891,4746,13482,0.30224843293464415,17787432.866252385,0.0,1744,1532,792,2536,2324
407.213710355581,31.189800246037006,2.0,812.4128677711619,Unclear,0.29073358181578474,0.6454429769144266,96521683.23859525,14.92194143004787,7796,4634,1526,9322,6160,0.35455702308557324,53021633.04322737,-14.92194143004787,5095,9364,793,5888,10157
415.217155451627,34.754455868620305,4.0,1656.8395159265078,Unclear,0.6070896638927827,0.5870097283826333,108429035.92169487,26.66979496233541,5882,333,6539,12421,6872,0.41299027161736673,76285170.12808472,0.0,10092,611,795,10887,1406
395.72551272076356,28.27615593570797,4.0,1578.8729450030542,Unclear,0.16157093117040638,0.4456007123952544,32711257.26144847,16.29157153312084,7835,5545,2161,9996,7706,0.5543992876047457,40698089.607892044,-16.29157153312084,6718,5511,796,7514,6307
575.6368232727451,66.06156192044914,3.0,1723.8886404082355,Unclear,0.2854810956483606,0.5624871351157449,39107418.21757065,13.36768118756269,2230,10976,10603,12833,21579,0.43751286488425506,30418470.955918413,-13.36768118756269,6594,7375,797,7391,8172
338.1922995756354,25.25607972348188,5.0,1685.925115528177,Unclear,0.7550302227153143,0.5398763025257015,12828056.703504452,22.81262160179679,1584,4208,696,2280,4904,0.46012369747429843,10933046.800188888,0.0,299,7496,798,1097,8294
410.7419111680195,36.32759657714294,2.0,819.469269396039,Unclear,0.3840411460759931,0.5887434008977386,128052203.43366078,0.0,1388,8554,6399,7787,14953,0.4112565991022614,89448669.16788661,11.676230146199066,6522,4874,804,7326,5678
507.3263901684069,86.6792994693461,2.0,1012.6382273968137,Unclear,0.2512028042864342,0.5278394215785444,53399713.41665277,12.731252793620307,8490,3770,965,9455,4735,0.47216057842145553,47766874.81761896,-12.731252793620307,1055,4625,805,1860,5430
426.2818991218251,87.8309651576371,2.0,850.5492453036502,Unclear,0.27467063925274005,0.544505381654291,46176953.44122846,22.747485180279053,1300,7442,4642,5942,12084,0.4554946183457091,38628367.12499952,0.0,4133,6997,809,4942,7806
550.6028714173725,18.44664284443642,3.0,1648.7867848421174,Unclear,0.7350287016384255,0.48448943859122157,23318187.009850197,14.995678209833795,2518,2536,6527,9045,9063,0.5155105614087784,24811215.103958227,-14.995678209833795,4459,6905,810,5269,7715
452.73440833601455,48.24794188069237,4.0,1806.9085274640581,Unclear,0.7429884281354535,0.5508677379681876,83350713.49736504,25.64245675748497,8706,9960,8052,16758,18012,0.4491322620318125,67957318.816879,0.0,9510,1475,812,10322,2287
419.7255888630329,36.920074051888314,2.0,837.4366247860657,Unclear,0.4304417664064699,0.6304628782782824,124094897.4824704,14.788947958045139,2967,2176,1555,4522,3731,0.3695371217217176,72736512.83205676,-14.788947958045139,4237,2921,814,5051,3735
430.71688298285386,40.71975259383193,4.0,1718.8384260514154,12ca5,0.004029259637316313,0.7304374544398592,114877869.45334487,26.043179225007176,6391,1633,9265,15656,10898,0.2695625455601408,42394828.92086394,0.0,10773,6970,816,11589,7786
426.72606527131927,35.959216246200654,2.0,851.4375776026385,12ca5,0.000644151781218159,0.7312903227476416,174669487.5793726,16.820366067740267,1717,7532,145,1862,7677,0.2687096772523583,64181598.16054995,-16.820366067740267,9517,1537,817,10334,2354
458.9868271286672,43.2688655988834,2.0,915.9591013173343,Unclear,0.413492595016792,0.4585088648216598,65093808.953137174,25.26915546275598,2220,2750,7426,9646,10176,0.5414911351783401,76874676.16755041,0.0,6573,6530,818,7391,7348
415.22483812457557,47.64702822226442,4.0,1656.8702466183022,Unclear,0.5392213071115259,0.5215619692350322,76950256.23536894,17.20626175325654,7525,1952,10999,18524,12951,0.47843803076496777,70587832.76339534,-17.20626175325654,6178,9236,819,6997,10055
422.4855677614567,43.84838007309019,2.0,842.9565825829134,Unclear,0.2819711252339845,0.624199082467264,145134590.2531247,26.7376795130473,8049,8712,8719,16768,17431,0.37580091753273603,87378712.52113286,0.0,7822,582,821,8643,1403
440.4729554786308,43.43124372488024,2.0,878.9313580172616,Unclear,0.5016864863154266,0.4261811173586265,81218462.3181848,26.800899394820046,1615,10485,729,2344,11214,0.5738188826413735,109354181.58860844,0.0,2265,8621,823,3088,9444
433.2406307229305,48.76674452787279,2.0,864.466708505861,Unclear,0.30135255141320755,0.36513048300749446,57200010.00930327,0.0,9856,3317,3054,12910,6371,0.6348695169925054,99456343.46236567,10.400897386293503,8959,1676,825,9784,2501
421.9817095646139,47.00461224643251,4.0,1683.8977323784554,Unclear,0.5039844939870679,0.45274068493396613,84938292.02581653,14.585178721752921,7131,8086,1380,8511,9466,0.5472593150660339,102670851.2483407,-14.585178721752921,1698,10375,826,2524,11201
452.72197465056627,42.17460629894664,2.0,903.4293963611325,Unclear,0.18760115813138803,0.5829947703977555,52232087.327555105,13.607617498177397,1684,6898,9238,10922,16136,0.4170052296022445,37360632.84713721,-13.607617498177397,3679,7656,828,4507,8484
579.9642897120889,51.54716925239436,3.0,1736.8710397262666,Unclear,0.5308578339989035,0.5874971988407586,102548521.8523874,25.96454625926449,7931,7379,7251,15182,14630,0.41250280115924154,72002985.89051716,0.0,1068,1670,832,1900,2502
455.7315890559675,36.93720751835502,2.0,909.448625171935,Unclear,0.3512958367281554,0.59659085273319,74981588.26692769,19.911008212663834,3171,6972,1418,4589,8390,0.40340914726681004,50701847.748577714,-19.911008212663834,10090,10392,833,10923,11225
413.7233029802002,31.20411327235866,4.0,1650.8641060408006,Unclear,0.23863987649293128,0.5773321089218358,87993176.22751626,18.084433006525916,6253,792,98,6351,890,0.4226678910781641,64420269.80763146,-18.084433006525916,4077,9472,835,4912,10307
440.23093731781677,39.90579927306365,4.0,1756.894643391267,Unclear,0.13818334343986052,0.6210879429038226,154952793.61114526,14.942124280135804,4938,8781,4669,9607,13450,0.3789120570961774,94533282.203951,-14.942124280135804,6183,4202,836,7019,5038
559.2906182890222,59.77958107178695,3.0,1674.8500254570665,Unclear,0.0809917677109651,0.7237457247306467,113026657.50905104,25.92567080488487,6783,75,2011,8794,2086,0.2762542752693533,43142358.2749326,0.0,5723,7847,839,6562,8686
423.48652939796443,47.50149581862547,4.0,1689.9170117118576,Unclear,0.13498254987664227,0.6385591598672855,101254677.53307937,14.947236123398989,10025,2016,4208,14233,6224,0.3614408401327145,57312740.9565772,-14.947236123398989,3347,997,840,4187,1837
399.7305571624756,33.53296804742766,4.0,1594.8931227699022,Unclear,0.9910989626078228,0.5013168717696571,93158126.43466541,25.632159277965567,1238,10505,8955,10193,19460,0.49868312823034283,92668706.2147438,0.0,5058,8965,841,5899,9806
405.22570812439574,45.724615078038944,2.0,808.4368633087914,Unclear,0.3942175038831513,0.574485612546024,101232080.19969992,17.37396902772162,3102,470,10476,13578,10946,0.4255143874539761,74981349.67377648,-17.37396902772162,6298,256,842,7140,1098
427.4760010054787,35.22521435529867,4.0,1705.8748981419146,Unclear,0.5132010716246687,0.5814610129005771,119413692.02407376,26.811989605171043,2072,2174,47,2119,2221,0.418538987099423,85954663.5057098,0.0,7644,1886,844,8488,2730
411.2429339389736,29.158867317024747,2.0,820.4713149379471,Unclear,0.6072251487695685,0.3596409804560975,28964690.704224184,25.09647927800793,5265,4855,524,5789,5379,0.6403590195439026,51573101.92299839,0.0,4518,2904,847,5365,3751
543.2910326361299,54.040141612728874,3.0,1626.8512684983898,Unclear,0.4926027393865436,0.5598499646983153,84693546.27708933,26.572524523416195,3515,3339,176,3691,3515,0.4401500353016848,66585459.91652167,0.0,134,514,850,984,1364
434.7332970431587,43.20863013715396,2.0,867.4520411463174,Unclear,0.28910277752194,0.6054328007991351,115445752.11559023,16.07447179318948,7642,8500,1712,9354,10212,0.3945671992008649,75237263.3457603,-16.07447179318948,3364,5970,853,4217,6823
420.21605325564445,37.2375785462652,2.0,838.4175535712889,Unclear,0.08428770490765326,0.6064960708955568,98196877.37704808,25.761948034774957,11099,4017,4375,15474,8392,0.39350392910444315,63711636.27919012,0.0,7938,10522,855,8793,11377
454.2317557560619,56.05131523181104,2.0,906.4489585721237,Unclear,0.8595919161442565,0.5258337942466621,39858220.89473328,24.98278175157027,5470,1877,2047,7517,3924,0.474166205753338,35941815.791452564,0.0,8660,956,856,9516,1812
409.48624262939506,39.33469002286526,4.0,1633.9158646375802,Unclear,0.23162699202514958,0.6856704387858084,132464056.48079231,15.900897232237341,7960,1982,7535,15495,9517,0.31432956121419153,60725045.72895278,-15.900897232237341,4541,463,865,5406,1328
448.24370673369083,42.227808288170806,2.0,894.4728605273816,Unclear,0.23715950719229775,0.6511045876995055,98218843.0390703,25.987352667365702,10663,1755,2014,12677,3769,0.3488954123004944,52630720.75543295,0.0,4120,1585,867,4987,2452
401.9797083218357,39.85884664533069,4.0,1603.8897274073427,Unclear,0.5612151735680557,0.5453020446695706,150445105.46667036,16.458328219483658,311,3111,8565,8876,11676,0.4546979553304295,125448056.74920505,-16.458328219483658,10108,1813,869,10977,2682
455.98459170487223,45.05902620133197,4.0,1819.9092609394888,Unclear,0.6744058780132303,0.5349419728295517,104017888.23620968,15.513439852989663,1614,7547,6525,8139,14072,0.46505802717044825,90429161.19984728,-15.513439852989663,9065,9994,870,9935,10864
427.74001676892533,33.071254507729286,4.0,1706.9309611957012,Unclear,0.27152235419084,0.6095984692148543,77094580.58768398,0.0,8119,93,10524,18643,10617,0.39040153078514567,49373224.830166936,10.151857259837467,5685,10571,871,6556,11442
427.7346874179086,27.048044399113117,2.0,853.4548218958172,Unclear,0.1603807327997585,0.6747628795876227,66057345.28770297,15.343232090039004,10734,4990,1931,12665,6921,0.3252371204123773,31839778.703577526,-15.343232090039002,3720,10939,875,4595,11814
444.7356345761643,39.70053248107971,4.0,1774.913432424657,Unclear,0.08515238185438478,0.5997121066275583,129680083.11171791,26.043060863540383,4303,6996,85,4388,7081,0.40028789337244175,86557144.18216708,0.0,2812,4484,879,3691,5363
429.47438073854755,46.441005360091594,2.0,856.9342085370951,Unclear,0.3707057964800709,0.38995288435848907,64358143.5219393,0.0,4939,4354,4549,9488,8903,0.6100471156415108,100682675.77553758,10.285388942364214,9052,9395,881,9933,10276
394.48338861198533,33.00572525397029,2.0,786.9522242839706,Unclear,0.26959749143013007,0.6920107281975174,91694419.57308878,15.927077459103714,6556,6460,5079,11635,11539,0.30798927180248253,40809912.85529066,-15.927077459103714,7245,1412,883,8128,2295
423.23826735335837,42.774350428212394,2.0,844.4619817667167,Unclear,0.31436789645818564,0.6857812603317254,169554772.9638313,27.193593632833498,2011,2301,11035,13046,13336,0.3142187396682747,77688455.7033015,0.0,8010,3581,887,8897,4468
408.73189523107584,38.47581020478395,4.0,1630.8984750443033,Unclear,0.5149611772370669,0.5857607329810606,152483124.35565957,19.98579138511201,5049,6418,922,5971,7340,0.4142392670189394,107833274.08170345,-19.98579138511201,5138,2089,888,6026,2977
599.2931464848377,54.93641627455704,3.0,1794.8576100445132,Unclear,0.39820550228421686,0.5833647023623628,68288646.69206959,25.23357043518581,1404,912,634,2038,1546,0.4166352976376372,48771309.82489398,0.0,7065,416,890,7955,1306
425.99175756284427,25.18565651972938,2.0,849.9689621856885,Unclear,0.2789097872294607,0.6522236547869192,50153511.556749135,23.925578252331235,963,2468,1358,2321,3826,0.3477763452130809,26742674.573044393,0.0,10052,2195,891,10943,3086
391.97332854274725,35.96164266659409,4.0,1563.864208290989,Unclear,0.569480547329522,0.4152822054698131,69668303.17513463,26.000973065160778,3407,194,4618,8025,4812,0.584717794530187,98093046.23380081,0.0,3944,10578,892,4836,11470
389.964387843504,33.37944586807853,4.0,1555.828445494016,Unclear,0.2505354643571021,0.6269132829869247,61808853.08275168,25.86182773150439,6875,8557,871,7746,9428,0.37308671701307533,36783495.74779751,0.0,7895,10914,894,8789,11808
398.2232579997325,27.94891214379795,2.0,794.4319630594649,Unclear,0.3115743397151613,0.7240134010297176,68443012.78244211,25.901997171456934,4693,7740,8110,12803,15850,0.2759865989702824,26089785.48496568,0.0,7372,3252,897,8269,4149
416.73732746850243,27.516478204892625,2.0,831.4601019970048,Unclear,0.4783658154990854,0.6142856288245692,53646100.10089182,25.83495013901407,10782,4045,6086,16868,10131,0.3857143711754309,33684772.67818202,0.0,726,1049,898,1624,1947
396.72937332897715,29.890152254823388,2.0,791.4441937179542,Unclear,0.5868961818747757,0.5822037307084627,38539157.73794589,13.870165191129567,10104,1011,8646,18750,9657,0.4177962692915373,27656154.495881576,-13.870165191129567,9048,8730,900,9948,9630
438.2438816417986,50.5546858289795,2.0,874.4732103435972,Unclear,0.6287009552331989,0.5265858230132472,43825824.71450102,12.642277513740966,4156,6837,8049,12205,14886,0.4734141769867529,39400541.813407786,-12.642277513740966,9732,7574,901,10633,8475
419.2302698166063,46.52453790945942,4.0,1672.8919733864252,Unclear,0.15373784489304612,0.701567258751803,186500371.43701178,26.852826630061514,1063,651,2144,3207,2795,0.2984327412481969,79333544.14340578,0.0,6198,6138,902,7100,7040
442.48974573085707,42.03373994677772,2.0,882.9649385217141,Unclear,0.7725806816757445,0.5199606835948735,75774383.7854771,25.43879720746581,9800,3274,10353,20153,13627,0.4800393164051267,69956603.52993424,0.0,2888,9854,905,3793,10759
452.97693499318973,33.662496150014164,4.0,1807.8786340927588,Unclear,0.16472801367942166,0.7087532340396396,67510737.45033562,26.509625126528583,1932,5445,6097,8029,11542,0.2912467659603604,27742072.98912946,0.0,4299,5581,906,5205,6487
460.73286227073163,45.33895493461134,4.0,1838.9023432029264,Unclear,0.5430230360712768,0.5733258893395781,69096606.45409063,24.215380168435352,3786,7684,1341,5127,9025,0.42667411066042205,51422295.166912325,0.0,8313,3148,910,9223,4058
404.7362432914807,45.08626045982718,4.0,1614.9158672859228,Unclear,0.2166992204650774,0.40553652106259114,44055058.61561793,25.606121942465784,7442,3499,869,8311,4368,0.5944634789374089,64578951.707754165,0.0,5625,4526,912,6537,5438
389.71743263031266,33.820403585331206,2.0,777.4203123206253,Unclear,0.9423894527864833,0.4957757260617193,42666715.05212931,15.999705655367316,5384,1769,551,5935,2320,0.5042242739382807,43393801.44604575,-15.999705655367316,4082,4370,914,4996,5284
422.9691901971135,32.85501390733467,2.0,843.923827454227,Unclear,0.2509511912130561,0.597285572163346,86274014.44926685,26.062092567878658,9897,1203,8254,18151,9457,0.40271442783665395,58169478.697211795,0.0,4380,3770,917,5297,4687
598.9668496170723,65.68721762485617,3.0,1793.8787194412168,Unclear,0.7338402367436606,0.4673345364417895,24957502.930055823,25.243190125048525,8137,5474,3589,11726,9063,0.5326654635582105,28446431.476500697,0.0,5803,10415,919,6722,11334
406.2248919485477,45.04493327146137,4.0,1620.8704619141906,Unclear,0.2847770968005721,0.5666079818661401,75977823.47399618,15.021697539674276,3853,8665,8754,12607,17419,0.4333920181338599,58114575.33719065,-15.021697539674276,987,10492,920,1907,11412
438.49601337894734,36.380199772256034,4.0,1749.9549476357893,12ca5,0.04613205802114137,0.6205779704681804,75057156.45883626,0.0,6152,1746,2290,8442,4036,0.37942202953181964,45890025.089053944,8.903141122859811,4635,4018,922,5557,4940
410.9673515491719,38.762514499383954,4.0,1639.8403003166875,Unclear,0.53898948563426,0.5755018924866818,147990112.50763345,17.619351216353017,1056,6482,10537,11593,17019,0.4244981075133182,109159541.4547264,-17.619351216353017,5250,9042,923,6173,9965
412.2258632216003,24.804653063301796,2.0,822.4371735032006,Unclear,0.9651622525694952,0.5053046480845381,41948298.08907968,0.0,6526,9298,1287,7813,10585,0.49469535191546193,41067558.282108255,0.0,5632,1219,924,6556,2143
550.6201042326652,44.91014061368811,3.0,1648.8384832879956,12ca5,0.009509548969586503,0.689378035838668,192918920.56730968,27.126320335959964,6851,2979,737,7588,3716,0.31062196416133203,86925969.37411809,0.0,8857,1696,925,9782,2621
439.47165925850925,28.71205776744953,2.0,876.9287655770185,Unclear,0.05605203135569888,0.6894887026525738,53067240.34704978,14.486673821870195,2998,336,6554,9552,6890,0.3105112973474262,23898836.316558458,-14.486673821870195,6764,1989,926,7690,2915
432.222293632717,37.55802140834889,2.0,862.430034325434,Unclear,0.18072769697211907,0.6139739443959644,95001287.18507355,15.857146642464972,8957,5434,5475,14432,10909,0.3860260556040355,59730502.416416876,-15.857146642464972,4401,9894,927,5328,10821
440.98515486634085,42.10982566562033,2.0,879.9557567926817,Unclear,0.6884427510774106,0.4703208493872517,89590636.46721697,0.0,10591,1840,890,11481,2730,0.5296791506127483,100897700.55619666,0.0,4537,9914,928,5465,10842
433.7341488055167,36.086976949377494,4.0,1730.9074893420668,Unclear,0.4831629202872712,0.5799326610936235,119822183.79919654,26.50640743954367,9006,8548,3599,12605,12147,0.4200673389063765,86791776.47205056,0.0,10118,10106,929,11047,11035
437.2517901396823,36.16982930141052,2.0,872.4890273393646,Unclear,0.9575681940253237,0.5088243417836031,74791841.69738056,17.498939650885763,2116,7661,6344,8460,14005,0.49117565821639686,72197670.31222497,-17.498939650885763,4334,11010,932,5266,11942
537.2775755696737,48.350451010304155,3.0,1608.810897299021,12ca5,0.0240410695048481,0.6709896728632146,128685747.02936915,26.942175439099458,1563,2241,2521,4084,4762,0.3290103271367854,63099241.970904976,0.0,5344,8836,935,6279,9771
451.4886047160463,38.513970957965675,4.0,1801.9253129841852,Unclear,0.5960073685419859,0.5586475735837875,86018917.14849609,15.04282280890882,6824,1428,8527,15351,9955,0.4413524264162125,67958153.93529111,-15.04282280890882,3492,3065,937,4429,4002
403.97227041705224,22.67712187724897,2.0,805.9299878941044,Unclear,0.25697684636508517,0.6189765806017502,32458698.877681836,24.97466836169796,4009,260,7760,11769,8020,0.3810234193982498,19980601.5658446,0.0,5549,10998,939,6488,11937
451.2320361481133,49.96318052963606,4.0,1800.8990387124531,Unclear,0.9452250373596717,0.5071556157380351,71099009.94176091,25.04514682703087,9852,11010,4188,14040,15198,0.49284438426196486,69092694.0154052,0.0,3641,2274,940,4581,3214
456.980831653938,34.7844763038554,2.0,911.947110367876,Unclear,0.24389747235899786,0.4194442138212507,44189694.46598665,0.0,7760,456,117,7877,573,0.5805557861787493,61163277.41889533,0.0,5804,56,941,6745,997
459.2388945752019,52.918196253348775,2.0,916.4632362104038,Unclear,0.265240092390851,0.6191864045898,50550586.03505041,13.309699927024912,5948,1042,1643,7591,2685,0.3808135954102001,31089749.832044862,-13.309699927024912,1210,5118,943,2153,6061
409.47086905074616,23.900985904603186,2.0,816.9271851614923,Unclear,0.4542941192897823,0.6311167515979811,54996692.70256376,14.844104209410533,1879,1813,94,1973,1907,0.36888324840201886,32145175.364339393,-14.844104209410533,4415,3078,944,5359,4022
433.47874981709884,35.21516506618162,4.0,1729.8858933883953,Unclear,0.5057366154566459,0.5961288783704285,136013585.79296178,15.689727864291115,5127,9166,6792,11919,15958,0.4038711216295715,92147791.26491043,-15.689727864291115,4677,161,945,5622,1106
406.72086695417636,27.242695409083066,2.0,811.4271809683527,Unclear,0.10057913576307906,0.7086892240703423,67046518.638576254,25.853084025821076,10745,10581,8567,19312,19148,0.2913107759296577,27559856.56986268,0.0,8493,10523,948,9441,11471
419.2172926732061,34.76413840999734,4.0,1672.8400648128243,Unclear,0.7280923098987676,0.5424227371685321,106416603.26929262,26.27722945090439,6676,2882,6489,13165,9371,0.457577262831468,89770975.12167135,0.0,3769,1658,950,4719,2608
421.9812864265463,27.39039668455008,4.0,1683.8960398261852,Unclear,0.09497624853479754,0.541779443794581,50161964.17709736,25.64767719811959,1436,7806,8169,9605,15975,0.45822055620541907,42425461.85325712,0.0,4657,2716,951,5608,3667
418.2241909525101,44.36719289885424,4.0,1668.8676579300404,Unclear,0.5942569373110574,0.44276279282465103,103754131.50127184,17.06203145724219,8931,7625,8967,17898,16592,0.557237207175349,130579315.62368107,-17.06203145724219,1674,6112,953,2627,7065
447.2318967030834,45.690273851218976,2.0,892.4492404661668,Unclear,0.8772771496199727,0.5145777259701411,111121436.02189937,15.659944954922917,2663,2195,3337,6000,5532,0.485422274029859,104825408.18399873,-15.659944954922917,10821,745,955,11776,1700
389.21733131268667,31.40677473982549,4.0,1552.8402193707466,Unclear,0.5196477356305058,0.42323976828259435,48059360.61913997,25.094583844983397,2721,71,5922,8643,5993,0.5767602317174056,65491785.1395711,0.0,5115,7026,956,6071,7982
387.96847635382824,35.71355434209569,4.0,1547.8447995353129,Unclear,0.30498267971497534,0.7054104416539957,68625102.31255095,16.32278755240519,6340,254,6436,12776,6690,0.29458955834600437,28658830.92728563,-16.32278755240519,1995,928,959,2954,1887
407.22198535132236,38.58497542579444,4.0,1624.8588355252894,Unclear,0.978351136880998,0.5021003811690472,133880730.91183725,15.538291832086209,8566,5972,8541,17107,14513,0.4978996188309528,132760633.90872096,-15.538291832086209,5435,9291,961,6396,10252
421.9813000119893,35.29167500237122,4.0,1683.896094167957,Unclear,0.8291511079711453,0.52782896219609,121755314.07350051,16.92338636740476,1320,4460,2604,3924,7064,0.47217103780391,108916594.43058051,-16.92338636740476,10858,87,962,11820,1049
563.2935237874626,57.00520812096529,3.0,1686.8587419523878,Unclear,0.5225793638003527,0.5578043618556345,71651933.12377155,15.382049367410273,5010,8719,8047,13057,16766,0.4421956381443655,56801585.75049607,-15.382049367410273,2902,8994,963,3865,9957
403.72542487558997,43.097629020539664,4.0,1610.8725936223598,Unclear,0.4065497110971342,0.40739271900175417,119934512.36847904,26.196604288304147,5170,3500,3525,8695,7025,0.5926072809982457,174460813.74917454,0.0,600,2300,964,1564,3264
438.7437760278535,29.40501131344125,2.0,875.472999115707,Unclear,0.46959206450528224,0.6355610418777548,72723627.5244832,26.061659155572137,242,976,4422,4664,5398,0.3644389581222452,41700672.790750764,0.0,11143,6059,965,12108,7024
463.23511428634595,44.10758968623079,2.0,924.4556756326919,Unclear,0.879829392559868,0.5167064558487805,72400428.81865439,25.79759337242105,8891,1420,3264,12155,4684,0.4832935441512195,67718642.65631694,0.0,4101,566,968,5069,1534
468.48460731909114,44.62153752491315,2.0,934.9546616981822,12ca5,0.003508737193340759,0.7055965798094571,61097687.86853236,25.26311013554865,6972,434,1233,8205,1667,0.29440342019054305,25492425.543059714,0.0,7825,5462,970,8795,6432
382.7127000721178,32.80597112660105,4.0,1526.821694408471,Unclear,0.9705876601581782,0.4959761978387277,36986783.87768594,16.429168935830916,9650,1959,1394,11044,3353,0.5040238021612723,37586923.56807462,-16.429168935830916,10997,8984,972,11969,9956
425.7317397487012,34.158137571292336,4.0,1698.8978531148048,Unclear,0.5243206754543542,0.5476592785972945,122574954.11287028,26.563094954277773,8132,5116,3189,11321,8305,0.4523407214027055,101241128.08118717,0.0,9233,2022,975,10208,2997
389.47592367606717,42.280630374710995,4.0,1553.8745888242686,Unclear,0.8891529270691491,0.48331719511897536,47647933.764767036,26.019524184435635,7277,9852,6876,14153,16728,0.5166828048810247,50937289.864691935,0.0,9010,6696,978,9988,7674
426.73548614313796,24.99012068049359,2.0,851.4564193462759,Unclear,0.2757498746760419,0.6710956804159969,67743954.2371848,14.94100585494464,1627,10729,2716,4343,13445,0.3289043195840031,33201344.941602744,-14.94100585494464,8873,5870,980,9853,6850
436.7357864773144,54.53109771938937,4.0,1742.9140400292574,Unclear,0.5455800161836148,0.42408613566394654,32066691.285632987,22.964175178140714,5121,675,517,5638,1192,0.5759138643360534,43546936.675652705,0.0,4848,1335,982,5830,2317
423.7262434800683,31.880605331956456,4.0,1690.8758680402732,12ca5,0.04099462337841456,0.7792681895750545,152144774.6644649,0.0,4761,3891,9214,13975,13105,0.22073181042494552,43095807.075990215,9.789980500706955,9001,4249,984,9985,5233
541.288523033931,54.573282836616514,3.0,1620.843739691793,Unclear,0.5757660389618261,0.5534602231375995,100024263.01313385,15.907946062731634,1128,8953,7506,8634,16459,0.4465397768624005,80701033.64159276,-15.907946062731634,9383,4322,986,10369,5308
391.2172738585805,25.162892760243874,2.0,780.4199947771609,Unclear,0.2592605110235262,0.39496663138643123,25460058.8830726,15.88794396083259,3824,412,8952,12776,9364,0.6050333686135688,39001231.9193971,-15.88794396083259,9735,9924,987,10722,10911
575.6417591659466,59.206150529600805,3.0,1723.90344808784,Unclear,0.367495167280936,0.6542156069858176,64891736.52045263,25.49220295781808,6346,2397,1723,8069,4120,0.34578439301418246,34298401.75740015,0.0,7142,6224,991,8133,7215
430.9692790492881,40.00848722138848,4.0,1719.8480103171523,Unclear,0.31585488344305146,0.7504246903576884,172029282.00533506,15.930796567305888,9990,3318,11010,21000,14328,0.24957530964231148,57213284.52500875,-15.930796567305888,10365,4137,995,11360,5132
440.2455113007656,42.23495300141191,2.0,878.4764696615312,Unclear,0.7781075557750419,0.48047818665715863,67045675.204515845,14.669116739427304,8945,6958,3324,12269,10282,0.5195218133428414,72493802.47911051,-14.669116739427304,7515,822,997,8512,1819
445.2311148195419,49.25663801111355,2.0,888.4476766990838,Unclear,0.1878184678606839,0.6004615964007869,51337810.30179057,26.955364109274726,9818,4956,4591,14409,9547,0.3995384035992131,34159431.50270345,0.0,10492,1524,999,11491,2523
430.7224805842457,30.681359124173433,2.0,859.4304082284914,Unclear,0.4333096882400656,0.7084034130747429,94911324.64448516,17.214961274217483,11082,2495,2110,13192,4605,0.2915965869252571,39067878.296581365,-17.214961274217483,4578,3535,1000,5578,4535
417.9952765900853,39.337437064857816,2.0,833.9760002401706,Unclear,0.7997354006361082,0.4597818299197554,56713954.01594065,14.658761306221061,8155,6358,10295,18450,16653,0.5402181700802445,66635753.00888631,-14.658761306221061,5072,1683,1001,6073,2684
415.47671576866713,27.10366269045988,4.0,1657.8777571946684,Unclear,0.30947167368924794,0.6665262124984339,67526655.13435893,25.529944997597823,5033,4561,4477,9510,9038,0.3334737875015661,33784671.96444979,0.0,5722,507,1003,6725,1510
441.2302794379322,51.10111276668613,2.0,880.4460059358644,Unclear,0.07877306652925915,0.5974308457163109,60428039.90103063,15.7455602376605,4307,5162,10386,14693,15548,0.4025691542836891,40718461.54647714,-15.7455602376605,10135,8656,1004,11139,9660
518.9402110659826,51.942194535790826,3.0,1553.7988037879477,Unclear,0.21668971066403436,0.5831066865974914,56620214.39813799,25.811780705624482,10360,5104,912,11272,6016,0.4168933134025085,40480737.62236585,0.0,5969,110,1006,6975,1116
402.21631971863536,24.290645735223368,4.0,1604.8361729945414,Unclear,0.4399897153506968,0.5875344183038005,40496933.81186115,13.644169974879391,4154,309,4492,8646,4801,0.41246558169619946,28429979.31907498,-13.644169974879391,885,3911,1011,1896,4922
427.2442613483893,27.383814307900323,4.0,1704.947939513557,Unclear,0.5961666917791875,0.4171242264015679,25979677.224026695,25.185676687987613,7710,4947,8658,16368,13605,0.5828757735984321,36303152.63734873,0.0,5703,717,1014,6717,1731
