Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"EScore: 0.74 RTime: 26.913 Area: 6582573.9212713875 All areas: [7666867.23484197, 4638766.257625055, 7442088.27134714, 2235761.2732338426, 2948449.757661848, 1687556.5158274418] p-value: 0.035068020362379104 original RTs: [1586.3127431072178, 0, 0, 0, 0, 0]",,(no adduct),358.5943,5.0,16,36
"EScore: 0.74 RTime: 38.926 Area: 58745951.96734577 All areas: [51387012.98527755, 79708506.05091007, 45142336.86584967, 30961588.357842438, 19828684.91151452, 10626554.863073347] p-value: 0.04865304255652505 original RTs: [2420.594754420948, 2340.208985707122, 0, 0, 0, 2212.5848432789203]",,(no adduct),416.715,4.0,28,48
"EScore: 0.74 RTime: 49.272 Area: 24990478.428855196 All areas: [18642261.750563968, 28692711.648777008, 27636461.887224615, 3244212.0341417245, 9651992.041798988, 13237740.686313573] p-value: 0.019986863887678646 original RTs: [0, 2956.3080839179097, 0, 0, 0, 0]",,(no adduct),497.9317,3.0,39,59
"EScore: 0.74 RTime: 40.287 Area: 51142948.55411733 All areas: [50161281.42098069, 65241119.58285545, 38026444.65851585, 19209961.529473588, 20877526.879397184, 13578214.040571602] p-value: 0.04317480180471906 original RTs: [0, 0, 0, 2481.9826776897876, 0, 0]",,(no adduct),401.9678,4.0,30,50
"EScore: 0.74 RTime: 27.759 Area: 20058444.4199777 All areas: [24811305.01707949, 17528470.150414072, 17835558.092439525, 8962738.476979377, 7472555.011478026, 4640781.3586198585] p-value: 0.01620727821025111 original RTs: [1637.4170842742049, 0, 0, 0, 0, 0]",,(no adduct),387.9725,4.0,17,37
"EScore: 0.74 RTime: 26.617 Area: 10205069.40823059 All areas: [12323266.930199388, 8881047.780877287, 9410893.513615094, 3578023.339449567, 4331959.960455078, 2823881.451666159] p-value: 0.014719569090318723 original RTs: [0, 1597.0234788203425, 0, 0, 0, 0]",,(no adduct),408.9905,4.0,16,36
"EScore: 0.74 RTime: 32.967 Area: 23734801.371768404 All areas: [29360364.590075232, 25444911.08047675, 16399128.444753222, 11743445.192271955, 4801554.646081418, 8491752.953324309] p-value: 0.037660175330756905 original RTs: [1952.0470257534876, 0, 0, 0, 0, 0]",,(no adduct),457.2327,4.0,22,42
"EScore: 0.74 RTime: 27.2 Area: 19262207.545154747 All areas: [14301777.391370771, 20540170.395678103, 22944674.848415356, 7036105.975386383, 5948194.65381979, 7393634.510819014] p-value: 0.03691559318253514 original RTs: [1585.1537229359812, 0, 1676.7145063029113, 0, 1637.5963222402397, 1570.4517435089563]",,(no adduct),424.4724,2.0,17,37
"EScore: 0.74 RTime: 42.995 Area: 19563312.00490519 All areas: [20002453.514416914, 13285410.636133239, 25402071.864165414, 4304922.624134738, 10516737.019530611, 5875865.021305558] p-value: 0.048616948337593585 original RTs: [2557.7663398575887, 0, 0, 0, 0, 0]",,(no adduct),573.3166,3.0,32,52
"EScore: 0.74 RTime: 39.313 Area: 74727199.99185742 All areas: [64511528.46406083, 100657232.79275702, 59012838.71875444, 22119145.548784245, 39918750.803473495, 17160282.990361273] p-value: 0.04591984871040647 original RTs: [0, 0, 0, 0, 2357.210653454071, 0]",,(no adduct),437.738,2.0,29,49
"EScore: 0.74 RTime: 49.857 Area: 67133165.98858036 All areas: [75783091.27372399, 66036360.37082876, 59580046.32118833, 30801703.213457935, 18800578.85319171, 21609601.76249903] p-value: 0.002383067398594377 original RTs: [0, 2991.393142107098, 0, 0, 0, 0]",,(no adduct),545.9551,3.0,39,59
"EScore: 0.74 RTime: 26.827 Area: 19856674.76714718 All areas: [16676794.514562344, 24818629.627870016, 18074600.15900917, 4502290.852224329, 10824274.618628494, 5812653.960660134] p-value: 0.01769696094855203 original RTs: [1581.125829443678, 0, 0, 0, 0, 0]",,(no adduct),447.9894,2.0,16,36
"EScore: 0.74 RTime: 40.68 Area: 41678164.52568779 All areas: [37277907.5037952, 49354790.70815965, 38401795.36510852, 7749165.309718561, 19029101.51786452, 17743899.366688177] p-value: 0.00702989575018672 original RTs: [2417.9322656566533, 0, 0, 0, 0, 0]",,(no adduct),536.2924,3.0,30,50
"EScore: 0.74 RTime: 42.021 Area: 44390185.804358006 All areas: [49361124.162784636, 50971510.26536363, 32837922.984925747, 17417931.901648086, 17014442.783728264, 13059805.20491362] p-value: 0.03288488606662072 original RTs: [0, 0, 2529.8733969882924, 0, 0, 0]",,(no adduct),534.9556,3.0,32,52
"EScore: 0.74 RTime: 26.684 Area: 17772843.139002346 All areas: [18951268.96625613, 14985632.788000602, 19381627.662750304, 8417795.0828292, 8282225.936647575, 2396976.478235362] p-value: 0.01204696950082778 original RTs: [0, 1588.3837937314577, 1615.9373119782792, 0, 0, 0]",,(no adduct),423.9686,4.0,16,36
"EScore: 0.74 RTime: 28.312 Area: 21554173.08934288 All areas: [24812247.888900783, 22521378.268922277, 17328893.110205583, 9530172.293778516, 9600090.187248752, 4114912.742879719] p-value: 0.00934911661401442 original RTs: [1584.9868926444892, 1775.5932271573563, 1688.0184644703972, 0, 1707.873925745621, 0]",,(no adduct),443.4893,2.0,18,38
"EScore: 0.73 RTime: 32.956 Area: 12474494.989107981 All areas: [9304461.200863494, 16708053.04739778, 11410970.719062675, 3234177.35727333, 6859647.522504005, 3402133.484232094] p-value: 0.04824835069439468 original RTs: [1946.5874564218802, 0, 0, 0, 1974.0018298518287, 0]",,(no adduct),467.4954,2.0,22,42
"EScore: 0.73 RTime: 33.071 Area: 23483943.342795957 All areas: [30335810.67081984, 18199190.456843145, 21916828.900724888, 8026566.044961556, 9678211.461982613, 7721816.475665448] p-value: 0.049181833137965 original RTs: [0, 0, 0, 0, 1976.1736142210516, 0]",,(no adduct),458.7328,4.0,23,43
"EScore: 0.73 RTime: 33.3 Area: 8827383.420570187 All areas: [11306695.48147865, 6570943.594801124, 8604511.185430786, 3900663.5844006864, 2421768.325283314, 3263047.9824871537] p-value: 0.044226991810741904 original RTs: [0, 0, 0, 0, 1990.1234790924393, 0]",,(no adduct),521.953,3.0,23,43
"EScore: 0.73 RTime: 45.211 Area: 30527072.222402703 All areas: [22726811.658370312, 30036000.474143405, 38818404.534694396, 7695749.088117911, 8841111.599009987, 16617615.841965763] p-value: 0.032036252973874496 original RTs: [2714.9106961252237, 0, 0, 0, 2732.1451725036554, 2670.173397729858]",,(no adduct),550.2994,3.0,35,55
"EScore: 0.73 RTime: 40.315 Area: 37203354.511613645 All areas: [37406669.69799339, 44279239.29061101, 29924154.54623655, 8208406.016156242, 21899806.26231021, 10342151.66119825] p-value: 0.016232234180299482 original RTs: [0, 0, 0, 0, 2418.3250058421972, 0]",,(no adduct),558.9559,3.0,30,50
"EScore: 0.73 RTime: 20.341 Area: 2004755.2105082285 All areas: [1839842.0979130778, 2145270.061965405, 2029153.4716462023, 998805.2062181212, 300198.924731814, 884000.2227662079] p-value: 0.016418901633082544 original RTs: [0, 1220.458733950073, 0, 0, 0, 0]",,(no adduct),381.4633,4.0,10,30
"EScore: 0.73 RTime: 56.276 Area: 30287400.51119781 All areas: [35364586.942049496, 25189318.626986433, 30308295.964557502, 12801219.103277031, 13093166.027853956, 7131521.641731623] p-value: 0.008118783854335138 original RTs: [0, 0, 3391.173118130621, 0, 0, 0]",,(no adduct),552.9469,3.0,46,66
"EScore: 0.73 RTime: 37.686 Area: 45830558.019475006 All areas: [44957932.257013865, 42958213.17940744, 49575528.62200371, 24602761.690345787, 10934435.748614905, 14479776.574876862] p-value: 0.008735649321561224 original RTs: [2260.1547497360934, 0, 0, 0, 2234.5133637719355, 0]",,(no adduct),439.4875,4.0,27,47
"EScore: 0.73 RTime: 49.362 Area: 30116191.893767715 All areas: [32453479.602511697, 36150576.0476777, 21744520.031113736, 9569882.412531659, 10311504.842588196, 13056972.09964374] p-value: 0.04071492110912437 original RTs: [0, 0, 2973.421498247153, 0, 0, 0]",,(no adduct),465.2384,4.0,39,59
"EScore: 0.73 RTime: 32.674 Area: 38242922.88589491 All areas: [41832192.57391978, 31335665.62495456, 41560910.45881039, 18798140.933338575, 10892370.592256421, 12198272.460421478] p-value: 0.006258645173206401 original RTs: [1911.891761050123, 2032.2433281793321, 1976.8236807108242, 0, 1889.6702473008922, 0]",,(no adduct),435.9918,2.0,22,42
"EScore: 0.73 RTime: 51.533 Area: 61920462.58200463 All areas: [81736508.82417235, 55704428.79194932, 48320450.12989224, 25068166.42333119, 27824913.363891736, 15131480.890514571] p-value: 0.04666725036635221 original RTs: [3073.4825604178595, 0, 0, 0, 0, 0]",,(no adduct),540.2898,3.0,41,61
"EScore: 0.73 RTime: 49.42 Area: 36434445.48867661 All areas: [30778370.044412177, 32965358.782344416, 45559607.63927323, 16672174.702787656, 17256577.989471335, 6202769.717960129] p-value: 0.018832334923486436 original RTs: [0, 2935.5178024294064, 0, 0, 3004.34344067727, 0]",,(no adduct),434.4811,4.0,39,59
"EScore: 0.73 RTime: 42.678 Area: 71456695.76736917 All areas: [65899254.7220171, 56629417.66347899, 91841414.91661143, 31068259.222666986, 17102945.866825163, 30582491.851226807] p-value: 0.03469110711890978 original RTs: [2538.607363883039, 0, 0, 0, 0, 0]",,(no adduct),428.9782,2.0,32,52
"EScore: 0.73 RTime: 35.959 Area: 58223162.52645754 All areas: [54541158.73361536, 57901294.27647634, 62227034.56928093, 26901602.056066744, 19507457.782517057, 17772538.321966156] p-value: 0.000644151781218159 original RTs: [0, 2161.816458795906, 0, 2291.502130198959, 2064.117134442779, 2161.06524773058]",,(no adduct),426.7261,2.0,25,45
"EScore: 0.73 RTime: 31.214 Area: 20687549.859885067 All areas: [22771704.270465765, 18417123.92409225, 20873821.385097187, 9099604.335289149, 5017429.97638806, 8745331.511897353] p-value: 0.0019816076656036887 original RTs: [0, 1895.0373859554943, 0, 1900.9123692450141, 0, 1876.279056313448]",,(no adduct),389.9736,4.0,21,41
"EScore: 0.73 RTime: 37.809 Area: 47033869.503634654 All areas: [53607865.379910275, 46736145.05589635, 40757598.07509732, 19735779.42501782, 16369388.269821394, 15881967.548699846] p-value: 0.009568630743133702 original RTs: [2257.3559955181545, 0, 0, 2264.9283151217473, 2323.314051488396, 0]",,(no adduct),394.7232,4.0,27,47
"EScore: 0.73 RTime: 37.287 Area: 44300987.93880781 All areas: [50799368.58138844, 51233392.31287396, 30870202.92216102, 13448782.661557423, 15762980.773347672, 19758976.144919265] p-value: 0.04477059058537201 original RTs: [2311.7037592408456, 2279.655660623467, 2142.108647181296, 0, 2193.343645676121, 0]",,(no adduct),431.4779,4.0,27,47
"EScore: 0.73 RTime: 49.944 Area: 36258629.76792664 All areas: [42516666.84728704, 41272970.39112031, 24986252.06537259, 16089980.061817024, 11459796.71659478, 12539124.933658924] p-value: 0.04867918635650382 original RTs: [0, 0, 0, 3018.479258159856, 3046.3637991030846, 0]",,(no adduct),574.9479,3.0,39,59
"EScore: 0.73 RTime: 20.334 Area: 4054064.1039376096 All areas: [4608832.787924558, 4896799.3526829025, 2656560.1712053674, 1507430.3973957063, 2193394.6670616497, 785738.2468306521] p-value: 0.04698001696723001 original RTs: [0, 0, 0, 0, 0, 1196.9148711903836]",,(no adduct),370.0061,5.0,10,30
"EScore: 0.73 RTime: 41.934 Area: 57121746.824525416 All areas: [60296667.33707151, 45045278.19088841, 66023294.94561634, 23016796.98072441, 23775691.482057318, 16429228.464565756] p-value: 0.01881114164479133 original RTs: [2493.69029695901, 0, 0, 0, 0, 0]",,(no adduct),455.2355,2.0,31,51
"EScore: 0.73 RTime: 40.72 Area: 38292623.151114956 All areas: [40637764.66481128, 41417126.24057319, 32822978.54796039, 11167380.009804273, 15999049.330147238, 15228399.580912432] p-value: 0.004029259637316313 original RTs: [0, 2555.2483653716135, 0, 2500.920342848041, 2418.33071937966, 2353.653601622564]",,(no adduct),430.7169,4.0,30,50
"EScore: 0.73 RTime: 25.289 Area: 10702271.492997602 All areas: [10798217.217938112, 9539092.97391617, 11769504.287138522, 4395410.426003601, 2569098.8395110127, 4891748.898068827] p-value: 0.002193574187777476 original RTs: [0, 0, 1518.9443433970062, 0, 0, 0]",,(no adduct),454.7535,2.0,15,35
"EScore: 0.73 RTime: 25.743 Area: 12209420.636914684 All areas: [13504153.587498862, 11454328.99216541, 11669779.331079774, 5369120.449627301, 4066267.638566294, 4102957.4035505834] p-value: 0.0011751654050371676 original RTs: [0, 0, 1546.3918077512583, 0, 0, 0]",,(no adduct),402.9582,4.0,15,35
"EScore: 0.73 RTime: 39.06 Area: 73760638.4381193 All areas: [87530510.59771009, 51915747.131579585, 81835657.58506824, 31003230.554502092, 17545345.586672507, 33355902.043423627] p-value: 0.03590341475750673 original RTs: [0, 2346.4578366980672, 2415.5839743491097, 0, 2273.5873729822156, 0]",,(no adduct),423.9827,2.0,29,49
"EScore: 0.73 RTime: 54.564 Area: 10315447.887267297 All areas: [12469556.468864508, 9519413.213378157, 8957373.979559224, 3291057.989207453, 5010492.709792806, 3156891.0637006485] p-value: 0.012507163030733846 original RTs: [3256.5862037129755, 0, 0, 0, 0, 0]",,(no adduct),492.2748,3.0,44,64
"EScore: 0.73 RTime: 24.922 Area: 15426692.338755647 All areas: [15268131.952989893, 14377603.332345285, 16634341.730931764, 5381784.061409234, 4205143.975763662, 7639263.628658938] p-value: 0.00238830175515562 original RTs: [0, 1495.301869792842, 0, 0, 0, 0]",,(no adduct),421.4844,2.0,14,34
"EScore: 0.73 RTime: 36.656 Area: 34321410.46838765 All areas: [36654964.19715497, 35828123.37515474, 30481143.832853243, 22780608.18756531, 8540367.21127086, 7064840.694602163] p-value: 0.03663697310221949 original RTs: [0, 0, 2205.755635813964, 0, 0, 0]",,(no adduct),452.7363,2.0,26,46
"EScore: 0.73 RTime: 43.466 Area: 47212126.94107419 All areas: [56255796.1705548, 50074314.63519235, 35306270.017475426, 19712016.77865606, 14842819.000929678, 18266043.302406885] p-value: 0.03561158337525293 original RTs: [0, 0, 0, 0, 2610.693838352874, 0]",,(no adduct),416.7135,2.0,33,53
"EScore: 0.73 RTime: 42.54 Area: 68593099.0206929 All areas: [60569159.250507645, 71307640.88518386, 73902496.92638722, 37574934.245324716, 15411896.036065828, 23845782.19918065] p-value: 0.008017930063814679 original RTs: [2496.629085355482, 2482.877565321754, 0, 0, 2562.2903529878267, 2642.2129142399504]",,(no adduct),406.2246,2.0,32,52
"EScore: 0.73 RTime: 26.663 Area: 13674162.215473078 All areas: [14100705.333643947, 12071434.812657995, 14850346.500117293, 3870054.546325639, 4023156.646780508, 7463144.941863854] p-value: 0.005537714722682178 original RTs: [0, 0, 1601.9269567768572, 0, 0, 0]",,(no adduct),445.7404,4.0,16,36
"EScore: 0.73 RTime: 21.582 Area: 9843141.205209047 All areas: [10088355.18626714, 11858296.083530247, 7582772.345829754, 2583782.176291167, 2885337.3409609683, 5597890.426250386] p-value: 0.01930487911681571 original RTs: [0, 1237.7186526052983, 1352.5887122402085, 0, 0, 0]",,(no adduct),419.7408,2.0,11,31
"EScore: 0.73 RTime: 43.599 Area: 57940237.57108686 All areas: [54878633.28009628, 71374816.30578905, 47567263.12737527, 9560822.018405225, 17970995.731827587, 38058300.39425877] p-value: 0.03200436440836745 original RTs: [2602.3945347152517, 2563.396434227105, 2536.2869789910537, 2814.401920969789, 2615.7430354266, 0]",,(no adduct),396.2273,2.0,33,53
"EScore: 0.73 RTime: 38.968 Area: 53004140.456337154 All areas: [61036399.52250363, 38871138.52375078, 59104883.32275704, 21299135.364986703, 24511065.58020638, 14357621.20514943] p-value: 0.029010714373611468 original RTs: [2325.678259262985, 2345.6565293256895, 2298.558103427943, 2506.805750401689, 0, 2251.801963654455]",,(no adduct),404.7329,4.0,28,48
"EScore: 0.73 RTime: 30.048 Area: 37598815.561581425 All areas: [37635178.27344271, 39112312.998608746, 36048955.41269281, 13849984.566334032, 22311750.242070407, 6545936.819911188] p-value: 0.0320374799238544 original RTs: [0, 0, 1806.4508694794201, 0, 0, 0]",,(no adduct),431.9772,4.0,20,40
"EScore: 0.72 RTime: 27.039 Area: 17440894.66602123 All areas: [22730327.915461775, 14825483.169464558, 14766872.913137352, 5410954.966739714, 8743881.368464515, 5718794.421672614] p-value: 0.040275170937343924 original RTs: [1626.9482580924787, 1590.3670860069876, 1623.7944880953828, 0, 0, 0]",,(no adduct),418.9672,4.0,17,37
"EScore: 0.72 RTime: 45.575 Area: 69872844.17212068 All areas: [78571255.36463735, 66923494.73514669, 64123782.41657799, 29485409.78658979, 17597608.70946362, 32550743.49964493] p-value: 0.00242486715846431 original RTs: [0, 0, 2778.6795495138963, 0, 0, 2696.2920688419613]",,(no adduct),534.626,3.0,35,55
"EScore: 0.72 RTime: 27.564 Area: 9069159.858270278 All areas: [7338722.861034719, 8876040.64041327, 10992716.073362844, 3229277.4839590015, 4026367.4353189333, 3085111.849846698] p-value: 0.026707890836471532 original RTs: [0, 1653.8215617303244, 0, 0, 0, 0]",,(no adduct),461.4883,2.0,17,37
"EScore: 0.72 RTime: 38.867 Area: 45801709.21451647 All areas: [56745205.50347702, 33005393.926438823, 47654528.213633575, 19731447.754057884, 8281515.01750081, 24223437.313694187] p-value: 0.0333617990085194 original RTs: [0, 0, 0, 2397.3288803492665, 0, 0]",,(no adduct),391.2233,2.0,28,48
"EScore: 0.72 RTime: 53.366 Area: 70579657.8328957 All areas: [89194718.86260156, 52224102.84987438, 70320151.78621112, 31812657.547176074, 18672186.31735863, 30025635.506060537] p-value: 0.040835462276758085 original RTs: [3191.46156622383, 3162.9395883236407, 3131.412239307055, 3238.288676721304, 0, 3344.6592127116887]",,(no adduct),553.9567,3.0,43,63
"EScore: 0.72 RTime: 50.783 Area: 33803581.80710564 All areas: [29359083.389917277, 36877640.564522706, 35174021.46687695, 14408307.676275205, 15189816.520656077, 9052165.193601297] p-value: 0.0024032410421441614 original RTs: [0, 2984.7896541330615, 3121.861990774732, 0, 0, 0]",,(no adduct),460.7394,2.0,40,60
"EScore: 0.72 RTime: 34.804 Area: 29639129.373607695 All areas: [37628424.59699135, 21516241.029916275, 29772722.493915457, 13460327.528523585, 7987950.876937421, 12541043.684857644] p-value: 0.045798951283485774 original RTs: [0, 0, 0, 0, 2072.0139658492053, 2085.9578324940285]",,(no adduct),457.9849,2.0,24,44
"EScore: 0.72 RTime: 38.53 Area: 75539740.10488781 All areas: [66041277.39264222, 90097453.0598351, 70480489.8621861, 26871466.566289455, 33478242.54567684, 26544028.894623972] p-value: 0.01737347438966419 original RTs: [0, 0, 0, 0, 2256.8639248332884, 2354.776849018362]",,(no adduct),424.9744,4.0,28,48
"EScore: 0.72 RTime: 63.876 Area: 15033413.7218491 All areas: [14652330.416680412, 14157272.470182942, 16290638.27868395, 8102913.823142803, 4314922.562010807, 4887859.4696878] p-value: 0.0056298074862256966 original RTs: [3767.5559017410174, 3863.816426057225, 3870.4703226836127, 0, 0, 0]",,(no adduct),552.9605,3.0,53,73
"EScore: 0.72 RTime: 28.034 Area: 8762740.973625116 All areas: [10495329.049853798, 8653419.12548815, 7139474.745533401, 4483027.7044359185, 2857937.2605557987, 2768175.742455692] p-value: 0.014757560919526897 original RTs: [0, 1649.2422827649561, 1717.856210427844, 0, 0, 0]",,(no adduct),344.3935,5.0,18,38
"EScore: 0.72 RTime: 21.772 Area: 7100265.4845331805 All areas: [6744219.223766078, 8118885.5943233725, 6437691.635510092, 1924476.2974485687, 2519148.922666218, 3754551.50717059] p-value: 0.004287060747420152 original RTs: [1234.7011151765323, 1341.7491568225446, 1311.810002678208, 0, 0, 0]",,(no adduct),450.2346,2.0,11,31
"EScore: 0.72 RTime: 37.238 Area: 40107466.09244449 All areas: [32892904.78052662, 45065548.03645793, 42363945.46034892, 14871921.755701179, 12807691.837776039, 18748973.36377816] p-value: 0.010560760053167917 original RTs: [0, 0, 2245.6576123783443, 0, 2225.776585423641, 0]",,(no adduct),413.7134,2.0,27,47
"EScore: 0.72 RTime: 27.062 Area: 11383341.365082713 All areas: [10237275.638973534, 12938580.67485702, 10974167.781417588, 6389532.379960582, 3094051.418581031, 3712526.6289774133] p-value: 0.0065283163142661315 original RTs: [1679.2236864104034, 0, 1552.6955245055021, 0, 1598.7828959100887, 0]",,(no adduct),453.4911,2.0,17,37
"EScore: 0.72 RTime: 56.432 Area: 28362412.607660383 All areas: [26408158.13144063, 36083496.13763355, 22595583.553906977, 12626439.675612697, 16952975.143939182, 3398346.379202803] p-value: 0.03743512242195076 original RTs: [3272.0642214131212, 3476.9887076931104, 0, 0, 0, 3395.975419128324]",,(no adduct),556.9668,3.0,46,66
"EScore: 0.72 RTime: 44.952 Area: 42457135.580356814 All areas: [54384598.54513004, 35471523.75995787, 37515284.43598253, 15613666.028279368, 7454072.304144389, 26378776.190841775] p-value: 0.033317628178729033 original RTs: [2542.0851302738038, 0, 0, 2891.6054509500887, 0, 2693.320569707427]",,(no adduct),403.4752,4.0,34,54
"EScore: 0.72 RTime: 26.658 Area: 20319004.78109481 All areas: [22083655.084712196, 18636598.136378404, 20236761.122193836, 3875676.443084259, 6142400.287632018, 13690408.32350557] p-value: 0.04130834768271189 original RTs: [1567.1379043767977, 0, 1605.495367677671, 0, 0, 0]",,(no adduct),408.9654,4.0,16,36
"EScore: 0.72 RTime: 58.25 Area: 10511955.290973006 All areas: [7939608.188367666, 11940217.652728286, 11656040.031823063, 5239020.762516294, 3660173.0559824286, 3411281.972194763] p-value: 0.023841144048996208 original RTs: [0, 3495.0104826948645, 0, 0, 0, 0]",,(no adduct),529.313,3.0,48,68
"EScore: 0.72 RTime: 59.811 Area: 20245052.91362699 All areas: [16937910.481252097, 23990722.44386618, 19806525.8157627, 9123873.914559944, 7348783.081127842, 7243787.648814242] p-value: 0.019494880516215334 original RTs: [0, 0, 0, 0, 3608.4067822814523, 0]",,(no adduct),595.9715,3.0,49,69
"EScore: 0.72 RTime: 31.743 Area: 28723499.13756336 All areas: [25952428.797349297, 37780700.652620666, 22437367.962720115, 8471555.609337555, 14515679.6675603, 10813715.11565255] p-value: 0.04984637523736888 original RTs: [0, 0, 0, 0, 1895.1082619284987, 0]",,(no adduct),398.9745,2.0,21,41
"EScore: 0.72 RTime: 27.558 Area: 11962206.268822843 All areas: [14261426.847375998, 11311706.8737355, 10313485.08535703, 5692205.258301504, 6183475.392093751, 2219291.7079715864] p-value: 0.013539480350123683 original RTs: [0, 1653.4731659095091, 0, 0, 0, 0]",,(no adduct),426.2455,2.0,17,37
"EScore: 0.72 RTime: 34.587 Area: 17895312.654830154 All areas: [14606416.506035956, 17787216.584139466, 21292304.87431504, 7219566.013070387, 7277606.562452129, 6592734.94356959] p-value: 0.028829807400239795 original RTs: [0, 0, 0, 0, 2068.6821739229467, 0]",,(no adduct),431.2508,2.0,24,44
"EScore: 0.72 RTime: 18.901 Area: 5138306.095291051 All areas: [6783901.868244028, 4198305.343227699, 4432711.074401425, 1729953.5860320271, 948403.1579508929, 3380354.7628811314] p-value: 0.04735217479972615 original RTs: [0, 0, 1132.9445013842467, 0, 0, 0]",,(no adduct),409.7244,4.0,8,28
"EScore: 0.72 RTime: 47.564 Area: 39610976.8517284 All areas: [47441993.78356747, 43974496.9058195, 27416439.86579823, 25812489.25476548, 10586254.189658266, 10424803.62600845] p-value: 0.04196135832134731 original RTs: [2851.6175205519107, 2836.0375120204126, 0, 0, 0, 0]",,(no adduct),564.6321,3.0,37,57
"EScore: 0.72 RTime: 20.697 Area: 7373454.09346737 All areas: [8512461.345776033, 6474264.168659309, 7133636.765966768, 2010437.6265794393, 4974526.866016561, 1773221.0769873322] p-value: 0.029610860316314616 original RTs: [1210.8383389768933, 0, 0, 0, 0, 0]",,(no adduct),422.4762,4.0,10,30
"EScore: 0.72 RTime: 55.115 Area: 16701287.70345939 All areas: [13480000.519149633, 18154579.69243588, 18469282.898792654, 10675133.732655384, 5509306.598694056, 3733682.7316314476] p-value: 0.020983984559348818 original RTs: [0, 0, 0, 0, 3321.7681545070354, 0]",,(no adduct),427.2383,2.0,45,65
"EScore: 0.72 RTime: 26.656 Area: 17456557.38816758 All areas: [12602058.27927495, 17095853.106212817, 22671760.77901497, 9692741.835969703, 4493819.006122003, 6666439.765613243] p-value: 0.04920532927678329 original RTs: [0, 1599.3565819985579, 0, 0, 0, 0]",,(no adduct),396.2217,2.0,16,36
"EScore: 0.72 RTime: 27.838 Area: 24714079.06333303 All areas: [18877156.594824053, 27668143.966266375, 27596936.62890866, 8328212.644160181, 15585088.012668177, 5616613.129149122] p-value: 0.02343642019421162 original RTs: [1687.9628783645283, 0, 1627.2123642282916, 0, 0, 0]",,(no adduct),395.9667,2.0,17,37
"EScore: 0.72 RTime: 41.586 Area: 41926039.51731245 All areas: [45479579.707531035, 42445526.859370485, 37853011.98503584, 9264204.436216725, 21079981.521348663, 19762944.179384887] p-value: 0.008118502400627123 original RTs: [0, 0, 0, 0, 2495.916627859095, 0]",,(no adduct),539.2924,3.0,31,51
"EScore: 0.71 RTime: 38.041 Area: 16121405.745104806 All areas: [18112962.13031499, 16894965.410095483, 13356289.694903946, 9379255.928816464, 6398729.589845772, 3509691.286624184] p-value: 0.012694416763871464 original RTs: [2269.319123353965, 0, 2278.6171070661453, 0, 0, 0]",,(no adduct),472.7451,2.0,28,48
"EScore: 0.71 RTime: 39.097 Area: 24659802.01740414 All areas: [29701563.00483896, 26759736.400605388, 17518106.64676807, 3308299.084904772, 15086702.413680043, 11112181.400158491] p-value: 0.04261264513796981 original RTs: [2322.30849784105, 0, 0, 0, 0, 0]",,(no adduct),569.6357,3.0,29,49
"EScore: 0.71 RTime: 21.454 Area: 5345861.214051959 All areas: [6915183.376900953, 4668291.6600453025, 4454108.605209621, 3514454.9376993105, 1799149.3944145434, 1093337.931043941] p-value: 0.03990629218614834 original RTs: [0, 0, 1287.2387874014462, 0, 0, 0]",,(no adduct),426.2096,4.0,11,31
"EScore: 0.71 RTime: 54.495 Area: 20086284.63320655 All areas: [20545367.256608468, 15295597.435852075, 24417889.207159113, 3970165.3569177175, 14106888.04311779, 6098086.486610115] p-value: 0.04277869003883052 original RTs: [3252.4054677037625, 0, 0, 0, 0, 0]",,(no adduct),518.2963,3.0,44,64
"EScore: 0.71 RTime: 41.545 Area: 46422052.541183054 All areas: [54676666.012976944, 32690473.206545264, 51899018.40402697, 12790065.531280147, 30883435.55910134, 12454576.74969381] p-value: 0.04041653799054549 original RTs: [0, 0, 0, 2556.983825442216, 0, 0]",,(no adduct),436.9727,4.0,31,51
"EScore: 0.71 RTime: 23.473 Area: 15099711.784967827 All areas: [15440462.75745234, 14342399.265583389, 15516273.331867754, 3039981.1488806317, 8782505.167588832, 6466007.330059448] p-value: 0.0276711203095425 original RTs: [1403.7159680542688, 1405.7525848106593, 0, 0, 1367.4588454281823, 0]",,(no adduct),426.9825,4.0,13,33
"EScore: 0.71 RTime: 38.425 Area: 32133313.246868353 All areas: [24483492.886422183, 33669631.6952269, 38246815.158955984, 10290743.989240501, 17772027.99661423, 10964243.44245547] p-value: 0.02305319048204958 original RTs: [0, 0, 0, 0, 0, 2296.1045793584126]",,(no adduct),384.2103,2.0,28,48
"EScore: 0.71 RTime: 21.532 Area: 8152433.7612517215 All areas: [8555737.150285976, 9370535.290189072, 6531028.843280118, 2765901.4449025146, 4268534.789723012, 2878851.2472088416] p-value: 0.013460796424792176 original RTs: [0, 0, 1291.9691086649339, 0, 0, 0]",,(no adduct),421.472,4.0,11,31
"EScore: 0.71 RTime: 44.524 Area: 32491255.813533317 All areas: [39389089.8373146, 29848688.733581845, 28235988.8697035, 11960078.10907605, 9091485.855105111, 18522804.474478446] p-value: 0.013694021694022514 original RTs: [2650.1237351994014, 0, 0, 0, 0, 0]",,(no adduct),427.7432,2.0,34,54
