Compound,m/z,z,p value,specificity
"EScore: 0.7 RTime: 3267.419 Areas: [15782001.042634062, 13742814.246366743, 23150632.612400364, 15671644.14752808, 13802419.069103811, 14118985.283016078]",541.307,3.0,0.019252032939073013,12ca5
"EScore: 0.7 RTime: 2825.84 Areas: [25551882.922861613, 45410771.379100665, 77114717.63365762, 17484516.371852886, 49574656.12319036, 16803195.65185701]",407.4672,4.0,0.0325165673680548,12ca5
"EScore: 0.7 RTime: 1202.197 Areas: [10567802.93793699, 10591964.921983413, 6039815.077132544, 33708412.44850702, 8568049.74792398, 3047804.653283789]",433.4794,2.0,0.048891885940232534,12ca5
"EScore: 0.7 RTime: 3236.687 Areas: [23131161.4300112, 44211762.50201021, 62799989.837202325, 38718026.97738915, 28335249.18025656, 19825239.82551724]",564.9565,3.0,0.03167540664084205,12ca5
"EScore: 0.7 RTime: 1541.387 Areas: [17792855.753230438, 14998622.895573279, 27252050.281520817, 13761178.581373485, 6105379.499898721, 19669094.070664592]",403.4658,4.0,0.03244420587840221,12ca5
"EScore: 0.7 RTime: 2261.094 Areas: [65810576.892231636, 79992076.63381298, 59570887.65927997, 36783195.06990933, 40767682.58469322, 25405861.427339256]",399.2323,4.0,0.046312251979190644,12ca5
"EScore: 0.7 RTime: 2262.2 Areas: [5470286.521305995, 6396325.225467119, 4017385.7221998475, 17109194.679963127, 9504290.349718677, 7614011.702728593]",412.4568,4.0,0.049827117067127585,12ca5
"EScore: 0.7 RTime: 1671.562 Areas: [20676020.533035744, 53542516.852621794, 16607986.16502818, 14975619.11569379, 10969761.400374671, 9042824.617241552]",451.2423,2.0,0.03591010645782599,12ca5
"EScore: 0.7 RTime: 2577.487 Areas: [15708163.613907775, 17928276.57324622, 23452003.677682325, 29041893.807562556, 26350941.368985668, 20288341.07903205]",557.9588,3.0,0.02119598436008871,12ca5
"EScore: 0.7 RTime: 1390.25 Areas: [20311757.57718377, 7875580.238115094, 27203880.557614047, 5243608.982037659, 12017129.36939117, 3945648.337634596]",427.2269,4.0,0.012758869867119476,12ca5
"EScore: 0.7 RTime: 2956.593 Areas: [12689877.43151085, 15274472.224937443, 14867378.288897557, 13043164.496520007, 7867680.209095148, 27708889.24035073]",458.9774,4.0,0.01602989921891963,12ca5
"EScore: 0.7 RTime: 1098.197 Areas: [1.5836999999999999, 6985983.406960564, 4209911.67942663, 7024013.490368887, 5768655.628278907, 4132415.8409179533]",442.7292,2.0,0.046841931626212856,12ca5
"EScore: 0.7 RTime: 2555.11 Areas: [37251782.85646317, 45111266.56142161, 39398377.81545266, 27504807.622745086, 25436938.304983467, 57028146.28814475]",535.2834,3.0,0.02014955877741918,12ca5
"EScore: 0.7 RTime: 2958.452 Areas: [24072116.067182504, 44351100.530704156, 99840255.62358883, 28296693.36189365, 22729677.180403326, 49076917.399214156]",499.9331,3.0,0.04509111034761392,12ca5
"EScore: 0.7 RTime: 1468.415 Areas: [47147737.49803385, 62999829.81006085, 47276014.0518391, 38950127.43808724, 17121347.242051512, 17324393.926247045]",441.991,2.0,0.021958958929356672,12ca5
"EScore: 0.7 RTime: 3403.653 Areas: [39835878.21947858, 10028595.487493388, 18557888.17228571, 10785949.063440872, 7689004.254682618, 14848718.062982947]",565.2946,3.0,0.03447521897537021,12ca5
"EScore: 0.7 RTime: 1251.868 Areas: [29421442.250548836, 17178816.76785109, 72352801.96019009, 22466220.200915687, 7285650.734083656, 22183891.121642914]",427.4793,2.0,0.01023692138952969,12ca5
"EScore: 0.7 RTime: 2193.95 Areas: [10789633.288827514, 13204829.60983573, 6732205.666150316, 5664632.550705263, 4766411.510028408, 12558984.95402159]",549.9502,3.0,0.01894621006801089,12ca5
"EScore: 0.7 RTime: 2904.511 Areas: [36221685.522895694, 91868821.59971738, 39711110.38623968, 70283039.81899904, 38062868.33521287, 36190182.81610887]",534.2899,3.0,0.023617266424557394,12ca5
"EScore: 0.7 RTime: 1752.788 Areas: [44667834.33152818, 35903332.00104058, 41010890.99493569, 16381848.216716222, 61121862.8630082, 26762261.126754887]",445.4743,4.0,0.0026951477218395267,12ca5
"EScore: 0.7 RTime: 3365.767 Areas: [21405934.945297644, 19661164.19580535, 9658978.457159676, 8878305.725794611, 4230838.010936751, 4230669.269721254]",568.6366,3.0,0.009818102843292004,12ca5
"EScore: 0.7 RTime: 1781.347 Areas: [27898494.892688572, 38506739.78503746, 54186756.41775275, 35250591.5354896, 33290578.420297895, 44096607.34852008]",423.4749,2.0,0.009403555405642559,12ca5
"EScore: 0.7 RTime: 1600.93 Areas: [38219000.33945908, 19048171.658473823, 16873098.520337243, 15761661.175733374, 9986319.288168972, 8906053.667988146]",412.9684,2.0,0.03493750792921582,12ca5
"EScore: 0.7 RTime: 2108.092 Areas: [9939274.491557935, 16624380.360779969, 19045969.31672972, 8476538.89050675, 17301329.608393412, 4543823.56547548]",389.2121,2.0,0.02479242167520678,12ca5
"EScore: 0.7 RTime: 1619.993 Areas: [28143190.531212986, 26423567.768078674, 34387740.570924394, 20028545.325298756, 33654307.241665356, 24588581.73780368]",423.4732,4.0,0.04229804997712339,12ca5
"EScore: 0.7 RTime: 3064.652 Areas: [30552761.291521415, 28808328.918267567, 43254560.25635503, 20801618.4748751, 25949024.53896677, 28115711.453685414]",566.9511,3.0,0.02427819579644976,12ca5
"EScore: 0.7 RTime: 1909.324 Areas: [30517838.362998467, 19107004.805450566, 23997972.66040677, 24151019.231703106, 7419614.7865611855, 33550070.265044656]",468.2329,2.0,0.01828703181121347,12ca5
"EScore: 0.7 RTime: 2897.12 Areas: [36655562.74047082, 19711223.585170265, 33909862.56704669, 39540371.54264695, 37999312.42139889, 13109977.101601874]",534.6125,3.0,0.03192846506348636,12ca5
"EScore: 0.7 RTime: 2999.8 Areas: [46754056.60433864, 16764115.253443273, 51439208.05487586, 45634543.47263753, 45000781.52264643, 21600817.682321183]",567.6096,3.0,0.0029050129342648844,12ca5
"EScore: 0.7 RTime: 2988.613 Areas: [46427546.46526761, 53415021.76346186, 48614378.3775211, 30337590.25024284, 39201405.98235469, 21813634.09442621]",529.2817,3.0,0.031792691369950984,12ca5
"EScore: 0.7 RTime: 2746.791 Areas: [30860704.967037894, 38229225.59667255, 42481376.27862705, 21534325.69731081, 1.14192, 24346303.548242908]",529.9667,3.0,0.010432684811377177,12ca5
"EScore: 0.7 RTime: 2998.562 Areas: [35882943.54164735, 24333146.70931241, 20603841.51213454, 25713936.750613924, 14522523.604865946, 33160569.516266063]",419.9807,2.0,0.043880865290485814,12ca5
"EScore: 0.7 RTime: 2517.834 Areas: [17114868.78670144, 27306557.39409496, 24204125.495288815, 20499688.6729033, 9542482.477747891, 19588387.40424976]",428.4646,4.0,0.04757225927584624,12ca5
"EScore: 0.7 RTime: 1699.658 Areas: [54548355.08265481, 55709856.21176415, 41927006.75368215, 18434778.58010107, 29293091.455056913, 56991952.02058472]",388.7159,4.0,0.03597852280116489,12ca5
"EScore: 0.7 RTime: 1609.24 Areas: [30920826.873576168, 53879717.981773, 9110029.180610465, 32415124.140895452, 13529538.21101285, 15785069.11539969]",385.7034,2.0,0.03539349987129995,12ca5
"EScore: 0.7 RTime: 2279.801 Areas: [51711311.639525205, 45569935.432844035, 22781056.275776684, 27498710.395428833, 14156664.880629174, 18053605.777632035]",411.9861,4.0,0.011005231942369229,12ca5
"EScore: 0.69 RTime: 3648.166 Areas: [31958823.125255633, 21380642.10311232, 15990940.596212553, 16360702.04710498, 13443744.01052322, 29292801.708844867]",454.249,2.0,0.013306297771840298,12ca5
"EScore: 0.69 RTime: 1836.886 Areas: [13303767.674877327, 22498114.057675276, 8235139.478691985, 5341002.979566633, 20540373.26484103, 21443428.198416505]",420.4676,2.0,0.002142328299134138,12ca5
"EScore: 0.69 RTime: 3534.495 Areas: [60620574.8743882, 39905434.020027, 24414835.32496751, 11688279.21528224, 23224373.8083292, 30324450.741717905]",573.6315,3.0,0.04318623642789229,12ca5
"EScore: 0.69 RTime: 1292.18 Areas: [12949773.069363412, 12224311.870562239, 32020281.239313304, 17703288.891820557, 14702876.476979885, 13229104.609023543]",437.9825,2.0,0.04477702160021481,12ca5
"EScore: 0.69 RTime: 2901.626 Areas: [27473523.042199325, 61636008.8619196, 23911206.040859047, 17967722.297267016, 9998789.126970807, 10100084.090343172]",452.4851,4.0,0.04547070441734745,12ca5
"EScore: 0.69 RTime: 1307.649 Areas: [19681636.503882736, 6837326.077785437, 11029670.383895604, 31599952.374162946, 8205854.7197577255, 4074632.7154976097]",417.9809,2.0,0.01458812366964431,12ca5
"EScore: 0.69 RTime: 3760.69 Areas: [10034182.45582378, 14851774.997258643, 6282038.419688168, 3318756.7627775897, 9628692.188542476, 5149960.4156878805]",666.8951,3.0,0.010068886187248228,12ca5
"EScore: 0.69 RTime: 3396.713 Areas: [37690208.149445996, 27424055.82538093, 34207714.24063801, 23107610.747930747, 20084317.52225895, 41232879.93686473]",452.2254,2.0,0.012054822000049354,12ca5
"EScore: 0.69 RTime: 1600.421 Areas: [28255619.1324974, 32183902.259158257, 10586351.168337353, 16293430.475901209, 14764419.114756, 22999772.295595795]",411.9668,4.0,0.029773423582834573,12ca5
"EScore: 0.69 RTime: 1347.934 Areas: [32819209.91235212, 37542379.5634693, 58349888.354711115, 45006851.23706206, 14677141.818421878, 43876207.464967944]",405.2083,4.0,0.011109138351695127,12ca5
"EScore: 0.69 RTime: 2111.479 Areas: [13205800.926993808, 9142956.073247094, 13152508.110897854, 11286586.689959038, 11962906.507844595, 7025612.45948532]",520.9517,3.0,0.034708394641842485,12ca5
"EScore: 0.69 RTime: 2383.995 Areas: [57038944.98907045, 22489943.641240444, 55569113.41691278, 37320588.3470223, 45133351.46316405, 50944817.12409672]",419.4852,4.0,0.03451181620211606,12ca5
"EScore: 0.69 RTime: 2528.401 Areas: [102943291.67016101, 101873659.11295867, 45053256.5147542, 49971181.932005264, 51788528.22905843, 34065208.14430133]",395.7193,4.0,0.035187282395080684,12ca5
"EScore: 0.69 RTime: 3540.144 Areas: [52672335.98340603, 34245804.44739946, 41358962.89008534, 75157147.09564064, 53474520.52591036, 61053006.829271674]",553.2844,3.0,0.04644217643747071,12ca5
"EScore: 0.69 RTime: 2268.115 Areas: [56578625.28941974, 32625438.52580236, 53295989.389208026, 59731355.929494336, 17239389.875803966, 23140908.619532228]",426.7374,4.0,0.032361794335672954,12ca5
"EScore: 0.69 RTime: 2875.901 Areas: [12359238.061552567, 8904629.978456669, 40736690.850225165, 25066837.556962617, 16534954.090458253, 16495988.890868936]",526.9404,3.0,0.04187098415015515,12ca5
"EScore: 0.69 RTime: 2105.122 Areas: [76712547.13741545, 32248171.480614856, 25302143.276071094, 23892315.43596597, 32723128.83019874, 26000203.310558647]",529.277,3.0,0.04832188056266178,12ca5
"EScore: 0.69 RTime: 2512.866 Areas: [6174859.6906805765, 5527625.46570274, 17730650.918567702, 18158009.61597378, 15844035.181362618, 3249819.1758755986]",433.2501,2.0,0.015507311731952444,12ca5
"EScore: 0.69 RTime: 2443.007 Areas: [15141586.412656425, 47922852.60972829, 42085633.73669649, 30015161.909737825, 18781718.028453268, 29937656.16615327]",437.4648,4.0,0.036297422502375845,12ca5
"EScore: 0.69 RTime: 2435.989 Areas: [75903267.45978224, 54356634.28890234, 41882761.48575868, 46043747.921676815, 36797746.4156014, 27156006.982205287]",453.9764,4.0,0.029821830738825945,12ca5
"EScore: 0.69 RTime: 1350.481 Areas: [8901305.873595992, 21893317.915626757, 10963250.144414, 7667599.452283254, 1.74436, 14305198.690036092]",453.2375,2.0,0.028672514606907125,12ca5
"EScore: 0.69 RTime: 2694.608 Areas: [26325037.458061412, 25706428.58375365, 39593554.02976796, 33787591.32043591, 16490864.886740573, 41379416.82016858]",550.6201,3.0,0.009509548969586503,12ca5
"EScore: 0.69 RTime: 2213.945 Areas: [38241222.17499538, 63839215.09094212, 64934749.808996424, 19240934.67133641, 19333717.510887783, 37178267.58904864]",440.474,2.0,0.04582537639174683,12ca5
"EScore: 0.69 RTime: 2280.388 Areas: [28644482.57894659, 33384994.426302385, 42695465.65544771, 24655762.86490716, 48957298.26317018, 33538556.435091943]",392.7215,2.0,0.03395652512738151,12ca5
"EScore: 0.69 RTime: 3209.217 Areas: [36290071.58468242, 10924476.169944236, 22559773.833388705, 7270664.530187489, 17053384.5998212, 10784562.42760136]",542.6061,3.0,0.026809510022847084,12ca5
"EScore: 0.69 RTime: 2267.308 Areas: [27328021.827693995, 30256140.34475125, 23706887.840452578, 27647498.20058491, 48807597.825878955, 10930106.918039795]",415.2421,2.0,0.02732038429695566,12ca5
"EScore: 0.69 RTime: 2276.059 Areas: [17952626.39279624, 6247056.625734289, 24623586.404879555, 12829698.357705712, 36024405.93425312, 7083902.994279837]",426.2057,2.0,0.0013692914758065343,12ca5
"EScore: 0.69 RTime: 1425.453 Areas: [17143008.34575367, 16889192.194326274, 44497386.83752129, 23925043.28742834, 15757509.796975171, 17267371.477986217]",457.2328,2.0,0.03622483430983086,12ca5
"EScore: 0.69 RTime: 2158.052 Areas: [34789226.82492298, 30336190.730162945, 24530475.985095266, 21941271.444433417, 37575915.790461354, 15129834.943749445]",430.7173,2.0,0.03681543488736183,12ca5
"EScore: 0.69 RTime: 2952.567 Areas: [61247689.37197472, 88508126.83564569, 47045149.819053456, 59802214.02344216, 40271767.82460322, 21309942.62545541]",439.9836,4.0,0.018980696960121866,12ca5
"EScore: 0.69 RTime: 3538.912 Areas: [37241991.41931962, 48897603.08333924, 34920161.48607014, 26284083.381312493, 32160060.677801087, 38109470.983814456]",554.9568,3.0,0.023318833236853586,12ca5
"EScore: 0.69 RTime: 2353.69 Areas: [10567583.827689588, 20377934.992306713, 18293552.305413168, 26060500.945596714, 5550786.395852085, 5932289.275992945]",530.6173,3.0,0.01922652885285914,12ca5
"EScore: 0.69 RTime: 1563.817 Areas: [66293157.70708741, 23440355.23872156, 21876924.176542193, 24091474.302006993, 16655042.008267758, 15803507.347746415]",434.2394,2.0,0.010774926065483584,12ca5
"EScore: 0.69 RTime: 2020.626 Areas: [23212138.719130285, 31863665.39907352, 42188909.848233216, 19769905.481773417, 16887381.144896682, 26655826.83957815]",438.2394,4.0,0.023086881067999086,12ca5
"EScore: 0.68 RTime: 3084.163 Areas: [59169583.24775906, 39256592.65752524, 39761413.68445139, 21439750.40686802, 34408591.66700871, 27556359.535447896]",526.2758,3.0,0.009800450896274994,12ca5
"EScore: 0.68 RTime: 3021.579 Areas: [19436591.793250907, 32140800.101444494, 20912838.014925923, 24183790.842695117, 35926425.47330333, 22026389.382978782]",435.2237,4.0,0.04528132343091404,12ca5
"EScore: 0.68 RTime: 3541.413 Areas: [45117119.2290224, 35127332.225689106, 30097662.45544645, 13605162.676865015, 23316323.993665587, 16044681.445195146]",515.2878,3.0,0.02884232530345601,12ca5
"EScore: 0.68 RTime: 1357.595 Areas: [33475847.13097048, 54009599.2306089, 38301579.69597958, 38435987.64692096, 42359247.91495319, 24758738.90485298]",457.7458,2.0,0.006979071131136263,12ca5
"EScore: 0.68 RTime: 3140.34 Areas: [19246873.420023587, 8061057.740046272, 12751104.198120054, 28330466.81875522, 13031556.670804039, 5929177.092692442]",566.2928,3.0,0.03417113070880443,12ca5
"EScore: 0.68 RTime: 2518.192 Areas: [38132094.604628555, 36324900.823768266, 20740247.850141402, 59491158.763221234, 9768053.741432719, 12937920.205799]",504.2698,3.0,0.04176820502685155,12ca5
"EScore: 0.68 RTime: 2350.276 Areas: [12566660.78118648, 17552565.661777124, 21271213.695371974, 18114609.879936237, 30311287.0884628, 25902390.089826636]",420.2501,2.0,0.03845708182688334,12ca5
"EScore: 0.68 RTime: 2764.678 Areas: [39542068.01104429, 41366229.25391943, 76130224.04253577, 45030402.17545338, 11069110.694246393, 39028222.15776501]",545.2947,3.0,0.01555138785191527,12ca5
"EScore: 0.68 RTime: 2079.91 Areas: [3008041.8282389394, 4955843.79537573, 1422268.0716834553, 1462161.4589799899, 4205587.215845869, 5570099.253718107]",367.1988,5.0,0.03460003690806681,12ca5
"EScore: 0.68 RTime: 3942.101 Areas: [18737611.85622, 14790353.360065052, 24962570.83161258, 33328033.331692897, 15365132.813173607, 16734140.993783044]",566.3149,3.0,0.04260024808653462,12ca5
"EScore: 0.68 RTime: 2080.411 Areas: [105185568.4661713, 45899445.17545335, 27987328.22641949, 16367290.632867334, 18128891.441911977, 16535624.69011129]",434.2305,2.0,0.013953908220512888,12ca5
"EScore: 0.68 RTime: 4766.097 Areas: [25446476.215407714, 25528606.06915426, 50576250.096081145, 24212395.810934328, 15362339.256206935, 63449116.68649081]",977.3989,2.0,0.00941835079970017,12ca5
"EScore: 0.68 RTime: 1528.926 Areas: [30195063.331109364, 50035034.140939966, 72539056.84338586, 9789003.27976508, 8722149.177541016, 24999297.45646323]",440.4868,2.0,0.04355065991593917,12ca5
"EScore: 0.68 RTime: 2374.339 Areas: [25686349.01593273, 38976133.09213967, 35975509.01407531, 21815756.337513447, 45012404.26590323, 55767176.691500016]",457.245,2.0,0.0332742660630367,12ca5
"EScore: 0.68 RTime: 2355.315 Areas: [38579762.12609574, 46290123.31652424, 63867750.134614274, 57411990.52957353, 49696847.432719015, 43170229.35185478]",394.2345,2.0,0.025323457301765714,12ca5
"EScore: 0.68 RTime: 3520.337 Areas: [3038066.422038669, 8978254.744815726, 20726729.522913877, 26646205.98841326, 12723178.354504984, 8121152.227701905]",588.2939,3.0,0.03348948298094484,12ca5
"EScore: 0.68 RTime: 2384.509 Areas: [35457159.49680899, 51797667.205986135, 38685957.915675044, 25051049.103439655, 23287403.469582822, 22113288.487754524]",392.72,4.0,0.03300519240514654,12ca5
"EScore: 0.68 RTime: 2575.616 Areas: [29327888.353380542, 14139442.105231183, 47076343.05488877, 16337887.381787555, 19786196.268395778, 25718498.514035847]",473.247,2.0,0.04669188918437726,12ca5
"EScore: 0.68 RTime: 2356.243 Areas: [29734614.987286992, 14831742.37643416, 53082641.00242769, 22752389.82668437, 25407132.92185317, 31892034.516406827]",428.4734,4.0,0.0399073665226792,12ca5
"EScore: 0.68 RTime: 1475.686 Areas: [59161954.79690188, 14433178.818375606, 20143117.151007783, 27586116.347771354, 9245301.15773959, 18071483.622628734]",443.2235,4.0,0.030913059541488812,12ca5
"EScore: 0.68 RTime: 3052.395 Areas: [37221810.2632542, 34048761.833881244, 33835096.19629697, 14242993.818114866, 13387825.89415044, 68078774.40997188]",510.62,3.0,0.034787715166494274,12ca5
"EScore: 0.68 RTime: 1556.886 Areas: [85203949.71384436, 55652520.97282571, 110746088.47535473, 26423894.789698426, 22959190.830661368, 21884105.850722164]",436.9837,2.0,0.02890956782909655,12ca5
"EScore: 0.68 RTime: 1861.501 Areas: [65341335.63754071, 17482153.9197361, 44699737.01019374, 90269413.58597088, 57695820.45226619, 15549827.049280424]",458.5111,2.0,0.04852992582167217,12ca5
"EScore: 0.68 RTime: 2924.729 Areas: [19990674.89240803, 48982592.5831301, 16428928.587879518, 25889679.452369835, 18827431.90211087, 14741200.385272244]",442.2371,4.0,0.04935899566800454,12ca5
"EScore: 0.68 RTime: 2869.557 Areas: [20568916.13446211, 10626540.622028913, 28316295.962868508, 6434812.94395218, 6966153.42008115, 8519550.79235414]",408.9664,4.0,0.00858490287728328,12ca5
"EScore: 0.68 RTime: 3002.393 Areas: [33469714.9972584, 45161909.30864818, 10180390.537168985, 48222622.962938845, 17472978.771780793, 31250375.634075064]",423.2312,2.0,0.04203157750020588,12ca5
"EScore: 0.68 RTime: 2035.498 Areas: [8616670.49093133, 48685256.61933931, 41790938.50853342, 10400388.205548652, 29780722.071936123, 28553281.37126054]",404.4604,4.0,0.04975464025748472,12ca5
"EScore: 0.68 RTime: 1693.49 Areas: [21598560.294605948, 11219413.988158008, 20629191.179739255, 30412033.58481015, 48426023.81062002, 30648794.893602442]",391.9794,4.0,0.049282213868965946,12ca5
"EScore: 0.68 RTime: 1883.837 Areas: [23262733.598210525, 39654911.96121866, 30887440.122491278, 15447209.461465972, 13330882.29330899, 23006000.072580934]",398.7033,4.0,0.0026619782633431574,12ca5
"EScore: 0.68 RTime: 2868.925 Areas: [33614572.31991212, 12823903.530105697, 15185537.545488462, 16291141.230864484, 14660796.765476756, 10481922.712133802]",562.9594,3.0,0.01677197326559276,12ca5
"EScore: 0.68 RTime: 3416.124 Areas: [6288000.389536105, 6011518.354227943, 11433098.366129436, 7575246.093389926, 7827651.860173327, 2249785.5744041335]",517.273,3.0,0.007075398551822179,12ca5
"EScore: 0.68 RTime: 2862.238 Areas: [74343309.68310288, 41597459.321395524, 22453273.758835264, 30998313.317703843, 17538418.8921868, 37024451.73330981]",537.6218,3.0,0.003950696552145219,12ca5
"EScore: 0.68 RTime: 2003.945 Areas: [4414245.858167676, 20538271.83016146, 14853575.496447694, 5388230.697082367, 6013738.8714120705, 9927789.455276923]",374.7166,4.0,0.024534140685915327,12ca5
"EScore: 0.68 RTime: 2283.898 Areas: [17923650.682828754, 47133209.45873564, 33041684.591091327, 17128477.19137983, 57622570.487256095, 24665172.039126337]",423.7423,2.0,0.027516619918382657,12ca5
"EScore: 0.68 RTime: 1771.54 Areas: [15770672.93534017, 38262751.46391083, 30482609.708461195, 15825692.412132304, 27517967.80853003, 40895561.37919063]",449.7217,2.0,0.03699651802320752,12ca5
"EScore: 0.68 RTime: 2389.896 Areas: [39304287.384497136, 14976549.048577268, 19823616.566672537, 49211041.93232398, 34375329.76468327, 62100525.968429364]",398.2079,2.0,0.04756523417482883,12ca5
"EScore: 0.68 RTime: 2463.695 Areas: [27170450.9151944, 45892111.3404457, 38815060.8244325, 19588619.23905368, 14893197.191324148, 40300663.64061348]",426.9634,2.0,0.02882950603294589,12ca5
"EScore: 0.68 RTime: 1275.4 Areas: [8291444.949716296, 6473506.881895144, 7806397.497309413, 9870739.99475067, 10550250.227652611, 9716616.943712872]",409.7055,2.0,0.01224125297147234,12ca5
"EScore: 0.68 RTime: 1655.258 Areas: [51722982.63940741, 99131820.39329714, 48123490.83056873, 45803333.357113704, 18468009.639912575, 26432203.932360042]",436.7343,2.0,0.04632434202674102,12ca5
"EScore: 0.68 RTime: 1721.875 Areas: [15082554.527583733, 37871414.070673294, 15089271.390647553, 21877906.422682084, 25326016.241474375, 26509604.23173337]",417.7223,4.0,0.04810308405831015,12ca5
"EScore: 0.68 RTime: 2936.315 Areas: [27816748.749687653, 55485103.14705901, 72348901.87590775, 48621193.334381536, 35493277.80800642, 29594067.155643016]",506.2866,3.0,0.016470549630914582,12ca5
"EScore: 0.68 RTime: 1906.82 Areas: [25272519.94088821, 25539860.763214707, 96555186.70173933, 9451316.724477008, 12048222.518455911, 20615152.060782935]",393.4643,2.0,0.043765551901947974,12ca5
"EScore: 0.68 RTime: 2107.095 Areas: [70787114.57381654, 17734185.366579425, 19863752.345758, 15039455.46712158, 36265811.30581606, 17742187.931527127]",441.9796,2.0,0.011896669928281598,12ca5
"EScore: 0.68 RTime: 1968.115 Areas: [55219069.574042544, 16830864.214812446, 39233262.545720644, 25539528.83633581, 24138377.98105517, 15660247.960706899]",459.2426,4.0,0.02448294604228875,12ca5
"EScore: 0.68 RTime: 1878.152 Areas: [38007712.02202835, 16608171.066060647, 11902102.04509822, 7236200.485120472, 23267635.260306805, 9815903.021443998]",408.7269,4.0,0.028608929460151197,12ca5
"EScore: 0.68 RTime: 3173.033 Areas: [50651207.340052105, 35087896.79771732, 136149797.9148524, 21983833.220296588, 19411408.493953418, 25386546.611572523]",433.7324,2.0,0.03917275836349559,12ca5
"EScore: 0.68 RTime: 3906.421 Areas: [27325737.722773008, 25127714.708007973, 16515497.37019605, 6564249.64110053, 7672184.521075686, 3500620.9527944718]",575.2864,3.0,0.02764246368441033,12ca5
"EScore: 0.68 RTime: 1353.366 Areas: [26661589.770096783, 14319747.249006908, 23977940.44484529, 26445334.478499915, 43838478.86120306, 3561426.9236986246]",409.459,4.0,0.01986440270514355,12ca5
"EScore: 0.67 RTime: 1268.56 Areas: [43659310.73418755, 26544133.70838449, 17552935.70347522, 27494683.183573775, 18172327.743228935, 31780873.748452514]",427.483,4.0,0.02650882146287067,12ca5
"EScore: 0.67 RTime: 2832.915 Areas: [28959033.57813648, 47853168.839764, 52237268.69148958, 100682796.35049604, 45617027.21728499, 34324669.652447306]",564.6183,3.0,0.02855139149216087,12ca5
"EScore: 0.67 RTime: 2175.124 Areas: [14972060.607723726, 27180468.029829185, 31589555.77606792, 15429888.63272555, 14678154.989123529, 35465178.78284655]",451.4951,2.0,0.010710029977531043,12ca5
"EScore: 0.67 RTime: 1924.769 Areas: [57010590.44042388, 76071700.5606119, 53250995.378661774, 17621097.756734047, 32821683.04564354, 27855814.205589347]",441.4981,2.0,0.012169032338616758,12ca5
"EScore: 0.67 RTime: 2875.936 Areas: [41571344.05341166, 24450820.010249957, 19827970.596197244, 19010357.753123, 21567207.59980408, 27227333.325798295]",443.4741,2.0,0.014338151496559442,12ca5
"EScore: 0.67 RTime: 1801.396 Areas: [30334211.462171167, 25697522.91974613, 11195837.941748923, 31889673.731092587, 4674350.709798288, 10576228.769216953]",404.4688,2.0,0.01146636020921148,12ca5
"EScore: 0.67 RTime: 2808.212 Areas: [68699833.07417579, 54476809.2537912, 55154376.07689014, 39971413.21762247, 13767533.547084928, 81285418.05209485]",523.6072,3.0,0.017858881137745045,12ca5
"EScore: 0.67 RTime: 1696.144 Areas: [9287608.3564947, 21541242.80643836, 16850354.21863563, 12183750.853146266, 16732045.644786077, 6494981.482144878]",427.4896,4.0,0.006542282631579174,12ca5
"EScore: 0.67 RTime: 3106.695 Areas: [25378681.776063506, 40088223.22086088, 52404763.60691051, 38908893.50793603, 19460790.701924384, 12538307.67503098]",438.4825,2.0,0.04459684946048877,12ca5
"EScore: 0.67 RTime: 1911.362 Areas: [43182673.85544469, 59511585.63632146, 16757231.86369315, 28259637.79485458, 16865129.483298596, 26855343.28138132]",382.4705,2.0,0.037888885252081034,12ca5
"EScore: 0.67 RTime: 1817.586 Areas: [52785420.9050835, 35782946.44425456, 29081656.787199985, 8208783.3888074905, 23995433.624523085, 39881608.62249956]",424.7417,4.0,0.036411908128518224,12ca5
"EScore: 0.67 RTime: 2217.369 Areas: [7182145.159960909, 11555961.35181185, 26758501.867430393, 8975723.348606389, 10801385.219104806, 6598626.515854121]",410.9786,4.0,0.02635981602965965,12ca5
"EScore: 0.67 RTime: 4784.237 Areas: [14917196.99936985, 19067897.419361368, 4923743.9812723575, 2407998.005349039, 1685707.539864656, 5147994.898283476]",782.1226,2.0,0.014507739973084108,12ca5
"EScore: 0.67 RTime: 3463.692 Areas: [34994451.54727216, 54492107.76626047, 34807431.036572345, 12847610.303720951, 45411364.973884046, 36654226.57876971]",537.6253,3.0,0.03242012837881112,12ca5
"EScore: 0.67 RTime: 2701.59 Areas: [20543120.45394685, 56515315.52059696, 31723082.175505597, 22378031.03230978, 34598444.337491006, 22964791.525527295]",570.3041,3.0,0.013289521619815847,12ca5
"EScore: 0.67 RTime: 2186.791 Areas: [43319090.20077913, 29786298.865619015, 38326643.064946644, 19526252.011988774, 17018979.47641812, 26800103.742785193]",428.2188,4.0,0.0421336068451766,12ca5
"EScore: 0.67 RTime: 1827.165 Areas: [29294328.85455287, 14660885.940761954, 44583829.334146135, 59560112.79887996, 17519732.501430865, 33673540.96217351]",455.7439,4.0,0.03869486061737074,12ca5
"EScore: 0.67 RTime: 2288.905 Areas: [21275549.965373896, 19760153.207155604, 15893171.884218939, 22627211.528575167, 11542046.870776579, 11241719.268761132]",411.7296,4.0,0.04680044298720738,12ca5
"EScore: 0.67 RTime: 1348.331 Areas: [41083397.73800784, 58436455.40975045, 23757713.31605069, 36877300.53698162, 55045632.57246261, 22622282.201741427]",418.7344,2.0,0.022709901753690687,12ca5
