Compound,m/z,z,p value,specificity
"Sel Score: 0.78 RTime: 2242.949 Areas: [3187989.505685582, 101553.34094857062, 131378.61952022123, 226303.13029181157, 248975.17123359925, 71609.166710506]",459.9647,4.0,0.01302335600653342,ACE2
"Sel Score: 0.78 RTime: 2332.363 Areas: [724283.7480783595, 270921.4869951146, 194166.94447655664, 238893.368367876, 790137.0198149268, 294758.9188317199]",421.9858,4.0,0.04904858230530365,ACE2
"Sel Score: 0.78 RTime: 2103.114 Areas: [912557.1722613405, 647737.3207065926, 663862.7227524157, 1895633.5859219322, 1130267.898952132, 924002.3441326704]",384.9607,2.0,0.009355472528449914,ACE2
"Sel Score: 0.78 RTime: 3040.643 Areas: [2566911.3121871646, 918099.6507789501, 405695.51774327573, 351455.7991425634, 667277.1562201696, 651119.6578965579]",415.2128,4.0,0.03137145002345419,ACE2
"Sel Score: 0.78 RTime: 3390.752 Areas: [1117948.5392423556, 665145.9138024572, 1030714.3144037892, 738792.3016523523, 828553.2604568362, 647777.4846773605]",555.9672,3.0,0.025855434599532993,ACE2
"Sel Score: 0.78 RTime: 2155.471 Areas: [1166971.7004833093, 219505.40742362794, 899067.1546224674, 1176025.0443005986, 163423.0048281034, 267560.84408800665]",384.9556,2.0,0.006248547739208401,ACE2
"Sel Score: 0.78 RTime: 3441.337 Areas: [371868.2691583993, 588288.9461538864, 346541.6855842839, 1277944.1119317955, 552485.166371556, 208890.81354405996]",440.4779,4.0,0.024245610716002664,ACE2
"Sel Score: 0.78 RTime: 3018.908 Areas: [181452.34661521867, 229420.01653603336, 103126.27032739171, 117312.63674522775, 149194.4531050811, 81629.18359812968]",459.9872,4.0,0.02071592159630141,ACE2
"Sel Score: 0.78 RTime: 3155.436 Areas: [220638.8236751357, 181014.21938694897, 225463.1648226599, 6850813.322222127, 5877930.640828553, 1222779.7921520055]",449.7501,4.0,0.0854130019060374,ACE2
"Sel Score: 0.78 RTime: 1166.812 Areas: [1091183.2451204485, 614083.5157753559, 451910.0173032054, 965638.0816966114, 306837.8891143319, 322548.73616983456]",435.4959,4.0,0.11203026133344192,ACE2
"Sel Score: 0.78 RTime: 2139.975 Areas: [891385.6920575966, 358104.8819660224, 318684.10104962636, 1426126.6882037667, 426577.7343872893, 288328.0668376419]",405.732,4.0,0.024538395750659935,ACE2
"Sel Score: 0.78 RTime: 1714.56 Areas: [956996.7889372044, 550080.9329102113, 666447.7728817854, 1034983.8632773525, 788733.8738799354, 237842.52200858935]",374.4657,4.0,0.016147366707395257,ACE2
"Sel Score: 0.78 RTime: 2688.761 Areas: [1136150.7796347202, 1554577.210431888, 1199265.9003408183, 124719.21433958488, 257914.39092580864, 111598.40556755527]",388.7082,4.0,0.05429247682366496,ACE2
"Sel Score: 0.78 RTime: 1226.813 Areas: [1334535.29590012, 272964.26956432126, 1053522.172779818, 1671312.5122389616, 295679.52142911014, 345912.04905082175]",422.4658,2.0,0.050222493337439854,ACE2
"Sel Score: 0.78 RTime: 2281.458 Areas: [253278.25541079923, 324906.6778719069, 300065.43485736573, 543536.9493079262, 364556.3872605, 433871.9813984171]",426.2319,2.0,0.03359193625723504,ACE2
"Sel Score: 0.78 RTime: 2854.798 Areas: [243081.88824613846, 652881.4174919508, 834040.1900275784, 988057.736110694, 179829.89566041218, 398067.34533203475]",414.9841,4.0,0.040743361418988995,ACE2
"Sel Score: 0.78 RTime: 2188.489 Areas: [2656990.181718741, 493387.1361142534, 132571.0833991916, 410256.18205812876, 400397.8934340727, 271359.57928595477]",434.7274,4.0,0.0420263988663214,ACE2
"Sel Score: 0.78 RTime: 2078.039 Areas: [897372.5446979714, 275955.29400494427, 362372.7248246707, 232942.1773600477, 1128158.066544834, 189617.30582721153]",412.9892,4.0,0.10050904362016455,ACE2
"Sel Score: 0.78 RTime: 1249.901 Areas: [619462.7887019656, 342170.6299182527, 377926.88757770363, 2608196.67467602, 1740319.7884356522, 1400735.8040605793]",333.7781,5.0,0.1036136771609645,ACE2
"Sel Score: 0.78 RTime: 3782.346 Areas: [1369412.5618926657, 424790.9435853446, 1437592.474099519, 849324.9278481284, 1107202.6564200148, 278471.0435993829]",595.2989,3.0,0.06133090777510185,ACE2
"Sel Score: 0.78 RTime: 3177.203 Areas: [1158515.7565165684, 460609.35666941386, 593759.3806548084, 774810.3249925064, 230717.95964129, 245162.6504367494]",420.7365,4.0,0.010333770586575745,ACE2
"Sel Score: 0.78 RTime: 1754.411 Areas: [1339644.7838393087, 555569.413742699, 351657.49519013683, 379323.47353376565, 752558.3078864672, 263286.28369796026]",546.9441,3.0,0.03358630946298572,ACE2
"Sel Score: 0.78 RTime: 2836.689 Areas: [1782861.9522054037, 1429753.4017873409, 554809.0973570839, 1883403.86894572, 1187243.5248998275, 1040003.5735002835]",351.1918,5.0,0.049523969618804384,ACE2
"Sel Score: 0.78 RTime: 2690.685 Areas: [835219.6522112162, 745371.872931531, 263310.8808504389, 245776.0436990777, 712403.6566380549, 177094.30174533665]",414.2412,2.0,0.017741213321997015,ACE2
"Sel Score: 0.78 RTime: 2523.107 Areas: [920451.0388448986, 698928.3751340429, 131560.27660483567, 686441.5972596335, 589961.8130016729, 310750.43143341783]",425.9966,2.0,0.04752709200812454,ACE2
"Sel Score: 0.78 RTime: 3900.494 Areas: [1150102.2782401363, 485139.80508133175, 566157.1100380481, 634337.6646423393, 462444.45087582356, 277369.6330941016]",582.977,3.0,0.0576632844065072,ACE2
"Sel Score: 0.78 RTime: 3229.214 Areas: [116214571.50508222, 839482.8556323589, 182902.78951569137, 1060317.5245955803, 1689537.1594799918, 2073487.7852309681]",548.2782,3.0,0.015184839134270057,ACE2
"Sel Score: 0.78 RTime: 3437.125 Areas: [837223.4970562821, 409695.5102401761, 251735.82811289304, 150076.31067533322, 781738.3635021582, 342215.77536802256]",436.228,4.0,0.014354896244164575,ACE2
"Sel Score: 0.78 RTime: 1167.966 Areas: [195066.72577540367, 304329.4169721561, 479864.10061517387, 287705.59932933125, 987598.4935002094, 540781.4207722954]",412.2318,4.0,0.026421600832352732,ACE2
"Sel Score: 0.78 RTime: 3035.252 Areas: [552269.475139887, 207903.7741727394, 447513.72939897503, 533086.4901873657, 333955.30737837893, 96656.47822709683]",430.9938,2.0,0.045771410131667065,ACE2
"Sel Score: 0.78 RTime: 2113.575 Areas: [1152916.2224995338, 1422272.3257450897, 216063.73976165356, 95854.7005350837, 219081.27939624293, 151823.92555270743]",446.9929,2.0,0.027799140830469964,ACE2
"Sel Score: 0.78 RTime: 2566.882 Areas: [632078.8085355317, 432079.1152032983, 320491.7159541804, 395578.14021335484, 241063.04384064302, 233774.94800190793]",399.2271,2.0,0.019550562521067717,ACE2
"Sel Score: 0.78 RTime: 1689.985 Areas: [883619.6640823554, 782087.3183207455, 638299.6295630634, 1679509.354178674, 1258298.5143820944, 932122.1819287258]",391.9667,4.0,0.10546375232772211,ACE2
"Sel Score: 0.78 RTime: 3563.146 Areas: [596823.9605393296, 1923692.6280562673, 1014182.096392282, 1166619.5741069866, 385167.12852121436, 396255.08638006356]",589.9589,3.0,0.03462200835088405,ACE2
"Sel Score: 0.78 RTime: 2649.306 Areas: [545438.3651309573, 832970.083929377, 278414.61649955215, 704439.7951544616, 496714.1270270801, 496237.71383951703]",408.7141,2.0,0.03936367248239892,ACE2
"Sel Score: 0.78 RTime: 2553.016 Areas: [1533140.0472042738, 227091.6683051787, 328523.0817809128, 308738.63258681755, 173506.796315205, 182585.20531597655]",440.496,2.0,0.05536274879702232,ACE2
"Sel Score: 0.78 RTime: 2522.526 Areas: [1208169.2043303293, 289305.34381875914, 731628.0734800347, 676118.3780508026, 280420.3506403625, 664726.5478990647]",462.7143,2.0,0.040018570288561595,ACE2
"Sel Score: 0.78 RTime: 1966.722 Areas: [1847315.2086300983, 1358549.3358148406, 762847.1923625817, 2096094.337851578, 1418899.5290376926, 981546.3560641697]",423.9762,4.0,0.023480845737335613,ACE2
"Sel Score: 0.78 RTime: 1158.028 Areas: [256093.13674132185, 495749.09809084353, 215614.72149507844, 236526.39846807512, 708782.6494423706, 443403.51829346584]",422.2137,2.0,0.013543298285141704,ACE2
"Sel Score: 0.78 RTime: 3672.649 Areas: [2080165.990658082, 1321134.0868358207, 881767.2309454257, 396113.1921579637, 589194.6189063173, 274001.8450045961]",530.2843,3.0,0.08467738946179272,ACE2
"Sel Score: 0.78 RTime: 2923.578 Areas: [1322011.0669737977, 1727670.533943108, 1889818.9305596596, 1287467.819042686, 847007.7039118103, 530000.0734045104]",450.7435,2.0,0.022307388771463592,ACE2
"Sel Score: 0.78 RTime: 2053.345 Areas: [779287.6619870252, 420916.06130382046, 281380.8069607173, 598087.6599450619, 284528.218512953, 225070.18391891688]",339.3828,5.0,0.1123742505156183,ACE2
"Sel Score: 0.78 RTime: 2545.006 Areas: [271144.14031425375, 127217.76377180258, 210155.81249239182, 109371.4893622215, 58173.34708551621, 84042.00403162715]",439.4958,2.0,0.030246358028116593,ACE2
"Sel Score: 0.78 RTime: 4234.848 Areas: [1123079.1654171047, 177205.53015329802, 345532.1463242542, 900825.6441294228, 302945.1458399869, 401133.3094874455]",554.9758,3.0,0.044797128208692236,ACE2
"Sel Score: 0.78 RTime: 2182.337 Areas: [730784.7353597714, 481010.7414135907, 512222.96253761364, 332807.32621354377, 1048188.8100046646, 281119.28442880756]",385.2086,4.0,0.0018842584038606194,ACE2
"Sel Score: 0.78 RTime: 2731.015 Areas: [259287.45531434784, 802404.18762084, 446217.75158157916, 88575.64746278537, 446213.3173080222, 99091.32916810474]",402.71,4.0,0.038528904281753366,ACE2
"Sel Score: 0.78 RTime: 2048.733 Areas: [652415.6241276735, 193948.23615160826, 255643.64486399785, 353430.31419941963, 893173.7474962779, 100215.82701310812]",426.7205,4.0,0.13348001899357503,ACE2
"Sel Score: 0.78 RTime: 2353.704 Areas: [527657.1274458645, 606947.2793773671, 462298.1768551081, 676396.363689044, 553865.2865508924, 289440.9256500288]",550.2943,3.0,0.030500889479612422,ACE2
"Sel Score: 0.78 RTime: 1802.747 Areas: [677923.5856861768, 423144.7289659827, 489805.14511081326, 414854.74135310936, 596935.8083926957, 146639.96991105686]",412.2424,4.0,0.067813638806961,ACE2
"Sel Score: 0.78 RTime: 3712.157 Areas: [269140.14369706414, 292504.6786756856, 209696.6191300698, 1549341.479368837, 156009.04521625693, 760201.6704248163]",530.2844,3.0,0.09284284669398267,ACE2
"Sel Score: 0.78 RTime: 3849.143 Areas: [3159917.819650175, 420886.0738622082, 1247408.4617732477, 717246.2048612741, 207760.99958054023, 369763.3377814264]",599.2983,3.0,0.010712130933722964,ACE2
"Sel Score: 0.78 RTime: 3171.947 Areas: [3225073.1944785914, 232195.9251083792, 213557.5700719935, 115621.80997442814, 771055.9215013625, 437737.59302476904]",420.7348,2.0,0.01080150043035087,ACE2
"Sel Score: 0.78 RTime: 2191.565 Areas: [1019528.0120503148, 1867950.22509372, 760080.9923576236, 270011.3369892694, 617613.4327567132, 304137.06928291044]",455.4939,4.0,0.002967345839607291,ACE2
"Sel Score: 0.78 RTime: 1635.395 Areas: [1154809.292810323, 733269.855159403, 119443.14643824766, 439929.91897433513, 1087287.85357742, 182152.1668185255]",451.9982,4.0,0.11469747114489734,ACE2
"Sel Score: 0.78 RTime: 2299.535 Areas: [645083.2090301871, 259025.8605720767, 346360.8389751484, 1436533.3664381984, 830519.9234100867, 561174.3169840944]",430.9891,4.0,0.034843386940367635,ACE2
"Sel Score: 0.78 RTime: 2725.064 Areas: [676090.6966004116, 152628.8481556972, 348627.64956699347, 295693.5522930382, 429167.9301384448, 310370.99788551964]",414.9804,4.0,0.025857156434103988,ACE2
"Sel Score: 0.78 RTime: 2008.762 Areas: [353148.59218621877, 187786.01187176892, 166276.4616499954, 1003815.1715190914, 1152346.9150600436, 112413.67261715017]",405.9797,2.0,0.056254448121183534,ACE2
"Sel Score: 0.78 RTime: 3870.244 Areas: [882262.505854039, 415303.96326967486, 261203.4779897067, 249567.18220130302, 302691.09897276736, 269976.7274250272]",583.2734,3.0,0.05084342229155219,ACE2
"Sel Score: 0.78 RTime: 3195.663 Areas: [1438956.4333648323, 828843.9601149699, 1437726.3012760843, 1093062.873486527, 765352.8078525763, 520433.5100990506]",400.4748,4.0,0.06886434357966573,ACE2
"Sel Score: 0.78 RTime: 1316.126 Areas: [641300.9819997236, 399375.6135982649, 478222.24792875285, 2238460.142296193, 1979429.5854655858, 1384479.661858054]",399.4654,4.0,0.07559742319618039,ACE2
"Sel Score: 0.78 RTime: 3330.809 Areas: [1123892.8073609748, 812170.6393972844, 1001039.6545533015, 755186.3253167343, 246890.34446930516, 162612.43827768415]",459.0013,2.0,0.07111843450399384,ACE2
"Sel Score: 0.78 RTime: 1496.297 Areas: [1475303.405335285, 627954.0552431452, 2085127.3951876403, 2327676.8300034646, 554812.2449097966, 491907.8529688044]",430.2285,4.0,0.09987491361179408,ACE2
"Sel Score: 0.78 RTime: 1300.543 Areas: [269458.8388298025, 115128.3842627837, 224830.77284619605, 528570.4302515134, 573905.7533614628, 376070.5651485574]",439.5069,2.0,0.08899001180249135,ACE2
"Sel Score: 0.78 RTime: 2362.069 Areas: [1037086.6377828621, 691883.343684536, 266064.7444223465, 1017231.5344874997, 294688.91675509117, 451713.7546353731]",418.2355,2.0,0.028967148750119017,ACE2
"Sel Score: 0.78 RTime: 1888.463 Areas: [2314239.7908777115, 308316.34507300425, 297813.2394491145, 1224344.1671581538, 583574.2914881047, 486598.39440874424]",421.9833,4.0,0.01648102874172111,ACE2
"Sel Score: 0.78 RTime: 3257.935 Areas: [624596.6941665685, 443197.9315341345, 375571.2261899001, 462157.7010955196, 619550.1892436111, 1172663.1341547347]",418.4841,4.0,0.05370845094920365,ACE2
"Sel Score: 0.78 RTime: 3410.609 Areas: [960941.5143727986, 290827.05713898625, 571283.8543281578, 546155.6593333429, 562311.8828785054, 280295.5961494548]",438.9887,2.0,0.030306187491260583,ACE2
"Sel Score: 0.78 RTime: 2930.072 Areas: [844718.8452818755, 323108.13443882257, 541998.0017738827, 539374.9473367776, 436413.04925190913, 96515.18409775884]",429.478,4.0,0.035947940279955064,ACE2
"Sel Score: 0.78 RTime: 2993.598 Areas: [2734908.4552620607, 522299.11999248824, 326658.1526303277, 298954.51035782276, 573841.5677212211, 79932.68205495275]",411.4628,4.0,0.037114825743365186,ACE2
"Sel Score: 0.78 RTime: 3187.721 Areas: [591632.1470755541, 481892.8902724309, 236944.30016803008, 526994.2395794678, 859921.6947146831, 182893.32343009728]",420.2281,4.0,0.0377343870574655,ACE2
"Sel Score: 0.78 RTime: 3172.827 Areas: [612892.8390716722, 461641.1756642746, 152630.16583476737, 624540.7131732807, 1464526.296314293, 1063686.455552706]",443.738,2.0,0.034776744880809285,ACE2
"Sel Score: 0.78 RTime: 1344.875 Areas: [893733.2961505664, 972109.8866084904, 413066.0570363738, 2637761.235334243, 2340038.7362913187, 386697.8406804408]",399.7136,2.0,0.00200760761718674,ACE2
"Sel Score: 0.78 RTime: 2629.779 Areas: [1171942.0888502833, 787921.9591438131, 141574.24867747273, 255692.99278619373, 443367.44922129164, 80898.03296685113]",431.7319,4.0,0.011976656908404522,ACE2
"Sel Score: 0.78 RTime: 1692.475 Areas: [1163900.5504368416, 368220.0636231159, 368495.19350784726, 464517.0292814083, 147758.2589921279, 229280.89035960555]",451.9995,2.0,0.11229147100750586,ACE2
"Sel Score: 0.78 RTime: 2424.152 Areas: [8505757.168384235, 835371.6388095791, 594295.7345232628, 1579526.1199512866, 1076456.5358006218, 371399.0614968095]",355.9951,5.0,0.12742492598439625,ACE2
"Sel Score: 0.78 RTime: 1255.882 Areas: [1728190.7877814386, 599681.5602997462, 359845.75152106606, 1294165.5354905536, 1250192.2066061234, 601426.4062528111]",401.4877,2.0,0.07224659718456257,ACE2
"Sel Score: 0.78 RTime: 2921.737 Areas: [1062590.6043398245, 1053540.7479795031, 377120.6125704466, 1066092.8237262897, 1345916.602214576, 796983.4187838593]",535.9526,3.0,0.005688087111442707,ACE2
"Sel Score: 0.78 RTime: 2430.75 Areas: [1130610.9690716881, 518771.50751324167, 860945.0773863611, 839441.497029546, 356228.1117325191, 95541.98015100279]",448.9575,2.0,0.07663411810395089,ACE2
"Sel Score: 0.78 RTime: 1441.726 Areas: [3400280.742324985, 2047567.2875304031, 2989259.2951392955, 1344812.70592921, 1423886.2176208152, 2024149.6847203996]",421.2418,2.0,0.1337453027660423,ACE2
"Sel Score: 0.78 RTime: 3347.689 Areas: [1050314.5569878328, 828952.6055093874, 1080725.6865636008, 1420245.1173611947, 475966.1731642312, 908152.6682611105]",431.2414,2.0,0.03950935476729572,ACE2
"Sel Score: 0.78 RTime: 3460.283 Areas: [673019.964532145, 162869.98355755006, 245573.25557649863, 149952.65561122663, 648105.6469276319, 139708.92389161955]",434.9966,4.0,0.11225538525178265,ACE2
"Sel Score: 0.78 RTime: 3166.611 Areas: [1126722.4170137707, 564705.0186710082, 321052.44290235353, 1430418.9428832266, 869847.1947602317, 330083.11132109765]",437.9941,4.0,0.07786316933406606,ACE2
"Sel Score: 0.78 RTime: 1699.331 Areas: [1341511.346581547, 408763.27774310065, 1038998.8312855046, 562720.3611347061, 148643.27787939308, 82825.81675974792]",448.7477,2.0,0.03575017553588939,ACE2
"Sel Score: 0.78 RTime: 3412.343 Areas: [878504.7173769239, 445517.48287075787, 998261.4715416604, 734690.8838105729, 1259872.093512693, 362994.43595710146]",451.7426,2.0,0.030055618616119772,ACE2
"Sel Score: 0.78 RTime: 1908.502 Areas: [486827.70331284916, 766031.5663212799, 810662.7578889136, 863668.3741860751, 848195.2904478618, 498429.7713958306]",413.7253,2.0,0.09613250512387427,ACE2
"Sel Score: 0.78 RTime: 3010.2 Areas: [953180.3136582803, 300226.63283759245, 603239.139877303, 821568.50146671, 1257176.3116043732, 976165.9409113309]",455.748,2.0,0.06642887145974465,ACE2
"Sel Score: 0.78 RTime: 2489.558 Areas: [629429.2181564925, 183826.12797470062, 648144.2055888586, 550679.6649028689, 175916.53640096204, 519392.88878511026]",421.7447,4.0,0.09134201291900401,ACE2
"Sel Score: 0.78 RTime: 1546.042 Areas: [929362.4606218504, 233890.81680023542, 478245.4184121892, 336725.7490516427, 95872.43351268522, 204030.66812213694]",399.7031,2.0,0.005138400883745807,ACE2
"Sel Score: 0.78 RTime: 2397.33 Areas: [1410171.3823436545, 612961.9225326183, 673653.2411469761, 1611467.8460170694, 740046.111717979, 291310.6189177527]",436.9975,4.0,0.12007713378566104,ACE2
"Sel Score: 0.78 RTime: 2146.881 Areas: [182268.9887052873, 166428.06552006528, 196032.07180409052, 744329.5336413891, 435955.6644897651, 294442.3318514893]",436.4944,4.0,0.09012388465538355,ACE2
"Sel Score: 0.78 RTime: 2276.642 Areas: [3630633.65818741, 443253.240296633, 842384.5462839899, 302010.3213714306, 269265.00846419524, 295811.6972186166]",437.9844,4.0,0.0267844171597522,ACE2
"Sel Score: 0.78 RTime: 1127.574 Areas: [2777857.7117189346, 375836.36539108655, 1695840.6585696086, 1313443.0980619844, 505978.42369011824, 593445.280688813]",425.7349,2.0,0.006903213003590294,ACE2
"Sel Score: 0.78 RTime: 2922.317 Areas: [1185313.6970557878, 177005.38423871883, 317218.674720565, 180881.35749448877, 71707.01049294719, 133465.32705985074]",459.7368,4.0,0.027313959990264747,ACE2
"Sel Score: 0.78 RTime: 2048.47 Areas: [331296.2872970395, 236162.70093263107, 355813.850754209, 401307.3730203317, 480648.50387710345, 331700.94581219926]",391.9711,4.0,0.013145367489616243,ACE2
"Sel Score: 0.78 RTime: 2732.842 Areas: [826883.1085839134, 294479.2128284961, 251153.3977879012, 569436.5775863208, 461429.2358783431, 562066.7871020711]",414.9803,4.0,0.057672954935032404,ACE2
"Sel Score: 0.78 RTime: 3019.849 Areas: [198682.5875445719, 92584.32892187232, 198910.98356668995, 111856.46920502184, 201972.6801282324, 156658.7597438312]",604.2972,3.0,0.09295850833695465,ACE2
"Sel Score: 0.78 RTime: 3386.032 Areas: [586950.2252412359, 473494.3617471087, 124985.48551356261, 385558.8896173162, 264139.9808964646, 94651.01837398214]",435.2473,4.0,0.05525320852888503,ACE2
"Sel Score: 0.78 RTime: 2529.126 Areas: [341891.0677949553, 714231.2656862972, 419435.1275470154, 138875.53433501977, 193581.4690772894, 45044.19749915859]",411.4809,4.0,0.005884223061867291,ACE2
"Sel Score: 0.78 RTime: 3561.53 Areas: [959688.8614498614, 1343365.3034665056, 404869.97712727694, 1092895.2126629257, 844906.8079989179, 1044647.1812651985]",415.4611,2.0,0.06339481130686093,ACE2
"Sel Score: 0.78 RTime: 3907.602 Areas: [1421640.2877883841, 1129243.999852091, 467429.1678231562, 1255646.5064195439, 189873.2351803557, 695946.1460852257]",453.4744,2.0,0.10611566655597596,ACE2
"Sel Score: 0.78 RTime: 2451.371 Areas: [1158341.6772427305, 233560.9820609349, 659171.6884577284, 514994.2580885123, 1031122.2089215477, 114764.10302761762]",449.4598,2.0,0.039376200893987086,ACE2
"Sel Score: 0.78 RTime: 1907.964 Areas: [1061952.1598577837, 405545.11700456723, 695607.2252241245, 241913.01767869983, 186828.50571445108, 118883.75875605544]",408.7342,2.0,0.09468199501086165,ACE2
"Sel Score: 0.78 RTime: 2178.104 Areas: [777596.7573546135, 345261.4104323546, 1090100.2741839683, 397476.7017583604, 2174374.381935408, 703379.2474051542]",352.1911,5.0,0.028972746395875142,ACE2
"Sel Score: 0.78 RTime: 3684.85 Areas: [797137.396411977, 452948.3526280231, 182995.47140820354, 1834793.1944641792, 1982233.0543146678, 119909.00920205655]",524.9592,3.0,0.01578685350717764,ACE2
"Sel Score: 0.78 RTime: 2447.839 Areas: [1440916.794135987, 323757.01502372924, 207190.1904614519, 8045647.901652664, 6830917.712969049, 860871.5121965696]",538.2717,3.0,0.045879757971961234,ACE2
"Sel Score: 0.78 RTime: 2662.631 Areas: [767544.2074539909, 1169721.243212912, 401817.2573315959, 1009837.153307281, 535635.2407654951, 455573.98621970095]",564.315,3.0,0.03747910729456096,ACE2
"Sel Score: 0.78 RTime: 2166.823 Areas: [220795.77698260092, 215954.4615618071, 59084.08040763583, 1604864.6397230702, 1160163.657897641, 120808.25381362742]",404.4723,4.0,0.07018327435949812,ACE2
"Sel Score: 0.78 RTime: 2528.591 Areas: [1651518.6148544408, 539059.3395326395, 1046501.0613996383, 938271.6801776789, 753791.1295055433, 130432.44959702108]",408.968,4.0,0.09001436243148059,ACE2
"Sel Score: 0.78 RTime: 2134.291 Areas: [419926.4178257159, 164715.27646611846, 136751.5304238584, 1163751.9603129607, 359070.0217357074, 160907.32225101243]",385.2066,4.0,0.0044805887794480475,ACE2
"Sel Score: 0.78 RTime: 2032.72 Areas: [862425.5703593657, 967958.7907090859, 666817.8392889312, 29887.150902382295, 123757.92098089732, 128638.63801042137]",394.2232,4.0,0.015220953158717954,ACE2
"Sel Score: 0.78 RTime: 2266.283 Areas: [1126483.895199218, 408811.4704632329, 934326.3031472699, 1198595.1343009828, 637635.5029861508, 386418.030447864]",414.9828,4.0,0.003491213252385408,ACE2
"Sel Score: 0.78 RTime: 5655.488 Areas: [2107969.7183864256, 727381.1651205684, 694621.7207434353, 388797.9546504925, 230639.37309843683, 289996.7987728387]",593.6184,3.0,0.11697857904001133,ACE2
"Sel Score: 0.77 RTime: 2032.082 Areas: [1060307.3694603748, 617869.4870665367, 420164.6947290838, 236868.5896312059, 138960.21700104047, 73075.64971366515]",384.9554,4.0,0.0219372429871799,ACE2
"Sel Score: 0.77 RTime: 1091.135 Areas: [1396437.9784714798, 1300506.8934639082, 786995.5460483227, 898052.9288105353, 563015.1815217154, 477277.24780042615]",419.7339,4.0,0.1112566232465115,ACE2
"Sel Score: 0.77 RTime: 3159.513 Areas: [262963.707888677, 143618.98484749172, 440987.7356436886, 386414.8287568755, 249520.73011419343, 117466.06863611871]",496.2766,3.0,0.03634796797877186,ACE2
"Sel Score: 0.77 RTime: 2525.314 Areas: [1348746.779819719, 418252.47418996645, 405642.9644763923, 236892.33218948837, 421435.32776236563, 305513.2163882929]",426.9596,4.0,0.07918580197619232,ACE2
"Sel Score: 0.77 RTime: 1507.719 Areas: [302964.4175011829, 384594.28216111177, 95407.89889079568, 188922.83669381298, 2034530.555636409, 1142134.2650075555]",426.4949,4.0,0.03533470708823135,ACE2
"Sel Score: 0.77 RTime: 1387.186 Areas: [874783.1384362322, 338874.77205921453, 416135.1955610377, 618744.5856414762, 1579741.3399064606, 170052.3545029576]",414.4679,2.0,0.07033985090978415,ACE2
"Sel Score: 0.77 RTime: 2115.007 Areas: [450403.4960981529, 1104533.581518762, 400166.4461822951, 426640.0427288182, 393996.6918293583, 262162.3605205668]",393.976,4.0,0.02265661563752194,ACE2
"Sel Score: 0.77 RTime: 3773.307 Areas: [2310320.065381783, 1092078.5789822245, 143876.692080306, 90431.38333343672, 375761.94808322366, 206335.09526757032]",595.2912,3.0,0.08264906491234543,ACE2
"Sel Score: 0.77 RTime: 1608.107 Areas: [2122146.66348084, 443799.5144981674, 180908.79011946346, 233432.30101083303, 270071.52395292686, 448566.1480224778]",388.4627,4.0,0.012883590783931236,ACE2
"Sel Score: 0.77 RTime: 2520.239 Areas: [732064.0408056274, 484775.83553214656, 1174844.6727818674, 354724.55116834934, 235735.55312974955, 163007.3641530379]",423.4869,4.0,0.053957691119630107,ACE2
"Sel Score: 0.77 RTime: 1252.596 Areas: [220144.98007825942, 493666.2306347235, 149096.52812135374, 378479.3924585842, 250687.52237892567, 356137.8570923639]",391.9558,2.0,0.1053761662497296,ACE2
"Sel Score: 0.77 RTime: 2809.688 Areas: [610973.2246758215, 512424.0100097564, 219026.64963582915, 2917416.3249867437, 4086546.31632624, 278983.1591833002]",452.4865,2.0,0.07846844040698246,ACE2
"Sel Score: 0.77 RTime: 3418.492 Areas: [787473.7324654725, 637347.8647656352, 598564.7103058974, 138567.24638660467, 721155.8984460419, 528208.961105946]",548.9412,3.0,0.11959684701414068,ACE2
"Sel Score: 0.77 RTime: 3056.536 Areas: [976780.0584027609, 631569.7663004189, 1982143.1245137376, 1506135.4316531788, 564459.8664019426, 561868.6235743044]",426.7311,2.0,0.0769333454049078,ACE2
"Sel Score: 0.77 RTime: 1746.557 Areas: [177501.8692706341, 220884.72297395335, 64923.18908010218, 124120.73457618369, 60351.81773613684, 61700.89317103356]",432.9719,2.0,0.005758400216711151,ACE2
"Sel Score: 0.77 RTime: 2968.882 Areas: [1206452.611269564, 1201261.4644402575, 475057.7806225833, 5694713.869907683, 3623798.1400886727, 3014126.7247639103]",496.2814,3.0,0.0678047432966895,ACE2
"Sel Score: 0.77 RTime: 1297.172 Areas: [485993.424639926, 519383.05182476307, 660733.2546387158, 795322.9359925421, 571842.3376179168, 1096288.5168324716]",412.4788,4.0,0.060607639139874055,ACE2
"Sel Score: 0.77 RTime: 2544.92 Areas: [562388.5366240161, 964037.5436719222, 470028.44398079085, 829662.2070360051, 423171.78335596697, 724564.6782624113]",440.249,2.0,0.03355090089554154,ACE2
"Sel Score: 0.77 RTime: 2449.327 Areas: [959562.4763889106, 666771.8668762306, 260681.08189766243, 420593.7204969615, 885694.9308782957, 223536.8143604803]",448.9586,2.0,0.055512134229666506,ACE2
"Sel Score: 0.77 RTime: 2894.122 Areas: [1425721.4493589553, 156108.74675850486, 192975.663926852, 295371.49173363147, 654321.7926464325, 200329.50480349583]",465.26,4.0,0.044730861334100654,ACE2
"Sel Score: 0.77 RTime: 2684.82 Areas: [1205153.3923118764, 539580.646602231, 423235.68902408576, 354292.88962126017, 567557.3196771748, 366766.00336090213]",440.7498,4.0,0.04254177573845999,ACE2
